kicks_prop,marks_prop,handballs_prop,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,one_percenters,bounces,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal_prop,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
0.05397727272727273,0.06060606060606061,0.007936507936507936,0.0347682119205298,19,91,0,0,0.01098901098901099,0.022988505747126436,0,1,0,0,0.00784313725490196,0.02932551319648094,0,0,4,1,0,90,89,123,0,0,1,553,0.024793388429752067,10,0,9,17,0,2,5,0,10,8.1,1,0,3,12,9,10,69,1,1,0,0,51,1,0,0,0,0,0,0,0,0,0.6606078147888184,0.21107706427574158,0.11915376037359238,0.00916136335581541,0.47686867509037256,0,Luke Ryan,0,15650,2,Fremantle,2020,0
0.024725274725274724,0.0335195530726257,0.008368200836820083,0.01824212271973466,5,46,0.2857142857142857,0.5714285714285714,0,0,0,0,1,0,0.02553191489361702,0.013297872340425532,0.16666666666666666,0.38461538461538464,2,0,0,93,78,107,0,0,8,238,0,0,0,0,5,0,1,0,1,6,11,0,0.26666666666666666,2,30,8,9,62,0,0,0,0,250,0,1,0,1,0,0,0,0,0,0.5145347118377686,0.10366040468215942,0.20719945430755615,0.17460545897483826,1.0418756902217865,0,Josh J. Kennedy,3,15758,7,West Coast,2020,0
0.03254437869822485,0.032679738562091505,0.02158273381294964,0.027597402597402596,13,77,0.07692307692307693,0,0.02158273381294964,0.023809523809523808,0.05454545454545454,6,0,2,0.022026431718061675,0.028423772609819122,0,0,2,1,0,74,78,79,1,2,7,217,0.03636363636363636,3,0,4,7,2,4,2,0,15,7.2,0,0.06976744186046512,1,69,5,19,119,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0.9821915030479431,0.015068120323121548,5.908877938054502e-4,0.0021494533866643906,0.02269825607072562,0,Luke Davies-Uniacke,0,15773,9,North Melbourne,2020,0
0.013404825737265416,0.015151515151515152,0.011811023622047244,0.012759170653907496,6,75,0,0,0.03225806451612903,0,0,1,0,0,0.0149812734082397,0.011428571428571429,0,0,1,0,0,86,39,55,0,0,1,155,0.007462686567164179,5,0,12,5,0,3,1,0,15,6.1,0,0,0,4,8,11,74,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0.9998916387557983,9.200940985465422e-5,9.773025340109598e-6,6.625599326071097e-6,1.314322585130867e-4,0,Connor Budarick,0,15784,10,Gold Coast,2020,0
0.0335195530726257,0.05084745762711865,0.018726591760299626,0.0272,14,82,0,0,0.03296703296703297,0.012987012987012988,0,3,0,1,0.009852216748768473,0.0330188679245283,0,0,1,0,0,84,82,79,0,0,2,172,0.036036036036036036,3,0,6,11,0,2,1,0,8,1.9,1,0,1,6,9,9,63,0,0,0,0,26,0,1,0,0,1,0,0,0,0,0.9996675252914429,1.819228782551363e-4,1.084371397155337e-4,4.2091684008482844e-5,5.250722097116522e-4,0,Mason Redman,0,15617,1,Essendon,2020,0
0.017341040462427744,0.02040816326530612,0.012944983818770227,0.015267175572519083,5,50,0.047619047619047616,0.1111111111111111,0.018867924528301886,0.012658227848101266,0,3,0,1,0.008264462809917356,0.021739130434782608,0.058823529411764705,0.1,1,0,0,72,47,42,0,0,3,150,0.031914893617021274,0,0,5,3,1,1,0,0,12,-3.5,0,0.05405405405405406,1,39,7,7,49,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.9999513626098633,4.20026080973912e-5,5.1561241889430676e-6,1.4409750974664348e-6,5.663778176767664e-5,0,Laitham Vandermeer,0,15656,2,Western Bulldogs,2020,0
0.0076726342710997444,0.01507537688442211,0.01606425702811245,0.0109375,5,71,0,0,0.015625,0.0125,0,2,0,1,0.018957345971563982,0.004728132387706856,0.16666666666666666,0,2,0,0,69,27,35,0,0,0,48,0.007751937984496124,3,0,3,3,0,2,2,0,4,2.9,0,0,2,27,9,7,51,0,0,0,0,149,1,0,0,0,0,0,0,0,0,0.9997461438179016,1.4647825446445495e-4,7.766792987240478e-5,2.9694256227230653e-5,3.908968828909565e-4,0,Neville Jetta,0,15623,1,Melbourne,2020,0
0.01282051282051282,0,0.01282051282051282,0.01282051282051282,3,38,0.05,0.13333333333333333,0,0.021052631578947368,0,3,0,0,0.01984126984126984,0.008403361344537815,0,0,0,0,0,72,29,37,0,0,3,158,0.014925373134328358,1,0,4,1,2,5,0,0,16,4.2,0,0.08695652173913043,0,44,10,6,46,0,0,0,0,25,1,0,0,0,0,1,0,0,0,0.9999728202819824,1.9826224161079153e-5,2.4773953555268236e-6,4.841317604586948e-6,3.9304967685893644e-5,0,Jack Petruccelle,0,15652,2,West Coast,2020,0
0.030470914127423823,0.015384615384615385,0.04513888888888889,0.03697996918335902,15,63,0.058823529411764705,0,0.020202020202020204,0.03896103896103896,0.10666666666666667,5,0,1,0.06766917293233082,0.013123359580052493,0,0.09090909090909091,3,0,0,80,76,112,1,7,4,183,0.022556390977443608,5,1,8,4,0,15,0,0,20,18.4,0,0.034482758620689655,1,12,1,10,61,0,1,0,1,179,0,1,1,0,0,0,0,0,0,0.7421764135360718,0.12542025744915009,0.10827416181564331,0.024129146710038185,0.41435602121055126,0,Nat Fyfe,0,15777,9,Fremantle,2020,0
0.01775147928994083,0.022388059701492536,0.0053475935828877,0.013333333333333334,2,29,0.043478260869565216,0.15384615384615385,0.009615384615384616,0.025,0,3,3,1,0.013333333333333334,0.013559322033898305,0,0.04,1,0,0,71,41,38,0,0,3,186,0.03389830508474576,2,1,0,2,0,1,0,2,5,0.1,0,0.0851063829787234,0,2,7,12,79,0,0,0,0,37,0,1,0,1,0,0,0,0,0,0.9998773336410522,6.248115823836997e-5,2.0807287000934593e-5,3.9367645513266325e-5,2.2219866878003813e-4,0,Harry McKay,0,15663,3,Carlton,2020,0
0.03439153439153439,0.023668639053254437,0.05,0.040453074433656956,17,68,0.05263157894736842,0,0.04054054054054054,0.03296703296703297,0.03773584905660377,3,0,0,0.028037383177570093,0.04081632653061224,0,0,0,0,0,79,93,107,2,0,5,312,0.05084745762711865,1,0,10,8,0,5,0,1,15,11.7,0,0.024390243902439025,0,6,9,9,63,0,0,4,1,258,1,0,1,0,0,0,0,0,0,0.03291406109929085,0.5382500886917114,0.3788849115371704,0.04995088279247284,1.4458725601434708,1,Josh P. Kennedy,2,15863,18,Sydney,2020,1
0.02972972972972973,0.034782608695652174,0.02553191489361702,0.02809917355371901,14,82,0,0,0.008849557522123894,0.023809523809523808,0,1,2,0,0.046511627906976744,0.012269938650306749,0.09090909090909091,0,10,0,0,97,63,117,0,0,2,196,0.02054794520547945,14,0,2,9,0,9,1,0,4,18.7,0,0,9,5,10,6,46,0,0,2,0,31,1,0,0,0,0,0,0,0,0,0.8191307783126831,0.1462165117263794,0.029483553022146225,0.005169115029275417,0.2206909628584981,0,Sam Collins,0,15760,8,Gold Coast,2020,0
0.024096385542168676,0.034722222222222224,0.02027027027027027,0.022292993630573247,10,71,0,0,0.009708737864077669,0.025974025974025976,0,3,0,0,0.02531645569620253,0.01808785529715762,0.1111111111111111,0,3,0,0.05555555555555555,85,55,63,0,0,2,205,0.03508771929824561,9,0,3,6,0,4,5,0,4,7.2,2,0,3,26,7,10,67,0,0,0,0,133,1,0,0,0,0,0,0,0,0,0.999735414981842,1.9456208974588662e-4,5.1106839237036183e-5,1.889219129225239e-5,3.5345234209671617e-4,0,David Astbury,0,15704,4,Richmond,2020,0
0.03254437869822485,0,0.0374331550802139,0.03428571428571429,10,56,0.043478260869565216,0.15384615384615385,0.038461538461538464,0.05,0.03225806451612903,5,2,2,0.02666666666666667,0.03728813559322034,0,0,2,0,0,90,67,93,0,2,4,299,0.05084745762711865,2,0,7,5,1,5,0,0,13,0.4,2,0.06382978723404255,1,2,11,11,77,0,0,0,1,298,1,0,0,0,0,0,0,0,1,0.9918013215065002,0.004714793059974909,0.0034338044933974743,5.0136801291955635e-5,0.011732812450645724,0,Joel Selwood,0,15663,3,Geelong,2020,0
0.022988505747126436,0.046357615894039736,0.01652892561983471,0.020338983050847456,8,67,0,0,0,0.03614457831325301,0.016129032258064516,1,0,0,0.026200873362445413,0.022408963585434174,0,0,2,0,0,90,53,69,0,1,5,190,0.010869565217391304,0,0,1,6,2,4,0,3,7,7.2,1,0.024390243902439025,0,59,9,14,93,0,0,0,0,36,0,1,0,1,0,0,0,0,0,0.9993649125099182,4.42952528828755e-4,1.2856890680268407e-4,6.353281787596643e-5,8.906887960620224e-4,0,Gryan Miers,0,15804,11,Geelong,2020,0
0.05397727272727273,0.033707865168539325,0.01984126984126984,0.039735099337748346,20,83,0,0,0.01,0.015625,0.017241379310344827,1,2,0,0.019138755980861243,0.04884318766066838,0,0,3,1,0,88,91,126,0,1,0,320,0.025,4,0,5,15,0,3,0,0,7,8.9,0,0,3,34,5,13,83,0,0,2,0,313,0,1,0,0,0,0,0,0,0,0.596787691116333,0.18250331282615662,0.1983739584684372,0.02233501896262169,0.6462562866508961,0,Heath Shaw,0,15741,5,Greater Western Sydney,2020,0
0.02680965147453083,0.02717391304347826,0.03902439024390244,0.031141868512110725,12,67,0,0.05555555555555555,0.06521739130434782,0.036585365853658534,0.08333333333333333,7,1,5,0.0502283105022831,0.027932960893854747,0,0,2,4,0.1111111111111111,89,72,87,1,3,6,368,0.03278688524590164,4,1,6,4,1,8,0,0,14,9.5,1,0.030303030303030304,1,26,15,7,57,0,0,3,0,43,0,1,1,0,0,0,0,0,0,0.9605950117111206,0.014162115752696991,0.01648169755935669,0.008761192671954632,0.07340908888727427,0,Shai Bolton,3,15849,17,Richmond,2020,0
0.03550295857988166,0.025157232704402517,0.04680851063829787,0.04013961605584642,13,57,0,0.07692307692307693,0.020202020202020204,0.06097560975609756,0.15517241379310345,2,2,0,0.06521739130434782,0.021021021021021023,0.037037037037037035,0.0625,2,0,0,85,81,126,0,9,4,382,0.017241379310344827,2,0,4,7,2,10,0,1,20,12.7,1,0.05714285714285714,1,1,11,7,53,0,0,9,0,128,0,1,1,0,0,0,0,0,0,0.09729930013418198,0.1584150493144989,0.3566740155220032,0.38761165738105774,2.0345980525016785,3,Jarryd Lyons,2,15810,12,Brisbane Lions,2020,3
0.012195121951219513,0.009009009009009009,0.030418250950570342,0.02030456852791878,6,50,0.07692307692307693,0,0.07142857142857142,0.013513513513513514,0.014925373134328358,3,0,0,0.01773049645390071,0.022222222222222223,0,0.08333333333333333,0,0,0,41,77,70,0,1,2,115,0.031496062992125984,1,0,13,1,1,4,0,0,22,5.3,0,0.05405405405405406,0,13,7,8,55,0,0,0,0,67,0,1,1,0,0,0,0,0,0,0.9996838569641113,2.0089650934096426e-4,7.831188668205868e-6,1.0743200255092233e-4,5.38854894330143e-4,0,Sam Powell-Pepper,0,15778,10,Port Adelaide,2020,0
0.019886363636363636,0.018867924528301886,0.00819672131147541,0.015100671140939598,4,44,0,0,0.01818181818181818,0,0.028169014084507043,3,0,1,0.014492753623188406,0.013157894736842105,0,0,4,0,0,85,36,42,0,2,2,184,0.013888888888888888,1,1,8,3,0,3,0,0,13,3.2,1,0.02631578947368421,3,14,9,4,33,0,0,0,0,183,1,0,0,1,0,0,0,0,0,0.9997904896736145,1.2275262270122766e-4,6.928060611244291e-5,1.7528260286781006e-5,3.138986157864565e-4,0,Jake Melksham,0,15844,16,Melbourne,2020,0
0.02710843373493976,0.013986013986013986,0.034722222222222224,0.03064516129032258,13,68,0,0,0.029411764705882353,0.02666666666666667,0.06779661016949153,4,0,1,0.03389830508474576,0.030612244897959183,0,0,3,1,0,85,66,66,4,0,3,226,0.06306306306306306,2,1,12,5,0,4,0,0,18,5,0,0,0,36,4,6,40,0,0,0,0,24,1,0,0,1,0,0,0,0,0,0.999850869178772,8.187523781089112e-5,5.577068077400327e-5,1.1487317351566162e-5,2.2787855141359614e-4,0,James Cousins,0,15854,17,Hawthorn,2020,0
0.02710843373493976,0.03496503496503497,0.034722222222222224,0.03064516129032258,16,84,0,0.18181818181818182,0.03676470588235294,0.02666666666666667,0,1,0,1,0.00423728813559322,0.04336734693877551,0,0.07142857142857142,2,0,0,96,81,94,0,0,5,112,0.009009009009009009,1,1,13,6,1,1,1,1,21,5.8,0,0.0625,2,36,10,11,76,0,0,0,0,136,0,1,0,1,0,0,0,0,0,0.9983963370323181,0.001046924153342843,5.492462660185993e-4,7.525656656071078e-6,0.002167993655348255,0,Lachie Hunter,0,15854,17,Western Bulldogs,2020,0
0.02072538860103627,0.023121387283236993,0.013114754098360656,0.017366136034732273,6,50,0.06666666666666667,0.125,0.011627906976744186,0,0,2,0,0,0.017316017316017316,0.019867549668874173,0,0.09090909090909091,0,0,0,74,55,54,0,0,2,142,0.03305785123966942,2,0,6,4,2,4,1,1,17,3.2,2,0.06060606060606061,0,30,5,5,35,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0.9999741315841675,1.9476718080113642e-5,3.202685775249847e-6,3.2236575862043537e-6,3.55530623892264e-5,0,Lachlan Hosie,0,15825,13,North Melbourne,2020,0
0.01466275659824047,0.02054794520547945,0.004347826086956522,0.010507880910683012,6,100,0.08333333333333333,0,0,0,0,0,1,0,0.0045045045045045045,0.014492753623188406,0,0.045454545454545456,2,0,0,77,39,58,0,0,2,147,0,0,0,0,5,0,0,0,1,2,8,0,0.046511627906976744,2,66,3,18,111,0,0,0,0,33,0,1,0,1,0,0,0,0,0,0.9998268485069275,9.504323679720983e-5,5.291194247547537e-5,2.5189572625095025e-5,0.00027643583962344564,0,Jake Waterman,0,15766,8,West Coast,2020,0
0.03409090909090909,0.024,0.00966183574879227,0.025044722719141325,12,86,0,0,0.046511627906976744,0,0.014492753623188406,0,3,0,0.02040816326530612,0.02903225806451613,0,0,0,0,0,76,76,101,0,1,2,185,0.021897810218978103,6,0,4,10,0,2,1,0,13,10.1,0,0,0,7,10,9,64,0,0,0,0,72,0,1,0,0,1,0,0,0,0,0.9884974956512451,0.005450334865599871,0.005693126004189253,3.590136766433716e-4,0.01791362790390849,0,Sam Petrevski-Seton,0,15762,8,Carlton,2020,0
0.014204545454545454,0,0.015873015873015872,0.014900662251655629,8,89,0.045454545454545456,0,0.03296703296703297,0.011494252873563218,0.015873015873015872,0,2,0,0.0196078431372549,0.005865102639296188,0,0,0,0,0,76,43,65,0,1,2,84,0.01652892561983471,1,3,8,4,1,3,0,0,17,11,2,0.023809523809523808,0,12,9,10,69,0,0,0,0,29,1,0,0,0,0,1,0,0,0,0.9998573064804077,1.1763211659854278e-4,1.627544770599343e-5,8.81932101037819e-6,1.766409750416642e-4,0,Bailey Banfield,0,15650,2,Fremantle,2020,0
0.017902813299232736,0.013422818791946308,0.015267175572519083,0.016845329249617153,9,82,0,0,0.02040816326530612,0.010752688172043012,0,1,0,0,0.008032128514056224,0.01804123711340206,0,0,2,0,0,89,43,38,0,0,3,294,0.008130081300813009,2,0,7,5,0,2,0,0,14,2.9,1,0,2,47,16,10,76,0,0,0,0,14,0,1,0,0,1,0,0,0,0,0.9998866319656372,1.017020404106006e-4,6.48540617476101e-6,5.192883691051975e-6,1.3025150383327855e-4,0,Jarrod Lienert,0,15620,1,Port Adelaide,2020,0
0.028901734104046242,0.02666666666666667,0.003389830508474576,0.0171606864274571,8,73,0,0.08333333333333333,0,0.03614457831325301,0,6,0,2,0.017857142857142856,0.01699029126213592,0.07142857142857142,0,2,0,0,77,39,34,0,0,2,399,0.06,2,0,9,7,0,3,0,0,12,5.4,0,0.023255813953488372,1,51,9,8,57,0,0,0,0,38,1,0,0,0,1,0,0,0,0,0.9997939467430115,1.8955209816340357e-4,1.056044584402116e-5,5.9533231251407415e-6,2.2853295922686812e-4,0,Jack Lukosius,0,15862,18,Gold Coast,2020,0
0.02203856749311295,0.007874015748031496,0.020202020202020204,0.0213903743315508,6,50,0,0,0.008771929824561403,0.03529411764705882,0.030303030303030304,0,2,0,0.01532567049808429,0.0313588850174216,0,0,2,0,0,78,41,59,0,2,1,197,0.007462686567164179,4,0,3,3,0,2,1,0,6,3.7,1,0,2,41,7,3,25,0,0,0,0,223,1,0,1,0,0,0,0,0,0,0.9999334812164307,3.791527706198394e-5,1.598920061951503e-5,1.2641299690585583e-5,1.0781757737277076e-4,0,Callan Ward,0,15808,12,Greater Western Sydney,2020,0
0.03625377643504532,0.03,0.06514657980456026,0.050156739811912224,24,75,0,0.07692307692307693,0.05,0.03614457831325301,0.05454545454545454,4,0,2,0.045454545454545456,0.04533333333333334,0,0,0,0,0,78,100,144,0,3,5,292,0.03389830508474576,4,2,8,6,2,12,0,0,21,15.9,2,0.038461538461538464,0,15,10,4,34,0,0,5,0,73,1,0,1,0,0,0,0,0,0,0.03207317367196083,0.6915691494941711,0.26193487644195557,0.014422832988202572,1.25870740134269,1,Jy Simpkin,0,15857,18,North Melbourne,2020,1
0.05161290322580645,0.030927835051546393,0.05952380952380952,0.05516014234875445,20,65,0,0.06666666666666667,0.021897810218978103,0.08860759493670886,0.11290322580645161,1,0,0,0.056179775280898875,0.056666666666666664,0,0.058823529411764705,0,0,0,77,100,129,4,3,9,362,0.05172413793103448,2,1,7,7,2,12,0,1,13,11.5,1,0.022222222222222223,0,21,15,13,93,1,1,8,0,275,0,1,1,0,0,0,0,0,0,0.02267690747976303,0.055471353232860565,0.18431861698627472,0.7375330924987793,2.636707864701748,3,Travis Boak,2,15800,11,Port Adelaide,2020,3
0.01876675603217158,0.016304347826086956,0.02926829268292683,0.02249134948096886,9,69,0,0,0.043478260869565216,0.024390243902439025,0,2,0,0,0.0228310502283105,0.027932960893854747,0,0,1,0,0.1111111111111111,71,58,79,0,0,6,260,0.02459016393442623,1,0,5,4,1,4,0,0,19,6.6,0,0,0,26,15,7,57,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0.9996055960655212,3.4426632919348776e-4,1.5931316738715395e-5,3.419465429033153e-5,4.7871292554191314e-4,0,Jack Ross,0,15849,17,Richmond,2020,0
0.04310344827586207,0.039735099337748346,0.01652892561983471,0.03220338983050847,14,74,0.05555555555555555,0.13333333333333333,0.020618556701030927,0.04819277108433735,0.04838709677419355,1,2,0,0.026200873362445413,0.036414565826330535,0.05,0.047619047619047616,1,0,0.16666666666666666,84,89,117,1,2,9,552,0.021739130434782608,1,0,2,10,1,4,1,0,8,11.6,2,0.07317073170731707,1,59,9,14,93,1,1,0,0,259,0,1,1,0,0,0,0,0,0,0.9428927898406982,0.03602175414562225,0.0195113904774189,0.0015741067472845316,0.07976685534231365,0,Patrick Dangerfield,2,15804,11,Geelong,2020,0
0.013054830287206266,0.032679738562091505,0.015544041450777202,0.013888888888888888,4,50,0,0.06666666666666667,0,0.0375,0,5,0,2,0.01809954751131222,0.012345679012345678,0.14285714285714285,0.0625,3,0,0,86,32,27,0,0,2,138,0.034782608695652174,2,0,1,1,1,1,1,0,3,-0.3,0,0.02564102564102564,2,33,18,7,60,0,0,0,0,136,0,1,0,1,0,0,0,0,0,0.9988180994987488,8.49589763674885e-4,1.3574781769420952e-4,1.964808616321534e-4,0.0017105279839597642,0,Levi Casboult,0,15817,13,Carlton,2020,0
0.02023121387283237,0.04516129032258064,0.018518518518518517,0.019572953736654804,9,82,0,0,0.015151515151515152,0.024096385542168676,0,1,1,0,0,0.03303303303303303,0,0,1,0,0,88,55,46,0,0,4,142,0.018018018018018018,1,0,5,5,0,0,0,1,8,0.2,1,0,1,6,7,12,79,0,0,0,0,76,0,1,0,0,1,0,0,0,0,0.9999138116836548,6.018476051394828e-5,1.1764318514906336e-5,1.4289640603237785e-5,1.265823193534743e-4,0,Blake Acres,0,15744,6,Fremantle,2020,0
0.04790419161676647,0.04938271604938271,0.030303030303030304,0.04013377926421405,22,92,0,0,0,0.03488372093023256,0.04081632653061224,1,3,1,0.04035874439461883,0.037333333333333336,0.06666666666666667,0,1,1,0,89,88,149,0,2,2,557,0.04504504504504504,10,0,7,14,0,6,4,0,9,14.7,1,0,1,43,6,7,48,0,0,1,0,89,1,0,0,0,1,0,0,0,0,0.8999020457267761,0.06387533247470856,0.03535224124789238,8.703872445039451e-4,0.13719097670400515,0,James Sicily,0,15757,7,Hawthorn,2020,0
0.023746701846965697,0.03571428571428571,0.003663003663003663,0.015337423312883436,9,90,0,0,0.02040816326530612,0,0,1,0,1,0.004524886877828055,0.02088167053364269,0,0,5,0,0,96,55,52,0,0,2,105,0,2,0,7,8,0,0,0,0,9,3.2,0,0,4,44,9,12,81,0,0,0,0,165,0,1,0,0,0,0,0,0,0,0.9999589920043945,3.1694442441221327e-5,7.173091489676153e-6,2.194650733144954e-6,5.2624577620008495e-5,0,Jordan Roughead,0,15661,3,Collingwood,2020,0
0.030470914127423823,0.03076923076923077,0.041666666666666664,0.03543913713405239,16,70,0.058823529411764705,0,0.050505050505050504,0.03896103896103896,0.13333333333333333,3,2,1,0.05639097744360902,0.026246719160104987,0,0,2,1,0,73,94,110,4,6,3,227,0.007518796992481203,1,0,8,5,0,8,0,0,15,14,0,0.06896551724137931,0,12,1,10,61,0,0,8,0,324,0,1,1,0,0,0,0,0,0,0.07782679051160812,0.2931525409221649,0.33578550815582275,0.293235182762146,1.8444291055202484,2,David Mundy,0,15777,9,Fremantle,2020,2
0.00847457627118644,0.008620689655172414,0.014925373134328358,0.010810810810810811,3,50,0,0,0.02912621359223301,0.012048192771084338,0.014285714285714285,3,0,3,0.016194331983805668,0.017543859649122806,0,0,3,0,0,82,21,44,0,1,2,49,0.02459016393442623,3,0,8,1,0,1,0,0,10,1,0,0,0,15,11,9,65,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0.9997444748878479,1.9550089200492948e-4,1.8280499716638587e-5,4.169546446064487e-5,3.5714828482014127e-4,0,Brayden Ainsworth,0,15848,17,West Coast,2020,0
0.02694610778443114,0.036231884057971016,0.05365853658536585,0.03710575139146568,13,65,0.05555555555555555,0,0.03007518796992481,0.0379746835443038,0.06666666666666667,2,0,1,0.0423728813559322,0.033444816053511704,0.038461538461538464,0,1,0,0,80,83,114,1,4,3,215,0.01904761904761905,1,1,5,5,0,7,0,1,15,13.6,0,0.030303030303030304,0,22,8,7,50,0,0,0,0,32,1,0,0,0,0,0,0,0,1,0.9813623428344727,0.005449112504720688,0.012831403873860836,3.5708979703485966e-4,0.03218318964354694,0,Sam Walsh,0,15802,11,Carlton,2020,0
0.022653721682847898,0,0.055793991416309016,0.03690036900369004,16,80,0,0,0.056910569105691054,0.01282051282051282,0.047619047619047616,4,2,3,0.04,0.037037037037037035,0,0,0,0,0,73,68,120,1,2,1,221,0.03968253968253968,4,3,11,6,2,8,0,0,19,9,0,0,0,51,7,5,37,0,0,0,0,153,1,0,0,0,1,0,0,0,0,0.9956913590431213,0.0036313356831669807,4.2969375499524176e-4,2.4760368978604674e-4,0.0052335342625156045,0,Rory Laird,0,15782,10,Adelaide,2020,0
0.012738853503184714,0.01652892561983471,0.013761467889908258,0.013157894736842105,6,86,0.043478260869565216,0.125,0.02040816326530612,0.01282051282051282,0,2,2,1,0.013043478260869565,0.013333333333333334,0,0.045454545454545456,0,0,0.07692307692307693,89,39,60,0,0,5,83,0.018018018018018018,1,1,1,3,0,1,0,0,8,0.8,0,0.05405405405405406,0,31,5,14,89,0,0,0,0,70,0,1,0,1,0,0,0,0,0,0.9996234178543091,1.4646936324425042e-4,1.7828575801104307e-4,5.182091626920737e-5,6.585036280739587e-4,0,Tim O'Brien,0,15771,9,Hawthorn,2020,0
0.02631578947368421,0.025,0.004830917874396135,0.018214936247723135,10,100,0,0,0.015748031496062992,0.025,0.04918032786885246,0,1,0,0.01680672268907563,0.0136986301369863,0.08333333333333333,0,2,0,0,77,47,88,0,3,2,199,0.008928571428571428,2,0,7,9,0,2,1,0,9,9.9,2,0,1,27,10,6,46,0,0,0,0,253,1,0,0,0,1,0,0,0,0,0.9990425705909729,8.5706781828776e-4,8.976204844657332e-5,1.0525131983740721e-5,0.0010681673111321288,0,Grant Birchall,0,15742,6,Brisbane Lions,2020,0
0.03498542274052478,0.038461538461538464,0.07547169811320754,0.05045045045045045,21,75,0,0,0.09174311926605505,0.04819277108433735,0.08771929824561403,4,2,0,0.06938775510204082,0.042483660130718956,0,0,2,0,0,88,125,177,1,4,4,343,0.047244094488188976,4,4,11,8,1,10,0,0,26,18.8,0,0,1,4,7,7,49,0,1,0,0,89,1,0,1,0,0,0,0,0,0,0.10759510099887848,0.46484872698783875,0.3815607726573944,0.04599538818001747,1.36595643684268,1,Clayton Oliver,2,15767,8,Melbourne,2020,1
0.03313253012048193,0.013986013986013986,0.04861111111111111,0.04032258064516129,19,76,0.058823529411764705,0,0.029411764705882353,0.013333333333333334,0.05084745762711865,4,0,2,0.03389830508474576,0.04336734693877551,0,0,1,0,0,77,83,108,1,2,4,186,0.036036036036036036,1,1,7,7,1,7,0,1,16,11.2,1,0.03125,0,36,10,11,76,0,0,3,0,39,0,1,1,0,0,0,0,0,0,0.5115412473678589,0.059262536466121674,0.041977476328611374,0.38721877336502075,1.3048738092184067,0,Bailey Smith,1,15854,17,Western Bulldogs,2020,0
0.027247956403269755,0.013333333333333334,0.02608695652173913,0.02680067001675042,11,69,0.05555555555555555,0,0.07692307692307693,0.045454545454545456,0.06451612903225806,2,3,0,0.03404255319148936,0.022988505747126436,0.05,0,0,0,0,81,93,111,2,2,3,317,0.027522935779816515,2,1,12,5,0,5,0,0,22,14.1,0,0.02127659574468085,0,16,8,8,56,0,0,0,0,36,1,0,1,0,0,0,0,0,0,0.9883084297180176,0.004287669900804758,0.006636947859078646,7.669662008993328e-4,0.019862464221660048,0,Will Setterfield,0,15853,17,Carlton,2020,0
0.008928571428571428,0.047619047619047616,0.01968503937007874,0.013559322033898305,8,100,0,0,0,0,0,0,0,0,0.012396694214876033,0.02005730659025788,0.08333333333333333,0,7,0,0,95,37,63,0,0,2,78,0,4,0,2,3,0,1,1,0,2,8.3,0,0,6,15,6,7,48,0,0,0,0,167,1,0,0,0,0,0,0,0,0,0.9991196990013123,6.357604870572686e-4,1.882342912722379e-4,5.624927143799141e-5,0.0011809768839157186,0,Jordan Roughead,0,15720,5,Collingwood,2020,0
0.028735632183908046,0.01910828025477707,0.04868913857677903,0.03739837398373984,15,65,0,0,0.06140350877192982,0.04054054054054054,0.034482758620689655,2,2,1,0.03225806451612903,0.03978779840848806,0.0625,0,0,0,0,82,92,94,1,1,3,322,0.023622047244094488,2,0,9,6,0,3,0,0,19,2.7,0,0,0,8,4,5,34,1,1,0,0,147,1,0,1,0,0,0,0,0,0,0.9810577630996704,0.009676908142864704,0.008639530278742313,6.257586646825075e-4,0.028833244694396853,0,Taylor Adams,0,15839,15,Collingwood,2020,0
