kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
5,2,5,10,8,80,0,1,0,3,2,0,0,3,1,3,8,1,1,0,0,0,0,79,36,63,0,0,4,135,3,2,1,0,0,1,0,3,4,2,5,0,0,0,0,12,9.5,0,1,1,0,57,6,8,54,0,0,0,0,8,0.016181229773462782,0.017094017094017096,0.018315018315018316,0.01718213058419244,0,0.05555555555555555,0.03529411764705882,0,0,0.03636363636363636,0.0028169014084507044,0.06666666666666667,0,0,0.03488372093023256,0.023255813953488372,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04227712005376816,Shane McAdam,0,15813,12,Adelaide,2020,13,0
6,5,7,13,11,85,0,1,0,1,1,1,1,0,0,0,2,9,1,3,0,0,0,82,52,70,0,1,5,183,1,4,0,0,0,0,0,5,5,0,1,0,0,2,0,10,5.5,0,2,1,0,32,9,5,39,0,0,0,0,159,0.018018018018018018,0.03676470588235294,0.029288702928870293,0.022727272727272728,0,0.125,0.02040816326530612,0.013888888888888888,0.02564102564102564,0.00966183574879227,0.025787965616045846,0.1111111111111111,0.25,0,0.008,0.037037037037037035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.026616597548127174,Josh Caddy,0,15658,3,Richmond,2020,32,0
7,5,3,10,10,100,0,0,0,2,2,0,0,1,1,0,3,7,1,0,5,0,0,95,51,87,0,0,0,89,3,5,0,0,2,0,0,10,7,0,1,0,0,2,0,12,6.6,0,0,0,4,43,7,14,91,0,0,0,0,81,0.02258064516129032,0.033783783783783786,0.012048192771084338,0.017889087656529516,0,0,0.0273972602739726,0,0,0.014634146341463415,0.02,0.037037037037037035,0,0,0.02857142857142857,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835844874382019,Jake Lever,0,15757,7,Melbourne,2020,27,0
8,3,10,18,12,67,0,0,0,2,0,3,1,3,1,1,4,14,0,0,1,0,1,78,59,68,1,0,2,153,3,1,0,0,0,0,0,7,5,0,2,0,0,0,0,17,-1.5,0,0,1,0,14,13,9,67,0,0,0,0,130,0.023121387283236993,0.0297029702970297,0.040983606557377046,0.030508474576271188,0,0,0.017857142857142856,0.03529411764705882,0.0196078431372549,0.01702127659574468,0.0438871473354232,0,0,0.125,0.024193548387096774,0.022727272727272728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.07104834914207458,Zach Merrett,0,15747,6,Essendon,2020,37,0
18,13,7,25,22,88,0,0,0,0,3,2,0,1,1,0,3,19,0,0,1,0,1,94,108,136,0,0,4,457,3,9,0,0,0,0,0,7,15,0,2,0,0,7,0,7,13.5,0,1,0,1,15,9,6,45,0,1,2,0,23,0.05341246290801187,0.0755813953488372,0.03070175438596491,0.04424778761061947,0,0,0,0.029850746268656716,0,0.016129032258064516,0.05121293800539083,0,0,0.07692307692307693,0.030927835051546393,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3459577560424805,Jordan Ridley,0,15835,15,Essendon,2020,2,2
10,4,12,22,16,73,0,1,0,9,2,2,4,2,3,1,8,15,0,0,4,0,0,90,103,122,1,3,4,239,1,2,2,0,0,0,0,11,6,2,6,0,0,0,1,26,11.7,0,2,1,2,22,10,6,46,0,0,0,0,116,0.0273972602739726,0.028368794326241134,0.049586776859504134,0.036243822075782535,0,0.09090909090909091,0.0891089108910891,0.023809523809523808,0.07017543859649122,0.03571428571428571,0.040106951871657755,0,0,0,0.008403361344537815,0.034482758620689655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1743786334991455,Touk Miller,0,15856,17,Gold Coast,2020,9,0
8,0,2,10,4,40,0,0,0,0,1,1,0,2,0,0,3,5,0,0,1,0,0,91,28,30,0,0,1,196,4,4,0,0,1,0,0,4,4,1,3,0,0,0,0,7,2.3,0,0,0,0,53,12,6,48,0,0,0,0,59,0.023668639053254437,0,0.008583690987124463,0.017513134851138354,0,0,0,0.011494252873563218,0,0.012244897959183673,0.015772870662460567,0,0,0,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0026177731342613697,Ryan Clarke,0,15774,9,Sydney,2020,28,0
9,5,14,23,15,65,0,0,0,3,0,2,3,1,0,0,8,14,0,0,1,0,0,85,82,102,0,3,1,212,1,4,1,0,0,1,1,9,6,1,7,0,0,1,1,17,6.9,0,1,0,1,22,8,7,50,0,0,0,0,278,0.030201342281879196,0.04310344827586207,0.0748663101604278,0.04742268041237113,0,0,0.026785714285714284,0.029411764705882353,0.041666666666666664,0.03864734299516908,0.05166051660516605,0,0,0,0.011235955056179775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16653774678707123,Marc Murphy,0,15802,11,Carlton,2020,8,0
13,5,4,17,14,82,0,0,0,3,2,3,0,1,0,0,1,14,0,0,2,0,0,83,74,80,0,0,4,438,6,2,0,0,0,0,0,3,10,0,1,0,0,2,0,7,5.3,0,2,0,1,30,8,11,74,0,0,0,0,134,0.043478260869565216,0.04424778761061947,0.017241379310344827,0.032015065913371,0,0,0.0379746835443038,0.04054054054054054,0,0.005405405405405406,0.040345821325648415,0,0,0,0.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1882583647966385,Taylor Duryea,0,15864,18,Western Bulldogs,2020,11,0
3,2,5,8,4,50,0,2,0,1,0,0,2,2,0,0,7,3,0,1,1,0,0,80,31,41,0,2,2,49,1,2,0,0,0,1,0,6,1,1,5,0,0,1,0,12,2.3,0,2,2,0,15,7,7,49,0,0,0,0,28,0.009966777408637873,0.022988505747126436,0.017421602787456445,0.013605442176870748,0,0.16666666666666666,0.011111111111111112,0,0.03636363636363636,0.02880658436213992,0.008797653958944282,0,0.1,0,0.009259259259259259,0.08333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008149746805429459,Jack Petruccelle,0,15857,18,West Coast,2020,25,0
9,4,4,13,10,77,0,0,0,7,0,0,0,2,0,1,2,9,0,0,1,0,0,87,72,77,0,0,2,233,1,1,0,0,0,0,0,8,7,0,1,0,0,0,0,14,6.3,0,0,0,1,33,3,4,27,0,0,0,0,188,0.025423728813559324,0.02857142857142857,0.022598870056497175,0.02448210922787194,0,0,0.07692307692307693,0,0,0.01,0.029900332225913623,0,0,0,0.009523809523809525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0764467716217041,Brandon Ellis,0,15817,13,Gold Coast,2020,21,0
3,0,5,8,3,38,0,0,0,5,0,3,0,2,0,0,5,2,0,0,1,0,0,59,39,51,0,0,0,91,2,2,0,0,0,0,0,5,1,1,5,0,0,0,0,13,5.3,0,0,0,1,0,7,11,73,0,0,0,0,1,0.00946372239747634,0,0.02358490566037736,0.015122873345935728,0,0,0.06578947368421052,0.034482758620689655,0,0.02304147465437788,0.00684931506849315,0,0,0,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.029976999387145042,Sam Flanders,0,15807,11,Gold Coast,2020,13,0
6,2,3,9,5,56,2,1,0,2,1,3,1,2,1,1,2,8,0,1,2,0,0,78,49,61,0,1,4,200,3,1,0,0,0,4,0,5,3,0,1,0,0,0,1,12,3.1,0,0,3,2,17,12,11,78,0,0,0,0,68,0.01904761904761905,0.02040816326530612,0.017341040462427744,0.018442622950819672,0.125,0.1,0.0196078431372549,0.033707865168539325,0.012987012987012988,0.008695652173913044,0.03347280334728033,0,0.07692307692307693,0,0.02586206896551724,0.10714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.023214805871248245,Lincoln McCarthy,0,15861,18,Brisbane Lions,2020,30,0
10,3,5,15,11,73,1,0,0,6,0,5,3,3,3,2,6,9,0,1,0,0,0,79,76,71,2,1,5,266,1,2,1,0,0,0,0,11,6,0,2,0,0,0,0,27,4.9,0,1,1,0,42,9,7,51,0,0,0,0,144,0.03215434083601286,0.022388059701492536,0.019157088122605363,0.026223776223776224,0.05555555555555555,0,0.08823529411764706,0.0625,0.057692307692307696,0.029556650246305417,0.02631578947368421,0,0.05,0,0.010638297872340425,0.023809523809523808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1424948126077652,Devon Smith,0,15752,7,Essendon,2020,34,0
12,4,18,30,22,73,1,0,0,2,0,5,6,3,0,0,16,15,1,1,4,0,1,95,98,138,2,4,6,389,2,2,1,0,0,0,0,9,9,4,10,0,0,0,1,19,19.8,1,0,1,1,24,6,11,72,1,1,0,1,138,0.03896103896103896,0.03389830508474576,0.07531380753138076,0.054844606946983544,0.05555555555555555,0,0.023809523809523808,0.05263157894736842,0.1016949152542373,0.07582938388625593,0.04559270516717325,0.1,0.06666666666666667,0.0625,0.023809523809523808,0.030303030303030304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.131239652633667,Marcus Bontempelli,0,15801,11,Western Bulldogs,2020,5,0
10,3,2,12,7,58,2,2,0,0,0,2,1,3,1,0,6,6,0,1,0,0,0,90,58,69,0,1,4,252,3,0,0,0,0,3,0,0,5,3,5,0,0,0,2,6,5.8,0,0,5,0,32,5,6,41,0,1,0,0,98,0.029940119760479042,0.02702702702702703,0.010810810810810811,0.023121387283236993,0.11764705882352941,0.25,0,0.02564102564102564,0.014705882352941176,0.02631578947368421,0.021739130434782608,0,0.1,0,0.027522935779816515,0.15151515151515152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.057741690427064896,Tom Papley,0,15855,17,Sydney,2020,13,0
9,2,6,15,10,67,1,1,0,5,1,3,2,2,1,1,8,8,0,0,1,1,1,81,70,105,0,2,7,318,3,2,5,0,0,0,0,3,6,2,4,0,0,0,0,18,14.3,0,0,2,0,6,9,9,63,0,0,0,0,139,0.026706231454005934,0.012422360248447204,0.02390438247011952,0.025510204081632654,0.06666666666666667,0.06666666666666667,0.05813953488372093,0.04,0.044444444444444446,0.043010752688172046,0.020050125313283207,0,0,0.08333333333333333,0.028037383177570093,0.05714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05790223181247711,Devon Smith,0,15617,1,Essendon,2020,16,0
5,3,6,11,9,82,0,0,0,1,3,1,0,6,0,2,4,6,2,0,10,2,0,88,34,49,0,0,1,174,1,3,0,0,4,0,0,4,3,0,2,0,0,2,0,6,1.5,0,0,0,10,6,7,12,79,0,0,3,0,29,0.016181229773462782,0.02702702702702703,0.025974025974025976,0.020370370370370372,0,0,0.01282051282051282,0.012987012987012988,0,0.018518518518518517,0.0189873417721519,0.10526315789473684,0,0,0.010101010101010102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13808433711528778,Aaron Francis,0,15655,2,Essendon,2020,15,0
7,2,3,10,8,80,0,0,0,1,0,0,0,2,2,1,3,7,0,0,0,0,0,64,36,45,0,0,0,136,1,5,0,0,0,0,0,9,5,0,3,0,0,0,0,13,3.1,0,0,0,0,12,14,6,50,0,0,0,0,5,0.02348993288590604,0.017543859649122806,0.01818181818181818,0.02159827213822894,0,0,0.01098901098901099,0,0,0.015151515151515152,0.028112449799196786,0,0,0,0.012987012987012988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005808701738715172,Derek Eggmolesse-Smith,0,15761,8,Richmond,2020,20,0
17,8,6,23,17,74,0,0,0,0,7,1,1,2,0,0,8,14,0,0,2,0,0,84,87,113,0,1,3,332,4,11,0,1,3,0,0,3,13,0,8,0,0,4,0,6,5.7,0,1,0,2,17,10,6,46,1,1,0,0,134,0.04927536231884058,0.061068702290076333,0.022988505747126436,0.037953795379537955,0,0,0,0.012658227848101266,0.015625,0.03225806451612903,0.040229885057471264,0,0,0,0.031746031746031744,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13253216445446014,Nick Haynes,0,15748,6,Greater Western Sydney,2020,8,0
3,3,9,12,9,75,0,0,0,4,0,0,1,1,0,0,4,8,0,0,1,0,0,74,52,58,0,1,0,-9,3,3,0,0,0,0,0,6,3,1,4,0,0,1,0,13,3.7,0,0,0,0,24,12,10,72,0,0,0,0,229,0.00847457627118644,0.019230769230769232,0.0371900826446281,0.020134228187919462,0,0,0.03389830508474576,0,0.0196078431372549,0.01762114537444934,0.0221606648199446,0,0,0,0.02586206896551724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025209207087755203,Chris Mayne,0,15832,14,Collingwood,2020,19,0
7,1,3,10,6,60,2,1,0,4,1,1,0,0,1,0,7,3,0,1,1,2,1,87,60,121,0,0,5,188,0,3,1,0,0,4,0,2,4,5,6,0,0,0,0,12,14.4,0,1,3,1,11,12,10,72,0,0,1,0,138,0.021806853582554516,0.007633587786259542,0.011363636363636364,0.017094017094017096,0.10526315789473684,0.1,0.04081632653061224,0.0136986301369863,0,0.03225806451612903,0.008287292817679558,0,0.06666666666666667,0.07142857142857142,0,0.09090909090909091,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.372965147718787e-5,Gary Rohan,0,15828,14,Geelong,2020,21,0
12,4,11,23,19,83,0,0,0,2,0,6,1,3,0,0,5,19,0,0,1,2,1,92,78,86,0,1,6,321,2,2,1,0,0,0,0,8,9,0,4,0,0,0,0,24,11.6,0,1,0,0,57,14,13,92,0,0,1,0,78,0.033707865168539325,0.02877697841726619,0.03618421052631579,0.03484848484848485,0,0,0.022727272727272728,0.07228915662650602,0.02564102564102564,0.02032520325203252,0.045346062052505964,0,0,0.08333333333333333,0.015503875968992248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.225606307387352,Ed Langdon,0,15803,11,Melbourne,2020,7,0
10,3,2,12,9,75,0,0,0,2,3,4,1,3,0,1,2,8,0,0,1,0,2,83,48,56,0,1,3,264,3,1,1,0,0,0,0,3,7,1,2,0,0,0,0,8,3,0,0,0,1,3,8,11,74,0,0,0,0,114,0.03184713375796178,0.030303030303030304,0.009615384615384616,0.022988505747126436,0,0,0.018691588785046728,0.05128205128205128,0.014285714285714285,0.00847457627118644,0.029304029304029304,0,0,0.14285714285714285,0.02702702702702703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07957252115011215,Harry Cunningham,0,15618,1,Sydney,2020,9,0
9,3,12,21,16,76,0,0,16,2,0,1,4,3,1,0,6,14,0,0,0,0,0,83,85,80,2,2,5,132,5,1,0,0,0,1,0,4,5,1,4,2,33.3,0,1,7,8.9,48,2,0,0,3,10,9,64,0,0,4,0,6,0.02727272727272727,0.02112676056338028,0.05687203791469194,0.038817005545286505,0,0,0.022222222222222223,0.013333333333333334,0.08695652173913043,0.028037383177570093,0.04375,0,0,0,0.04424778761061947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.758769690990448,Peter Ladhams,1,15756,7,Port Adelaide,2020,4,0
4,2,7,11,10,91,1,0,0,2,0,1,0,1,0,1,5,6,1,0,0,1,0,76,43,77,0,0,4,192,2,0,1,0,0,1,0,2,4,2,4,0,0,0,1,12,10.2,0,0,1,0,1,11,7,53,0,0,0,0,27,0.012422360248447204,0.01680672268907563,0.03286384976525822,0.020560747663551402,0.1,0,0.025,0.011764705882352941,0,0.025,0.018633540372670808,0.07142857142857142,0,0,0.020202020202020204,0.03571428571428571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03901659697294235,David Cuningham,0,15651,2,Carlton,2020,19,0
14,5,5,19,16,84,0,0,0,0,6,1,0,2,0,1,3,12,1,0,5,0,0,98,64,90,0,0,3,380,4,5,0,1,2,0,0,3,11,0,2,0,0,2,0,4,7.8,0,1,0,5,43,7,14,91,0,0,2,0,137,0.04516129032258064,0.033783783783783786,0.020080321285140562,0.03398926654740608,0,0,0,0.012658227848101266,0,0.014634146341463415,0.03428571428571429,0.037037037037037035,0,0,0.0380952380952381,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2283845841884613,Steven May,0,15757,7,Melbourne,2020,7,0
12,7,5,17,16,94,0,0,0,0,6,3,0,0,0,0,2,12,0,0,1,0,1,81,67,97,0,0,4,429,2,2,0,1,2,0,0,4,11,0,2,0,0,0,0,4,8,0,0,0,1,14,12,9,66,0,0,0,0,1,0.03571428571428571,0.04216867469879518,0.022935779816513763,0.030685920577617327,0,0,0,0.04054054054054054,0,0.012269938650306749,0.032,0,0,0.0625,0.024691358024691357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012556918896734715,Damon Greaves,0,15841,16,Hawthorn,2020,25,0
9,5,5,14,12,86,1,1,0,3,0,4,1,1,0,1,8,6,1,2,1,0,2,77,68,104,0,1,5,273,1,3,2,0,0,3,1,5,7,1,7,0,0,0,1,20,14.1,0,2,2,1,12,11,8,59,0,0,0,0,14,0.027190332326283987,0.0423728813559322,0.01968503937007874,0.023931623931623933,0.07142857142857142,0.08333333333333333,0.022222222222222223,0.05714285714285714,0.017543859649122806,0.034334763948497854,0.017391304347826087,0.05555555555555555,0.18181818181818182,0.2222222222222222,0.008695652173913044,0.06666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.043324392288923264,Tyson Stengle,0,15845,16,Adelaide,2020,34,0
8,4,3,11,9,82,0,1,0,0,0,2,0,1,0,1,2,9,0,0,1,0,1,85,40,51,0,0,3,182,2,1,0,0,0,0,0,2,6,0,1,0,0,0,1,11,3.1,0,1,1,0,16,8,4,32,0,0,0,0,20,0.022857142857142857,0.029197080291970802,0.010638297872340425,0.01740506329113924,0,0.1,0,0.029411764705882353,0,0.008620689655172414,0.022332506203473945,0,0,0.1111111111111111,0.016666666666666666,0.043478260869565216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.018384214490652084,Conor Nash,0,15805,11,Hawthorn,2020,32,0
15,3,2,17,9,53,0,0,0,1,5,4,2,5,1,0,6,10,0,0,2,0,0,91,63,56,1,1,2,528,9,5,0,0,0,0,0,5,7,0,6,0,0,1,0,7,6.5,0,0,0,1,61,6,17,108,0,0,3,0,188,0.04643962848297214,0.02727272727272727,0.008658008658008658,0.030685920577617327,0,0,0.010638297872340425,0.0449438202247191,0.031746031746031744,0.026200873362445413,0.03048780487804878,0,0,0,0.072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5791017413139343,Zach Tuohy,0,15649,2,Geelong,2020,4,0
6,2,10,16,12,75,0,0,0,1,4,0,1,2,1,1,10,6,0,0,4,0,0,82,46,91,0,1,7,222,4,10,0,0,0,0,0,4,5,0,8,0,0,0,0,9,12,0,6,0,2,24,9,16,105,0,0,0,0,23,0.019867549668874173,0.019801980198019802,0.04784688995215311,0.03131115459882583,0,0,0.016666666666666666,0,0.01639344262295082,0.049019607843137254,0.019933554817275746,0,0,0,0.03636363636363636,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19078101217746735,Liam Baker,0,15615,1,Richmond,2020,14,0
7,4,5,12,10,83,0,0,0,1,0,1,1,2,0,2,3,10,0,0,1,0,0,69,41,52,0,1,3,265,2,0,0,0,0,0,0,3,6,0,3,0,0,0,0,9,3.3,0,0,0,0,41,10,12,82,0,0,0,0,11,0.019498607242339833,0.022988505747126436,0.0273224043715847,0.02214022140221402,0,0,0.015625,0.012987012987012988,0.02127659574468085,0.016304347826086956,0.028735632183908046,0,0,0,0.019801980198019802,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014576984569430351,Jack Ross,0,15780,10,Richmond,2020,29,0
4,2,5,9,6,67,0,0,0,3,0,0,0,2,1,1,7,2,0,0,1,0,0,84,38,47,0,0,0,85,3,2,1,0,0,2,0,5,3,0,6,0,0,0,0,15,2.9,0,0,0,1,32,4,2,16,0,0,0,0,15,0.011904761904761904,0.024096385542168676,0.018315018315018316,0.014778325123152709,0,0,0.02112676056338028,0,0,0.023809523809523808,0.006968641114982578,0,0,0,0.02142857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.009199692867696285,Lachie Schultz,0,15768,8,Fremantle,2020,36,0
6,2,8,14,9,64,1,0,0,4,0,1,1,3,2,0,6,9,0,0,2,1,0,72,64,68,0,1,1,160,4,3,1,0,1,1,1,9,3,0,3,0,0,0,0,16,9.1,0,0,1,2,39,7,7,49,0,0,0,0,42,0.01892744479495268,0.014814814814814815,0.026845637583892617,0.022764227642276424,0.047619047619047616,0,0.041666666666666664,0.013513513513513514,0.017241379310344827,0.02643171806167401,0.02313624678663239,0,0,0,0.0449438202247191,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02358744479715824,Ed Richards,0,15656,2,Western Bulldogs,2020,17,0
8,3,11,19,11,58,1,3,37,3,0,5,4,3,4,1,13,8,2,2,2,0,2,82,114,179,2,2,9,171,2,2,1,0,0,3,3,2,3,1,7,12,64.9,0,0,10,12.5,57,5,4,2,52,8,13,86,0,0,9,0,133,0.023668639053254437,0.01875,0.041666666666666664,0.03156146179401993,0.0625,0.3,0.03529411764705882,0.07936507936507936,0.07692307692307693,0.0625,0.02030456852791878,0.11764705882352941,0.14285714285714285,0.18181818181818182,0.021739130434782608,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.317789316177368,Brodie Grundy,3,15616,1,Collingwood,2020,1,3
8,8,4,12,10,83,0,0,0,1,3,1,0,2,1,1,6,7,3,0,3,0,0,88,58,86,0,0,2,176,1,9,0,0,2,0,0,6,6,0,2,0,0,6,0,8,11.4,0,2,0,2,43,6,7,48,0,0,0,0,98,0.025806451612903226,0.05405405405405406,0.01606425702811245,0.02146690518783542,0,0,0.0136986301369863,0.012658227848101266,0,0.02926829268292683,0.02,0.1111111111111111,0,0,0.009523809523809525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02793014608323574,Sam Frost,0,15757,7,Hawthorn,2020,33,0
7,5,3,10,5,50,0,0,0,1,2,2,0,4,1,0,6,5,1,0,3,0,0,88,47,46,0,0,0,153,5,7,0,1,2,0,0,3,4,0,4,0,0,3,0,4,1.3,0,0,0,3,5,8,11,74,1,1,0,0,144,0.021806853582554516,0.046296296296296294,0.015625,0.01949317738791423,0,0,0.010416666666666666,0.025,0,0.025423728813559324,0.018726591760299626,0.07142857142857142,0,0,0.04424778761061947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456249201670289,Nick Haynes,0,15852,17,Greater Western Sydney,2020,24,0
8,4,13,21,16,76,0,1,0,4,0,2,5,7,2,3,11,10,0,0,1,0,0,79,72,83,0,5,7,187,2,4,1,0,0,1,0,4,4,2,8,0,0,0,0,20,4.7,0,1,2,1,14,11,6,47,0,1,2,1,185,0.02531645569620253,0.041237113402061855,0.059907834101382486,0.039399624765478425,0,0.06666666666666667,0.045454545454545456,0.02702702702702703,0.07352941176470588,0.04680851063829787,0.03558718861209965,0,0,0,0.015748031496062992,0.07692307692307693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1339140683412552,Nat Fyfe,0,15844,16,Fremantle,2020,16,0
8,1,17,25,18,72,0,0,0,3,1,6,2,2,1,1,9,17,0,1,1,0,1,81,71,102,0,2,6,304,1,5,0,0,0,0,0,10,3,0,8,0,0,0,0,18,10.5,0,2,1,0,35,11,12,83,0,0,2,0,157,0.028070175438596492,0.009433962264150943,0.06827309236947791,0.04681647940074907,0,0,0.04,0.08,0.037037037037037035,0.04265402843601896,0.054313099041533544,0,0.05555555555555555,0.06666666666666667,0.01098901098901099,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3866232633590698,Rory Laird,0,15834,15,Adelaide,2020,6,0
13,4,12,25,13,52,1,0,0,6,1,5,3,6,4,2,16,11,1,1,0,0,0,90,103,136,2,1,3,335,7,8,1,2,2,1,1,7,6,1,11,0,0,0,1,14,14,0,0,1,0,7,3,9,57,0,0,4,0,136,0.04113924050632911,0.038834951456310676,0.06486486486486487,0.0499001996007984,0.07142857142857142,0,0.05357142857142857,0.058823529411764705,0.046875,0.07547169811320754,0.039711191335740074,0.125,0.25,0,0.05737704918032787,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2589845657348633,Jared Polec,1,15762,8,North Melbourne,2020,1,3
8,1,7,15,12,80,1,1,0,2,0,3,3,2,2,2,4,10,0,0,0,0,0,85,52,68,1,2,4,210,3,0,1,0,0,0,0,7,6,1,1,0,0,0,0,15,5,0,0,2,0,6,7,12,79,0,0,0,0,76,0.024691358024691357,0.006756756756756757,0.033816425120772944,0.02824858757062147,0.05263157894736842,0.14285714285714285,0.03571428571428571,0.039473684210526314,0.05263157894736842,0.020512820512820513,0.03115264797507788,0,0,0,0.02912621359223301,0.058823529411764705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08375833928585052,Darcy Tucker,0,15744,6,Fremantle,2020,13,0
15,4,14,29,25,86,1,0,0,5,3,1,0,1,0,0,4,21,0,0,1,0,1,93,111,145,0,0,6,278,2,5,0,0,0,0,0,14,13,0,4,0,0,1,1,19,10.5,0,0,1,1,6,7,11,73,0,0,2,0,139,0.04854368932038835,0.036036036036036036,0.06060606060606061,0.053703703703703705,0.07142857142857142,0,0.0641025641025641,0.012987012987012988,0,0.018518518518518517,0.06645569620253164,0,0,0.1111111111111111,0.020202020202020204,0.034482758620689655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6855587363243103,Jake Lloyd,0,15655,2,Sydney,2020,7,0
