effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
15,75,5,0,3,2,0,92,90,132,2,2,8,492,4,4,7,8,2,8,0,0,24,16.5,3,1,51,10,13,88,1,1,3,0,94,0,1,1,0,0,0,0,0,0,0.643482506275177,0.2938171625137329,0.04854996129870415,0.014150338247418404,0.4333680998533964,0,Christian Petracca,0,15782,10,Melbourne,2020,0
3,60,1,1,0,0,0,73,32,32,0,0,3,52,3,2,4,2,2,2,0,0,11,2.1,2,0,30,8,6,44,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0.9999780654907227,1.6756199329392985e-5,3.6993485537095694e-6,1.4625550193159143e-6,2.8542561494759866e-5,0,Liam Henry,0,15864,18,Fremantle,2020,0
11,65,2,1,1,1,2,80,61,93,1,2,7,471,1,0,8,6,2,5,1,0,13,17.1,2,0,4,6,12,78,0,0,0,0,16,0,1,0,1,0,0,0,0,0,0.9847692251205444,0.005815144162625074,0.0075618186965584755,0.0018538042204454541,0.026500194217078388,0,Nick Hind,0,15784,10,St Kilda,2020,0
8,80,2,0,2,9,0,92,34,103,0,0,0,255,6,0,3,5,0,3,2,0,3,11.3,0,9,51,10,13,88,0,0,0,0,84,0,1,0,0,1,0,0,0,0,0.9330236911773682,0.05666507035493851,0.00717959925532341,0.00313166412524879,0.0804192612413317,0,Jake Lever,0,15782,10,Melbourne,2020,0
14,82,2,0,0,8,0,86,79,101,0,1,1,108,5,0,2,10,0,2,3,0,8,9.1,0,8,4,7,8,55,0,1,0,0,18,1,0,0,0,1,0,0,0,0,0.988800048828125,0.009436757303774357,0.001183757558465004,5.793653544969857e-4,0.013542368484195322,0,Jordan Ridley,0,15785,10,Essendon,2020,0
7,58,4,1,1,4,0,92,53,54,0,1,5,213,3,0,7,4,1,2,0,0,22,3.9,1,1,17,9,9,63,0,0,0,0,28,0,1,0,0,0,1,0,0,0,0.9998396635055542,5.9442940255394205e-5,2.9006669137743302e-005,7.185260619735345e-5,3.3301409712294117e-4,0,Connor Rozee,0,15748,6,Port Adelaide,2020,0
5,83,0,0,0,1,0,70,18,32,0,0,1,49,2,0,2,1,0,2,0,0,5,3.6,0,1,2,14,6,50,0,0,0,0,259,0,1,0,0,0,0,0,0,0,0.9995954632759094,2.3031652381177992e-4,8.968897600425407e-5,8.451139001408592e-5,6.632286458625458e-4,0,Grant Birchall,0,15823,13,Brisbane Lions,2020,0
16,89,2,2,1,2,3,72,70,111,4,4,4,306,2,1,3,10,0,7,1,0,11,22.1,3,0,44,5,12,77,0,0,9,0,261,0,1,1,0,0,0,0,0,0,0.031303681433200836,0.5928980708122253,0.22125566005706787,0.15454258024692535,1.4990371316671371,1,Shane Edwards,1,15860,18,Richmond,2020,1
12,86,1,0,0,0,0,83,56,76,0,0,1,97,6,1,4,1,0,5,2,0,17,9.7,1,0,9,14,6,50,0,0,0,0,44,0,1,0,1,0,0,0,0,0,0.9997637867927551,1.605783763807267e-4,3.1658681109547615e-5,4.403318962431513e-5,3.559953074727673e-4,0,Callum L. Brown,0,15783,10,Collingwood,2020,0
22,73,5,1,1,1,0,86,113,125,5,7,5,357,2,0,6,10,0,6,1,0,14,8,0,0,3,8,11,74,0,0,7,1,196,0,1,1,0,0,0,0,0,0,0.002195083536207676,0.31828659772872925,0.35270315408706665,0.326815128326416,2.0041382908821106,2,Luke Parker,2,15618,1,Sydney,2020,2
11,85,5,0,2,1,0,72,63,52,0,0,1,135,1,0,3,5,0,2,0,0,17,4.2,0,1,28,11,9,65,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0.9998675584793091,6.157338066259399e-5,1.3050129382463638e-5,5.780699575552717e-5,2.6109462669410277e-4,0,Jordan Clark,0,15822,13,Geelong,2020,0
10,100,2,0,0,2,0,78,32,41,0,0,0,103,1,0,4,6,0,1,0,0,5,-0.2,0,2,27,5,4,29,0,0,0,0,128,1,0,0,0,0,0,0,0,0,0.9998688697814941,4.892649667453952e-5,7.362382166320458e-5,8.561793038097676e-6,2.218595191152417e-4,0,Nathan Wilson,0,15836,15,Fremantle,2020,0
10,83,3,0,2,1,0,88,45,54,0,0,1,134,4,0,3,5,0,4,2,0,4,1.8,0,1,6,7,11,73,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0.9998325109481812,9.563878847984597e-5,5.005313869332895e-5,2.1723841200582683e-5,2.609165894682519e-4,0,Nick Coffield,0,15744,6,St Kilda,2020,0
12,63,6,1,2,1,0,80,63,94,2,1,7,463,2,0,11,6,0,7,0,0,17,9.1,1,0,24,9,16,105,0,0,0,1,235,0,1,1,0,0,0,0,0,0,0.9713815450668335,0.02404581941664219,0.0036153551191091537,9.572517592459917e-4,0.03414828493259847,0,Trent Cotchin,0,15615,1,Richmond,2020,0
15,88,2,0,2,2,0,88,64,87,0,0,1,100,7,0,3,11,0,1,3,0,5,7.3,0,1,69,5,19,119,0,0,0,0,94,0,1,0,0,1,0,0,0,0,0.9945441484451294,0.004202613141387701,9.021538426168263e-4,3.510942333377898e-4,0.007060203526634723,0,Josh Walker,0,15773,9,North Melbourne,2020,0
6,50,5,0,2,3,0,75,35,57,0,0,4,119,1,0,3,3,4,6,0,0,10,5,0,3,59,10,4,34,0,0,0,0,103,1,0,0,0,0,1,0,0,0,0.9999275207519531,5.987615077174269e-5,5.76283355258056e-6,6.8839349296467844e-6,9.205362266584416e-5,0,Tim Membrey,0,15804,11,St Kilda,2020,0
5,42,3,0,0,3,0,85,62,47,0,0,1,334,1,0,2,4,1,1,0,0,8,0.8,0,1,41,10,12,82,0,0,0,0,86,0,1,0,1,0,0,0,0,0,0.9997370839118958,1.0733358067227527e-4,1.0903932707151398e-4,4.655540033127181e-5,4.650784358091187e-4,0,Jason Castagna,0,15780,10,Richmond,2020,0
5,56,0,0,0,4,0,81,47,61,0,0,4,93,1,1,1,2,1,2,0,0,7,4.9,0,3,22,10,6,46,0,0,0,0,136,1,0,0,0,0,1,0,0,0,0.9999202489852905,5.8559468016028404e-5,1.5269975847331807e-5,5.901692475163145e-6,1.0680449713618145e-4,0,Sam Day,0,15856,17,Gold Coast,2020,0
5,63,3,3,1,0,0,75,53,68,0,0,3,145,1,4,4,4,1,4,0,0,18,3.8,1,0,61,5,7,47,0,0,0,0,209,1,0,0,1,0,0,0,0,0,0.9999289512634277,4.8374658945249394e-5,2.1815712898387574e-5,8.858987712301314e-7,9.466378105571494e-5,0,Luke Breust,0,15649,2,Hawthorn,2020,0
5,56,2,1,1,2,0,88,41,65,0,0,3,183,0,0,0,3,1,2,0,0,13,12.7,0,1,13,4,10,64,0,0,0,0,122,0,1,0,1,0,0,0,0,0,0.9725491404533386,0.0029632714577019215,0.02183561772108078,0.002651920774951577,0.05459026922471821,0,Alex Sexton,0,15706,4,Gold Coast,2020,0
4,40,5,0,0,0,0,79,42,22,0,0,3,262,0,0,6,2,1,2,0,0,11,0.5,0,0,29,5,6,41,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0.9999123811721802,4.7701072617201135e-5,8.051314580370672e-6,3.188407208654098e-5,1.5945591803756543e-4,0,Lachie Schultz,0,15700,3,Fremantle,2020,0
14,78,2,2,1,3,0,89,74,101,2,1,4,245,1,0,11,9,1,3,0,0,22,8.7,3,0,30,2,5,32,0,0,0,0,158,1,0,0,1,0,0,0,0,0,0.9982324242591858,0.001274288515560329,3.9339158684015274e-4,9.993695857701823e-5,0.002360882564971689,0,Michael Walters,0,15758,7,Fremantle,2020,0
3,75,0,0,0,6,0,86,12,29,0,0,1,33,3,0,2,1,0,0,1,0,2,6,1,6,63,19,12,91,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0.9997923970222473,1.2995739234611392e-4,1.3848683011019602e-5,6.379799015121534e-5,3.4904872882179916e-4,0,Caleb Graham,0,15833,14,Gold Coast,2020,0
3,75,0,0,0,1,0,71,25,47,0,0,3,66,0,0,2,1,2,3,0,0,10,5.6,0,1,1,11,7,53,0,0,0,0,64,1,0,0,0,0,1,0,0,0,0.9999657869338989,2.447769838909153e-5,4.522235485637793e-6,5.229087491898099e-6,4.920943183606141e-5,0,Darcy Lang,0,15651,2,Carlton,2020,0
7,78,3,1,0,1,0,57,47,46,0,0,2,153,0,0,3,4,0,0,0,0,10,4.6,0,0,1,4,8,52,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0.9999529123306274,1.775945747795049e-5,2.127061816281639e-5,8.009296834643465e-6,8.432858430751367e-5,0,Tom Murphy,0,15810,12,North Melbourne,2020,0
7,70,1,2,1,0,0,88,40,55,0,1,2,186,2,0,3,5,1,4,0,2,13,8.2,0,0,5,4,8,52,0,1,0,0,97,1,0,0,0,0,1,0,0,0,0.9997802376747131,1.0997141362167895e-4,5.258797682472505e-5,5.7212058891309425e-5,3.867835439450573e-4,0,Tom Papley,0,15846,16,Sydney,2020,0
8,80,1,3,1,0,0,86,67,100,0,1,4,318,1,3,0,7,1,2,0,1,15,11.9,1,0,23,6,12,78,0,0,0,0,81,0,1,0,1,0,0,0,0,0,0.9895025491714478,0.005036236252635717,0.005098411347717047,3.627881524153054e-4,0.016321423405315727,0,Dean Kent,0,15759,7,St Kilda,2020,0
12,52,7,1,1,0,0,80,85,68,0,2,3,343,0,2,7,4,3,7,0,0,13,4.5,0,0,14,13,9,67,0,0,0,0,143,0,1,1,0,0,0,0,0,0,0.9960685968399048,0.0019796600099653006,8.815194596536458e-4,0.0010701456340029836,0.006953135831281543,0,Devon Smith,0,15747,6,Essendon,2020,0
4,44,3,1,1,3,0,96,34,47,0,0,4,91,1,1,0,1,1,3,0,0,9,2.1,0,2,27,4,14,88,0,0,0,0,276,0,1,0,1,0,0,0,0,0,0.9996541738510132,2.0397415210027248e-4,1.2025354226352647e-4,2.15675936487969e-5,5.091840175737161e-4,0,Jack Riewoldt,0,15827,14,Richmond,2020,0
8,73,0,1,0,1,0,93,58,77,0,4,4,134,3,3,2,2,0,0,0,1,10,9,1,0,37,12,6,48,0,0,0,0,223,1,0,0,1,0,0,0,0,0,0.9998772144317627,1.0323213064111769e-4,1.755125958879944e-5,1.940676156664267e-6,1.4415667828870937e-4,0,Robbie Gray,0,15724,5,Port Adelaide,2020,0
6,67,2,1,1,2,0,89,38,67,0,0,3,177,0,2,0,5,0,0,0,2,8,4.5,0,1,9,5,6,41,0,0,0,0,41,1,0,0,0,0,1,0,0,0,0.9982064962387085,0.0013957457849755883,1.9431697728578e-4,2.0348519319668412e-4,0.0023948353191372007,0,Tom McCartin,0,15783,10,Sydney,2020,0
9,60,2,1,1,1,0,86,71,85,1,1,2,397,0,0,8,8,1,4,0,0,16,7.7,0,1,17,9,9,63,0,0,0,0,65,0,1,0,0,0,0,0,0,1,0.9939507246017456,0.005052513908594847,4.894701996818185e-4,5.072859348729253e-4,0.0075533121125772595,0,Karl Amon,0,15748,6,Port Adelaide,2020,0
8,100,1,0,1,1,0,83,30,40,0,0,0,153,3,0,6,4,0,1,2,0,8,2.8,0,1,28,7,5,37,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.9998490810394287,1.0061880311695859e-4,4.271216312190518e-5,7.606359304190846e-6,2.0886220727334148e-4,0,Jordon Butts,0,15822,13,Adelaide,2020,0
6,46,4,0,1,0,1,73,45,48,0,0,2,272,4,1,2,2,0,8,0,0,6,4.1,1,0,13,12,5,42,0,0,0,0,50,1,0,0,0,0,1,0,0,0,0.9998874664306641,9.389274782733992e-5,7.39870802135556e-6,1.126625375036383e-5,1.4248892512114253e-4,0,Ed Richards,0,15778,10,Western Bulldogs,2020,0
8,89,0,2,0,2,0,76,34,55,0,0,6,18,0,1,0,3,1,2,0,1,17,5.1,0,1,30,8,11,74,0,0,0,0,57,0,1,0,0,0,1,0,0,0,0.999891996383667,4.976111085852608e-5,3.101469701505266e-5,2.7204812795389444e-5,1.9340494327479973e-4,0,Ed Richards,0,15864,18,Western Bulldogs,2020,0
4,67,2,1,0,2,0,55,19,29,0,0,1,100,1,0,7,2,0,3,0,0,11,6.3,0,1,15,11,9,65,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0.9998056292533875,1.1866837303387001e-4,2.787528865155764e-5,4.782529140356928e-5,3.1789482454769313e-4,0,Xavier O'Neill,0,15848,17,West Coast,2020,0
16,76,3,1,1,0,0,79,82,97,1,2,2,255,1,1,5,5,2,8,0,0,12,6.6,0,0,16,12,10,72,0,0,3,0,7,0,1,0,0,0,1,0,0,0,0.850757360458374,0.11486818641424179,0.025130154564976692,0.009244311600923538,0.1928614303469658,0,Harry Schoenberg,0,15853,17,Adelaide,2020,0
3,50,2,1,1,0,0,86,26,35,0,0,3,158,0,0,2,2,1,2,0,2,12,1.4,0,0,12,14,6,50,0,0,0,0,164,1,0,0,1,0,0,0,0,0,0.9999480247497559,2.8381587981129996e-5,1.906229226733558e-5,4.520826678344747e-6,8.00686525508354e-5,0,Tom J. Lynch,0,15761,8,Richmond,2020,0
15,79,3,0,2,0,0,85,67,78,0,0,2,301,7,0,6,9,0,4,1,1,7,10.9,1,0,57,14,13,92,0,0,0,0,151,0,1,0,0,1,0,0,0,0,0.9961565136909485,0.0035116125363856554,1.8019424169324338e-4,1.5171054110396653e-4,0.004327132643084042,0,Michael Hibberd,0,15803,11,Melbourne,2020,0
21,84,6,1,2,2,0,89,115,119,1,4,4,244,1,0,12,9,1,3,0,0,20,5.8,0,0,19,7,7,49,0,0,4,0,142,1,0,1,0,0,0,0,0,0,0.10640399158000946,0.22942647337913513,0.40089359879493713,0.26327595114707947,1.8210415244102478,2,Zach Merrett,0,15859,18,Essendon,2020,2
5,56,2,1,1,2,0,78,49,61,0,1,4,200,1,0,5,3,0,1,0,1,12,3.1,0,2,17,12,11,78,0,0,0,0,68,0,1,0,0,0,0,0,0,1,0.9998509883880615,9.532312833471224e-5,1.5961753888404928e-5,3.775037475861609e-5,2.4049776038737036e-4,0,Lincoln McCarthy,0,15861,18,Brisbane Lions,2020,0
8,62,1,0,0,3,0,78,74,94,1,2,7,224,1,1,2,4,2,2,0,3,17,10.4,3,3,44,9,12,81,0,0,0,0,108,0,1,0,1,0,0,0,0,0,0.996551513671875,0.0027365470305085182,4.2783000390045345e-4,2.841039386112243e-4,0.004444518854143098,0,Jamie Elliott,0,15661,3,Collingwood,2020,0
5,83,5,2,3,4,0,87,25,42,0,1,1,121,0,1,6,3,1,1,0,0,20,0.7,0,4,49,8,5,38,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0.9999701976776123,1.369357414660044e-5,1.1763277143472806e-5,4.3255454329482745e-6,5.0196764732390875e-5,0,Tristan Xerri,0,15723,5,North Melbourne,2020,0
9,53,5,1,0,2,0,91,63,56,1,1,2,528,5,0,5,7,0,6,1,0,7,6.5,0,1,61,6,17,108,0,0,3,0,188,0,1,0,0,1,0,0,0,0,0.9738025665283203,0.021937601268291473,0.0021799684036523104,0.002079874509945512,0.03253716160543263,0,Zach Tuohy,0,15649,2,Geelong,2020,0
16,80,0,0,0,0,0,82,80,126,0,1,8,301,3,0,1,8,4,6,1,0,1,14.9,1,0,14,13,9,67,0,0,10,0,212,0,1,0,0,1,0,0,0,0,0.06543976068496704,0.059679046273231506,0.2675391137599945,0.6073421239852905,2.416783645749092,3,David Zaharakis,2,15747,6,Essendon,2020,3
9,82,0,0,0,1,0,77,50,82,0,0,5,138,0,0,5,5,0,5,0,0,12,14.5,0,0,35,11,12,83,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0.9937518239021301,0.003233937546610832,0.002493213629350066,5.209767259657383e-4,0.00978329498320818,0,Harry Schoenberg,0,15834,15,Adelaide,2020,0
12,67,4,1,2,0,0,73,96,88,0,0,2,304,3,0,3,8,0,3,0,0,16,3.3,1,0,20,10,13,88,0,0,4,0,34,0,1,1,0,0,0,0,0,0,0.26585355401039124,0.48201948404312134,0.2176789939403534,0.03444793447852135,1.0207212753593922,1,Zac Bailey,1,15753,7,Brisbane Lions,2020,1
15,88,3,0,0,5,0,100,79,63,0,0,2,244,4,0,0,10,0,2,2,0,1,-3.6,1,3,6,9,9,63,0,0,0,0,180,0,1,0,0,0,0,0,0,0,0.991526186466217,0.0010213992791250348,0.007251943461596966,2.0051278988830745e-4,0.01612682457198389,0,Michael Hurley,0,15617,1,Essendon,2020,0
10,83,1,0,0,2,0,66,37,53,0,3,4,156,2,0,3,4,1,4,0,0,10,8.5,2,1,6,9,9,63,0,0,0,0,77,0,1,1,0,0,0,0,0,0,0.999592125415802,2.856139908544719e-4,7.582002581330016e-5,4.6415796532528475e-5,5.765014320786577e-4,0,Darcy Parish,0,15617,1,Essendon,2020,0
3,60,2,0,1,0,0,75,20,30,0,0,0,44,1,3,4,1,1,3,0,0,14,3.2,0,0,27,7,9,61,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0.9999896287918091,5.493913704412989e-6,2.041541165453964e-6,2.777578856694163e-6,1.7909732605403406e-5,0,Nicholas Reid,0,15827,14,West Coast,2020,0
10,91,3,1,2,0,0,67,50,58,0,1,3,66,3,0,6,5,0,4,0,0,11,4.5,0,0,32,7,11,73,1,1,0,0,162,1,0,1,0,0,0,0,0,0,0.999936580657959,3.2450152502860874e-5,2.538917397032492e-5,5.52583742319257e-6,9.980601271308842e-5,0,Cameron Guthrie,0,15619,1,Geelong,2020,0
11,79,1,0,0,1,0,86,50,74,0,0,0,178,3,0,10,5,0,2,0,0,17,8.3,0,0,39,7,7,49,0,0,0,0,128,1,0,0,0,1,0,0,0,0,0.999894380569458,7.511027797590941e-5,2.5829329388216138e-5,4.656967121263733e-6,1.407398381161329e-4,0,Jason Johannisen,0,15656,2,Western Bulldogs,2020,0
12,75,2,2,0,2,0,89,91,127,0,1,5,220,2,1,1,9,3,4,0,1,11,11,1,0,75,8,17,110,0,0,0,0,248,0,1,0,0,0,1,0,0,0,0.7424854040145874,0.18983538448810577,0.0614514984190464,0.006227707955986261,0.33142150519415736,0,Brad Ebert,0,15653,2,Port Adelaide,2020,0
12,80,4,1,2,2,0,79,59,62,0,0,3,349,3,0,2,9,0,1,0,1,4,3.2,0,2,52,8,13,86,0,0,0,0,135,0,1,0,0,0,0,0,0,0,0.9993947744369507,4.971121088601649e-4,3.733991252374835e-5,7.077759073581547e-5,7.84124706115108e-4,0,Jack Crisp,0,15616,1,Collingwood,2020,0
9,75,1,2,1,3,0,89,58,81,0,0,2,229,5,0,6,8,0,2,2,0,7,5,0,3,66,9,6,45,1,1,0,0,79,1,0,0,0,1,0,0,0,0,0.9997890591621399,1.6432061966042966e-4,3.437935083638877e-5,1.2270428669580724e-5,2.6989060734194936e-4,0,Darcy Moore,0,15766,8,Collingwood,2020,0
15,63,5,0,2,4,0,91,63,94,5,1,2,390,2,1,5,4,0,9,1,0,20,15.7,1,1,39,7,7,49,1,1,0,1,129,1,0,1,0,0,0,0,0,0,0.9945875406265259,0.003836612682789564,0.0015516002895310521,2.429553023830522e-5,0.007012699852566584,0,Marcus Bontempelli,0,15656,2,Western Bulldogs,2020,0
14,82,3,1,0,1,1,83,63,83,0,2,4,300,1,0,13,8,0,2,0,0,18,8.6,1,0,12,1,10,61,0,0,0,0,76,1,0,1,0,0,0,0,0,0,0.9977319240570068,0.0019154715118929744,9.53447088249959e-5,2.572486118879169e-4,0.002877906765206717,0,Andrew McGrath,0,15820,13,Essendon,2020,0
7,70,4,0,0,0,0,86,60,56,0,0,3,331,0,1,2,7,1,2,0,2,7,2.1,0,0,1,11,7,53,0,0,0,0,66,1,0,0,0,0,1,0,0,0,0.999880313873291,9.247239358955994e-5,1.2602567949215882e-5,1.4549384104611818e-5,1.6132568180182716e-4,0,Mitch McGovern,0,15651,2,Carlton,2020,0
8,89,2,1,1,1,0,98,43,73,0,0,0,287,7,0,3,7,0,2,5,0,3,6.4,0,1,28,7,5,37,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0.9971587657928467,0.0024797110818326473,3.2679049763828516e-4,3.479301813058555e-5,0.0032376711315009743,0,Kyle Hartigan,0,15822,13,Adelaide,2020,0
9,64,3,1,2,0,0,68,60,71,2,0,4,197,0,0,6,6,2,3,0,0,17,11.7,0,0,6,9,10,69,0,0,0,0,68,0,1,0,1,0,0,0,0,0,0.9977522492408752,0.0016867484664544463,3.0594083364121616e-4,2.55035818554461e-4,0.0030637375894002616,0,Brandan Parfitt,0,15863,18,Geelong,2020,0
5,71,3,0,2,0,0,84,46,59,0,0,3,202,2,1,1,4,1,3,0,0,9,12,0,0,6,7,12,79,0,0,0,0,130,0,1,0,1,0,0,0,0,0,0.9983596205711365,7.439373875968158e-4,8.04161827545613e-4,9.231220610672608e-5,0.00262919766100822,0,Jake Stringer,0,15655,2,Essendon,2020,0
7,64,1,0,0,1,0,91,61,90,0,0,4,330,1,2,2,6,3,6,0,2,6,10.7,0,1,15,14,6,50,0,0,0,0,107,1,0,0,1,0,0,0,0,0,0.9957081079483032,0.004084955435246229,1.653138897381723e-4,4.16329967265483e-5,0.004540482204902219,0,Tim Membrey,0,15848,17,St Kilda,2020,0
12,92,1,0,1,4,0,89,60,100,0,0,1,276,5,0,10,9,0,3,2,0,12,9.7,0,4,0,6,5,36,0,1,0,0,143,0,0,0,0,1,0,0,0,0,0.9989416003227234,8.573294035159051e-4,1.68711063452065e-4,3.242271486669779e-5,0.0012920196750201285,0,Nick Vlastuin,0,15624,2,Richmond,2020,0
9,64,2,2,1,0,0,79,81,116,0,0,6,266,3,1,9,6,2,5,0,0,17,12.4,0,0,63,7,14,91,0,0,0,0,62,0,1,0,0,0,1,0,0,0,0.9598655700683594,0.035365160554647446,0.0028782072477042675,0.00189100147690624,0.0467945794807747,0,Lincoln McCarthy,0,15772,9,Brisbane Lions,2020,0
10,63,2,1,0,3,0,88,68,102,0,1,3,400,5,0,4,9,1,4,0,0,7,14.7,1,1,13,4,10,64,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0.9140221476554871,0.08126140385866165,0.0034703598357737064,0.0012460900470614433,0.0919403936713934,0,Jack Lukosius,0,15706,4,Gold Coast,2020,0
14,52,4,0,2,2,1,83,90,100,5,2,3,635,2,1,10,10,1,8,1,0,24,8.8,1,2,6,7,11,73,0,0,2,0,55,1,0,0,0,0,1,0,0,0,0.5998349785804749,0.35922569036483765,0.0371105931699276,0.003828778862953186,0.4449332132935524,0,Oliver Florent,0,15655,2,Sydney,2020,0
10,77,1,1,0,2,0,85,66,77,0,1,2,247,3,0,6,7,1,3,2,0,9,10.8,1,2,37,13,12,85,0,0,0,0,196,0,1,0,0,0,0,0,0,1,0.99581378698349,0.0035423089284449816,5.041143740527332e-4,1.3979845971334726e-4,0.00496993305569049,0,Mitch Robinson,0,15724,5,Brisbane Lions,2020,0
12,71,4,2,2,3,0,78,74,102,0,3,3,256,2,0,17,6,0,4,0,0,29,8.2,1,1,33,3,4,27,0,0,0,0,113,1,0,1,0,0,0,0,0,0,0.997619092464447,0.002065968466922641,2.1957719582132995e-4,9.533273987472057e-5,0.0027911210781894624,0,Touk Miller,0,15817,13,Gold Coast,2020,0
9,56,2,2,0,2,0,83,90,136,0,0,9,409,1,0,4,8,4,5,0,0,13,13.1,0,2,59,9,14,93,0,0,7,0,135,0,1,0,1,0,0,0,0,0,0.03517089784145355,0.48002782464027405,0.37313058972358704,0.11167072504758835,1.5613011792302132,1,Gary Rohan,3,15804,11,Geelong,2020,1
7,78,1,0,0,8,0,100,29,58,0,0,1,127,3,0,7,2,0,2,0,0,9,7.3,0,6,13,12,5,42,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0.9995304346084595,3.50468180840835e-4,1.0435333388159052e-4,1.4801254110352602e-5,6.035786109350738e-4,0,Alex Keath,0,15778,10,Western Bulldogs,2020,0
6,67,1,0,0,0,0,75,41,50,0,1,0,180,4,0,10,3,0,4,1,0,11,6.7,0,0,12,9,10,69,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0.999936580657959,4.165557766100392e-5,8.262128176284023e-6,1.3477981156029273e-5,9.861377748165978e-5,0,Taylin Duman,0,15650,2,Fremantle,2020,0
14,78,0,2,0,1,0,84,76,89,0,2,2,297,6,0,11,10,1,5,2,0,17,10.2,0,0,66,9,6,45,0,0,0,0,142,1,0,0,0,0,0,0,0,0,0.9996273517608643,3.4060623147524893e-4,3.052831016248092e-5,1.5076067256813985e-6,4.0618567197725497e-4,0,Jack Crisp,0,15766,8,Collingwood,2020,0
12,60,2,1,1,2,0,92,78,122,1,1,1,194,3,0,6,4,2,8,1,0,17,8.8,1,2,1,10,7,52,0,0,0,0,169,0,1,1,0,0,0,0,0,0,0.9283900856971741,0.04889165237545967,0.02076193131506443,0.001956357154995203,0.09628458647057414,0,Ed Curnow,0,15705,4,Carlton,2020,0
9,64,4,3,1,0,0,82,68,99,1,4,6,391,3,0,5,7,0,6,0,0,11,11.5,3,0,17,12,11,78,0,0,0,0,208,0,1,1,0,0,0,0,0,0,0.7801943421363831,0.1688350886106491,0.04777459055185318,0.0031960047781467438,0.2739722840487957,0,Mitch Robinson,0,15861,18,Brisbane Lions,2020,0
19,76,1,1,0,1,0,92,87,113,3,2,2,184,3,0,7,9,0,7,0,0,13,8.4,1,1,26,3,15,93,0,0,0,0,111,0,1,0,0,0,0,0,0,1,0.936394453048706,0.04058248549699783,0.021260222420096397,0.0017628483474254608,0.08839147537946701,0,Jack Billings,0,15704,4,St Kilda,2020,0
7,50,3,0,1,0,0,71,46,51,1,1,2,193,3,0,11,1,2,6,0,0,18,6.8,1,0,28,7,5,37,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0.9999638795852661,1.5457750123459846e-5,7.661181371076964e-6,1.294858429901069e-5,6.962586576264584e-5,0,Myles Poholke,0,15822,13,Adelaide,2020,0
4,80,0,0,0,3,0,78,14,36,0,0,1,5,3,0,3,1,0,2,0,0,6,5.6,1,2,17,8,12,80,0,0,0,0,151,0,1,0,0,0,0,0,0,0,0.9998294115066528,8.06615935289301e-5,2.822655915224459e-5,6.172347639221698e-5,3.222851410100702e-4,0,Neville Jetta,0,15746,6,Melbourne,2020,0
15,79,1,2,1,2,0,78,71,90,2,1,5,250,3,0,9,7,0,3,0,0,17,8.2,2,0,16,11,10,71,0,0,0,0,21,1,0,0,0,0,0,0,0,1,0.9988932013511658,9.581753984093666e-4,6.252331513678655e-5,8.616475679446012e-5,0.00134171629906632,0,James Cousins,0,15826,14,Hawthorn,2020,0
8,80,6,2,3,8,0,90,24,41,0,0,1,185,7,0,4,2,0,3,1,0,4,6.9,1,8,56,8,6,44,1,1,0,0,82,1,0,0,0,1,0,0,0,0,0.9994555115699768,3.464840119704604e-4,8.58608545968309e-5,1.1211360833840445e-4,8.545465461793356e-4,0,Darcy Moore,0,15811,12,Collingwood,2020,0
12,71,2,0,1,3,1,90,123,204,0,0,12,281,0,3,0,8,4,4,0,1,10,29.8,0,1,60,7,14,91,1,1,10,0,268,0,1,0,0,0,1,0,0,0,2.4377103545702994e-4,0.0012358612148091197,0.028473854064941406,0.9700465202331543,2.968323130044155,3,Tom Hawkins,3,15809,12,Geelong,2020,3
