kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,pred_rank,predicted_votes
16,15,5,21,17,81,0,0,0,4,6,3,0,2,1,1,7,15,3,0,7,0,1,100,117,116,0,0,3,377,4,10,0,2,8,0,0,9,13,0,3,0,0,7,0,10,15.3,0,1,0,7,1,10,8,58,0,0,6,0,0.03368421052631579,0.06329113924050633,0.017482517482517484,0.02759526938239159,0,0,0.0380952380952381,0.030303030303030304,0,0.026515151515151516,0.030737704918032786,0.1111111111111111,0,0.09090909090909091,0.02702702702702703,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3262577056884766,Jordan Roughead,0,15977,10,Collingwood,2,2
7,4,6,13,8,62,1,2,1,1,0,1,2,2,1,1,9,4,2,2,2,0,2,100,56,83,1,1,6,135,1,1,1,0,0,7,2,1,4,3,4,0,9.1,0,0,10,4.9,11,1,3,1,1,11,8,59,0,0,0,0,0.014736842105263158,0.016877637130801686,0.02097902097902098,0.017082785808147174,0.0625,0.11764705882352941,0.009523809523809525,0.010101010101010102,0.03125,0.03409090909090909,0.00819672131147541,0.07407407407407407,0.11764705882352941,0.18181818181818182,0.006756756756756757,0.07142857142857142,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0013464647345244884,Charlie Dixon,0,15977,10,Port Adelaide,24,0
14,6,2,16,13,81,0,0,0,1,6,1,0,2,0,1,5,9,2,0,6,0,0,93,65,90,0,0,3,349,4,9,0,0,2,0,0,4,11,0,2,0,0,4,0,5,14.4,0,3,0,3,1,11,8,59,0,0,1,0,0.029473684210526315,0.02531645569620253,0.006993006993006993,0.02102496714848883,0,0,0.009523809523809525,0.010101010101010102,0,0.01893939393939394,0.018442622950819672,0.07407407407407407,0,0,0.02702702702702703,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027274087071418762,Trent McKenzie,0,15977,10,Port Adelaide,11,0
13,7,2,15,14,93,0,0,0,1,7,0,0,0,1,0,4,8,1,0,5,0,0,97,69,70,0,0,0,286,2,5,0,1,1,0,0,3,12,0,2,0,0,3,0,4,8.2,0,0,0,5,1,11,8,59,0,0,0,1,0.02736842105263158,0.029535864978902954,0.006993006993006993,0.01971090670170828,0,0,0.009523809523809525,0,0,0.015151515151515152,0.01639344262295082,0.037037037037037035,0,0,0.013513513513513514,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462104007601738,Tom Jonas,0,15977,10,Port Adelaide,20,0
14,7,7,21,15,71,0,0,0,4,2,4,2,4,1,2,9,13,0,0,5,0,1,96,88,105,0,2,1,298,5,5,0,0,0,1,0,5,8,1,8,0,0,0,0,14,13.8,0,1,0,4,1,10,8,58,0,0,0,0,0.029473684210526315,0.029535864978902954,0.024475524475524476,0.02759526938239159,0,0,0.0380952380952381,0.04040404040404041,0.03125,0.03409090909090909,0.02663934426229508,0,0,0.09090909090909091,0.033783783783783786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.020700877532362938,Will Hoskin-Elliott,0,15977,10,Collingwood,12,0
13,7,13,26,19,73,0,2,0,7,2,7,4,2,1,0,9,18,1,1,1,0,0,94,117,113,1,3,6,399,2,7,1,0,0,1,1,9,7,0,5,0,0,4,0,22,16.7,0,3,2,1,1,10,8,58,0,0,0,0,0.02736842105263158,0.029535864978902954,0.045454545454545456,0.03416557161629435,0,0.11764705882352941,0.06666666666666667,0.0707070707070707,0.0625,0.03409090909090909,0.036885245901639344,0.037037037037037035,0.058823529411764705,0,0.013513513513513514,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.13670137524604797,Jack Crisp,0,15977,10,Collingwood,44,0
16,6,13,29,19,66,0,1,0,3,0,2,8,7,2,2,16,18,0,0,3,0,0,71,101,92,3,5,4,222,5,4,0,0,0,0,0,5,7,0,6,0,0,0,1,18,6.7,0,2,3,0,1,10,8,58,0,0,4,0,0.03368421052631579,0.02531645569620253,0.045454545454545456,0.03810775295663601,0,0.058823529411764705,0.02857142857142857,0.020202020202020204,0.125,0.06060606060606061,0.036885245901639344,0,0,0,0.033783783783783786,0.07142857142857142,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5008988976478577,Taylor Adams,0,15977,10,Collingwood,3,1
17,5,10,27,18,67,1,1,0,3,2,4,2,3,0,0,9,17,0,0,1,0,0,78,105,100,0,2,3,520,10,5,0,0,0,0,0,8,9,1,9,0,0,1,0,15,12.4,1,2,2,1,1,11,8,59,1,1,0,0,0.035789473684210524,0.02109704641350211,0.03496503496503497,0.035479632063074903,0.0625,0.058823529411764705,0.02857142857142857,0.04040404040404041,0.03125,0.03409090909090909,0.03483606557377049,0,0,0,0.06756756756756757,0.047619047619047616,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2336229681968689,Ollie Wines,0,15977,10,Port Adelaide,4,0
7,4,6,13,8,62,0,0,0,4,0,2,0,2,1,0,5,10,0,0,1,0,0,69,62,53,0,0,1,132,4,2,2,0,0,0,0,2,3,2,4,0,0,1,0,12,8.6,0,0,0,0,1,10,8,58,0,0,0,0,0.014736842105263158,0.016877637130801686,0.02097902097902098,0.017082785808147174,0,0,0.0380952380952381,0.020202020202020204,0,0.01893939393939394,0.020491803278688523,0,0,0,0.02702702702702703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0016332657542079687,Josh Thomas,0,15977,10,Collingwood,37,0
14,5,9,23,14,61,2,1,33,5,2,6,9,3,1,0,14,10,2,0,1,0,0,85,142,138,3,6,6,311,4,0,2,0,1,2,2,5,7,1,6,10,53.2,0,0,13,23.2,62,2,3,1,1,10,8,58,0,0,10,0,0.029473684210526315,0.02109704641350211,0.03146853146853147,0.030223390275952694,0.125,0.058823529411764705,0.047619047619047616,0.06060606060606061,0.140625,0.05303030303030303,0.020491803278688523,0.07407407407407407,0,0,0.02702702702702703,0.07142857142857142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3543903827667236,Brodie Grundy,0,15977,10,Collingwood,1,3
7,4,2,9,6,67,0,2,0,1,0,1,2,1,0,1,5,5,1,1,1,0,1,94,40,52,1,1,3,86,0,0,1,0,0,2,0,0,5,1,1,0,0,0,1,7,1.2,0,0,2,0,1,10,8,58,0,0,0,0,0.014736842105263158,0.016877637130801686,0.006993006993006993,0.011826544021024968,0,0.11764705882352941,0.009523809523809525,0.010101010101010102,0.03125,0.01893939393939394,0.010245901639344262,0.037037037037037035,0.058823529411764705,0.09090909090909091,0,0.047619047619047616,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010932651348412037,Jordan De Goey,0,15977,10,Collingwood,36,0
5,2,10,15,11,73,0,0,0,0,0,3,1,3,0,2,6,9,0,0,0,0,0,83,35,44,0,1,2,174,3,4,0,0,0,0,0,6,4,1,6,0,0,0,0,14,6.9,0,0,0,0,1,11,8,59,0,1,0,0,0.010526315789473684,0.008438818565400843,0.03496503496503497,0.01971090670170828,0,0,0,0.030303030303030304,0.015625,0.022727272727272728,0.018442622950819672,0,0,0,0.02027027027027027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00787573866546154,Karl Amon,0,15977,10,Port Adelaide,15,0
15,8,5,20,17,85,0,0,0,0,4,3,1,1,0,1,3,14,0,0,1,0,0,73,76,87,0,1,3,501,3,1,0,0,0,0,0,3,12,0,2,0,0,1,1,5,7,0,1,0,0,1,10,8,58,0,0,0,0,0.031578947368421054,0.03375527426160337,0.017482517482517484,0.026281208935611037,0,0,0,0.030303030303030304,0.015625,0.011363636363636364,0.028688524590163935,0,0,0,0.02027027027027027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007473405916243792,Brayden Maynard,0,15977,10,Collingwood,16,0
20,15,5,25,22,88,0,0,0,1,4,2,0,2,0,0,6,17,2,0,7,0,0,97,119,142,0,0,2,296,2,8,0,1,4,0,0,8,18,0,4,0,0,3,0,8,13.8,0,1,0,7,1,10,8,58,0,0,0,0,0.042105263157894736,0.06329113924050633,0.017482517482517484,0.0328515111695138,0,0,0.009523809523809525,0.020202020202020204,0,0.022727272727272728,0.03483606557377049,0.07407407407407407,0,0,0.013513513513513514,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05982603132724762,Darcy Moore,0,15977,10,Collingwood,10,0
13,5,5,18,11,61,0,0,0,4,4,1,0,5,1,2,3,14,0,0,1,2,0,78,75,61,0,0,1,142,4,6,0,0,0,0,0,15,8,0,2,0,0,2,0,18,-0.8,0,1,0,1,1,11,8,59,0,0,0,0,0.02736842105263158,0.02109704641350211,0.017482517482517484,0.023653088042049936,0,0,0.0380952380952381,0.010101010101010102,0,0.011363636363636364,0.028688524590163935,0,0,0,0.02702702702702703,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9832375983241946e-4,Darcy Byrne-Jones,0,15977,10,Port Adelaide,28,0
11,7,3,14,14,100,0,0,0,4,3,0,0,2,1,1,5,9,1,0,9,0,0,100,74,98,0,0,0,125,0,7,0,1,9,0,0,8,11,0,3,0,0,2,0,9,15.6,0,0,0,8,1,11,8,59,1,1,0,0,0.023157894736842106,0.029535864978902954,0.01048951048951049,0.018396846254927726,0,0,0.0380952380952381,0,0,0.01893939393939394,0.018442622950819672,0.037037037037037035,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058423252776265144,Aliir Aliir,0,15977,10,Port Adelaide,18,0
12,4,3,15,9,60,0,0,0,4,4,1,1,3,1,1,4,6,0,1,1,0,0,80,68,52,0,1,2,259,3,5,0,0,1,0,0,10,7,0,3,0,0,0,0,20,2.6,0,1,0,1,1,11,8,59,0,0,0,0,0.02526315789473684,0.016877637130801686,0.01048951048951049,0.01971090670170828,0,0,0.0380952380952381,0.010101010101010102,0.015625,0.015151515151515152,0.012295081967213115,0,0.058823529411764705,0,0.02027027027027027,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8.943996508605778e-4,Ryan Burton,0,15977,10,Port Adelaide,33,0
11,4,4,15,12,80,0,0,0,0,2,3,2,3,0,1,5,10,0,0,4,0,0,76,50,52,0,2,1,249,3,1,0,0,2,0,0,3,8,0,5,0,0,0,0,8,2.9,0,0,0,3,1,11,8,59,0,0,0,0,0.023157894736842106,0.016877637130801686,0.013986013986013986,0.01971090670170828,0,0,0,0.030303030303030304,0.03125,0.01893939393939394,0.020491803278688523,0,0,0,0.02027027027027027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.737679454497993e-4,Riley Bonner,0,15977,10,Port Adelaide,25,0
6,1,6,12,9,75,1,1,0,2,0,1,3,4,0,1,5,7,0,0,1,0,0,68,45,49,0,3,2,167,4,2,0,0,0,0,0,12,4,2,5,0,0,0,0,16,6.9,0,2,2,0,1,11,8,59,0,0,0,0,0.01263157894736842,0.004219409282700422,0.02097902097902098,0.01576872536136662,0.0625,0.058823529411764705,0.01904761904761905,0.010101010101010102,0.046875,0.01893939393939394,0.014344262295081968,0,0,0,0.02702702702702703,0.047619047619047616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0017063724808394909,Dan Houston,0,15977,10,Port Adelaide,21,0
11,7,7,18,10,56,1,1,0,8,1,4,0,1,1,0,7,10,0,2,0,0,1,82,108,107,0,0,5,339,5,2,6,0,0,0,0,6,5,3,6,0,0,0,0,26,10.2,0,1,4,0,1,11,8,59,0,0,0,0,0.023157894736842106,0.029535864978902954,0.024475524475524476,0.023653088042049936,0.0625,0.058823529411764705,0.0761904761904762,0.04040404040404041,0,0.026515151515151516,0.020491803278688523,0,0.11764705882352941,0.09090909090909091,0.033783783783783786,0.09523809523809523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.05803826451301575,Sam Powell-Pepper,0,15977,10,Port Adelaide,43,0
4,0,9,13,10,77,0,1,0,3,0,0,0,2,1,1,6,7,0,0,0,0,1,71,41,49,0,0,4,134,3,1,0,0,0,3,1,10,1,3,5,0,0,0,0,20,7.1,0,0,2,0,1,10,8,58,0,0,0,0,0.008421052631578947,0,0.03146853146853147,0.017082785808147174,0,0.058823529411764705,0.02857142857142857,0,0,0.022727272727272728,0.014344262295081968,0,0,0.09090909090909091,0.02027027027027027,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0016922368668019772,Callum L. Brown,0,15977,10,Collingwood,38,0
7,4,0,7,2,29,1,0,0,2,2,2,0,3,1,1,3,6,1,1,2,0,1,69,45,41,0,0,2,210,5,0,1,0,0,0,0,2,2,0,1,0,0,0,0,8,5.2,4,0,2,2,1,11,8,59,0,0,0,0,0.014736842105263158,0.016877637130801686,0,0.009198423127463863,0.0625,0,0.01904761904761905,0.020202020202020204,0,0.011363636363636364,0.012295081967213115,0.037037037037037035,0.058823529411764705,0.09090909090909091,0.033783783783783786,0.047619047619047616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9.880842408165336e-4,Todd Marshall,0,15977,10,Port Adelaide,35,0
13,4,6,19,15,79,1,0,0,4,1,2,3,1,1,0,6,12,0,0,0,0,0,77,86,82,0,3,2,324,2,4,0,0,0,1,0,7,9,0,4,0,0,0,1,14,11.8,0,1,1,0,1,10,8,58,0,0,0,0,0.02736842105263158,0.016877637130801686,0.02097902097902098,0.024967148488830485,0.0625,0,0.0380952380952381,0.020202020202020204,0.046875,0.022727272727272728,0.02459016393442623,0,0,0,0.013513513513513514,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006377998739480972,Josh Daicos,0,15977,10,Collingwood,17,0
8,4,3,11,7,64,0,0,0,0,0,3,0,2,0,0,5,6,1,1,1,0,0,79,42,39,0,0,3,205,2,1,0,0,0,3,1,0,4,4,4,0,0,0,2,6,5,0,0,1,0,1,10,8,58,0,0,0,0,0.016842105263157894,0.016877637130801686,0.01048951048951049,0.01445466491458607,0,0,0,0.030303030303030304,0,0.01893939393939394,0.012295081967213115,0.037037037037037035,0.058823529411764705,0,0.013513513513513514,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3840480824001133e-4,Brody Mihocek,0,15977,10,Collingwood,31,0
5,4,4,9,9,100,1,0,9,1,0,1,0,1,1,1,7,3,2,1,0,0,0,85,52,68,0,0,1,61,2,0,1,0,0,8,0,3,5,2,4,4,69.2,0,1,7,11.9,13,0,1,0,1,10,8,58,0,0,0,0,0.010526315789473684,0.016877637130801686,0.013986013986013986,0.011826544021024968,0.0625,0,0.009523809523809525,0.010101010101010102,0,0.026515151515151516,0.006147540983606557,0.07407407407407407,0.058823529411764705,0,0.013513513513513514,0.023809523809523808,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.766254860442132e-4,Darcy Cameron,0,15977,10,Collingwood,32,0
14,6,9,23,20,87,0,1,0,2,1,5,0,3,0,2,5,18,0,0,0,0,2,80,81,91,0,0,4,550,5,4,0,1,1,0,0,4,12,1,5,0,0,0,0,8,15.8,0,0,1,0,1,11,8,59,0,0,3,0,0.029473684210526315,0.02531645569620253,0.03146853146853147,0.030223390275952694,0,0.058823529411764705,0.01904761904761905,0.050505050505050504,0,0.01893939393939394,0.036885245901639344,0,0,0.18181818181818182,0.033783783783783786,0.023809523809523808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09544103592634201,Kane Farrell,0,15977,10,Port Adelaide,7,0
9,5,6,15,9,60,0,0,0,6,0,5,4,1,1,0,8,6,0,0,1,0,0,69,79,73,2,2,1,218,4,3,0,0,0,0,0,8,4,2,6,0,0,2,0,22,13.5,0,0,0,0,1,11,8,59,0,0,0,0,0.018947368421052633,0.02109704641350211,0.02097902097902098,0.01971090670170828,0,0,0.05714285714285714,0.050505050505050504,0.0625,0.030303030303030304,0.012295081967213115,0,0,0,0.02702702702702703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.004339701496064663,Willem Drew,0,15977,10,Port Adelaide,40,0
4,1,4,8,5,63,0,0,0,6,0,0,0,2,1,0,0,8,0,0,3,0,0,85,48,38,0,0,0,87,2,0,1,0,0,1,0,11,1,0,0,0,0,0,0,25,1.6,0,0,0,2,1,11,8,59,0,0,0,0,0.008421052631578947,0.004219409282700422,0.013986013986013986,0.010512483574244415,0,0,0.05714285714285714,0,0,0,0.01639344262295082,0,0,0,0.013513513513513514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.204017696902156e-4,Connor Rozee,0,15977,10,Port Adelaide,34,0
12,9,9,21,16,76,0,0,10,1,2,5,3,1,0,0,9,11,4,0,3,0,0,86,95,95,0,3,6,328,4,3,0,1,4,1,0,9,10,0,3,1,17.2,3,1,14,7,58,4,1,2,1,11,8,59,0,0,0,0,0.02526315789473684,0.0379746835443038,0.03146853146853147,0.02759526938239159,0,0,0.009523809523809525,0.050505050505050504,0.046875,0.03409090909090909,0.022540983606557378,0.14814814814814814,0,0,0.02702702702702703,0.023809523809523808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08821772038936615,Peter Ladhams,0,15977,10,Port Adelaide,8,0
14,5,12,26,19,73,0,0,0,0,5,2,0,3,1,0,5,19,0,0,4,0,0,92,82,81,0,0,5,314,4,7,0,1,4,0,0,8,9,0,4,0,0,0,0,8,6.3,0,1,0,4,1,10,8,58,0,0,0,0,0.029473684210526315,0.02109704641350211,0.04195804195804196,0.03416557161629435,0,0,0,0.020202020202020204,0,0.01893939393939394,0.0389344262295082,0,0,0,0.02702702702702703,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009057698771357536,Isaac Quaynor,0,15977,10,Collingwood,13,0
15,6,8,23,18,78,0,0,0,1,5,2,0,3,2,0,8,16,0,0,0,0,0,75,85,79,0,0,1,222,4,8,0,0,2,0,0,4,13,0,6,0,0,0,1,7,4,0,1,0,0,1,10,8,58,0,0,0,0,0.031578947368421054,0.02531645569620253,0.027972027972027972,0.030223390275952694,0,0,0.009523809523809525,0.020202020202020204,0,0.030303030303030304,0.03278688524590164,0,0,0,0.02702702702702703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005009196233004332,John Noble,0,15977,10,Collingwood,19,0
2,0,11,13,10,77,0,0,0,3,1,1,2,2,0,1,5,8,0,0,0,0,0,72,37,40,2,0,4,30,5,2,1,0,0,0,0,20,1,1,5,0,0,0,0,28,5.1,0,1,0,0,1,10,8,58,0,0,0,0,0.004210526315789474,0,0.038461538461538464,0.017082785808147174,0,0,0.02857142857142857,0.010101010101010102,0.03125,0.01893939393939394,0.01639344262295082,0,0,0,0.033783783783783786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.002797655062749982,Tyler Brown,0,15977,10,Collingwood,39,0
6,5,4,10,7,70,0,1,0,2,0,2,0,1,1,0,6,6,1,2,4,0,0,72,51,58,0,0,4,72,1,3,1,0,0,4,1,3,3,0,3,0,0,0,1,7,3.5,0,1,1,2,1,11,8,59,0,0,0,0,0.01263157894736842,0.02109704641350211,0.013986013986013986,0.013140604467805518,0,0.058823529411764705,0.01904761904761905,0.020202020202020204,0,0.022727272727272728,0.012295081967213115,0.037037037037037035,0.11764705882352941,0,0.006756756756756757,0.023809523809523808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.955619948916137e-4,Mitch Georgiades,0,15977,10,Port Adelaide,26,0
6,4,2,8,6,75,3,1,0,2,0,0,0,1,0,0,0,7,0,2,1,0,0,77,61,56,0,0,5,133,1,0,2,0,0,2,0,3,5,0,0,0,0,0,0,18,7.1,0,0,4,1,1,10,8,58,0,0,0,0,0.01263157894736842,0.016877637130801686,0.006993006993006993,0.010512483574244415,0.1875,0.058823529411764705,0.01904761904761905,0,0,0,0.014344262295081968,0,0.11764705882352941,0,0.006756756756756757,0.09523809523809523,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.005034055095165968,Beau McCreery,0,15977,10,Collingwood,41,0
6,3,6,12,10,83,0,0,0,1,1,1,0,2,0,0,6,6,0,0,2,0,0,79,43,48,0,0,1,176,2,6,0,1,1,1,0,3,5,0,6,0,0,1,0,11,10.6,0,0,0,2,1,11,8,59,0,0,0,0,0.01263157894736842,0.012658227848101266,0.02097902097902098,0.01576872536136662,0,0,0.009523809523809525,0.010101010101010102,0,0.022727272727272728,0.012295081967213115,0,0,0,0.013513513513513514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.131860380060971e-4,Lachie Jones,0,15977,10,Port Adelaide,27,0
17,12,5,22,15,68,1,1,0,1,1,4,2,4,0,0,3,19,0,1,0,0,0,80,108,80,0,2,5,456,5,1,0,0,0,0,0,4,10,0,2,0,0,1,0,13,5.8,0,1,2,0,1,10,8,58,0,0,0,0,0.035789473684210524,0.05063291139240506,0.017482517482517484,0.02890932982917214,0.0625,0.058823529411764705,0.009523809523809525,0.04040404040404041,0.03125,0.011363636363636364,0.0389344262295082,0,0.058823529411764705,0,0.033783783783783786,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.04496084153652191,Caleb Poulter,0,15977,10,Collingwood,42,0
7,2,10,17,15,88,0,0,0,1,2,1,0,3,0,1,3,13,0,0,0,0,0,66,48,45,0,0,2,244,3,4,0,0,0,0,0,5,5,0,3,0,0,0,0,8,4.5,0,1,0,0,1,10,8,58,0,0,0,0,0.014736842105263158,0.008438818565400843,0.03496503496503497,0.022339027595269383,0,0,0.009523809523809525,0.010101010101010102,0,0.011363636363636364,0.02663934426229508,0,0,0,0.02027027027027027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3725791834294796e-5,Tom Wilson,0,15977,10,Collingwood,29,0
8,3,6,14,10,71,0,0,18,2,1,2,4,2,2,0,9,6,0,0,3,0,0,91,73,67,2,2,3,138,3,2,1,0,0,2,1,12,5,0,5,5,42.9,0,0,20,9.2,42,1,0,1,72,9,10,69,0,0,0,0,0.01805869074492099,0.012244897959183673,0.018867924528301886,0.018396846254927726,0,0,0.023809523809523808,0.019801980198019802,0.06779661016949153,0.039647577092511016,0.011194029850746268,0,0,0,0.02586206896551724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0013799950247630477,Todd Goldstein,0,15978,10,North Melbourne,20,0
8,8,4,12,5,42,2,3,0,1,0,2,0,2,0,1,4,7,1,5,1,0,0,78,72,72,0,0,6,205,4,0,1,0,0,6,1,0,3,3,3,0,0,0,2,4,1,5,0,5,0,72,9,22,141,0,0,0,0,0.01805869074492099,0.0326530612244898,0.012578616352201259,0.01576872536136662,0.0625,0.2,0.011904761904761904,0.019801980198019802,0,0.01762114537444934,0.013059701492537313,0.038461538461538464,0.15151515151515152,0,0.034482758620689655,0.09803921568627451,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.91355434153229e-4,Cale Hooker,0,15978,10,Essendon,33,0
19,12,5,24,22,92,0,0,0,0,6,1,0,0,1,0,3,16,1,0,3,0,0,80,104,95,0,0,7,373,1,3,0,2,3,0,0,1,17,0,1,0,0,1,0,3,7.7,0,3,0,2,72,9,10,69,0,0,0,1,0.04288939051918736,0.04897959183673469,0.015723270440251572,0.03153745072273324,0,0,0,0.009900990099009901,0,0.013215859030837005,0.029850746268656716,0.038461538461538464,0,0,0.008620689655172414,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051292598247528076,Jack Ziebell,0,15978,10,North Melbourne,43,0
12,6,10,22,19,86,1,1,0,3,0,3,1,3,0,1,5,18,0,0,0,2,1,82,90,95,1,0,9,310,2,1,0,0,0,0,0,11,10,0,5,0,0,0,0,22,11.6,0,1,2,0,72,9,22,141,0,0,0,0,0.02708803611738149,0.024489795918367346,0.031446540880503145,0.02890932982917214,0.03125,0.06666666666666667,0.03571428571428571,0.0297029702970297,0.01694915254237288,0.022026431718061675,0.033582089552238806,0,0,0.038461538461538464,0.017241379310344827,0.0392156862745098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.030591262504458427,David Zaharakis,0,15978,10,Essendon,8,0
19,4,15,34,27,79,1,0,0,4,0,7,9,5,3,3,18,17,1,0,1,0,0,83,115,142,7,2,8,483,5,4,0,0,0,0,0,12,14,1,11,0,0,0,0,26,19.9,0,3,1,0,72,9,10,69,0,0,0,0,0.04288939051918736,0.0163265306122449,0.04716981132075472,0.04467805519053877,0.03125,0,0.047619047619047616,0.06930693069306931,0.15254237288135594,0.07929515418502203,0.03171641791044776,0.038461538461538464,0,0,0.04310344827586207,0.0196078431372549,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3916255235671997,Ben Cunnington,0,15978,10,North Melbourne,4,0
