kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_votes_per_game,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
9,5,4,13,8,62,0,0,0,3,1,2,1,0,1,0,4,9,0,0,1,0,0,65,63,60,0,1,2,176,1,0,0,0,0,0,0,10,5,1,2,0,0,0,0,17,2.6,0,0,0,1,6,9,10,69,0,0,0,0,192,0.40331491712707185,0.025,0.03125,0.017094017094017096,0.021885521885521887,0,0,0.04225352112676056,0.022988505747126436,0.0196078431372549,0.02,0.023622047244094488,0,0,0,0.009009009009009009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.002770002232864499,Jack Steven,0,15863,18,Geelong,2020,28,0
7,5,2,9,4,44,0,2,0,0,0,2,0,2,0,0,2,8,0,2,0,0,1,89,42,39,0,0,5,188,2,1,0,0,0,1,0,0,3,1,2,0,0,0,3,6,0.9,0,0,3,0,27,9,7,51,0,0,0,0,46,0.09302325581395349,0.018617021276595744,0.02702702702702703,0.008438818565400843,0.01468189233278956,0,0.15384615384615385,0,0.02631578947368421,0,0.010050251256281407,0.019559902200488997,0,0.14285714285714285,0.07692307692307693,0.016,0.08333333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013379978016018867,Bayley Fritsch,0,15623,1,Melbourne,2020,33,0
5,4,3,8,4,50,0,0,0,3,3,1,0,1,0,1,3,6,0,0,6,0,0,100,42,58,0,0,0,114,2,5,0,2,3,0,0,7,3,0,2,0,0,2,0,8,3.7,0,0,0,3,4,10,5,40,0,0,0,0,105,0,0.01483679525222552,0.05194805194805195,0.01507537688442211,0.014925373134328358,0,0,0.02564102564102564,0.012345679012345678,0,0.010714285714285714,0.02459016393442623,0,0,0,0.01639344262295082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030486686155200005,Lachie Plowman,0,15812,12,Carlton,2020,29,0
10,2,9,19,8,42,0,2,0,7,2,5,5,4,3,1,15,5,0,1,2,1,1,72,84,87,2,3,3,331,6,2,1,0,0,0,0,4,5,1,10,0,0,0,0,11,3.5,0,0,3,1,27,10,6,46,0,0,0,0,63,0.03636363636363636,0.03215434083601286,0.01834862385321101,0.0481283422459893,0.03815261044176707,0,0.25,0.06363636363636363,0.07246376811594203,0.08928571428571429,0.07042253521126761,0.018726591760299626,0,0.0625,0.08333333333333333,0.0625,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5887416005134583,Jarrod Berry,0,15742,6,Brisbane Lions,2020,7,0
9,3,11,20,11,55,0,1,0,8,1,6,2,0,0,0,5,14,0,0,1,0,0,87,91,111,0,2,8,342,2,2,1,1,1,0,0,7,4,0,4,0,0,0,1,20,8.1,0,3,1,1,14,12,9,66,0,0,6,0,176,0.22580645161290322,0.026785714285714284,0.018072289156626505,0.05045871559633028,0.036101083032490974,0,0.058823529411764705,0.13793103448275862,0.08108108108108109,0.041666666666666664,0.03067484662576687,0.037333333333333336,0,0,0,0.024691358024691357,0.029411764705882353,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4680427312850952,Chad Wingard,0,15841,16,Hawthorn,2020,9,0
6,2,2,8,3,38,0,0,17,3,0,4,2,2,2,1,7,3,1,0,2,0,0,68,56,62,1,1,2,187,4,2,0,1,2,1,0,4,2,0,2,4,56.7,1,0,11,7.8,30,1,0,1,44,7,5,37,0,0,0,0,246,0.07916666666666666,0.01652892561983471,0.010810810810810811,0.007380073800738007,0.012618296529968454,0,0,0.033707865168539325,0.05555555555555555,0.03773584905660377,0.03225806451612903,0.007177033492822967,0.05555555555555555,0,0,0.034782608695652174,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.027244891971349716,Paddy Ryder,0,15661,3,St Kilda,2020,36,0
6,2,4,10,8,80,0,0,0,3,2,0,0,2,1,2,4,6,0,0,4,0,0,97,39,65,0,0,0,65,2,4,0,0,1,0,0,6,5,0,4,0,0,0,0,6,4,0,0,0,4,27,7,11,73,0,0,0,0,266,0.17167381974248927,0.01929260450160772,0.01834862385321101,0.0213903743315508,0.020080321285140562,0,0,0.02727272727272727,0,0,0.018779342723004695,0.02247191011235955,0,0,0,0.020833333333333332,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007088756654411554,Harry Taylor,0,15742,6,Geelong,2020,18,0
7,8,6,13,8,62,0,0,4,0,0,1,1,2,0,1,7,7,3,0,0,0,0,89,58,73,0,1,2,133,3,4,0,0,0,4,1,1,4,0,4,1,36.4,3,1,6,6.4,11,1,0,0,0,6,5,36,0,0,0,0,2,0,0.021021021021021023,0.05673758865248227,0.025974025974025976,0.02304964539007092,0,0,0,0.014705882352941176,0.01694915254237288,0.03111111111111111,0.021148036253776436,0.15789473684210525,0,0,0.025423728813559324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03547905385494232,Darcy Cameron,0,15624,2,Collingwood,2020,19,0
9,4,0,9,4,44,2,1,0,6,0,2,0,1,0,0,2,7,0,2,0,0,0,87,76,87,0,0,3,279,3,2,2,0,0,0,0,5,4,1,2,0,0,1,1,17,10,0,0,3,0,29,1,12,73,0,1,0,0,53,0,0.02903225806451613,0.038834951456310676,0,0.017716535433070866,0.14285714285714285,0.125,0.07792207792207792,0.03125,0,0.009259259259259259,0.025362318840579712,0,0.25,0,0.02727272727272727,0.11538461538461539,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36129030585289,Dan Butler,0,15764,8,St Kilda,2020,9,0
10,9,6,16,13,81,0,0,0,0,3,2,1,3,0,0,6,9,2,0,3,0,0,93,69,72,0,1,1,258,6,8,0,0,1,0,0,2,8,0,4,0,0,6,0,3,9.4,0,1,0,3,2,10,9,64,1,1,1,0,75,0.014492753623188406,0.030959752321981424,0.07086614173228346,0.026200873362445413,0.028985507246376812,0,0,0,0.024691358024691357,0.015151515151515152,0.02575107296137339,0.030100334448160536,0.11764705882352941,0,0,0.06060606060606061,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09960952401161194,Darcy Moore,0,15702,4,Collingwood,2020,38,0
9,3,1,10,10,100,0,0,0,2,2,2,3,0,1,0,4,4,1,0,2,0,0,77,47,88,0,3,2,199,1,2,0,0,0,0,0,7,9,0,2,0,0,1,0,9,9.9,0,2,0,1,27,10,6,46,0,0,0,0,253,0.09777777777777778,0.028938906752411574,0.027522935779816515,0.0053475935828877,0.020080321285140562,0,0,0.01818181818181818,0.028985507246376812,0.05357142857142857,0.018779342723004695,0.0149812734082397,0.125,0,0,0.010416666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028440946713089943,Grant Birchall,0,15742,6,Brisbane Lions,2020,29,0
17,6,4,21,13,62,0,0,0,1,2,5,3,4,2,2,7,14,1,0,1,0,0,83,77,89,1,2,3,566,7,6,0,1,1,1,0,5,10,1,6,0,0,4,0,10,13,0,1,0,1,32,14,13,92,0,0,4,0,182,0.1497005988023952,0.0513595166163142,0.058823529411764705,0.01904761904761905,0.038817005545286505,0,0,0.009433962264150943,0.05813953488372093,0.046875,0.028225806451612902,0.0498220640569395,0.07692307692307693,0,0,0.05555555555555555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8944689631462097,Brandon Ellis,0,15754,7,Gold Coast,2020,4,0
13,4,8,21,18,86,0,0,0,2,8,1,0,1,0,0,3,15,0,0,2,0,1,84,75,100,0,0,6,308,3,1,0,1,2,0,0,8,12,0,3,0,0,0,0,10,2.8,0,0,0,2,51,6,17,108,0,0,2,0,3,0,0.0391566265060241,0.028368794326241134,0.027491408934707903,0.033707865168539325,0,0,0.029850746268656716,0.012658227848101266,0,0.013761467889908258,0.03759398496240601,0,0,0.07692307692307693,0.030927835051546393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05409599095582962,Damon Greaves,0,15862,18,Hawthorn,2020,17,0
9,6,1,10,8,80,0,0,0,1,2,1,0,3,0,1,3,7,1,0,4,0,0,95,48,67,0,0,2,132,2,4,0,3,4,0,0,5,7,0,2,0,0,2,0,7,6.2,0,0,0,4,63,7,14,91,0,0,0,0,115,0,0.02830188679245283,0.047619047619047616,0.004901960784313725,0.019157088122605363,0,0,0.012658227848101266,0.015384615384615385,0,0.014150943396226415,0.022653721682847898,0.1,0,0,0.020833333333333332,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010129274800419807,Darcy Gardiner,0,15772,9,Brisbane Lions,2020,19,0
6,5,9,15,8,53,0,0,0,1,0,3,1,1,0,0,7,8,2,0,0,0,1,85,55,63,1,0,3,202,3,2,0,0,0,2,2,4,2,0,5,0,0,0,1,15,6.8,0,0,0,0,12,5,7,47,0,0,0,0,156,0.22962962962962963,0.01812688821752266,0.0423728813559322,0.03543307086614173,0.02564102564102564,0,0,0.007407407407407408,0.04285714285714286,0.017543859649122806,0.030042918454935622,0.02318840579710145,0.1111111111111111,0,0.1111111111111111,0.02608695652173913,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.018207436427474022,Toby Greene,0,15845,16,Greater Western Sydney,2020,31,0
6,1,3,9,7,78,1,1,0,1,0,2,0,1,1,1,5,6,0,0,3,0,0,71,36,59,0,0,7,172,0,3,0,0,0,0,0,7,5,0,2,0,0,0,0,20,8.8,0,1,2,1,18,7,8,55,0,0,0,0,2,0,0.018518518518518517,0.006289308176100629,0.016304347826086956,0.017716535433070866,0.07142857142857142,0.09090909090909091,0.01694915254237288,0.029411764705882353,0,0.029411764705882353,0.017964071856287425,0,0,0,0,0.06666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0037745805457234383,Sam Philp,0,15719,5,Carlton,2020,21,0
8,4,0,8,4,50,1,0,0,1,0,5,0,4,0,0,2,6,0,0,5,0,0,100,46,36,0,0,1,240,4,1,0,0,0,6,2,1,4,1,1,0,0,1,1,7,3.5,0,0,1,4,14,11,7,53,0,0,0,0,127,0.2719298245614035,0.023121387283236993,0.039603960396039604,0,0.013559322033898305,0.06666666666666667,0,0.008928571428571428,0.058823529411764705,0,0.00851063829787234,0.018808777429467086,0,0,0,0.03225806451612903,0.022727272727272728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21586737036705017,Ben Brown,0,15747,6,North Melbourne,2020,8,0
6,2,3,9,6,67,0,1,21,2,0,3,3,2,1,2,6,2,1,1,1,0,0,78,55,73,1,2,2,226,3,1,0,0,0,1,0,4,4,0,3,5,44.7,0,1,8,8.3,47,0,1,1,63,10,3,28,0,0,0,0,1,0,0.018867924528301886,0.015873015873015872,0.014705882352941176,0.017241379310344827,0,0.08333333333333333,0.02531645569620253,0.046153846153846156,0.05084745762711865,0.02830188679245283,0.006472491909385114,0.1,0.06666666666666667,0,0.03125,0.030303030303030304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0019258300308138132,Sam Draper,0,15772,9,Essendon,2020,23,0
2,1,7,9,8,89,1,0,0,3,1,1,0,1,1,1,5,5,0,1,0,0,0,79,39,71,0,0,3,27,0,1,0,0,0,0,0,9,2,2,5,0,0,0,1,14,8,0,0,1,0,42,9,7,51,0,0,0,0,11,0,0.006430868167202572,0.007462686567164179,0.02681992337164751,0.015734265734265736,0.05555555555555555,0,0.04411764705882353,0.0125,0,0.024630541871921183,0.014619883040935672,0,0.05,0,0,0.023809523809523808,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021562952548265457,Will Snelling,0,15752,7,Essendon,2020,27,0
8,5,7,15,13,87,1,1,0,1,0,2,2,1,1,0,7,8,1,0,1,0,1,91,65,79,0,2,7,176,0,0,0,0,0,1,0,1,7,0,4,0,0,0,2,11,9.6,2,2,2,1,34,7,6,43,0,0,0,0,107,0.25806451612903225,0.024922118380062305,0.03333333333333333,0.030434782608695653,0.02722323049001815,0.058823529411764705,0.06666666666666667,0.010638297872340425,0.02631578947368421,0.03636363636363636,0.03431372549019608,0.02373887240356083,0.058823529411764705,0,0.09090909090909091,0,0.05714285714285714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019127648323774338,Isaac Heeney,0,15721,5,Sydney,2020,28,0
9,1,5,14,13,93,0,0,0,0,0,7,2,0,0,0,5,10,0,0,1,0,1,66,40,75,1,1,5,384,2,2,0,0,0,1,0,0,8,0,3,0,0,0,0,4,11.9,0,1,0,1,3,7,7,49,0,0,0,0,93,0,0.02857142857142857,0.007246376811594203,0.023148148148148147,0.026365348399246705,0,0,0,0.1044776119402985,0.04081632653061224,0.024271844660194174,0.03164556962025317,0,0,0.1111111111111111,0.017391304347826087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.25513529777526855,Jack Sinclair,0,15831,14,St Kilda,2020,37,0
10,4,4,14,10,71,0,0,0,1,4,1,1,2,0,1,1,10,0,0,1,0,0,92,51,50,0,1,1,302,4,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,0.6,0,0,0,1,2,6,7,48,0,0,0,0,29,0,0.03289473684210526,0.031746031746031744,0.020618556701030927,0.028112449799196786,0,0,0.011111111111111112,0.014492753623188406,0.021739130434782608,0.004975124378109453,0.03508771929824561,0,0,0,0.039603960396039604,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0018727568676695228,Ben Paton,0,15823,13,St Kilda,2020,30,0
8,5,8,16,12,75,0,0,0,2,1,2,4,1,1,0,5,10,0,0,2,4,0,81,64,70,2,2,4,228,1,3,0,0,0,0,0,7,4,0,4,0,0,0,0,12,9.6,0,2,0,2,3,10,9,64,1,1,0,0,93,0.058823529411764705,0.024242424242424242,0.035211267605633804,0.037914691943127965,0.029574861367837338,0,0,0.022222222222222223,0.02666666666666667,0.08695652173913043,0.02336448598130841,0.03125,0,0,0,0.008849557522123894,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.017545705661177635,Darcy Byrne-Jones,0,15756,7,Port Adelaide,2020,32,0
11,4,2,13,6,46,1,0,0,4,2,0,1,3,0,0,3,9,0,2,1,0,1,86,71,74,0,1,4,221,4,1,0,0,0,0,0,8,4,1,3,0,0,0,0,9,4.8,0,1,1,0,17,1,10,61,0,0,0,0,172,0.01935483870967742,0.03492063492063492,0.04081632653061224,0.011560693641618497,0.02663934426229508,0.0625,0,0.0392156862745098,0,0.012987012987012988,0.013043478260869565,0.03765690376569038,0,0.15384615384615385,0.06666666666666667,0.034482758620689655,0.03571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018181201070547104,Jack Newnes,0,15861,18,Carlton,2020,22,0
12,1,7,19,11,58,0,0,0,6,2,4,8,3,0,1,10,7,0,0,1,0,0,89,74,95,3,5,2,330,6,0,1,0,0,0,0,5,5,0,10,0,0,0,0,14,10.9,0,0,0,0,31,4,9,58,0,0,0,0,174,0.0736196319018405,0.04240282685512368,0.009708737864077669,0.034482758620689655,0.03909465020576132,0,0,0.07058823529411765,0.05714285714285714,0.13793103448275862,0.04854368932038835,0.025454545454545455,0,0,0,0.058823529411764705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20215487480163574,Ed Curnow,0,15771,9,Carlton,2020,9,0
5,3,7,12,10,83,0,0,0,0,0,0,0,2,0,1,2,10,0,0,1,0,0,87,35,44,0,0,3,83,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,20,2.8,0,0,1,1,12,13,10,73,0,0,0,0,89,0.029411764705882353,0.015015015015015015,0.02027027027027027,0.025179856115107913,0.019639934533551555,0,0,0,0,0,0.009433962264150943,0.02570694087403599,0,0,0,0,0.030303030303030304,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005912110675126314,Jason Castagna,0,15820,13,Richmond,2020,19,0
8,2,3,11,9,82,1,0,0,2,0,4,4,2,0,1,4,5,1,1,1,0,0,54,47,71,1,3,3,229,3,0,0,0,0,0,0,1,6,0,3,0,0,0,0,6,8.5,0,1,1,1,6,7,12,79,0,0,0,0,3,0,0.024691358024691357,0.013513513513513514,0.014492753623188406,0.02071563088512241,0.05263157894736842,0,0.03571428571428571,0.05263157894736842,0.07017543859649122,0.020512820512820513,0.01557632398753894,0.08333333333333333,0.0625,0,0.02912621359223301,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.040538109838962555,Caleb Serong,0,15744,6,Fremantle,2020,17,0
11,7,1,12,9,75,1,0,4,0,0,3,0,1,1,0,6,6,4,1,2,0,1,98,67,98,0,0,4,337,2,1,0,0,0,4,3,3,8,0,1,0,25,1,1,6,9.2,16,0,1,2,64,9,15,99,0,0,0,0,105,0.07317073170731707,0.036544850498338874,0.05343511450381679,0.004166666666666667,0.022181146025878003,0.06666666666666667,0,0,0.037037037037037035,0,0.029411764705882353,0.017964071856287425,0.18181818181818182,0.06666666666666667,0.07142857142857142,0.02,0.03333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15013638138771057,Rory Lobb,0,15850,17,Fremantle,2020,12,0
16,9,4,20,17,85,0,0,0,0,4,4,0,2,0,1,5,14,0,0,5,0,0,87,80,119,0,0,3,549,5,6,0,1,1,0,0,2,14,0,4,0,0,0,0,2,9.5,0,2,0,3,61,6,17,108,0,0,0,0,70,0.11475409836065574,0.04953560371517028,0.08181818181818182,0.017316017316017316,0.036101083032490974,0,0,0,0.0449438202247191,0,0.021834061135371178,0.042682926829268296,0,0,0,0.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18156017363071442,Tom Stewart,0,15649,2,Geelong,2020,38,0
11,3,10,21,17,81,1,0,0,6,1,4,3,2,0,0,4,14,0,0,0,0,2,89,92,120,0,3,6,429,5,0,0,0,0,0,0,17,8,0,4,0,0,0,0,23,11.3,0,1,1,0,2,6,10,66,0,0,1,0,121,0.4444444444444444,0.034055727554179564,0.023622047244094488,0.043668122270742356,0.03804347826086957,0.0625,0,0.06060606060606061,0.04938271604938271,0.045454545454545456,0.017167381974248927,0.046822742474916385,0,0,0.16666666666666666,0.050505050505050504,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5469991564750671,Josh Kelly,0,15702,4,Greater Western Sydney,2020,6,0
8,6,3,11,7,64,3,1,0,2,0,3,0,2,2,1,5,5,2,3,1,0,0,93,74,87,0,0,6,209,3,1,1,0,0,2,1,2,4,1,1,0,0,0,1,9,7.2,1,1,4,1,6,7,11,73,0,0,4,0,98,0.18478260869565216,0.024691358024691357,0.04054054054054054,0.014492753623188406,0.02071563088512241,0.15789473684210525,0.14285714285714285,0.03571428571428571,0.039473684210526314,0,0.02564102564102564,0.01557632398753894,0.16666666666666666,0.1875,0,0.02912621359223301,0.11764705882352941,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8914660215377808,Tim Membrey,0,15744,6,St Kilda,2020,5,0
9,2,8,17,15,88,0,0,0,4,4,0,2,0,0,0,7,5,0,0,3,1,0,89,65,114,1,1,3,211,0,5,0,0,1,0,0,5,7,0,7,0,0,0,0,10,12.2,0,0,0,3,28,7,10,67,1,1,4,0,95,0.05813953488372093,0.02912621359223301,0.016666666666666666,0.034782608695652174,0.03153988868274583,0,0,0.04040404040404041,0,0.03508771929824561,0.03211009174311927,0.01639344262295082,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15686790645122528,Caleb Daniel,0,15701,4,Western Bulldogs,2020,7,0
7,5,5,12,11,92,0,0,0,2,3,0,0,3,0,1,4,8,1,0,4,0,0,94,51,67,0,0,1,183,3,4,0,0,3,0,0,4,7,0,3,0,0,1,0,5,3.9,0,0,0,4,44,10,6,46,1,1,0,0,180,0.011834319526627219,0.01907356948228883,0.043859649122807015,0.022935779816513763,0.020512820512820513,0,0,0.024390243902439025,0,0,0.016736401673640166,0.024096385542168676,0.09090909090909091,0,0,0.024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03759155422449112,Brad Sheppard,0,15652,2,West Coast,2020,34,0
4,2,6,10,8,80,2,0,29,0,0,0,1,0,2,0,6,4,0,0,3,0,0,78,73,142,0,1,5,74,0,1,0,0,0,0,0,1,3,2,4,11,65.9,1,0,7,17.3,44,0,2,1,29,1,12,73,0,0,3,0,248,0.07916666666666666,0.012903225806451613,0.019417475728155338,0.030303030303030304,0.01968503937007874,0.14285714285714285,0,0,0,0.014705882352941176,0.027777777777777776,0.014492753623188406,0,0,0,0,0.07692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5015212297439575,Paddy Ryder,1,15764,8,St Kilda,2020,7,0
9,3,6,15,11,73,1,0,0,2,2,1,2,2,1,0,5,9,0,0,0,0,0,84,63,65,1,1,1,170,3,3,0,0,0,0,0,16,5,0,5,0,0,0,0,23,6.8,0,1,1,0,8,8,3,26,0,0,0,0,18,0,0.026785714285714284,0.022556390977443608,0.02666666666666667,0.026737967914438502,0.16666666666666666,0,0.02127659574468085,0.0125,0.04878048780487805,0.025380710659898477,0.026470588235294117,0,0,0,0.023809523809523808,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0010640370892360806,James Rowbottom,0,15749,6,Sydney,2020,26,0
8,1,4,12,8,67,3,3,0,3,0,2,2,3,3,2,8,4,0,1,2,1,1,86,65,111,0,2,8,233,2,2,0,0,0,1,0,4,4,4,5,0,0,0,1,14,15.7,0,3,6,0,17,9,9,63,0,0,4,0,1,0,0.025236593059936908,0.007936507936507936,0.019417475728155338,0.022944550669216062,0.16666666666666666,0.25,0.03409090909090909,0.02564102564102564,0.0392156862745098,0.03773584905660377,0.013333333333333334,0,0.08333333333333333,0.07692307692307693,0.017699115044247787,0.17647058823529413,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6650526523590088,Izak Rankine,1,15746,6,Gold Coast,2020,8,0
8,2,14,22,14,64,0,0,0,3,2,2,4,5,0,3,8,15,0,0,3,0,0,79,61,74,0,4,4,199,6,1,1,0,0,0,0,7,4,1,5,0,0,0,0,15,6.5,0,2,0,0,4,8,11,74,0,0,0,1,148,0.13043478260869565,0.0226628895184136,0.01652892561983471,0.05737704918032787,0.03685092127303183,0,0,0.03488372093023256,0.021739130434782608,0.07272727272727272,0.0321285140562249,0.04437869822485207,0,0,0,0.04878048780487805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12250117212533951,David Swallow,0,15784,10,Gold Coast,2020,9,0
7,6,2,9,8,89,0,0,3,3,2,1,0,2,0,0,1,9,0,0,3,0,0,97,58,62,0,0,1,181,2,2,0,0,0,0,0,3,6,0,0,0,42.9,1,0,4,4.1,7,0,0,2,24,9,8,57,0,0,0,0,73,0,0.021406727828746176,0.03680981595092025,0.010416666666666666,0.017341040462427744,0,0,0.036585365853658534,0.014492753623188406,0,0.00546448087431694,0.02710843373493976,0,0,0,0.023255813953488372,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01184635516256094,Zaine Cordy,0,15659,3,Western Bulldogs,2020,20,0
9,4,2,11,9,82,0,0,0,1,2,2,0,0,0,0,1,8,0,0,0,0,0,76,47,55,0,0,0,247,3,3,0,1,1,0,0,8,7,0,1,0,0,0,0,8,4.3,0,0,0,0,31,4,9,58,0,0,0,0,334,0.20125786163522014,0.03180212014134275,0.038834951456310676,0.009852216748768473,0.02263374485596708,0,0,0.011764705882352941,0.02857142857142857,0,0.0048543689320388345,0.02909090909090909,0,0,0,0.029411764705882353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032477475702762604,Kade Simpson,0,15771,9,Carlton,2020,32,0
19,5,6,25,17,68,1,0,0,2,1,7,4,3,1,0,6,17,0,1,0,0,0,95,99,109,0,4,4,501,6,3,0,0,0,0,0,1,11,2,5,0,0,0,0,6,14.4,0,3,2,0,9,14,6,50,0,0,6,0,26,0,0.06229508196721312,0.04032258064516129,0.0273972602739726,0.04770992366412214,0.1111111111111111,0,0.015748031496062992,0.09090909090909091,0.07272727272727272,0.027149321266968326,0.05944055944055944,0,0.1111111111111111,0,0.05357142857142857,0.06666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7451882362365723,Josh Daicos,2,15783,10,Collingwood,2020,2,2
12,11,5,17,15,88,0,0,0,0,3,1,0,3,0,0,2,13,0,0,5,0,0,100,79,63,0,0,2,244,4,4,0,3,5,0,0,0,10,0,2,0,0,2,0,1,-3.6,0,1,0,3,6,9,9,63,0,0,0,0,180,0.1839080459770115,0.03560830860534125,0.06832298136645963,0.0199203187250996,0.02891156462585034,0,0,0,0.013333333333333334,0,0.010752688172043012,0.03258145363408521,0,0,0,0.037383177570093455,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6366876363754272,Michael Hurley,0,15617,1,Essendon,2020,6,0
9,7,3,12,8,67,0,0,0,1,1,2,0,1,1,0,2,11,1,0,0,0,0,76,59,55,0,0,1,176,1,4,0,0,1,0,0,2,5,0,0,0,0,4,0,3,0.5,0,0,0,0,18,7,11,73,0,0,0,0,21,0,0.027777777777777776,0.0440251572327044,0.016304347826086956,0.023622047244094488,0,0,0.01694915254237288,0.029411764705882353,0,0.011764705882352941,0.03293413173652695,0.05,0,0,0.011235955056179775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021213178988546133,Ben Paton,0,15719,5,St Kilda,2020,25,0
