kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
3,2,9,12,11,92,0,0,0,3,1,2,1,0,0,0,4,8,0,0,1,0,2,73,45,67,0,1,4,112,2,1,0,1,1,1,0,5,3,1,4,0,0,0,0,12,7.4,0,0,0,1,53,10,12,82,0,0,0,0,22,0.00980392156862745,0.015748031496062992,0.04265402843601896,0.02321083172147002,0,0,0.02857142857142857,0.02631578947368421,0.01639344262295082,0.0196078431372549,0.02622950819672131,0,0,0.2222222222222222,0.019417475728155338,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.999272882938385,6.61459460388869e-4,2.008948467846494e-5,4.560689558275044e-5,8.384591164940502e-4,0,Wil Powell,0,15664,3,Gold Coast,2020,0
11,3,14,25,16,64,0,0,0,4,3,2,1,6,1,0,4,21,0,0,5,0,0,88,87,93,0,1,0,392,5,6,0,0,1,0,0,10,3,0,3,0,0,1,0,13,7,0,0,0,4,16,3,7,45,0,0,0,0,151,0.034375,0.022900763358778626,0.050724637681159424,0.04194630872483222,0,0,0.047058823529411764,0.0273972602739726,0.014705882352941176,0.018518518518518517,0.05526315789473684,0,0,0,0.04504504504504504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9392548203468323,0.042352329939603806,0.016719093546271324,0.001673709717579186,0.08081164618488401,0,Jack Crisp,0,15865,18,Collingwood,2020,0
14,6,6,20,14,70,1,1,0,4,4,3,4,3,1,0,5,12,0,0,1,1,0,81,96,101,2,2,5,381,3,1,0,0,0,0,0,4,9,0,4,0,0,0,2,14,14.9,0,1,2,0,33,12,13,90,0,0,0,0,212,0.04216867469879518,0.05405405405405406,0.023622047244094488,0.034129692832764506,0.045454545454545456,0.09090909090909091,0.047619047619047616,0.03296703296703297,0.05714285714285714,0.023474178403755867,0.03468208092485549,0,0,0,0.028037383177570093,0.05263157894736842,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9413836002349854,0.026127519086003304,0.031289950013160706,0.0011989586055278778,0.09230429492890835,0,Mitch Duncan,0,15781,10,Geelong,2020,0
5,1,4,9,5,56,0,0,0,0,0,2,2,1,0,0,5,4,0,0,0,0,0,86,26,35,0,2,2,168,2,1,0,0,0,0,0,2,3,1,4,0,0,0,0,7,4.5,0,0,0,0,44,9,4,33,0,0,0,0,8,0.014792899408284023,0.007194244604316547,0.01486988847583643,0.014827018121911038,0,0,0,0.022988505747126436,0.03571428571428571,0.02066115702479339,0.011396011396011397,0,0,0,0.014598540145985401,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9999233484268188,6.12696967436932e-5,8.802299817034509e-6,6.620611202379223e-6,9.873612998489989e-5,0,Harry Schoenberg,0,15860,18,Adelaide,2020,0
7,1,5,12,9,75,0,0,0,1,0,2,1,2,0,0,2,9,0,0,0,0,0,91,38,49,1,0,3,137,1,3,0,0,0,0,0,6,5,1,2,0,0,1,0,11,3.3,0,1,0,0,23,6,12,78,0,0,0,0,156,0.022653721682847898,0.009259259259259259,0.02717391304347826,0.02434077079107505,0,0,0.010869565217391304,0.029850746268656716,0.01639344262295082,0.009523809523809525,0.03345724907063197,0,0,0,0.009345794392523364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9998719692230225,5.5896987760206684e-5,2.9865965188946575e-5,4.225942393532023e-5,2.4240718994406052e-4,0,Bradley Hill,0,15759,7,St Kilda,2020,0
9,9,10,19,14,74,0,0,0,1,2,0,1,2,0,0,5,13,2,0,4,0,0,78,78,88,0,1,3,265,4,3,0,0,0,0,0,5,6,0,2,0,0,2,0,8,6.9,0,2,0,3,12,1,10,61,0,0,0,0,38,0.02702702702702703,0.060810810810810814,0.03597122302158273,0.031096563011456628,0,0,0.014705882352941176,0,0.017857142857142856,0.02358490566037736,0.033419023136246784,0.10526315789473684,0,0,0.03636363636363636,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9984342455863953,8.740164339542389e-4,5.269470275379717e-4,1.648370234761387e-4,0.0024224215594585985,0,Matt Guelfi,0,15820,13,Essendon,2020,0
10,3,8,18,15,83,0,0,0,1,5,3,0,3,0,0,4,16,1,0,6,4,1,93,59,96,0,0,4,490,3,4,0,0,2,0,0,11,8,0,2,0,0,1,0,16,14.1,0,1,0,4,30,5,10,65,0,0,0,0,147,0.026737967914438502,0.017964071856287425,0.02711864406779661,0.026905829596412557,0,0,0.012048192771084338,0.037037037037037035,0,0.018433179723502304,0.036281179138321996,0.06666666666666667,0,0.25,0.02586206896551724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9908455014228821,0.004995905794203281,0.003564154962077737,5.944857257418334e-4,0.013907672895584255,0,Jack Crisp,0,15825,13,Collingwood,2020,0
13,1,15,28,18,64,0,0,1,1,1,4,3,6,2,0,10,18,0,0,0,0,0,90,79,94,2,1,6,367,6,6,0,0,0,0,0,7,7,1,9,0,100,0,0,14,8.1,1,2,0,0,56,8,6,44,0,1,0,1,309,0.037900874635568516,0.007518796992481203,0.055762081784386616,0.0457516339869281,0,0,0.013888888888888888,0.05063291139240506,0.047619047619047616,0.043668122270742356,0.047493403693931395,0,0,0,0.046153846153846156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.979391872882843,0.01898067444562912,0.0013021808117628098,3.253192699048668e-4,0.02256099387886934,0,Scott Pendlebury,0,15811,12,Collingwood,2020,0
6,0,9,15,13,87,0,0,0,5,0,3,5,1,0,0,10,6,0,0,1,0,0,67,56,89,1,4,2,161,2,1,2,0,0,0,0,9,5,1,7,0,0,0,0,25,11.2,0,0,0,1,4,6,5,36,0,0,0,0,326,0.017804154302670624,0,0.04522613065326633,0.027985074626865673,0,0,0.042735042735042736,0.037037037037037035,0.0684931506849315,0.03571428571428571,0.02459016393442623,0,0,0,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9992421865463257,5.826493143104017e-4,1.1383224773453549e-4,6.131461123004556e-5,9.942576434696093e-4,0,David Mundy,0,15812,12,Fremantle,2020,0
14,9,1,15,14,93,0,0,0,0,4,0,0,0,1,0,2,12,0,0,4,0,0,80,72,89,0,0,0,212,2,4,0,0,1,0,0,3,13,0,1,0,0,1,1,4,1.9,0,0,0,4,15,6,9,60,0,0,0,0,11,0.04154302670623145,0.05232558139534884,0.0043859649122807015,0.02654867256637168,0,0,0,0,0,0.010752688172043012,0.03234501347708895,0,0,0,0.020618556701030927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996347963809967,0.00239723757840693,6.61259051412344e-4,5.936154630035162e-4,0.0055006020702421665,0,Josh Rotham,0,15835,15,West Coast,2020,0
9,5,19,28,16,57,0,0,0,4,2,1,2,2,1,0,9,18,1,0,2,0,0,86,97,96,1,1,5,121,2,1,0,0,0,0,0,9,4,1,4,0,0,0,0,31,3.8,0,0,1,0,26,5,7,47,0,0,1,1,254,0.028662420382165606,0.046296296296296294,0.06884057971014493,0.04745762711864407,0,0,0.042105263157894736,0.012345679012345678,0.029411764705882353,0.038461538461538464,0.05042016806722689,0.06666666666666667,0,0,0.017857142857142856,0.037037037037037035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8506537675857544,0.07818322628736496,0.06734155118465424,0.003821498015895486,0.2243308227043599,0,Josh P. Kennedy,0,15829,14,Sydney,2020,0
7,5,3,10,10,100,0,0,0,2,2,0,0,1,1,0,3,7,1,0,5,0,0,95,51,87,0,0,0,89,3,5,0,0,2,0,0,10,7,0,1,0,0,2,0,12,6.6,0,0,0,4,43,7,14,91,0,0,0,0,81,0.02258064516129032,0.033783783783783786,0.012048192771084338,0.017889087656529516,0,0,0.0273972602739726,0,0,0.014634146341463415,0.02,0.037037037037037035,0,0,0.02857142857142857,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9987152814865112,3.0005621374584734e-4,9.34511364903301e-4,5.021031392971054e-5,0.002319709885341581,0,Jake Lever,0,15757,7,Melbourne,2020,0
6,4,2,8,4,50,0,0,0,3,1,1,0,1,2,0,3,5,0,1,1,0,0,79,48,48,0,0,2,252,3,0,3,0,0,1,0,3,2,0,1,0,0,0,1,15,3.9,0,0,1,1,9,9,5,39,0,0,0,0,73,0.018404907975460124,0.03389830508474576,0.011560693641618497,0.01603206412825651,0,0,0.03896103896103896,0.012345679012345678,0,0.014492753623188406,0.017985611510791366,0,0.0625,0,0.02459016393442623,0.02631578947368421,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999833106994629,1.400729343004059e-5,1.8747610965874628e-6,7.846375638109748e-7,2.011072831464844e-5,0,Mitch McGovern,0,15838,15,Carlton,2020,0
11,0,11,22,15,68,0,1,0,5,0,5,7,3,1,2,15,8,0,0,2,0,0,78,71,99,3,4,4,177,3,4,0,0,1,1,0,13,6,0,10,0,0,0,0,25,15.1,0,1,1,2,4,8,11,74,0,0,1,0,61,0.031161473087818695,0,0.045081967213114756,0.03685092127303183,0,0.1,0.05813953488372093,0.05434782608695652,0.12727272727272726,0.060240963855421686,0.023668639053254437,0,0,0,0.024390243902439025,0.02857142857142857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6584309339523315,0.14790023863315582,0.18697550892829895,0.006693277042359114,0.5419310876168311,0,Hugh Greenwood,0,15784,10,Gold Coast,2020,0
14,3,3,17,12,71,0,0,0,0,6,2,0,2,0,1,3,12,0,0,2,0,0,97,54,73,0,0,1,444,7,4,0,0,0,0,0,2,10,0,3,0,0,0,1,3,1.9,0,0,1,2,3,5,7,47,0,0,0,0,190,0.04242424242424243,0.02054794520547945,0.015,0.03207547169811321,0,0,0,0.02564102564102564,0,0.015151515151515152,0.03761755485893417,0,0,0,0.06862745098039216,0.043478260869565216,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9968184232711792,0.0028814615216106176,1.5971550601534545e-4,1.4038207882549614e-4,0.003622038770117797,0,Zach Tuohy,0,15708,4,Geelong,2020,0
8,3,2,10,4,40,1,2,0,3,0,0,0,2,1,1,7,2,2,3,1,0,1,81,55,88,0,0,5,82,3,0,1,0,0,1,1,3,3,3,4,0,0,0,1,8,6.2,2,0,3,1,29,10,10,70,0,0,0,0,23,0.025,0.028037383177570093,0.01098901098901099,0.0199203187250996,0.06666666666666667,0.2,0.03409090909090909,0,0,0.03167420814479638,0.007352941176470588,0.16666666666666666,0.16666666666666666,0.09090909090909091,0.025423728813559324,0.08823529411764706,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9970309734344482,5.959374248050153e-4,0.002287524752318859,8.554987289244309e-5,0.005427636548120063,0,Todd Marshall,0,15700,3,Port Adelaide,2020,0
9,3,0,9,3,33,1,2,0,0,0,0,0,1,1,0,5,4,2,2,1,0,1,94,45,67,0,0,4,200,5,0,0,0,0,5,3,0,3,1,2,0,0,0,0,6,4.9,0,0,4,1,37,23,10,83,0,0,0,0,79,0.027950310559006212,0.0234375,0,0.019693654266958426,0.06666666666666667,0.08695652173913043,0,0,0,0.02617801047120419,0.016736401673640166,0.09523809523809523,0.10526315789473684,0.07142857142857142,0.054945054945054944,0.09523809523809523,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998365640640259,1.1240155436098576e-4,3.8679474528180435e-5,1.2358294043224305e-5,2.2683538554701954e-4,0,Eric Hipwood,0,15707,4,Brisbane Lions,2020,0
9,7,7,16,13,81,0,0,0,1,2,3,1,3,1,1,3,15,0,0,4,0,1,87,64,70,0,1,3,209,6,1,0,0,0,1,0,5,8,0,2,0,0,1,0,9,7,0,1,0,3,44,7,5,37,0,0,0,0,110,0.024793388429752067,0.03783783783783784,0.025830258302583026,0.025236593059936908,0,0,0.011235955056179775,0.041666666666666664,0.018867924528301886,0.013824884792626729,0.03588516746411483,0,0,0.1,0.05217391304347826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9996910095214844,2.2043900389689952e-4,6.077563011785969e-5,2.780166505544912e-5,4.2539525929896627e-4,0,Jack Billings,0,15661,3,St Kilda,2020,0
18,9,13,31,26,84,0,0,0,1,3,3,0,2,0,0,6,24,2,0,2,1,1,90,111,167,0,0,4,537,4,9,0,1,2,0,0,3,14,0,4,0,0,4,0,4,16.4,0,1,1,0,38,7,14,91,0,0,10,0,146,0.055384615384615386,0.07142857142857142,0.048507462686567165,0.05227655986509275,0,0,0.010416666666666666,0.03896103896103896,0,0.027522935779816515,0.064343163538874,0.15384615384615385,0,0.06666666666666667,0.0425531914893617,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006933063734322786,0.0034554419107735157,0.15739811956882477,0.8322133421897888,2.8148917076177895,3,Lachie Whitfield,2,15830,14,Greater Western Sydney,2020,3
10,4,9,19,14,74,1,1,0,1,2,3,1,3,0,1,5,16,0,1,2,0,0,93,68,91,0,1,5,354,7,1,0,0,0,0,0,4,6,2,4,0,0,0,0,4,14.3,0,0,2,0,14,12,9,66,0,0,0,0,187,0.02976190476190476,0.024096385542168676,0.04128440366972477,0.03429602888086643,0.06666666666666667,0.058823529411764705,0.017241379310344827,0.04054054054054054,0.020833333333333332,0.03067484662576687,0.042666666666666665,0,0.05555555555555555,0,0.08641975308641975,0.058823529411764705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9943641424179077,0.0025304367300122976,0.0028571244329214096,2.4831414339132607e-4,0.008989628026029095,0,Tom Scully,0,15841,16,Hawthorn,2020,0
7,5,1,8,4,50,1,1,0,5,0,2,0,1,2,0,4,3,2,2,0,0,1,82,67,82,0,0,4,105,1,0,4,0,0,3,1,0,3,0,0,0,0,0,0,13,6.4,0,0,2,0,48,11,13,89,0,0,0,0,24,0.019553072625698324,0.03289473684210526,0.0049261083743842365,0.0142602495543672,0.05263157894736842,0.08333333333333333,0.06097560975609756,0.024096385542168676,0,0.01809954751131222,0.009174311926605505,0.08695652173913043,0.11764705882352941,0.1,0.010526315789473684,0.05263157894736842,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999022483825684,8.172498201020062e-5,1.4519527212542016e-5,1.4473718010776793e-6,1.1510615183851769e-4,0,Todd Marshall,0,15703,4,Port Adelaide,2020,0
11,2,14,25,21,84,0,0,0,3,3,2,9,3,3,0,14,10,0,0,1,0,0,89,82,119,3,6,4,254,3,4,0,0,0,1,1,14,8,0,9,0,0,0,0,22,16,0,1,0,0,28,6,14,90,0,0,1,0,112,0.03170028818443804,0.015748031496062992,0.0707070707070707,0.045871559633027525,0,0,0.03333333333333333,0.02247191011235955,0.16363636363636364,0.06222222222222222,0.03257328990228013,0,0,0,0.023622047244094488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2805856168270111,0.48544639348983765,0.2227289080619812,0.01123907882720232,0.964621446095407,1,Tom Mitchell,0,15622,1,Hawthorn,2020,1
7,5,4,11,7,64,0,0,0,0,2,0,0,1,0,0,1,10,0,0,4,0,0,94,44,48,0,0,2,124,1,4,0,1,2,0,0,7,5,0,1,0,0,2,0,7,3.3,0,2,0,4,16,7,9,61,0,1,0,1,156,0.021875,0.03816793893129771,0.014492753623188406,0.018456375838926176,0,0,0,0,0,0.004629629629629629,0.02631578947368421,0,0,0,0.009009009009009009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992454051971436,5.89961651712656e-4,1.121662717196159e-4,5.2537943702191114e-5,9.719080262584612e-4,0,Tom Jonas,0,15865,18,Port Adelaide,2020,0
9,6,0,9,6,67,0,0,0,1,4,0,0,2,0,1,0,9,0,0,4,0,0,82,46,50,0,0,0,240,2,0,0,0,1,0,0,7,6,0,0,0,0,0,0,9,0.2,0,0,0,3,2,5,7,47,0,0,0,0,12,0.028662420382165606,0.046511627906976744,0,0.01639344262295082,0,0,0.013333333333333334,0,0,0,0.026392961876832845,0,0,0,0.023255813953488372,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999566078186035,3.072869367315434e-5,7.089640803314978e-6,5.629158295050729e-6,6.179545016493648e-5,0,Josh Rotham,0,15843,16,West Coast,2020,0
6,3,5,11,11,100,1,0,0,2,2,1,0,2,1,1,2,8,0,0,2,0,0,82,49,65,0,0,4,203,0,2,0,0,0,0,0,12,6,1,1,0,0,1,0,15,8.3,0,3,1,2,57,6,8,54,0,0,0,0,226,0.019417475728155338,0.02564102564102564,0.018315018315018316,0.018900343642611683,0.047619047619047616,0,0.023529411764705882,0.011764705882352941,0,0.00909090909090909,0.022535211267605635,0,0,0,0,0.023255813953488372,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999046325683594,8.818220521789044e-5,5.24037886862061e-6,1.8972625639435137e-6,1.043547506469622e-4,0,David Mackay,0,15813,12,Adelaide,2020,0
13,4,7,20,12,60,1,2,0,4,0,5,6,3,1,0,12,8,0,1,0,0,0,70,90,103,1,5,4,322,5,2,2,0,0,0,0,5,5,0,7,0,0,1,0,16,5.7,0,0,3,0,4,6,8,54,0,0,2,0,67,0.04276315789473684,0.0392156862745098,0.02880658436213992,0.03656307129798903,0.08333333333333333,0.15384615384615385,0.039603960396039604,0.07246376811594203,0.09090909090909091,0.05194805194805195,0.026402640264026403,0,0.07692307692307693,0,0.045871559633027525,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.181351438164711,0.7693513035774231,0.04533183202147484,0.003965424373745918,0.8719112407416105,1,Jed Anderson,0,15709,4,North Melbourne,2020,1
16,10,2,18,15,83,0,0,0,0,3,1,0,1,0,0,7,11,5,0,5,0,0,85,82,130,0,0,1,231,2,11,0,0,3,0,0,4,14,0,2,0,0,8,0,4,17.2,0,0,0,5,12,7,9,61,0,0,10,0,133,0.04984423676012461,0.0625,0.009009009009009009,0.03314917127071823,0,0,0,0.014705882352941176,0,0.03608247422680412,0.030470914127423823,0.29411764705882354,0,0,0.021052631578947368,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12423989176750183,0.17532962560653687,0.32914263010025024,0.37128785252571106,1.9474784433841705,3,Jeremy McGovern,2,15824,13,West Coast,2020,3
6,3,11,17,10,59,0,0,0,1,1,2,1,2,0,1,7,11,0,0,2,0,0,91,50,69,0,1,2,156,4,5,0,0,1,0,0,2,2,1,6,0,0,1,0,7,3.9,0,1,0,1,32,5,6,41,0,0,0,0,9,0.017964071856287425,0.02702702702702703,0.05945945945945946,0.03275529865125241,0,0,0.010869565217391304,0.02564102564102564,0.014705882352941176,0.03070175438596491,0.03985507246376811,0,0,0,0.03669724770642202,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9997792840003967,1.8053008534479886e-4,1.5711080777691677e-5,2.452074477332644e-5,2.8551448122016154e-4,0,Justin McInerney,0,15855,17,Sydney,2020,0
11,4,3,14,7,50,2,4,0,1,1,3,0,1,2,0,6,8,0,2,1,0,2,72,73,72,0,0,9,343,2,1,1,0,0,1,0,1,4,3,4,0,0,0,1,3,6.3,0,1,6,0,57,14,13,92,0,0,0,0,55,0.03089887640449438,0.02877697841726619,0.009868421052631578,0.021212121212121213,0.15384615384615385,0.23529411764705882,0.011363636363636364,0.03614457831325301,0,0.024390243902439025,0.01909307875894988,0,0.14285714285714285,0.16666666666666666,0.015503875968992248,0.15789473684210525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9759859442710876,0.023150812834501266,3.9015631773509085e-4,4.730375949293375e-4,0.02535023825475946,0,Bayley Fritsch,0,15803,11,Melbourne,2020,0
11,5,4,15,13,87,0,0,0,0,2,3,0,2,1,1,5,12,1,0,5,1,0,96,54,88,0,0,2,273,3,6,0,1,1,0,0,4,9,0,2,0,0,2,0,5,10.9,0,0,0,4,31,5,14,89,0,0,0,0,91,0.038869257950530034,0.04854368932038835,0.019704433497536946,0.030864197530864196,0,0,0,0.04285714285714286,0,0.024271844660194174,0.04363636363636364,0.058823529411764705,0,0,0.029411764705882353,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9978504180908203,8.830907754600048e-4,0.0011687817750498652,9.777740342542529e-5,0.003513986535836011,0,James Sicily,0,15771,9,Hawthorn,2020,0
5,1,6,11,8,73,0,0,0,1,0,1,3,3,0,2,6,5,0,0,2,0,0,92,28,54,3,0,1,104,2,1,0,0,0,2,0,5,3,2,5,0,0,0,0,23,6.6,0,1,0,0,27,8,8,56,1,1,0,0,238,0.015105740181268883,0.006711409395973154,0.028985507246376812,0.020446096654275093,0,0,0.014084507042253521,0.01282051282051282,0.05357142857142857,0.0297029702970297,0.014925373134328358,0,0,0,0.022222222222222223,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994803071022034,2.1691940492019057e-4,9.969507664209232e-5,2.031201438512653e-4,0.0010256699897581711,0,Dustin Martin,0,15836,15,Richmond,2020,0
9,2,11,20,15,75,0,0,0,6,0,3,7,5,0,4,14,6,1,0,1,0,0,79,67,102,3,4,2,185,3,3,3,0,0,0,0,7,5,2,11,0,0,0,0,22,17.4,1,2,0,0,30,8,9,62,0,0,3,0,162,0.026392961876832845,0.011695906432748537,0.049107142857142856,0.035398230088495575,0,0,0.07692307692307693,0.04918032786885246,0.14583333333333334,0.06542056074766354,0.0169971671388102,0.041666666666666664,0,0,0.02857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8436492681503296,0.11126317083835602,0.0307292640209198,0.014358327724039555,0.21579668205231428,0,Elliot Yeo,2,15758,7,West Coast,2020,0
10,5,7,17,12,71,0,0,0,3,0,5,2,2,1,0,5,12,0,0,1,0,3,90,72,78,0,2,4,373,4,2,1,0,0,2,0,8,5,2,3,0,0,0,2,19,11.4,0,1,0,0,16,8,8,56,0,0,0,0,35,0.029850746268656716,0.03731343283582089,0.03398058252427184,0.031423290203327174,0,0,0.030303030303030304,0.06172839506172839,0.034482758620689655,0.023474178403755867,0.03821656050955414,0,0,0.23076923076923078,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9997636675834656,1.9912254356313497e-4,3.0356728530023247e-5,6.800220035074744e-6,2.802366607284057e-4,0,Michael Gibbons,0,15853,17,Carlton,2020,0
7,2,4,11,8,73,1,0,0,1,0,7,2,4,0,1,5,8,0,0,1,1,2,83,42,69,0,2,3,304,2,1,0,0,0,0,0,2,4,2,4,0,0,0,2,6,10.9,0,0,2,0,26,5,7,47,0,1,0,0,95,0.022292993630573247,0.018518518518518517,0.014492753623188406,0.01864406779661017,0.07142857142857142,0,0.010526315789473684,0.08641975308641975,0.029411764705882353,0.021367521367521368,0.022408963585434174,0,0,0.18181818181818182,0.017857142857142856,0.07407407407407407,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9978101849555969,0.002133440226316452,3.03046363114845e-5,2.6046041966765188e-5,0.0022721876248397166,0,Tom Papley,0,15829,14,Sydney,2020,0
9,4,8,17,9,53,0,0,0,5,2,1,2,4,1,0,8,9,0,0,1,0,0,79,76,76,0,2,1,312,9,1,2,0,0,1,0,3,5,3,7,0,0,0,0,9,4,0,0,1,1,21,6,11,72,0,0,0,0,85,0.032490974729241874,0.047619047619047616,0.034782608695652174,0.03353057199211045,0,0,0.043478260869565216,0.013157894736842105,0.03389830508474576,0.03361344537815126,0.03296703296703297,0,0,0,0.08823529411764706,0.02564102564102564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.99798583984375,0.0017998580588027835,9.70796390902251e-5,1.1721548071363941e-4,0.002345663779124152,0,Daniel Rioli,0,15800,11,Richmond,2020,0
5,1,6,11,8,73,1,1,0,5,0,1,4,0,1,0,7,5,0,1,1,0,0,93,58,77,0,4,4,134,2,3,3,0,0,3,0,2,2,0,0,0,0,0,1,10,9,0,1,2,0,37,12,6,48,0,0,0,0,223,0.017985611510791366,0.009900990099009901,0.028985507246376812,0.02268041237113402,0.058823529411764705,0.058823529411764705,0.05319148936170213,0.0136986301369863,0.06349206349206349,0.03608247422680412,0.01824817518248175,0,0.07142857142857142,0,0.02702702702702703,0.04878048780487805,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999862551689148,9.478486026637256e-5,4.069793430971913e-5,1.9578967567213112e-6,1.8205441915597476e-4,0,Robbie Gray,0,15724,5,Port Adelaide,2020,0
13,2,2,15,14,93,0,0,0,0,6,2,0,2,0,1,2,13,0,0,0,1,0,83,46,66,0,0,3,319,5,2,0,0,0,0,0,6,12,0,2,0,0,0,0,9,3,0,0,0,0,16,3,7,45,0,0,0,0,20,0.040625,0.015267175572519083,0.007246376811594203,0.025167785234899327,0,0,0,0.0273972602739726,0,0.009259259259259259,0.034210526315789476,0,0,0,0.04504504504504504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9998220801353455,1.5696079935878515e-4,1.4568890946975444e-5,6.405573003576137e-6,2.0531530026346445e-4,0,John Noble,0,15865,18,Collingwood,2020,0
8,4,2,10,6,60,0,0,0,0,2,2,1,4,0,1,6,3,2,0,3,0,0,95,37,46,0,1,4,183,3,6,0,0,1,0,0,4,4,0,4,0,0,2,0,4,4.3,0,2,0,3,18,7,8,55,0,1,0,0,81,0.024691358024691357,0.025157232704402517,0.010869565217391304,0.01968503937007874,0,0,0,0.029411764705882353,0.022727272727272728,0.03529411764705882,0.008982035928143712,0.1,0,0,0.033707865168539325,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996188879013062,3.235211770515889e-4,3.003719393745996e-5,2.7553427571547218e-5,4.6625584764115047e-4,0,Jacob Weitering,0,15719,5,Carlton,2020,0
