player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Darcy Lang,Carlton,0,0,0,-0.001361204,0
Darcy MacPherson,Gold Coast,0,0,0,0.028035172,0
Darcy Moore,Collingwood,0,0,27,0.926511,0
Darcy Parish,Essendon,0,0,5,1.670192669,0
Darcy Tucker,Fremantle,0,0,3,0.507337639,0
Darren Minchington,Hawthorn,0,0,0,-0.030997971,0
David Astbury,Richmond,0,0,0,0.002708554,0
David Mackay,Adelaide,0,0,0,0.293114312,0
David Swallow,Gold Coast,0,0,5,1.503258137,0
Dean Kent,St Kilda,0,0,0,0.015251326,0
Deven Robertson,Brisbane Lions,0,0,0,-3.21E-04,0
Devon Smith,Essendon,0,0,0,0.313437199,0
Dougal Howard,St Kilda,0,0,8,0.200130522,0
Dylan Clarke,Essendon,0,0,0,-0.019842231,0
Dylan Moore,Hawthorn,0,0,2,0.238158259,0
Dylan Roberton,St Kilda,0,0,0,-0.001025422,0
Dylan Stephens,Sydney,0,0,0,-0.00852334,0
Dyson Heppell,Essendon,0,0,0,0.083066516,0
Easton Wood,Western Bulldogs,0,0,5,-0.028780395,0
Ed Phillips,St Kilda,0,0,0,-0.001287446,0
Ed Richards,Western Bulldogs,0,0,0,-0.105806211,0
Ed Vickers-Willis,North Melbourne,0,0,0,0.004134716,0
Elijah Taylor,Sydney,0,0,0,-0.002017104,0
Elliott Himmelberg,Adelaide,0,0,2,0.076342582,0
Esava Ratugolea,Geelong,0,0,1,0.162259801,0
Ethan Hughes,Fremantle,0,0,0,6.04E-04,0
Finn Maginness,Hawthorn,0,0,0,-3.21E-04,0
Fischer McAsey,Adelaide,0,0,0,-0.003497935,0
Flynn Appleby,Collingwood,0,0,0,0.152745068,0
Flynn Perez,North Melbourne,0,0,0,-0.001565744,0
Gary Ablett,Geelong,0,0,5,1.065129932,0
George Hewett,Sydney,0,0,4,0.032347855,0
Grant Birchall,Brisbane Lions,0,0,1,-0.032416563,0
Griffin Logue,Fremantle,0,0,6,0.482200129,0
Hamish Brayshaw,West Coast,0,0,0,9.08E-04,0
Harley Bennell,Melbourne,0,0,0,-0.00304586,0
Harry Cunningham,Sydney,0,0,0,-0.029459516,0
Harry Edwards,West Coast,0,0,0,9.08E-04,0
Harry Himmelberg,Greater Western Sydney,0,0,2,0.340770172,0
Harry Jones,Hawthorn,0,0,0,-6.24E-04,0
Harry Morrison,Hawthorn,0,0,0,-0.00874279,0
Harry Schoenberg,Adelaide,0,0,4,0.507378073,0
Harry Taylor,Geelong,0,0,3,0.103022047,0
Hayden Crozier,Western Bulldogs,0,0,8,-0.055922063,0
Hayden McLean,Sydney,0,0,0,0.020838415,0
Hayden Young,Fremantle,0,0,0,0.003829009,0
Heath Shaw,Greater Western Sydney,0,0,2,0.313340502,0
Irving Mosquito,Essendon,0,0,0,0.004797011,0
Isaac Cumming,Greater Western Sydney,0,0,0,0.001153143,0
Isaac Quaynor,Collingwood,0,0,0,0.001464791,0
Ivan Soldo,Richmond,0,0,0,-0.066928907,0
Izak Rankine,Gold Coast,0,0,8,0.156113769,0
Jack Bowes,Gold Coast,0,0,0,-0.012179324,0
