effective_disposals,disposal_efficiency_percentage,rebounds,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
7,70,5,2,1,1,11,0,95,36,67,0,0,0,280,3,0,2,7,0,0,2,6,0,1,0,2,7.9,0,11,3,8,6,44,0,0,0,0,134,1,0,0,0,0,0,0,0,0,0.17118477821350098,Steven May,0,15708,4,Melbourne,2020,14,0
14,82,2,1,0,0,2,0,83,74,80,0,0,4,438,2,0,0,0,0,0,3,10,0,1,0,7,5.3,2,1,30,8,11,74,0,0,0,0,134,0,1,0,0,1,0,0,0,0,-0.007313763257116079,Taylor Duryea,0,15864,18,Western Bulldogs,2020,32,0
7,78,0,1,0,0,0,0,76,32,46,0,0,2,58,1,0,0,0,1,0,5,2,0,6,0,10,3.6,0,0,21,8,4,32,0,0,0,0,54,1,0,1,0,0,0,0,0,0,-0.003753024386242032,Nick Holman,0,15816,12,Gold Coast,2020,37,0
5,50,0,2,0,1,0,0,81,43,33,0,0,2,178,1,0,0,0,0,0,4,2,0,2,0,8,3.1,0,0,22,9,8,57,0,0,0,0,45,0,1,0,0,0,1,0,0,0,0.011029559187591076,Jaidyn Stephenson,0,15751,7,Collingwood,2020,22,0
5,63,0,0,3,0,1,0,84,39,50,0,1,3,175,1,1,0,0,1,1,10,4,0,0,0,15,6.1,1,0,57,6,8,54,0,0,0,0,41,1,0,0,0,0,1,0,0,0,0.10337793081998825,Lachlan Murphy,0,15813,12,Adelaide,2020,13,0
16,76,0,3,1,0,1,0,81,114,119,1,2,8,154,5,3,0,0,0,0,6,7,1,6,1,19,11.3,2,0,75,8,17,110,0,1,0,0,21,0,1,0,0,0,1,0,0,0,0.4994928240776062,Zak Butters,0,15653,2,Port Adelaide,2020,6,0
16,70,3,4,0,1,0,0,83,89,116,0,1,8,380,4,0,0,0,0,0,3,9,0,7,0,8,9.1,1,0,37,11,13,89,0,1,2,0,70,0,1,0,0,0,0,0,0,1,0.5205139517784119,Sam Menegola,0,15722,5,Geelong,2020,5,0
3,50,0,5,1,3,0,0,80,16,22,0,1,2,69,1,0,0,0,0,0,7,1,0,3,1,14,-0.8,0,0,3,11,8,59,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0.012788799591362476,Chayce Jones,0,15765,8,Adelaide,2020,24,0
12,67,1,4,3,3,1,1,94,94,108,0,0,10,458,0,0,0,0,4,1,0,10,0,2,1,3,11.7,0,1,38,7,14,91,0,0,8,0,167,0,1,0,1,0,0,0,0,0,1.4804145097732544,Jeremy Cameron,3,15830,14,Greater Western Sydney,2020,3,1
10,71,0,6,0,2,1,0,80,72,94,0,2,7,191,2,1,0,0,2,0,5,4,2,5,1,16,5.6,1,0,64,9,15,99,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0.03870835527777672,Lachie Schultz,0,15850,17,Fremantle,2020,16,0
6,86,0,2,1,1,2,0,92,22,63,0,1,3,141,2,0,0,0,3,0,1,4,1,3,1,6,3.2,0,1,32,3,17,105,0,0,0,0,66,0,1,0,1,0,0,0,0,0,0.1607440859079361,Harry Himmelberg,0,15619,1,Greater Western Sydney,2020,21,0
15,79,2,0,1,0,1,0,69,69,108,0,2,3,174,4,1,0,0,0,0,9,3,0,6,0,17,14.3,1,1,32,11,8,59,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0.164957195520401,Rupert Wills,0,15743,6,Collingwood,2020,11,0
7,58,0,4,0,4,0,0,78,27,37,1,0,4,196,2,0,0,0,0,0,9,3,0,4,0,16,2.4,0,0,6,7,11,73,0,0,0,0,130,1,0,1,0,0,0,0,0,0,0.009809237904846668,Sebastian Ross,0,15744,6,St Kilda,2020,27,0
5,46,0,1,1,0,0,0,75,53,50,1,0,3,348,1,1,0,0,1,0,4,5,1,3,0,18,7.6,0,0,4,8,11,74,0,0,0,0,128,1,0,0,0,0,1,0,0,0,-0.07369933277368546,Alex Sexton,0,15784,10,Gold Coast,2020,43,0
15,68,1,3,3,1,0,0,72,86,109,2,6,7,376,2,1,0,0,0,0,4,7,2,8,0,16,17.8,3,0,51,10,13,88,0,0,7,0,128,0,1,1,0,0,0,0,0,0,1.1934685707092285,Jack Viney,2,15782,10,Melbourne,2020,2,2
17,71,11,4,0,1,3,0,84,86,102,0,0,2,626,6,0,1,1,0,0,4,12,0,4,0,6,9.7,0,3,8,8,3,26,0,0,0,0,143,1,0,0,0,1,0,0,0,0,0.06486377120018005,Jake Lloyd,0,15749,6,Sydney,2020,17,0
18,69,4,2,1,0,2,0,95,126,130,0,1,7,358,4,0,0,0,0,0,6,10,0,3,0,10,8.7,0,0,66,3,18,111,0,1,0,0,205,0,1,0,0,0,0,0,0,1,1.004604458808899,Andrew Gaff,0,15766,8,West Coast,2020,3,1
6,50,0,3,1,1,1,0,71,49,63,0,0,1,73,2,2,0,0,0,0,3,2,1,7,1,14,2.9,0,1,15,10,4,34,0,0,0,0,45,1,0,0,0,0,1,0,0,0,-7.441199268214405e-4,Taylor Garner,0,15857,18,North Melbourne,2020,38,0
18,64,4,3,0,0,0,0,76,107,116,0,8,2,356,1,1,0,0,0,0,6,8,0,9,1,19,11.3,0,0,22,5,5,35,1,1,3,0,168,1,0,1,0,0,0,0,0,0,1.7069168090820313,Cameron Guthrie,0,15751,7,Geelong,2020,3,1
2,100,1,1,1,1,1,0,83,24,27,0,0,0,68,2,0,0,0,0,0,7,2,0,0,0,10,1.7,0,1,21,8,4,32,0,0,0,0,12,1,0,0,0,0,0,0,0,0,8.143594022840261e-4,Connor Budarick,0,15816,12,Gold Coast,2020,32,0
15,83,6,2,0,0,4,0,98,70,90,0,0,2,492,2,0,0,1,0,0,3,12,0,0,0,4,4.6,0,4,20,8,12,80,0,0,6,0,150,0,1,0,0,0,0,0,0,0,0.4049951434135437,Robbie Tarrant,0,15654,2,North Melbourne,2020,5,0
8,67,1,3,0,1,0,0,84,37,49,2,1,2,109,3,1,0,0,0,0,10,2,0,5,0,21,4.1,2,0,27,4,14,88,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-0.016332857310771942,Thomson Dow,0,15827,14,Richmond,2020,38,0
14,78,3,2,0,2,0,0,83,62,84,0,0,3,256,4,0,0,0,0,0,7,10,0,4,0,9,3.1,1,1,3,8,11,74,0,0,0,0,26,0,1,0,1,0,0,0,0,0,0.012201853096485138,Jordan Dawson,0,15618,1,Sydney,2020,18,0
12,86,0,3,0,1,0,0,100,51,66,0,1,3,284,1,0,0,0,0,0,7,6,3,3,0,13,4,0,0,9,7,11,73,0,1,0,0,206,0,1,0,0,0,0,0,0,1,0.02353454753756523,Andrew Gaff,0,15775,9,West Coast,2020,20,0
17,65,4,6,1,1,0,0,76,103,137,3,6,5,524,1,2,0,0,0,0,3,8,0,9,0,16,16.9,1,0,22,6,11,72,0,0,10,0,112,0,1,1,0,0,0,0,0,0,3.022630214691162,Dom Sheed,0,15802,11,West Coast,2020,1,3
4,100,0,0,0,0,2,0,88,19,28,0,0,2,23,0,0,0,0,2,0,1,2,1,1,1,7,1.7,0,2,27,6,12,78,0,0,0,0,244,0,1,0,1,0,0,0,0,0,0.010269153863191605,Josh J. Kennedy,0,15623,1,West Coast,2020,26,0
4,33,2,6,1,2,0,0,90,79,77,1,2,1,123,2,1,0,0,0,0,15,2,1,5,0,22,3.3,0,0,9,5,6,41,0,0,0,1,205,1,0,1,0,0,0,0,0,0,0.027324870228767395,Luke Parker,0,15783,10,Sydney,2020,15,0
8,62,1,3,1,2,0,0,88,62,69,3,2,1,294,3,0,0,1,2,0,9,5,0,5,0,21,8.8,1,0,41,7,3,25,0,0,0,0,68,1,0,1,0,0,0,0,0,0,0.03665870055556297,Tim Taranto,0,15808,12,Greater Western Sydney,2020,13,0
8,80,3,1,1,0,3,0,93,40,55,0,0,0,92,4,0,0,1,0,0,3,4,0,1,0,7,6.9,0,3,0,6,5,36,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0.009051952511072159,Nathan Broad,0,15624,2,Richmond,2020,32,0
13,72,0,2,0,0,0,0,92,72,76,0,0,4,299,1,1,0,0,2,2,6,8,1,3,2,15,9.9,1,0,54,11,2,23,0,0,0,0,9,1,0,0,0,0,1,0,0,0,-0.040444232523441315,Curtis Taylor,0,15755,7,North Melbourne,2020,40,0
12,75,1,0,0,0,1,0,81,46,93,0,1,2,217,6,0,0,0,1,0,5,5,0,7,0,7,8.4,0,1,20,10,4,34,0,0,0,1,204,1,0,1,0,0,0,0,0,0,0.015680694952607155,Rory Sloane,0,15725,5,Adelaide,2020,21,0
13,100,2,3,2,3,2,0,86,57,98,1,3,4,220,1,0,0,0,0,0,3,7,1,4,0,5,11.4,2,1,6,9,9,63,0,0,0,0,114,1,0,0,0,0,0,0,1,0,0.17932966351509094,Callum Sinclair,0,15863,18,Sydney,2020,12,0
14,93,0,0,1,0,3,0,81,49,82,0,2,2,90,3,0,1,1,0,0,7,5,0,4,0,9,7.8,2,3,54,11,11,77,0,0,0,0,28,0,1,0,0,1,0,0,0,0,-0.003679130459204316,Liam Baker,0,15755,7,Richmond,2020,27,0
8,89,0,1,2,0,1,0,79,56,82,0,0,3,12,1,0,0,0,4,1,1,4,0,1,0,3,9.4,1,1,52,8,13,86,0,0,0,0,59,0,1,0,1,0,0,0,0,0,0.003440466010943055,Mason Cox,0,15616,1,Collingwood,2020,24,0
20,71,2,2,0,1,1,0,84,108,131,2,1,4,174,1,2,0,0,0,0,12,4,2,8,0,27,15.5,0,0,39,7,7,49,0,0,3,0,68,1,0,1,0,0,0,0,0,0,0.7947030067443848,Josh Dunkley,1,15656,2,Western Bulldogs,2020,4,0
10,67,1,1,3,1,0,1,74,76,93,0,2,7,369,3,0,0,1,0,0,9,7,0,3,2,13,9.1,3,0,32,14,13,92,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0.12310410290956497,Noah Anderson,0,15754,7,Gold Coast,2020,9,0
9,90,2,1,0,0,4,0,74,41,64,0,0,2,172,4,0,1,2,0,0,8,6,0,3,0,8,7,0,4,5,10,6,46,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0.006148118060082197,Wil Powell,0,15760,8,Gold Coast,2020,25,0
15,68,1,4,0,1,0,0,85,83,69,1,1,4,500,1,0,0,0,1,0,13,10,0,4,0,23,4.7,1,0,30,8,6,44,0,0,0,0,82,1,0,0,0,0,0,0,0,1,0.06698597222566605,Blake Acres,0,15864,18,Fremantle,2020,9,0
12,86,5,2,0,1,5,0,80,45,68,0,1,2,331,3,0,0,0,0,0,9,7,0,3,0,15,8.1,2,4,36,4,6,40,0,0,0,0,81,1,0,0,0,0,0,0,0,0,-0.0253370963037014,Blake Hardwick,0,15854,17,Hawthorn,2020,38,0
5,50,1,2,2,0,1,0,71,55,70,0,2,5,95,0,0,0,1,1,0,3,1,1,2,0,4,5.5,4,2,47,16,10,76,0,0,1,0,94,0,1,0,0,0,0,0,1,0,-0.05594358593225479,Scott Lycett,0,15620,1,Port Adelaide,2020,41,0
6,86,0,0,0,0,2,0,84,24,32,1,0,3,124,0,0,0,1,0,0,7,3,1,1,0,11,4.6,0,2,57,6,8,54,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0018267035484313965,Lachlan Sholl,0,15813,12,Adelaide,2020,29,0
6,100,5,1,1,1,7,0,89,32,76,0,0,2,157,4,0,0,3,0,0,8,5,0,3,0,8,9.8,2,5,37,4,7,46,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0.005446070339530706,Daniel Talia,0,15707,4,Adelaide,2020,26,0
4,67,0,4,0,2,2,0,83,62,95,0,1,2,40,0,0,1,1,2,0,8,1,1,3,0,11,7.3,2,2,4,6,5,36,0,0,0,0,35,1,0,0,0,0,0,0,1,0,0.23196370899677277,Sean Darcy,0,15812,12,Fremantle,2020,10,0
11,92,1,3,0,2,1,0,65,44,82,0,2,5,0,1,0,0,0,0,0,8,3,1,5,0,22,6.9,1,1,32,7,11,73,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0.004370050970464945,Quinton Narkle,0,15619,1,Geelong,2020,32,0
13,62,5,3,1,0,3,0,81,78,94,0,0,2,355,7,0,1,2,0,0,6,11,0,4,0,7,7.4,1,3,1,6,8,54,0,0,1,0,91,0,1,0,0,0,0,0,0,0,0.11100491881370544,Christian Salem,0,15651,2,Melbourne,2020,13,0
10,91,0,2,0,1,2,0,76,39,44,0,0,0,37,4,0,2,2,0,0,5,4,0,3,0,9,5.1,0,2,27,4,8,52,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0.0015010559000074863,Jay Lockhart,0,15740,5,Melbourne,2020,30,0
11,79,6,4,1,1,7,0,90,50,67,0,1,1,348,4,0,0,1,0,0,0,9,0,0,0,0,4.8,0,4,12,1,10,61,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0.02337793819606304,Michael Hurley,0,15820,13,Essendon,2020,24,0
15,79,0,3,1,1,0,0,79,95,138,0,1,10,319,1,2,0,1,0,0,5,8,1,1,0,10,8.3,0,0,33,18,7,60,0,0,1,0,33,0,1,0,0,0,1,0,0,0,0.5947428941726685,Michael Gibbons,3,15817,13,Carlton,2020,6,0
7,64,0,2,0,0,8,0,97,49,44,0,0,0,32,1,0,1,3,0,0,3,4,0,0,0,3,1.3,0,8,52,4,5,34,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0.008939501829445362,Ryan Gardner,0,15616,1,Western Bulldogs,2020,22,0
10,63,0,0,0,0,2,0,96,77,119,1,0,9,297,3,2,1,1,3,0,2,5,1,6,1,12,16,3,1,15,11,9,65,1,1,2,0,53,0,1,0,1,0,0,0,0,0,0.6343790888786316,Liam Ryan,0,15848,17,West Coast,2020,5,0
10,77,1,3,0,1,1,0,76,50,66,1,0,1,150,3,0,0,0,0,0,5,5,0,4,0,9,5.5,1,1,3,4,8,52,0,0,0,0,93,0,1,0,0,0,0,0,0,1,0.004743513185530901,Angus Brayshaw,0,15831,14,Melbourne,2020,26,0
17,81,0,4,0,2,4,0,81,85,125,2,0,8,380,5,0,0,0,0,0,3,10,1,7,0,14,15.8,2,0,47,16,10,76,0,0,6,0,23,0,1,1,0,0,0,0,0,0,1.024173378944397,Connor Rozee,0,15620,1,Port Adelaide,2020,3,1
6,75,1,4,2,2,1,0,85,46,49,1,1,1,65,3,1,0,0,0,0,13,5,0,2,0,21,4.2,1,1,15,11,9,65,0,0,0,0,54,0,1,0,0,0,1,0,0,0,0.002939358353614807,Tom Cole,0,15848,17,West Coast,2020,34,0
10,83,2,3,0,1,4,0,76,49,57,0,1,0,92,4,0,0,4,1,0,7,8,0,3,0,7,4.6,0,4,66,6,17,108,0,0,0,0,60,0,1,0,0,1,0,0,0,0,-1.5031080693006516e-4,Jack Henry,0,15842,16,Geelong,2020,26,0
11,73,0,2,0,0,1,0,72,85,86,0,0,3,223,2,0,0,0,1,0,2,9,2,2,2,9,10.9,0,1,30,8,9,62,0,0,0,0,32,0,1,0,1,0,0,0,0,0,0.1365339308977127,Jake Waterman,0,15758,7,West Coast,2020,11,0
12,71,6,3,0,1,3,0,84,55,88,0,0,3,539,4,0,0,0,0,0,0,10,0,4,0,1,12.3,1,1,22,5,5,35,0,0,0,0,193,1,0,0,0,0,0,0,0,1,0.1938595324754715,Zach Tuohy,0,15751,7,Geelong,2020,10,0
18,69,2,3,1,0,1,1,96,106,121,0,2,4,493,5,0,0,1,0,0,3,8,1,8,1,10,3.3,0,1,21,10,6,46,0,0,3,0,82,1,0,0,0,0,0,0,0,1,0.9454007744789124,Ed Langdon,0,15837,15,Melbourne,2020,4,0
11,85,3,3,1,1,0,0,76,51,50,0,1,2,322,2,0,1,2,0,0,5,6,0,2,0,8,6.1,1,0,20,10,4,34,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0.012434287928044796,Will Hamill,0,15725,5,Adelaide,2020,23,0
5,46,0,4,0,1,2,1,77,50,59,0,0,3,321,2,2,0,0,1,0,4,3,1,3,0,14,6.3,1,0,4,10,5,40,0,0,0,0,58,0,1,0,1,0,0,0,0,0,-0.00777915446087718,Zac Fisher,0,15812,12,Carlton,2020,32,0
13,81,1,3,0,1,3,0,80,75,89,0,1,5,199,2,0,0,0,1,0,4,6,1,3,3,10,5,1,2,22,8,10,68,0,0,0,0,134,0,1,0,0,0,1,0,0,0,0.003982915543019772,Will Hoskin-Elliott,0,15856,17,Collingwood,2020,26,0
9,50,0,4,1,0,0,0,58,62,67,2,2,3,179,4,0,0,0,0,0,2,2,0,4,0,13,5.9,0,0,29,1,12,73,0,0,0,0,132,0,1,1,0,0,0,0,0,0,-0.013553787022829056,Sebastian Ross,0,15764,8,St Kilda,2020,39,0
6,46,2,3,0,0,1,0,86,71,74,0,1,4,221,1,0,0,0,0,0,8,4,1,3,0,9,4.8,1,0,17,1,10,61,0,0,0,0,172,1,0,0,0,0,0,0,0,1,8.11547739431262e-4,Jack Newnes,0,15861,18,Carlton,2020,26,0
18,90,7,1,1,0,8,0,90,85,118,0,0,2,475,7,0,0,2,0,0,3,14,0,3,0,5,14.3,2,8,27,4,8,52,0,0,0,0,135,1,0,0,0,0,0,0,0,0,-0.07405687123537064,Steven May,0,15740,5,Melbourne,2020,43,0
16,67,0,6,1,3,0,0,85,83,106,4,4,5,350,3,0,0,0,0,0,11,8,0,9,0,24,9.8,1,0,17,8,12,80,0,1,2,0,87,0,1,1,0,0,0,0,0,0,0.669394314289093,Clayton Oliver,0,15746,6,Melbourne,2020,7,0
6,75,0,2,0,0,0,0,80,53,70,0,0,2,254,2,1,0,0,2,0,8,5,2,4,0,25,10.9,0,0,32,7,11,73,0,0,0,0,43,0,1,0,0,1,0,0,0,0,0.03573546186089516,Zac Bailey,0,15855,17,Brisbane Lions,2020,19,0
10,71,0,9,1,3,12,0,94,45,57,0,0,1,172,8,0,1,3,0,0,7,5,0,3,0,10,0.5,0,10,29,8,6,44,0,1,0,1,147,1,0,0,0,1,0,0,0,0,-0.08382704854011536,Tom Jonas,0,15764,8,Port Adelaide,2020,44,0
7,64,0,4,2,3,3,0,71,57,98,3,2,2,191,4,0,0,0,0,0,3,2,1,8,0,13,17.1,2,2,27,7,9,61,1,1,0,0,179,1,0,0,0,0,0,0,1,0,0.07752779871225357,Nic Naitanui,0,15827,14,West Coast,2020,16,0
19,95,3,0,1,0,0,1,82,65,89,0,0,1,332,3,0,0,0,0,0,4,10,0,2,0,8,7.1,1,0,24,2,10,62,0,0,0,0,14,0,1,0,0,1,0,0,0,0,0.1531819850206375,John Noble,0,15806,11,Collingwood,2020,9,0
6,75,0,1,0,1,2,0,84,41,48,0,1,4,195,1,0,0,0,0,0,7,4,0,1,1,14,9.1,1,2,27,7,12,79,0,0,0,0,81,0,1,0,0,0,1,0,0,0,0.05817262828350067,Daniel Rioli,0,15740,5,Richmond,2020,15,0
3,60,3,1,0,0,5,0,87,17,27,0,0,1,69,2,0,0,3,0,0,5,3,0,1,0,5,3.3,0,5,19,8,10,68,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0.005799437407404184,Joel Smith,0,15859,18,Melbourne,2020,28,0
11,65,3,1,0,0,2,1,78,54,75,0,1,2,224,0,0,0,0,0,0,10,3,0,3,0,18,5.4,0,1,17,10,6,46,0,0,0,0,221,1,0,0,1,0,0,0,0,0,0.024176351726055145,Callan Ward,0,15748,6,Greater Western Sydney,2020,24,0
9,90,1,2,0,1,4,0,77,50,49,0,0,0,50,1,0,0,0,0,0,2,7,0,3,0,8,3.9,0,2,31,7,2,19,0,0,0,0,23,1,0,0,0,1,0,0,0,0,0.00662767281755805,Colin O'Riordan,0,15821,13,Sydney,2020,25,0
7,88,0,4,1,0,2,0,93,28,31,0,0,3,-43,1,0,0,0,2,0,0,2,1,3,2,5,0.9,1,0,14,11,6,47,0,0,0,0,88,0,1,0,1,0,0,0,0,0,-0.004562044981867075,Jesse Hogan,0,15844,16,Fremantle,2020,40,0
8,67,1,1,2,1,8,0,88,35,85,0,2,1,264,5,0,0,1,1,0,2,5,0,5,0,2,8.4,0,8,32,12,6,48,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0.4818417727947235,Mark O'Connor,0,15768,8,Geelong,2020,6,0
9,75,0,0,1,0,0,0,82,55,70,0,1,2,161,3,0,0,0,0,0,5,4,2,4,1,13,8.5,2,0,60,7,4,31,0,0,0,0,3,1,0,0,0,0,1,0,0,0,-0.004463841672986746,Boyd Woodcock,0,15809,12,Port Adelaide,2020,27,0
4,40,2,4,0,2,1,0,86,40,28,0,0,0,183,2,0,1,2,0,0,6,2,0,1,0,7,-1.5,0,1,59,10,4,34,0,0,0,0,27,1,0,0,0,1,0,0,0,0,0.019992845132946968,Ben Paton,0,15804,11,St Kilda,2020,13,0
9,60,1,2,3,0,1,0,82,74,95,0,2,3,236,5,1,0,0,1,0,2,7,2,6,0,7,9.4,1,1,28,7,10,67,0,0,0,0,54,0,1,0,0,0,1,0,0,0,0.11613089591264725,Bailey Dale,0,15701,4,Western Bulldogs,2020,11,0
8,73,0,3,1,0,4,0,85,60,93,0,0,4,186,0,1,0,1,4,1,1,8,1,1,2,8,6.7,0,2,26,7,9,61,0,0,0,0,47,0,1,0,1,0,0,0,0,0,-0.011331726796925068,Jeremy Finlayson,0,15776,9,Greater Western Sydney,2020,36,0
7,78,2,2,0,1,1,0,76,36,45,0,0,3,101,5,0,0,0,0,0,5,4,0,3,0,8,3.5,1,1,2,7,12,79,0,0,0,0,67,0,1,0,0,1,0,0,0,0,0.0069382586516439915,Sam Petrevski-Seton,0,15663,3,Carlton,2020,30,0
6,67,1,3,1,0,3,0,97,44,52,0,0,3,229,5,0,1,1,0,0,4,5,0,1,0,6,3,1,3,2,8,8,56,0,0,0,0,149,0,1,0,0,1,0,0,0,0,0.002191249979659915,Jasper Pittard,0,15621,1,North Melbourne,2020,26,0
11,85,1,2,4,1,0,0,74,63,58,3,1,8,82,2,0,0,0,1,0,4,3,0,0,0,7,7.3,5,0,14,12,9,66,0,0,0,0,87,1,0,0,0,0,0,0,1,0,0.013436738401651382,Jonathon Ceglar,0,15841,16,Hawthorn,2020,25,0
19,83,6,4,1,1,1,0,80,101,101,0,0,3,623,5,0,0,1,0,0,3,16,0,1,0,4,7,1,1,32,7,11,73,0,0,5,0,219,0,1,0,0,0,0,0,0,0,0.9965293407440186,Daniel Rich,0,15855,17,Brisbane Lions,2020,4,0
9,75,1,0,1,0,8,0,95,64,91,0,0,4,226,8,0,0,5,0,0,5,7,0,3,0,6,13.9,3,8,57,14,13,92,0,0,4,0,85,0,1,0,0,0,0,0,0,0,0.13196876645088196,Jake Lever,0,15803,11,Melbourne,2020,6,0
9,60,0,1,1,0,1,0,66,65,82,0,1,2,99,3,0,0,0,0,0,11,4,0,6,0,19,7.5,0,1,21,6,11,72,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0.0030877129174768925,Jack Ross,0,15800,11,Richmond,2020,25,0
14,74,1,6,0,1,0,1,80,95,93,0,2,7,280,2,1,0,0,0,0,16,8,0,2,0,30,7.1,0,0,28,9,5,39,0,0,0,1,250,1,0,1,0,0,0,0,0,0,0.1778523176908493,Josh P. Kennedy,0,15701,4,Sydney,2020,10,0
8,73,0,3,0,3,1,0,84,54,84,0,0,6,143,2,1,0,0,1,0,1,5,3,4,1,14,7.7,1,1,6,7,11,73,0,1,0,0,84,1,0,1,0,0,0,0,0,0,0.005089218728244305,Tom Papley,1,15655,2,Sydney,2020,28,0
11,85,1,1,0,1,1,0,71,43,65,0,1,2,61,1,1,0,0,0,0,1,2,2,7,0,6,7.5,1,0,19,7,7,49,0,0,0,0,20,1,0,1,0,0,0,0,0,0,-0.013466489501297474,Dylan Clarke,0,15859,18,Essendon,2020,40,0
18,69,2,3,0,0,1,0,81,100,111,1,0,1,343,9,0,0,0,0,0,4,6,0,6,0,7,8.9,0,1,0,6,5,36,0,0,8,0,208,0,0,0,0,1,0,0,0,0,1.3377654552459717,Bachar Houli,0,15624,2,Richmond,2020,3,1
15,94,3,1,0,1,2,0,82,54,86,0,3,1,123,4,0,0,0,0,0,6,7,0,6,0,8,9.3,0,1,13,12,5,42,1,1,0,0,101,1,0,0,0,0,0,0,0,0,0.06782875210046768,Caleb Daniel,0,15778,10,Western Bulldogs,2020,16,0
15,83,5,2,0,1,1,1,81,54,74,0,0,5,403,0,0,1,1,0,0,6,9,0,1,0,10,5,1,0,27,8,8,56,0,0,0,0,214,0,1,0,0,0,0,0,0,0,0.13703249394893646,Bachar Houli,0,15836,15,Richmond,2020,13,0
13,65,7,3,1,1,4,0,83,84,92,0,1,3,306,6,0,1,3,0,0,12,8,0,5,0,13,3.3,2,3,24,12,10,72,0,0,0,0,10,0,1,0,0,1,0,0,0,0,-0.010719363577663898,Isaac Quaynor,0,15832,14,Collingwood,2020,41,0
4,57,1,1,1,0,0,0,76,38,27,0,0,4,116,1,0,0,0,0,0,3,2,1,1,0,11,-1.8,1,0,24,9,12,81,0,0,0,0,40,1,0,0,0,0,1,0,0,0,5.585236940532923e-4,Paddy Dow,0,15615,1,Carlton,2020,28,0
1,20,3,2,1,0,3,0,74,24,17,0,0,1,152,1,0,0,1,0,0,4,1,0,0,0,6,1,1,3,30,8,6,44,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.005928905215114355,Josh Rotham,0,15662,3,West Coast,2020,31,0
15,79,6,3,0,1,1,0,85,60,87,0,2,2,305,6,0,0,1,0,0,9,10,0,6,0,12,12.2,0,1,52,7,16,103,0,0,0,0,70,0,1,0,0,1,0,0,0,0,-0.02568100392818451,Sam Petrevski-Seton,0,15750,6,Carlton,2020,37,0
14,100,1,0,0,0,1,0,95,51,74,0,0,3,168,4,0,0,0,0,0,6,6,0,3,0,7,10.3,0,0,28,10,7,52,0,0,0,0,148,1,0,0,0,1,0,0,0,0,-0.007670389022678137,Adam Tomlinson,0,15818,13,Melbourne,2020,39,0
5,63,0,1,1,0,2,0,89,44,67,0,1,2,60,1,1,0,0,1,1,8,2,2,4,0,16,4.6,0,1,2,8,8,56,0,0,0,0,29,0,1,0,1,0,0,0,0,0,0.013889718800783157,Cameron Zurhaar,0,15621,1,North Melbourne,2020,23,0
6,60,2,2,2,1,1,0,82,41,45,0,0,2,245,3,0,1,1,0,0,3,3,0,1,0,3,-0.4,2,1,41,17,4,41,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0.022024130448698997,Brandon Starcevich,0,15780,10,Brisbane Lions,2020,20,0
20,87,2,1,2,1,5,0,81,83,132,5,4,4,255,1,0,0,0,0,0,11,12,0,3,0,17,15.7,0,2,27,5,4,29,0,1,10,1,184,1,0,1,0,0,0,0,0,0,1.7138795852661133,Nat Fyfe,0,15836,15,Fremantle,2020,1,3
13,93,3,0,0,0,0,0,85,68,88,0,0,1,196,6,0,0,1,0,0,3,11,0,3,0,4,8.1,1,0,13,4,10,64,0,0,0,0,248,0,1,0,0,1,0,0,0,0,0.12696117162704468,Jarrod Harbrow,0,15706,4,Gold Coast,2020,13,0
