kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,prev_season_br_votes,prev_season_games_polled,rolling_avg_votes_per_game,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
6,1,14,20,16,80,1,0,0,4,0,2,4,4,1,4,6,14,0,0,0,0,0,85,60,65,1,3,8,208,2,0,2,0,0,3,0,7,3,1,3,0,0,0,0,19,12.7,6,1,1,0,10,11,12,83,0,0,0,1,132,10,4,0.7203389830508474,0.3305084745762712,0.01411764705882353,0.0049261083743842365,0.055776892430278883,0.029585798816568046,0.05,0,0.04597701149425287,0.019801980198019802,0.06896551724137931,0.02510460251046025,0.03263403263403263,0,0,0,0.01639344262295082,0.020833333333333332,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040465205907821655,Patrick Cripps,0,16033,15,Carlton,2021,8,0
13,1,6,19,13,68,1,0,0,2,5,3,1,2,0,0,7,11,0,0,3,5,0,80,68,95,0,1,3,439,2,5,0,0,0,0,0,7,9,0,6,0,0,0,1,11,17.7,0,2,1,2,10,11,12,83,0,0,0,0,123,2,1,0.08333333333333333,0.046296296296296294,0.03058823529411765,0.0049261083743842365,0.02390438247011952,0.028106508875739646,0.05,0,0.022988505747126436,0.0297029702970297,0.017241379310344827,0.029288702928870293,0.02564102564102564,0,0,0,0.01639344262295082,0.020833333333333332,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019046619534492493,Adam Saad,0,16033,15,Carlton,2021,10,0
16,7,4,20,18,90,0,0,0,0,4,0,0,1,2,0,6,12,0,0,1,0,0,84,79,81,0,0,4,248,1,9,0,0,1,0,0,5,15,0,4,0,0,1,0,6,10.8,0,1,0,0,10,13,10,73,0,0,0,0,103,0,0,0,0,0.03764705882352941,0.034482758620689655,0.01593625498007968,0.029585798816568046,0,0,0,0,0,0.02510460251046025,0.027972027972027972,0,0,0,0.00819672131147541,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012944518588483334,Jake Kelly,0,16033,15,Adelaide,2021,37,0
18,16,4,22,18,82,0,0,2,0,8,2,0,1,0,0,8,15,2,0,11,0,0,91,112,143,0,0,4,375,4,12,0,2,7,0,0,3,14,0,6,1,20,6,0,3,16,10,3,0,10,10,11,12,83,0,1,6,0,107,1,1,0.021505376344086023,0.021505376344086023,0.042352941176470586,0.07881773399014778,0.01593625498007968,0.03254437869822485,0,0,0,0.019801980198019802,0,0.03347280334728033,0.03496503496503497,0.15384615384615385,0,0,0.03278688524590164,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0051729679107666,Jacob Weitering,0,16033,15,Carlton,2021,2,2
17,4,13,30,21,70,1,2,0,4,3,5,7,3,2,0,17,15,0,1,2,0,2,90,115,134,3,4,10,551,9,1,0,1,1,0,0,7,11,3,10,0,0,0,0,21,14.5,0,1,3,1,10,13,10,73,0,0,0,0,60,1,1,0.021739130434782608,0.021739130434782608,0.04,0.019704433497536946,0.05179282868525897,0.04437869822485207,0.05,0.1,0.04597701149425287,0.04950495049504951,0.1206896551724138,0.07112970711297072,0.03496503496503497,0,0.03571428571428571,0.125,0.07377049180327869,0.0625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43262022733688354,Ben Keays,0,16033,15,Adelaide,2021,5,0
12,7,12,24,13,54,0,0,0,3,1,4,3,4,0,0,9,13,1,0,2,0,0,76,93,70,2,1,2,131,4,2,0,0,0,2,2,10,4,1,5,0,0,2,0,17,NA,0,0,0,1,10,11,12,83,0,0,0,0,53,0,0,0.020833333333333332,0.020833333333333332,0.02823529411764706,0.034482758620689655,0.04780876494023904,0.03550295857988166,0,0,0.034482758620689655,0.039603960396039604,0.05172413793103448,0.03765690376569038,0.030303030303030304,0.07692307692307693,0,0,0.03278688524590164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006385700777173042,Matthew Kennedy,0,16033,15,Carlton,2021,14,0
3,5,5,8,6,75,0,1,1,3,0,1,0,1,0,1,1,8,0,1,2,0,0,75,45,36,0,0,3,23,1,1,1,0,0,0,0,4,2,0,1,0,14.3,0,0,13,0.1,7,1,1,0,10,11,12,83,0,0,0,0,72,0,0,0,0,0.007058823529411765,0.024630541871921183,0.0199203187250996,0.011834319526627219,0,0.05,0.034482758620689655,0.009900990099009901,0,0.0041841004184100415,0.018648018648018648,0,0.03571428571428571,0,0.00819672131147541,0.020833333333333332,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0015347274020314217,Jack Silvagni,0,16033,15,Carlton,2021,23,0
7,4,6,13,8,62,0,0,27,5,1,2,5,1,1,0,7,4,0,1,4,0,0,93,93,95,2,3,6,116,4,5,0,0,3,1,0,7,3,0,4,10,45,2,1,14,11.5,60,5,1,4,10,13,10,73,0,0,0,0,51,0,0,0.08108108108108109,0.05405405405405406,0.01647058823529412,0.019704433497536946,0.02390438247011952,0.019230769230769232,0,0,0.05747126436781609,0.019801980198019802,0.08620689655172414,0.029288702928870293,0.009324009324009324,0,0.03571428571428571,0,0.03278688524590164,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.008316202089190483,Reilly O'Brien,0,16033,15,Adelaide,2021,36,0
8,3,6,14,10,71,0,1,0,5,0,1,0,3,1,1,6,9,0,1,3,0,0,79,64,68,0,0,3,143,3,1,2,0,0,1,1,7,5,0,6,0,0,1,0,18,9.4,0,0,1,2,10,11,12,83,0,0,0,0,89,0,0,0.075,0.0375,0.018823529411764704,0.014778325123152709,0.02390438247011952,0.020710059171597635,0,0.05,0.05747126436781609,0.009900990099009901,0,0.02510460251046025,0.02097902097902098,0,0.03571428571428571,0,0.02459016393442623,0.020833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0030235573649406433,Sam Petrevski-Seton,0,16033,15,Carlton,2021,17,0
15,11,6,21,17,81,0,0,0,5,2,2,2,2,1,0,5,14,0,0,2,0,0,65,111,99,1,1,4,392,1,4,0,0,0,0,0,6,13,0,4,0,0,1,0,7,6.9,0,1,0,2,10,11,12,83,0,0,0,0,59,0,0,0.06,0.02,0.03529411764705882,0.054187192118226604,0.02390438247011952,0.03106508875739645,0,0,0.05747126436781609,0.019801980198019802,0.034482758620689655,0.02092050209205021,0.03263403263403263,0,0,0,0.00819672131147541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.012281384319067001,Nic Newman,0,16033,15,Carlton,2021,12,0
8,6,0,8,4,50,2,2,0,0,1,2,0,2,1,1,6,4,2,3,1,0,1,91,54,73,0,0,7,202,1,0,0,0,0,7,3,0,4,2,2,0,0,0,2,4,9.2,1,0,5,0,10,11,12,83,1,1,0,0,62,2,1,0.0625,0.041666666666666664,0.018823529411764704,0.029556650246305417,0,0.011834319526627219,0.1,0.1,0,0.019801980198019802,0,0.02510460251046025,0.009324009324009324,0.15384615384615385,0.10714285714285714,0.0625,0.00819672131147541,0.10416666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0019324508029967546,Harry McKay,0,16033,15,Carlton,2021,22,0
9,4,11,20,13,65,1,0,0,3,0,4,2,2,1,1,7,13,0,1,0,2,1,76,77,88,0,2,9,349,3,2,2,1,1,0,0,7,5,1,6,0,0,1,0,21,14.5,0,1,1,0,10,11,12,83,0,0,0,0,51,0,0,0,0,0.021176470588235293,0.019704433497536946,0.043824701195219126,0.029585798816568046,0.05,0,0.034482758620689655,0.039603960396039604,0.034482758620689655,0.029288702928870293,0.030303030303030304,0,0.03571428571428571,0.0625,0.02459016393442623,0.020833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0028261812403798103,Paddy Dow,0,16033,15,Carlton,2021,19,0
4,4,5,9,8,89,0,0,0,1,1,2,1,0,0,0,4,5,1,0,5,0,1,90,38,56,0,1,3,80,1,4,0,0,0,0,0,7,4,0,2,0,0,2,0,9,8,0,3,0,4,10,13,10,73,0,0,0,0,44,0,0,0,0,0.009411764705882352,0.019704433497536946,0.0199203187250996,0.013313609467455622,0,0,0.011494252873563218,0.019801980198019802,0.017241379310344827,0.016736401673640166,0.011655011655011656,0.07692307692307693,0,0.0625,0.00819672131147541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.408062276430428e-4,Tom Doedee,0,16033,15,Adelaide,2021,26,0
7,5,7,14,11,79,0,2,0,1,0,2,0,2,0,1,5,9,0,1,1,0,0,71,53,53,0,0,6,161,2,2,0,0,0,0,0,2,4,3,5,0,0,0,1,15,7.2,0,1,2,0,10,11,12,83,0,0,0,0,36,0,0,0,0,0.01647058823529412,0.024630541871921183,0.027888446215139442,0.020710059171597635,0,0.1,0.011494252873563218,0.019801980198019802,0,0.02092050209205021,0.02097902097902098,0,0.03571428571428571,0,0.01639344262295082,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002986038103699684,Lachie Fogarty,0,16033,15,Carlton,2021,18,0
19,7,19,38,26,68,0,0,0,4,1,9,3,6,0,3,10,28,0,1,0,2,1,92,123,131,1,2,9,578,7,0,0,0,0,0,0,9,11,3,9,0,0,0,5,17,7.5,0,1,2,0,10,11,12,83,1,1,10,0,53,8,4,0.358974358974359,0.20512820512820512,0.04470588235294118,0.034482758620689655,0.07569721115537849,0.05621301775147929,0,0,0.04597701149425287,0.0891089108910891,0.05172413793103448,0.04184100418410042,0.06526806526806526,0,0.03571428571428571,0.0625,0.05737704918032787,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1153342723846436,Sam Walsh,0,16033,15,Carlton,2021,1,3
9,7,6,15,11,73,0,0,0,3,4,4,0,2,0,1,3,12,0,0,0,0,0,77,69,69,0,0,2,342,3,6,1,0,1,0,0,10,5,0,3,0,0,3,0,20,9.4,0,2,0,0,10,13,10,73,0,0,0,0,30,0,0,0,0,0.021176470588235293,0.034482758620689655,0.02390438247011952,0.022189349112426034,0,0,0.034482758620689655,0.039603960396039604,0,0.012552301255230125,0.027972027972027972,0,0,0,0.02459016393442623,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.626136113889515e-4,Chayce Jones,0,16033,15,Adelaide,2021,25,0
11,7,6,17,12,71,0,0,0,1,4,1,0,2,1,1,4,13,0,0,1,0,0,84,68,73,0,0,3,263,4,4,0,0,0,0,0,5,8,0,3,0,0,0,0,7,3.5,0,1,0,1,10,11,12,83,0,0,0,0,14,0,0,0,0,0.02588235294117647,0.034482758620689655,0.02390438247011952,0.02514792899408284,0,0,0.011494252873563218,0.009900990099009901,0,0.016736401673640166,0.030303030303030304,0,0,0,0.03278688524590164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004235308151692152,Liam Stocker,0,16033,15,Carlton,2021,16,0
8,4,3,11,7,64,1,1,0,2,0,1,1,4,2,3,6,6,1,1,1,0,0,94,50,37,0,1,3,171,3,2,0,0,0,2,1,12,4,0,2,0,0,0,0,17,3.3,0,0,2,0,10,13,10,73,0,0,0,0,21,0,0,0,0,0.018823529411764704,0.019704433497536946,0.01195219123505976,0.016272189349112426,0.05,0.05,0.022988505747126436,0.009900990099009901,0.017241379310344827,0.02510460251046025,0.013986013986013986,0.07692307692307693,0.03571428571428571,0,0.02459016393442623,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0024667708203196526,Ned McHenry,0,16033,15,Adelaide,2021,32,0
5,4,3,8,4,50,0,0,0,1,0,2,1,3,0,1,2,6,0,1,0,0,0,75,34,24,0,1,2,157,4,0,0,0,0,0,0,3,2,2,2,0,0,0,1,7,0.3,0,1,1,0,10,13,10,73,0,0,0,0,26,0,0,0,0,0.011764705882352941,0.019704433497536946,0.01195219123505976,0.011834319526627219,0,0,0.011494252873563218,0.019801980198019802,0.017241379310344827,0.008368200836820083,0.013986013986013986,0,0.03571428571428571,0,0.03278688524590164,0.020833333333333332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018123362679034472,Shane McAdam,0,16033,15,Adelaide,2021,29,0
7,0,6,13,8,62,0,1,0,3,0,3,3,2,0,0,4,9,0,0,0,0,1,69,46,42,1,2,5,279,3,1,0,0,0,0,0,7,2,0,4,0,0,0,0,11,5.6,0,1,1,0,10,13,10,73,0,0,0,0,22,0,0,0,0,0.01647058823529412,0,0.02390438247011952,0.019230769230769232,0,0.05,0.034482758620689655,0.0297029702970297,0.05172413793103448,0.016736401673640166,0.02097902097902098,0,0,0.0625,0.02459016393442623,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001792514231055975,Harry Schoenberg,0,16033,15,Adelaide,2021,28,0
10,6,4,14,12,86,0,1,0,1,0,1,3,1,1,0,3,11,0,1,1,1,0,76,62,52,0,3,3,255,3,0,0,0,0,1,0,8,8,0,2,0,0,0,0,15,4.5,0,0,1,1,10,13,10,73,0,0,0,0,22,3,1,0.375,0.125,0.023529411764705882,0.029556650246305417,0.01593625498007968,0.020710059171597635,0,0.05,0.011494252873563218,0.009900990099009901,0.05172413793103448,0.012552301255230125,0.02564102564102564,0,0.03571428571428571,0,0.02459016393442623,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0013473692815750837,Lachlan Sholl,0,16033,15,Adelaide,2021,24,0
9,8,8,17,13,77,1,3,0,1,2,2,2,1,0,0,8,11,0,4,3,0,0,77,80,95,0,2,9,261,2,1,1,0,0,2,0,0,5,2,6,0,0,0,2,11,7.8,0,1,4,1,10,11,12,83,0,0,0,0,9,0,0,0,0,0.021176470588235293,0.03940886699507389,0.03187250996015936,0.02514792899408284,0.05,0.15,0.011494252873563218,0.019801980198019802,0.034482758620689655,0.03347280334728033,0.02564102564102564,0,0.14285714285714285,0,0.01639344262295082,0.08333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015265891328454018,Matthew Owies,0,16033,15,Carlton,2021,11,0
6,2,7,13,12,92,1,0,0,5,0,4,0,0,1,0,4,9,0,0,0,0,1,86,65,78,0,0,5,243,1,2,3,0,0,0,0,4,5,0,3,0,0,0,1,14,14.5,0,1,1,0,10,13,10,73,0,0,0,0,14,0,0,0,0,0.01411764705882353,0.009852216748768473,0.027888446215139442,0.019230769230769232,0.05,0,0.05747126436781609,0.039603960396039604,0,0.016736401673640166,0.02097902097902098,0,0,0.0625,0.00819672131147541,0.020833333333333332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0060577127151191235,James Rowe,0,16033,15,Adelaide,2021,35,0
7,3,5,12,6,50,0,0,1,2,0,2,0,2,0,0,5,7,0,0,1,0,1,79,49,49,0,0,4,145,3,2,0,0,0,10,1,5,3,3,5,0,20,1,1,9,5.9,5,1,0,0,10,13,10,73,0,0,0,0,9,0,0,0,0,0.01647058823529412,0.014778325123152709,0.0199203187250996,0.01775147928994083,0,0,0.022988505747126436,0.019801980198019802,0,0.02092050209205021,0.016317016317016316,0,0,0.0625,0.02459016393442623,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004732729867100716,Riley Thilthorpe,0,16033,15,Adelaide,2021,33,0
5,0,10,15,8,53,0,0,0,1,1,1,2,3,0,0,7,8,0,0,1,0,0,72,39,36,0,2,2,208,3,5,0,0,0,0,0,9,0,1,5,0,0,0,0,9,6.2,0,1,0,0,10,7,10,67,0,0,0,0,277,1,1,0.06827309236947791,0.040160642570281124,0.01179245283018868,0,0.04329004329004329,0.022900763358778626,0,0,0.008928571428571428,0.009708737864077669,0.03125,0.026717557251908396,0.0213903743315508,0,0,0,0.022058823529411766,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004718650598078966,Shane Edwards,0,16034,16,Richmond,2021,40,0
20,3,4,24,17,71,0,0,0,4,12,1,0,5,3,1,6,13,0,0,2,2,0,91,93,112,0,0,3,499,10,10,1,0,1,0,0,5,15,0,4,0,0,2,0,8,5.8,0,2,0,1,10,7,10,67,0,0,0,0,232,1,1,0.11764705882352941,0.06862745098039216,0.04716981132075472,0.01775147928994083,0.017316017316017316,0.0366412213740458,0,0,0.03571428571428571,0.009708737864077669,0,0.022900763358778626,0.034759358288770054,0,0,0,0.07352941176470588,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01293583307415247,Bachar Houli,0,16034,16,Richmond,2021,14,0
9,5,4,13,6,46,1,3,0,2,0,1,0,5,0,1,6,5,3,3,2,0,2,94,64,62,0,0,7,200,4,0,2,0,0,4,0,2,4,1,2,0,0,0,2,10,5.8,0,0,4,1,10,7,10,67,0,0,0,0,298,2,1,0.19850187265917604,0.09737827715355805,0.02122641509433962,0.029585798816568046,0.017316017316017316,0.01984732824427481,0.05263157894736842,0.15,0.017857142857142856,0.009708737864077669,0,0.022900763358778626,0.013368983957219251,0.10344827586206896,0.13043478260869565,0.14285714285714285,0.029411764705882353,0.09523809523809523,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0023800600320100784,Jack Riewoldt,0,16034,16,Richmond,2021,36,0
15,2,4,19,11,58,0,0,0,4,2,4,6,3,0,0,11,6,0,0,1,0,1,68,75,88,2,4,5,276,2,1,1,0,0,1,0,6,9,1,8,0,0,0,0,16,8.5,0,1,0,1,10,7,10,67,0,0,0,1,262,5,2,0.5872340425531914,0.2765957446808511,0.03537735849056604,0.011834319526627219,0.017316017316017316,0.02900763358778626,0,0,0.03571428571428571,0.038834951456310676,0.09375,0.04198473282442748,0.016042780748663103,0,0,0.07142857142857142,0.014705882352941176,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173249039798975,Trent Cotchin,0,16034,16,Richmond,2021,13,0
11,1,12,23,16,70,1,0,0,2,0,1,6,4,1,2,10,12,0,0,3,1,1,92,69,86,2,4,7,192,5,1,0,0,0,3,1,4,8,1,6,0,0,0,0,17,15.9,1,2,1,1,10,7,10,67,0,0,0,0,258,15,7,0.8289473684210527,0.38596491228070173,0.025943396226415096,0.005917159763313609,0.05194805194805195,0.035114503816793895,0.05263157894736842,0,0.017857142857142856,0.009708737864077669,0.09375,0.03816793893129771,0.03208556149732621,0,0,0.07142857142857142,0.03676470588235294,0.023809523809523808,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03651443123817444,Dustin Martin,0,16034,16,Richmond,2021,11,0
10,5,5,15,14,93,0,0,0,3,2,2,1,3,4,2,9,6,1,0,3,0,0,94,65,94,0,1,0,164,1,11,0,2,3,0,0,11,9,0,4,0,0,3,0,11,10.3,0,0,0,3,10,7,10,67,0,0,0,0,185,0,0,0.019230769230769232,0.00641025641025641,0.02358490566037736,0.029585798816568046,0.021645021645021644,0.022900763358778626,0,0,0.026785714285714284,0.019417475728155338,0.015625,0.03435114503816794,0.016042780748663103,0.034482758620689655,0,0,0.007352941176470588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018383071292191744,Dylan Grimes,0,16034,16,Richmond,2021,26,0
16,6,5,21,15,71,1,1,0,7,1,5,0,3,0,2,4,17,0,1,1,0,0,82,105,104,0,0,6,370,7,6,1,1,1,0,0,10,10,0,4,0,0,2,2,21,7.4,0,1,2,0,10,17,10,77,0,0,0,1,168,2,2,0.13071895424836602,0.0784313725490196,0.03773584905660377,0.03550295857988166,0.021645021645021644,0.03206106870229008,0.05263157894736842,0.05,0.0625,0.04854368932038835,0,0.015267175572519083,0.045454545454545456,0,0.043478260869565216,0,0.051470588235294115,0.047619047619047616,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07154680788516998,David Swallow,0,16034,16,Gold Coast,2021,10,0
5,3,4,9,5,56,0,1,5,6,1,4,3,4,2,1,8,2,1,1,1,0,0,81,61,58,1,2,2,186,2,0,0,0,0,0,0,7,3,3,5,1,50,0,1,13,2,10,1,1,1,10,17,10,77,0,0,0,0,142,2,1,0.0364963503649635,0.021897810218978103,0.01179245283018868,0.01775147928994083,0.017316017316017316,0.013740458015267175,0,0.05,0.05357142857142857,0.038834951456310676,0.046875,0.030534351145038167,0.0053475935828877,0.034482758620689655,0.043478260869565216,0,0.014705882352941176,0.023809523809523808,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8434035377576947e-4,Sam Day,0,16034,16,Gold Coast,2021,31,0
11,6,2,13,10,77,5,2,3,2,0,4,0,3,3,2,11,4,3,5,3,0,0,94,95,126,0,0,7,317,5,1,2,0,0,9,6,0,8,0,4,0,42.9,0,1,9,20,7,1,7,2,10,7,10,67,0,0,0,0,186,0,0,0.20710059171597633,0.10650887573964497,0.025943396226415096,0.03550295857988166,0.008658008658008658,0.01984732824427481,0.2631578947368421,0.1,0.017857142857142856,0.038834951456310676,0,0.04198473282442748,0.0106951871657754,0.10344827586206896,0.21739130434782608,0,0.03676470588235294,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6557132005691528,Tom J. Lynch,0,16034,16,Richmond,2021,2,2
19,8,9,28,19,68,0,0,0,1,1,2,3,2,1,1,8,20,1,0,1,0,0,90,101,98,0,3,2,316,4,6,0,0,0,0,0,6,13,0,6,0,0,1,0,11,7.7,0,1,0,0,10,17,10,77,0,0,1,0,207,0,0,0.1366120218579235,0.07103825136612021,0.04481132075471698,0.047337278106508875,0.03896103896103896,0.042748091603053436,0,0,0.008928571428571428,0.019417475728155338,0.046875,0.030534351145038167,0.053475935828877004,0.034482758620689655,0,0,0.029411764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17878083884716034,Brandon Ellis,0,16034,16,Gold Coast,2021,6,0
6,4,4,10,6,60,1,1,0,0,0,3,0,1,0,1,4,6,0,0,0,0,0,66,42,42,0,0,5,214,2,1,0,0,0,0,0,1,4,2,4,0,0,0,0,6,5.3,0,0,2,0,10,17,10,77,0,0,0,0,147,1,1,0.015037593984962405,0.015037593984962405,0.014150943396226415,0.023668639053254437,0.017316017316017316,0.015267175572519083,0.05263157894736842,0.05,0,0.02912621359223301,0,0.015267175572519083,0.016042780748663103,0,0,0,0.014705882352941176,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0025168508291244507,Alex Sexton,0,16034,16,Gold Coast,2021,25,0
14,4,3,17,16,94,0,0,0,1,11,0,0,3,1,0,2,10,1,0,7,0,0,84,65,79,0,0,4,590,3,4,0,1,1,0,0,5,13,0,1,0,0,2,0,5,13.1,0,1,0,7,10,7,10,67,0,0,0,0,170,1,1,0.0547945205479452,0.03424657534246575,0.0330188679245283,0.023668639053254437,0.012987012987012988,0.025954198473282442,0,0,0.008928571428571428,0,0,0.007633587786259542,0.026737967914438502,0.034482758620689655,0,0,0.022058823529411766,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002911715302616358,Nick Vlastuin,0,16034,16,Richmond,2021,39,0
8,4,4,12,12,100,0,0,0,6,0,2,0,2,2,2,7,5,2,0,0,0,0,81,64,74,0,0,5,201,1,6,0,1,4,0,0,7,8,0,3,0,0,2,0,14,11.1,0,1,0,0,10,17,10,77,0,0,0,0,107,0,0,0,0,0.018867924528301886,0.023668639053254437,0.017316017316017316,0.0183206106870229,0,0,0.05357142857142857,0.019417475728155338,0,0.026717557251908396,0.013368983957219251,0.06896551724137931,0,0,0.007352941176470588,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035112383775413036,Sean Lemmens,0,16034,16,Gold Coast,2021,21,0
7,1,6,13,8,62,0,0,0,6,1,3,0,4,4,4,8,5,0,0,1,0,0,82,52,69,0,0,2,203,4,2,2,0,0,1,0,5,4,2,4,0,0,0,1,24,7.3,0,1,0,0,10,17,10,77,0,0,0,0,69,0,0,0,0,0.01650943396226415,0.005917159763313609,0.025974025974025976,0.01984732824427481,0,0,0.05357142857142857,0.02912621359223301,0,0.030534351145038167,0.013368983957219251,0,0,0,0.029411764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.005115807987749577,Nick Holman,0,16034,16,Gold Coast,2021,19,0
12,4,3,15,9,60,0,0,0,2,2,4,0,4,0,1,3,12,0,0,3,2,0,86,59,60,0,0,4,391,4,4,0,0,1,1,0,7,7,0,3,0,0,1,0,9,5.9,0,1,0,2,10,7,10,67,0,0,0,0,122,0,0,0.02040816326530612,0.01020408163265306,0.02830188679245283,0.023668639053254437,0.012987012987012988,0.022900763358778626,0,0,0.017857142857142856,0.038834951456310676,0,0.011450381679389313,0.03208556149732621,0,0,0,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.59479424636811e-4,Kamdyn McIntosh,0,16034,16,Richmond,2021,32,0
19,7,17,36,28,78,0,0,0,7,2,5,9,3,4,1,15,21,0,0,0,0,0,86,141,153,5,4,6,424,5,4,0,0,0,0,0,13,15,0,11,0,0,1,0,24,16.6,0,4,0,0,10,17,10,77,1,1,10,0,131,3,2,0.11965811965811966,0.07692307692307693,0.04481132075471698,0.04142011834319527,0.0735930735930736,0.0549618320610687,0,0,0.0625,0.04854368932038835,0.140625,0.05725190839694656,0.05614973262032086,0,0,0,0.03676470588235294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.554027795791626,Touk Miller,0,16034,16,Gold Coast,2021,1,3
