effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
1,33,0,0,0,0,0,8,9,20,0,1,1,74,0,0,3,1,0,2,0,0,4,1.7,1,0,37,13,12,85,0,0,0,0,42,0,1,1,0,0,0,0,0,0,-0.011020531877875328,Cameron Ellis-Yolmen,0,15724,5,Brisbane Lions,2020,38,0
14,82,2,0,1,1,0,91,69,66,0,0,4,436,4,0,7,12,0,2,1,0,9,9.1,1,1,34,11,11,77,0,0,3,0,90,0,1,0,0,0,0,0,0,0,0.012761086225509644,Liam Duggan,0,15721,5,West Coast,2020,21,0
3,75,2,1,2,1,0,75,28,52,0,0,0,130,2,2,2,2,2,3,0,0,9,3.1,0,1,21,5,8,53,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0.010946856811642647,Jake Aarts,0,15816,12,Richmond,2020,28,0
9,50,5,0,1,1,0,78,65,85,6,2,3,220,0,0,2,5,0,9,0,0,15,12.6,1,0,0,7,11,73,0,0,0,0,62,0,0,1,0,0,0,0,0,0,0.3553796708583832,Hugh Greenwood,3,15807,11,Gold Coast,2020,8,0
16,76,3,0,0,3,1,85,87,139,0,1,5,536,13,0,1,12,0,5,8,0,2,15.1,4,3,9,12,6,48,1,1,10,0,142,0,1,0,0,0,0,0,0,0,2.7739851474761963,Nick Haynes,0,15838,15,Greater Western Sydney,2020,1,3
8,57,0,4,0,0,0,83,91,109,0,0,9,250,4,2,3,8,0,1,1,0,14,7.7,1,0,27,6,12,78,1,1,6,0,38,0,1,0,1,0,0,0,0,0,1.4565213918685913,Liam Ryan,0,15623,1,West Coast,2020,3,1
8,80,3,2,2,3,0,83,43,66,0,0,4,137,1,0,3,5,1,2,0,2,7,4.8,0,2,39,7,7,49,0,0,0,0,43,1,0,0,0,0,1,0,0,0,-6.055876729078591e-4,Aaron Naughton,0,15656,2,Western Bulldogs,2020,34,0
4,67,1,0,1,3,0,82,33,73,0,0,3,102,1,0,4,3,1,3,0,1,10,7.4,0,1,21,7,10,67,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0.028058763593435287,Hayden McLean,0,15837,15,Sydney,2020,19,0
5,56,2,1,1,2,0,91,51,69,0,0,4,191,1,1,0,4,1,3,0,0,16,4.3,1,1,8,10,4,34,0,0,0,0,268,0,1,0,1,0,0,0,0,0,0.03507378324866295,Jack Riewoldt,0,15749,6,Richmond,2020,19,0
8,67,2,0,1,1,0,55,54,57,0,0,3,227,0,0,0,5,0,3,0,0,3,3.4,0,1,22,5,5,35,0,0,0,0,20,1,0,1,0,0,0,0,0,0,-0.031248871237039566,Jordan Clark,0,15751,7,Geelong,2020,39,0
8,73,1,2,0,2,0,79,73,107,1,0,3,67,4,0,3,2,1,4,2,0,7,9.1,1,2,51,10,13,88,1,1,0,1,129,0,1,0,0,0,0,0,1,0,0.5950040221214294,Max Gawn,0,15782,10,Melbourne,2020,5,0
6,60,1,0,0,2,0,100,71,92,0,0,7,167,2,1,2,6,0,0,0,1,12,5.3,1,2,50,13,11,79,1,1,0,0,150,0,1,0,1,0,0,0,0,0,0.04825371876358986,Charlie Dixon,0,15851,17,Port Adelaide,2020,10,0
6,55,3,0,0,3,0,74,31,43,0,1,1,171,3,0,4,3,1,4,0,0,9,5.8,0,1,10,4,9,58,0,0,0,0,19,1,0,0,0,0,0,0,0,1,-0.020289653912186623,Conor Glass,0,15819,13,Hawthorn,2020,39,0
9,53,4,1,0,0,0,88,74,81,0,3,2,199,0,0,13,7,0,6,0,0,16,2,0,0,37,4,8,52,0,0,0,0,105,1,0,0,0,1,0,0,0,0,0.06177017092704773,Touk Miller,0,15722,5,Gold Coast,2020,13,0
6,75,2,1,1,3,0,76,33,48,0,0,0,52,3,0,8,4,0,2,0,0,9,3,0,3,1,4,8,52,0,0,0,0,16,1,0,0,0,0,0,0,0,0,-7.446592790074646e-4,Ed Vickers-Willis,0,15810,12,North Melbourne,2020,34,0
9,64,3,2,0,2,1,72,64,68,0,1,1,160,3,1,9,3,0,3,0,0,16,9.1,0,2,39,7,7,49,0,0,0,0,42,1,0,0,0,0,0,0,0,1,0.013431563973426819,Ed Richards,0,15656,2,Western Bulldogs,2020,21,0
7,41,6,0,1,2,0,79,57,56,0,3,2,181,1,0,5,4,2,6,0,1,11,6.1,0,1,69,5,19,119,0,0,0,0,65,0,1,1,0,0,0,0,0,0,-0.021809229627251625,Jy Simpkin,0,15773,9,North Melbourne,2020,40,0
5,56,2,2,1,1,0,85,44,54,0,0,2,49,0,0,2,3,1,1,0,0,8,1.5,0,1,33,3,9,57,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0010629231110215187,Lachlan Hosie,0,15781,10,North Melbourne,2020,32,0
4,44,5,0,2,1,0,87,38,39,0,0,5,202,2,0,0,2,0,3,0,0,10,3.1,0,1,32,9,5,39,0,0,0,0,31,1,0,0,0,0,1,0,0,0,0.015187816694378853,Shai Bolton,0,15658,3,Richmond,2020,24,0
11,65,1,2,0,1,0,90,86,139,1,1,6,224,2,1,2,9,2,5,0,0,11,14.3,1,1,66,6,17,108,1,1,5,0,263,0,1,1,0,0,0,0,0,0,0.5843822360038757,Patrick Dangerfield,0,15842,16,Geelong,2020,4,0
4,50,1,2,0,2,0,45,40,40,0,1,2,91,1,0,6,0,0,2,0,0,8,2.6,1,1,30,8,6,44,0,0,0,0,25,1,0,0,1,0,0,0,0,0,-0.0010305444011464715,Oscar Allen,0,15662,3,West Coast,2020,27,0
7,88,1,4,1,2,0,73,77,129,2,5,1,82,0,0,4,3,0,1,0,0,10,19.4,2,1,22,6,11,72,1,1,8,0,176,0,1,0,0,0,0,0,1,0,2.582468271255493,Nic Naitanui,0,15802,11,West Coast,2020,2,2
10,91,1,1,1,4,0,81,53,69,0,0,2,116,2,1,6,7,1,3,1,0,11,9.7,0,3,30,8,9,62,0,0,0,0,28,0,1,0,0,0,1,0,0,0,0.0260422732681036,Oscar Allen,0,15758,7,West Coast,2020,24,0
12,50,2,0,0,1,0,76,96,90,1,4,3,231,3,0,13,5,0,6,0,0,32,6.3,0,1,50,5,4,29,0,0,0,0,171,1,0,1,0,0,0,0,0,0,0.1174824982881546,Dylan Shiel,0,15851,17,Essendon,2020,8,0
7,47,3,0,0,0,0,88,77,76,0,0,5,222,1,1,3,6,2,5,0,1,10,7.8,0,0,69,5,19,119,0,0,0,0,157,0,1,0,0,0,1,0,0,0,-0.024937469512224197,Jasper Pittard,0,15773,9,North Melbourne,2020,42,0
2,33,3,0,2,0,0,80,13,13,0,0,2,126,0,0,1,0,0,2,0,1,6,-0.8,0,0,35,11,12,83,0,0,0,0,16,0,1,0,0,0,1,0,0,0,0.016878562048077583,Myles Poholke,0,15834,15,Adelaide,2020,20,0
10,77,0,0,0,2,0,82,53,75,0,0,4,254,2,0,0,6,1,4,1,1,7,11.8,1,0,57,14,13,92,0,0,0,0,48,0,1,0,0,0,1,0,0,0,0.0015341299585998058,Mitch Hannan,0,15803,11,Melbourne,2020,26,0
9,100,0,0,0,0,0,81,41,55,0,0,2,217,1,0,5,7,0,1,0,0,6,3.1,0,0,20,10,4,34,0,0,0,0,155,1,0,0,0,0,0,0,0,0,0.027797892689704895,Luke Brown,0,15725,5,Adelaide,2020,24,0
10,91,0,2,0,2,0,84,37,52,0,0,5,266,2,0,4,5,1,2,1,1,6,6.8,1,1,4,6,12,78,0,0,0,0,102,0,1,0,0,0,1,0,0,0,-0.019436631351709366,Tim Membrey,0,15784,10,St Kilda,2020,37,0
10,53,3,1,0,0,0,72,94,114,1,7,4,275,1,1,10,4,2,9,0,0,19,10.7,1,0,61,6,17,108,0,0,3,0,55,0,1,1,0,0,0,0,0,0,0.07786332815885544,Brandan Parfitt,2,15649,2,Geelong,2020,11,0
8,89,2,2,1,0,0,80,46,73,0,3,4,161,3,1,7,4,0,3,0,0,15,6.3,3,0,3,4,8,52,0,0,0,0,131,0,1,1,0,0,0,0,0,0,-0.03367646783590317,Jack Viney,0,15831,14,Melbourne,2020,42,0
2,67,0,1,0,1,0,72,23,32,0,1,2,105,1,1,3,1,0,1,0,0,13,4.6,1,1,52,4,5,34,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.008760221302509308,Ben Cavarra,0,15616,1,Western Bulldogs,2020,37,0
12,80,1,1,0,0,0,83,52,84,0,1,3,262,3,0,12,6,1,6,0,0,17,9.9,0,0,32,6,9,60,0,0,0,0,19,1,0,1,0,0,0,0,0,0,0.012809032574295998,James Rowbottom,0,15754,7,Sydney,2020,21,0
11,85,2,0,0,0,0,92,64,78,0,0,4,376,4,0,5,7,0,3,2,0,8,13,2,0,12,13,10,73,0,1,0,0,153,0,1,0,0,1,0,0,0,0,0.017019489780068398,Nick Vlastuin,0,15820,13,Richmond,2020,21,0
15,88,2,1,1,2,0,91,76,145,2,6,8,338,3,2,4,7,4,8,0,0,19,18.1,3,0,75,8,17,110,0,0,4,0,24,0,1,1,0,0,0,0,0,0,1.7228515148162842,Connor Rozee,0,15653,2,Port Adelaide,2020,2,2
9,60,1,0,0,1,0,77,64,74,3,2,2,199,1,1,11,4,1,6,0,0,16,9.3,0,1,44,9,4,33,0,0,0,1,211,1,0,1,0,0,0,0,0,0,-0.1917136013507843,Rory Sloane,0,15860,18,Adelaide,2020,44,0
11,79,1,1,1,0,1,82,50,80,0,1,7,118,3,0,2,6,1,3,2,0,5,8.1,1,0,48,11,13,89,0,1,0,0,23,0,1,0,0,0,1,0,0,0,-0.005003201309591532,Zak Butters,0,15703,4,Port Adelaide,2020,27,0
6,86,1,0,1,0,0,52,28,30,0,0,0,67,1,0,0,4,0,1,0,0,1,0,0,0,12,7,7,49,0,0,0,0,224,1,0,0,0,1,0,0,0,0,0.05336865037679672,Callan Ward,0,15824,13,Greater Western Sydney,2020,19,0
2,40,6,1,4,2,0,89,21,23,0,0,1,143,0,2,3,1,0,1,0,0,13,1.4,0,1,41,7,3,25,0,0,0,0,165,1,0,0,0,0,1,0,0,0,0.004136044066399336,Jeremy Cameron,0,15808,12,Greater Western Sydney,2020,33,0
10,83,0,2,0,3,0,100,61,104,0,3,4,102,1,1,5,3,0,1,1,0,9,12.4,1,2,27,5,4,29,0,0,0,0,103,1,0,0,1,0,0,0,0,0,0.04614521935582161,Rory Lobb,0,15836,15,Fremantle,2020,18,0
8,67,1,1,0,3,0,85,44,77,0,1,2,454,4,0,4,8,0,1,0,0,9,7.7,1,2,27,10,6,46,0,0,0,0,213,1,0,0,0,1,0,0,0,0,0.0042646159417927265,Daniel Rich,0,15742,6,Brisbane Lions,2020,30,0
5,46,2,0,1,0,0,70,86,107,3,4,6,252,1,1,3,3,3,6,0,0,12,11.3,5,0,34,11,11,77,1,1,10,0,171,0,1,0,0,0,0,0,1,0,0.9329583048820496,Nic Naitanui,1,15721,5,West Coast,2020,3,1
4,44,6,0,3,0,0,86,37,20,0,2,1,140,0,0,14,1,0,2,0,0,20,0,0,0,61,5,7,47,0,0,0,0,207,1,0,0,0,0,0,0,0,1,0.07646630704402924,Liam Shiels,0,15649,2,Hawthorn,2020,12,0
5,100,0,0,0,2,0,95,21,37,0,0,1,168,0,0,7,5,0,0,0,0,7,2.1,0,2,42,9,14,93,0,0,0,0,77,0,1,0,0,0,1,0,0,0,0.013603342697024345,Zaine Cordy,0,15752,7,Western Bulldogs,2020,18,0
3,75,0,2,0,1,0,83,29,41,0,0,2,109,1,0,1,2,0,0,0,0,10,7.4,1,1,15,6,9,60,0,0,0,0,34,0,1,0,1,0,0,0,0,0,0.0261551383882761,Oscar Allen,0,15835,15,West Coast,2020,22,0
7,70,2,1,1,2,0,89,67,86,0,1,5,232,0,1,1,5,1,1,0,3,6,9.8,0,2,34,5,13,83,0,0,0,0,159,0,1,0,0,0,1,0,0,0,0.09291602671146393,Jeremy Cameron,0,15741,5,Greater Western Sydney,2020,16,0
17,65,3,0,1,0,0,81,72,94,4,3,2,293,2,0,10,5,0,8,0,0,18,10.6,0,0,75,5,5,35,0,0,0,0,111,1,0,1,0,0,0,0,0,0,0.05322391539812088,Matt Crouch,0,15653,2,Adelaide,2020,18,0
2,33,2,2,1,0,0,77,32,42,0,0,3,131,0,0,0,2,1,2,0,1,4,2,0,0,2,12,7,54,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-0.001675687963142991,Max King,0,15621,1,St Kilda,2020,35,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,2,16,0,0,0,0,78,1,0,1,0,0,0,0,0,0,-0.02947194129228592,Darcy Tucker,0,15768,8,Fremantle,2020,43,0
6,75,0,0,0,7,0,79,26,49,0,1,0,57,2,0,6,1,0,3,1,0,7,8.4,0,7,32,4,2,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.012882765382528305,Tobe Watson,0,15768,8,Fremantle,2020,37,0
3,50,4,0,2,3,0,92,22,22,0,0,2,21,5,0,1,1,0,3,1,0,2,-1.4,0,2,7,11,7,53,0,0,0,1,196,1,0,0,0,1,0,0,0,0,-0.0179509948939085,Ben Stratton,0,15763,8,Hawthorn,2020,40,0
20,77,2,1,0,0,0,89,100,108,1,1,3,607,3,0,9,12,0,4,0,0,13,10.7,0,0,30,5,5,35,0,0,0,0,233,1,0,0,0,0,0,0,0,1,0.12973064184188843,Shaun Higgins,0,15825,13,North Melbourne,2020,11,0
7,70,1,0,0,0,0,78,63,94,0,0,6,101,1,1,1,3,3,3,0,2,14,7.1,1,0,35,11,12,83,0,0,2,0,10,0,1,0,0,0,1,0,0,0,0.18180438876152039,Shane McAdam,0,15834,15,Adelaide,2020,8,0
13,62,4,3,2,1,0,81,70,85,2,4,1,186,4,0,4,1,1,9,0,0,14,8.4,1,1,3,7,9,61,0,0,0,1,108,1,0,1,0,0,0,0,0,0,-0.07994220405817032,Patrick Cripps,0,15756,7,Carlton,2020,44,0
7,47,2,2,0,2,0,94,65,80,0,3,3,207,2,1,9,5,1,5,0,0,14,3.7,0,1,49,8,5,38,0,0,0,0,133,1,0,0,0,0,0,0,0,1,-0.030416743829846382,Jared Polec,0,15723,5,North Melbourne,2020,40,0
9,60,0,1,0,2,1,82,74,90,0,2,3,302,2,0,6,6,1,5,0,1,19,13.1,1,1,1,11,7,53,0,0,0,0,23,1,0,0,0,0,1,0,0,0,-0.028567440807819366,Michael Gibbons,0,15651,2,Carlton,2020,42,0
6,86,0,2,0,9,0,93,36,84,0,0,0,104,5,0,3,5,0,0,2,0,5,11.3,0,8,5,9,8,57,0,0,0,0,140,0,1,0,0,0,0,0,0,0,0.20902760326862335,Liam Jones,0,15846,16,Carlton,2020,11,0
4,57,2,0,1,3,0,71,36,54,0,0,0,166,1,0,3,3,1,4,0,2,13,5.5,0,1,7,6,9,60,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0.002142635639756918,James Bell,0,15763,8,Sydney,2020,31,0
12,75,4,0,1,0,2,68,51,55,0,0,3,211,1,1,0,3,1,5,0,0,13,6.5,0,0,32,11,8,59,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.0023091016337275505,Atu Bosenavulagi,0,15743,6,Collingwood,2020,35,0
10,77,1,1,1,2,0,88,46,82,0,2,4,35,2,0,5,3,2,6,0,0,9,7.7,2,0,12,1,10,61,0,0,0,0,15,1,0,0,0,0,0,0,0,1,0.010132312774658203,Dylan Clarke,0,15820,13,Essendon,2020,24,0
5,56,2,3,0,1,0,85,53,54,0,1,4,267,1,1,3,3,1,2,0,0,12,5.5,1,1,53,5,4,29,0,0,0,0,28,1,0,0,1,0,0,0,0,0,0.015451425686478615,Ben Crocker,0,15664,3,Adelaide,2020,17,0
2,100,1,1,1,1,0,55,23,41,0,0,2,47,0,1,1,2,0,0,0,1,3,4.5,0,1,56,8,6,44,0,0,0,0,152,1,0,0,1,0,0,0,0,0,0.07808687537908554,Ben Reid,0,15811,12,Collingwood,2020,9,0
3,60,1,0,0,15,0,93,31,69,0,0,0,19,5,0,7,3,0,1,2,0,8,9.7,0,13,2,7,12,79,0,0,0,0,128,0,1,0,0,0,0,0,0,0,0.005779074504971504,Liam Jones,0,15663,3,Carlton,2020,25,0
6,67,5,1,2,7,0,79,34,43,0,3,2,113,1,0,1,1,1,2,0,0,9,4.8,0,5,32,9,3,27,0,0,0,0,82,1,0,0,0,0,0,0,1,0,0.007740745786577463,Jonathon Ceglar,0,15743,6,Hawthorn,2020,27,0
11,65,2,0,0,1,0,88,58,70,0,1,1,334,5,0,7,9,0,6,1,0,7,6.6,0,0,52,7,16,103,0,0,0,0,331,0,1,0,0,0,0,0,0,0,0.006921999156475067,Kade Simpson,0,15750,6,Carlton,2020,25,0
2,67,0,0,0,0,0,6,11,13,0,0,2,25,0,0,0,1,0,0,0,1,0,0.4,0,0,27,7,11,73,0,0,0,0,209,0,1,0,0,0,1,0,0,0,0.03905201330780983,Mitch Duncan,0,15742,6,Geelong,2020,18,0
23,82,3,1,1,3,3,78,100,110,0,0,3,481,5,0,11,10,0,3,1,0,12,8.6,0,3,6,9,9,63,0,0,4,0,93,0,1,0,0,1,0,0,0,0,0.8740943670272827,Adam Saad,2,15617,1,Essendon,2020,3,1
9,56,1,0,0,1,0,82,57,79,4,0,4,182,2,1,18,3,0,5,0,0,24,4,1,0,66,12,5,42,0,0,0,0,91,1,0,1,0,0,0,0,0,0,-0.010274659842252731,Darcy Parish,0,15842,16,Essendon,2020,32,0
