kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
4,2,3,7,0,0,0,0,0,1,0,1,0,3,0,1,3,5,0,0,0,0,0,69,25,13,0,0,0,98,4,1,0,0,0,0,0,1,0,1,3,0,0,0,0,6,-1.3,0,0,0,0,30,2,5,32,0,0,0,0,0.01098901098901099,0.0111731843575419,0.012552301255230125,0.011608623548922056,0,0,0.01098901098901099,0.014925373134328358,0,0.01276595744680851,0.013297872340425532,0,0,0,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0012015048414468765,Lachie Schultz,0,15758,7,Fremantle,2020,30,0
8,3,8,16,14,88,0,0,0,2,1,2,1,0,0,0,6,10,0,0,0,0,1,83,57,76,0,1,3,170,2,3,0,0,0,0,0,8,7,1,6,0,0,0,0,11,12.2,0,2,0,0,30,2,5,32,0,0,0,0,0.02197802197802198,0.01675977653631285,0.03347280334728033,0.026533996683250415,0,0,0.02197802197802198,0.029850746268656716,0.0196078431372549,0.02553191489361702,0.026595744680851064,0,0,0.125,0.017241379310344827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0012015048414468765,Brett Bewley,0,15758,7,Fremantle,2020,31,0
5,1,0,5,5,100,1,0,0,3,0,0,0,1,1,1,4,2,0,0,0,1,0,62,34,56,0,0,3,167,1,0,2,0,0,0,0,2,5,1,3,0,0,0,0,7,8.2,0,0,1,0,30,8,9,62,0,0,0,0,0.013736263736263736,0.00558659217877095,0,0.008291873963515755,0.07142857142857142,0,0.03296703296703297,0,0,0.01702127659574468,0.005319148936170213,0,0,0,0.008620689655172414,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0014971659984439611,Jarrod Cameron,0,15758,7,West Coast,2020,33,0
4,0,6,10,7,70,0,0,0,1,0,1,3,2,0,0,7,4,0,0,1,0,0,68,28,42,2,1,2,115,4,2,0,0,0,0,0,8,1,0,6,0,0,0,0,16,7,0,0,0,0,30,2,5,32,0,0,0,0,0.01098901098901099,0,0.02510460251046025,0.01658374792703151,0,0,0.01098901098901099,0.014925373134328358,0.058823529411764705,0.029787234042553193,0.010638297872340425,0,0,0,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0012015048414468765,Caleb Serong,0,15758,7,Fremantle,2020,32,0
5,3,5,10,8,80,1,0,0,0,0,4,0,2,0,0,4,7,1,0,0,0,0,73,40,47,0,0,2,187,1,1,0,0,0,1,1,1,3,1,3,0,0,0,0,5,5.5,0,0,2,0,30,2,5,32,0,0,0,0,0.013736263736263736,0.01675977653631285,0.02092050209205021,0.01658374792703151,0.07142857142857142,0,0,0.05970149253731343,0,0.01702127659574468,0.018617021276595744,0.041666666666666664,0,0,0.008620689655172414,0.06666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.007509893272072077,Michael Frederick,0,15758,7,Fremantle,2020,41,0
6,2,1,7,6,86,0,0,22,4,0,2,4,1,1,1,4,1,1,0,3,0,0,65,62,128,2,2,5,132,0,2,0,0,0,0,0,6,5,0,2,11,52.4,1,0,11,16.7,42,5,0,3,23,6,12,78,0,0,4,0,0.017595307917888565,0.016129032258064516,0.0049504950495049506,0.01289134438305709,0,0,0.03669724770642202,0.02666666666666667,0.05970149253731343,0.017167381974248927,0.003389830508474576,0.045454545454545456,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5152553915977478,Paddy Ryder,0,15759,7,St Kilda,2020,4,0
5,2,4,9,7,78,0,0,0,2,1,2,1,1,2,1,4,5,0,0,0,0,1,75,36,50,0,1,3,95,2,3,0,0,0,0,0,6,4,0,2,0,0,0,0,9,1.7,0,1,0,0,23,6,12,78,0,0,0,1,0.01466275659824047,0.016129032258064516,0.019801980198019802,0.016574585635359115,0,0,0.01834862385321101,0.02666666666666667,0.014925373134328358,0.017167381974248927,0.01694915254237288,0,0,0.125,0.01680672268907563,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02064661867916584,Jarryn Geary,0,15759,7,St Kilda,2020,14,0
9,3,8,17,10,59,0,1,0,2,1,6,2,3,1,1,7,11,1,1,2,0,0,74,59,83,0,2,4,345,6,3,0,0,0,0,0,6,5,0,4,0,0,1,0,11,7.3,0,0,1,1,23,7,8,55,0,0,0,0,0.026392961876832845,0.024193548387096774,0.039603960396039604,0.03130755064456722,0,0.125,0.01834862385321101,0.08,0.029850746268656716,0.030042918454935622,0.03728813559322034,0.045454545454545456,0.1,0,0.05042016806722689,0.02702702702702703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0049206712283194065,David Mackay,0,15759,7,Adelaide,2020,22,0
6,2,2,8,4,50,3,2,1,0,0,1,0,0,2,0,6,2,1,2,3,0,0,87,51,104,0,0,6,185,1,0,0,0,0,0,0,2,3,3,3,0,20,0,0,5,9.7,5,0,5,3,23,7,8,55,0,0,0,0,0.017595307917888565,0.016129032258064516,0.009900990099009901,0.014732965009208104,0.15,0.25,0,0.013333333333333334,0,0.02575107296137339,0.006779661016949152,0.045454545454545456,0.2,0,0.008403361344537815,0.13513513513513514,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012332362122833729,Taylor Walker,0,15759,7,Adelaide,2020,17,0
11,3,6,17,12,71,1,1,0,0,0,4,2,2,0,0,8,8,0,0,1,0,0,89,61,95,0,2,5,282,1,2,0,0,0,1,0,2,7,1,8,0,0,1,1,6,10.6,0,0,2,1,23,7,8,55,0,0,0,0,0.03225806451612903,0.024193548387096774,0.0297029702970297,0.03130755064456722,0.05,0.125,0,0.05333333333333334,0.029850746268656716,0.034334763948497854,0.02711864406779661,0,0,0,0.008403361344537815,0.05405405405405406,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.033511750400066376,Tom Lynch,0,15759,7,Adelaide,2020,11,0
7,5,5,12,10,83,0,0,0,4,3,1,0,1,1,0,7,5,2,0,5,0,0,92,63,116,0,0,4,108,0,6,0,0,5,0,0,5,6,1,4,0,0,2,0,7,7.3,0,2,0,5,23,6,12,78,0,0,0,0,0.020527859237536656,0.04032258064516129,0.024752475247524754,0.022099447513812154,0,0,0.03669724770642202,0.013333333333333334,0,0.030042918454935622,0.01694915254237288,0.09090909090909091,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024687858298420906,Jake Carlisle,0,15759,7,St Kilda,2020,12,0
8,2,4,12,6,50,0,0,0,3,3,1,0,8,0,2,2,6,0,0,1,0,0,74,44,13,0,0,0,264,7,3,1,0,0,0,0,3,3,0,2,0,0,1,0,7,1.5,0,0,1,1,23,7,8,55,0,0,0,0,0.02346041055718475,0.016129032258064516,0.019801980198019802,0.022099447513812154,0,0,0.027522935779816515,0.013333333333333334,0,0.008583690987124463,0.020338983050847456,0,0,0,0.058823529411764705,0.02702702702702703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006481014657765627,Brodie Smith,0,15759,7,Adelaide,2020,20,0
13,6,1,14,12,86,0,0,0,3,2,2,1,2,2,0,5,9,1,0,4,0,0,91,73,108,0,1,3,322,3,5,0,0,1,0,0,2,11,0,2,0,0,1,0,5,4.1,1,2,0,4,23,7,8,55,0,0,0,0,0.03812316715542522,0.04838709677419355,0.0049504950495049506,0.02578268876611418,0,0,0.027522935779816515,0.02666666666666667,0.014925373134328358,0.02145922746781116,0.030508474576271188,0.045454545454545456,0,0,0.025210084033613446,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01321005541831255,Daniel Talia,0,15759,7,Adelaide,2020,16,0
5,1,12,17,15,88,0,0,0,6,1,1,3,0,1,0,5,11,0,0,1,0,0,84,67,103,0,3,2,260,2,2,0,0,0,0,0,12,4,0,3,0,0,0,1,19,9.6,0,1,0,0,23,7,8,55,0,0,0,0,0.01466275659824047,0.008064516129032258,0.0594059405940594,0.03130755064456722,0,0,0.05504587155963303,0.013333333333333334,0.04477611940298507,0.02145922746781116,0.03728813559322034,0,0,0,0.01680672268907563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.043671030551195145,Paul Seedsman,0,15759,7,Adelaide,2020,44,0
7,1,5,12,9,75,0,0,0,1,0,2,1,2,0,0,2,9,0,0,0,0,0,91,38,49,1,0,3,137,1,3,0,0,0,0,0,6,5,1,2,0,0,1,0,11,3.3,0,1,0,0,23,6,12,78,0,0,0,0,0.020527859237536656,0.008064516129032258,0.024752475247524754,0.022099447513812154,0,0,0.009174311926605505,0.02666666666666667,0.014925373134328358,0.008583690987124463,0.030508474576271188,0,0,0,0.008403361344537815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.025937960250303e-5,Bradley Hill,0,15759,7,St Kilda,2020,27,0
6,2,5,11,10,91,0,0,0,0,2,0,0,2,2,1,2,7,0,0,1,0,0,75,33,47,0,0,0,158,2,5,0,0,0,0,0,5,6,0,1,0,0,0,0,8,3.4,0,0,0,1,23,7,8,55,0,0,0,0,0.017595307917888565,0.016129032258064516,0.024752475247524754,0.020257826887661142,0,0,0,0,0,0.008583690987124463,0.023728813559322035,0,0,0,0.01680672268907563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.719942855648696e-4,Luke Brown,0,15759,7,Adelaide,2020,33,0
4,1,6,10,8,80,0,0,0,3,0,0,1,1,0,1,5,5,0,0,1,0,2,91,36,70,1,0,3,57,1,5,0,0,0,0,0,6,2,0,4,0,0,0,0,18,7.5,0,1,0,0,23,6,12,78,0,0,0,0,0.011730205278592375,0.008064516129032258,0.0297029702970297,0.01841620626151013,0,0,0.027522935779816515,0,0.014925373134328358,0.02145922746781116,0.01694915254237288,0,0,0.25,0.008403361344537815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.012263461016118526,Sebastian Ross,0,15759,7,St Kilda,2020,43,0
7,1,8,15,9,60,0,0,0,6,0,4,4,3,3,0,10,6,0,0,2,0,0,79,67,90,1,3,4,166,4,0,1,0,0,0,0,6,4,2,6,0,0,0,0,16,5.8,0,0,0,0,23,7,8,55,0,0,0,0,0.020527859237536656,0.008064516129032258,0.039603960396039604,0.027624309392265192,0,0,0.05504587155963303,0.05333333333333334,0.05970149253731343,0.04291845493562232,0.020338983050847456,0,0,0,0.03361344537815126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.007926009595394135,Brad Crouch,0,15759,7,Adelaide,2020,40,0
8,3,7,15,11,73,1,0,0,4,1,1,1,3,2,2,6,11,0,0,0,0,0,82,65,91,0,1,3,109,3,2,2,0,0,0,0,6,5,0,4,0,0,0,0,13,7.1,0,0,1,0,23,7,8,55,0,0,0,0,0.02346041055718475,0.024193548387096774,0.034653465346534656,0.027624309392265192,0.05,0,0.03669724770642202,0.013333333333333334,0.014925373134328358,0.02575107296137339,0.03728813559322034,0,0,0,0.025210084033613446,0.02702702702702703,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09510937333106995,Rory Laird,0,15759,7,Adelaide,2020,10,0
9,2,1,10,8,80,2,0,0,5,0,4,1,1,3,1,5,5,0,0,0,0,1,86,67,100,0,1,4,318,1,1,3,0,0,1,0,0,7,1,2,0,0,0,1,15,11.9,0,1,3,0,23,6,12,78,0,0,0,0,0.026392961876832845,0.016129032258064516,0.0049504950495049506,0.01841620626151013,0.1,0,0.045871559633027525,0.05333333333333334,0.014925373134328358,0.02145922746781116,0.01694915254237288,0,0,0.125,0.008403361344537815,0.08108108108108109,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0016124557005241513,Dean Kent,0,15759,7,St Kilda,2020,23,0
6,4,5,11,8,73,0,0,0,1,3,1,0,3,0,1,2,8,0,0,6,0,0,89,41,59,0,0,2,113,3,5,0,0,2,1,0,1,4,0,2,0,0,2,0,3,3.2,0,0,0,6,23,7,8,55,0,0,0,0,0.017595307917888565,0.03225806451612903,0.024752475247524754,0.020257826887661142,0,0,0.009174311926605505,0.013333333333333334,0,0.008583690987124463,0.02711864406779661,0,0,0,0.025210084033613446,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5809715841896832e-4,Kyle Hartigan,0,15759,7,Adelaide,2020,25,0
10,3,4,14,9,64,0,0,0,5,1,2,0,3,0,0,5,9,0,0,2,0,0,92,67,81,0,0,1,225,4,1,0,0,0,0,0,6,5,2,4,0,0,0,0,15,4.2,0,0,0,0,23,6,12,78,0,0,0,0,0.02932551319648094,0.024193548387096774,0.019801980198019802,0.02578268876611418,0,0,0.045871559633027525,0.02666666666666667,0,0.02145922746781116,0.030508474576271188,0,0,0,0.03361344537815126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.025937960250303e-5,Jack Billings,0,15759,7,St Kilda,2020,28,0
8,1,18,26,18,69,0,0,0,3,1,1,4,2,0,0,6,20,0,0,0,0,0,74,75,90,0,4,3,133,7,1,0,0,0,1,0,9,2,0,3,0,0,0,0,15,2.1,0,0,0,0,23,7,8,55,0,0,0,0,0.02346041055718475,0.008064516129032258,0.0891089108910891,0.04788213627992634,0,0,0.027522935779816515,0.013333333333333334,0.05970149253731343,0.02575107296137339,0.06779661016949153,0,0,0,0.058823529411764705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6639364361763,Matt Crouch,0,15759,7,Adelaide,2020,3,1
14,4,6,20,10,50,0,1,0,3,3,3,6,6,0,3,10,9,0,0,1,0,1,84,70,80,3,3,5,365,7,1,0,0,0,0,0,8,6,2,6,0,0,0,0,18,2.9,0,1,1,1,23,6,12,78,0,0,0,0,0.04105571847507331,0.03225806451612903,0.0297029702970297,0.03683241252302026,0,0.125,0.027522935779816515,0.04,0.08955223880597014,0.04291845493562232,0.030508474576271188,0,0,0.125,0.058823529411764705,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1257505863904953,Zak Jones,0,15759,7,St Kilda,2020,9,0
2,1,5,7,5,71,1,0,0,0,0,1,0,2,0,1,4,3,1,1,4,0,0,94,22,59,0,0,3,90,2,0,0,0,0,2,0,1,2,1,3,0,0,0,0,7,5.1,0,0,1,3,23,6,12,78,0,0,0,0,0.005865102639296188,0.008064516129032258,0.024752475247524754,0.01289134438305709,0.05,0,0,0.013333333333333334,0,0.017167381974248927,0.010169491525423728,0.045454545454545456,0.1,0,0.01680672268907563,0.02702702702702703,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387290446087718,Tim Membrey,0,15759,7,St Kilda,2020,39,0
6,3,2,8,2,25,1,0,0,4,1,0,0,3,1,0,3,5,0,1,1,0,0,85,54,39,0,0,2,133,3,1,3,0,0,0,0,2,1,2,3,0,0,0,1,15,1.4,0,0,3,0,23,6,12,78,0,0,0,0,0.017595307917888565,0.024193548387096774,0.009900990099009901,0.014732965009208104,0.05,0,0.03669724770642202,0,0,0.012875536480686695,0.01694915254237288,0,0.1,0,0.025210084033613446,0.08108108108108109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.003725190181285143,Jack Lonie,0,15759,7,St Kilda,2020,38,0
11,2,4,15,14,93,0,0,0,0,1,1,0,2,3,1,5,8,0,0,4,0,0,90,47,83,0,0,2,173,2,8,0,0,1,0,0,5,10,0,3,0,0,0,0,7,6.3,0,1,0,3,23,7,8,55,0,0,0,0,0.03225806451612903,0.016129032258064516,0.019801980198019802,0.027624309392265192,0,0,0,0.013333333333333334,0,0.02145922746781116,0.02711864406779661,0,0,0,0.01680672268907563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001420848653651774,Jake Kelly,0,15759,7,Adelaide,2020,24,0
13,3,13,26,20,77,1,0,0,6,2,4,13,6,3,5,20,6,0,0,1,0,0,89,92,162,5,8,5,353,3,2,0,0,1,0,0,8,9,1,11,0,0,0,0,20,16.3,0,1,1,1,23,6,12,78,1,1,10,0,0.03812316715542522,0.024193548387096774,0.06435643564356436,0.04788213627992634,0.05,0,0.05504587155963303,0.05333333333333334,0.19402985074626866,0.08583690987124463,0.020338983050847456,0,0,0,0.025210084033613446,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.107760190963745,Jack Steele,0,15759,7,St Kilda,2020,1,3
16,0,2,18,7,39,1,2,0,5,2,4,7,3,2,1,10,7,0,0,0,0,1,82,79,108,2,5,8,425,4,1,2,0,0,0,0,3,5,1,8,0,0,0,0,10,4.4,0,3,3,0,23,6,12,78,0,0,6,0,0.0469208211143695,0,0.009900990099009901,0.03314917127071823,0.05,0.25,0.045871559633027525,0.05333333333333334,0.1044776119402985,0.04291845493562232,0.023728813559322035,0,0,0.125,0.03361344537815126,0.08108108108108109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8054429292678833,Jade Gresham,0,15759,7,St Kilda,2020,2,2
14,7,2,16,11,69,1,0,0,0,5,1,0,3,0,1,5,10,2,0,9,0,0,92,70,107,0,0,1,338,3,7,0,0,1,0,0,1,10,0,3,0,0,4,0,1,14.3,0,0,1,9,23,6,12,78,0,0,4,0,0.04105571847507331,0.056451612903225805,0.009900990099009901,0.029465930018416207,0.05,0,0,0.013333333333333334,0,0.02145922746781116,0.03389830508474576,0.09090909090909091,0,0,0.025210084033613446,0.02702702702702703,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19338835775852203,Dougal Howard,0,15759,7,St Kilda,2020,8,0
15,2,8,23,17,74,1,0,0,3,1,4,7,2,2,1,12,9,0,0,1,0,0,86,84,114,4,3,4,317,3,3,1,0,0,0,0,5,9,0,7,0,0,0,0,18,15.7,0,3,1,0,23,7,8,55,0,0,0,0,0.04398826979472141,0.016129032258064516,0.039603960396039604,0.0423572744014733,0.05,0,0.027522935779816515,0.05333333333333334,0.1044776119402985,0.05150214592274678,0.030508474576271188,0,0,0,0.025210084033613446,0.02702702702702703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23918834328651428,Ben Keays,0,15759,7,Adelaide,2020,7,0
5,4,9,14,10,71,0,0,28,3,1,2,4,0,2,0,14,2,4,0,7,0,0,97,87,143,1,3,4,45,0,2,0,0,1,1,0,7,2,0,2,7,41.8,1,0,11,13.9,67,3,0,6,23,7,8,55,0,0,0,0,0.01466275659824047,0.03225806451612903,0.04455445544554455,0.02578268876611418,0,0,0.027522935779816515,0.02666666666666667,0.05970149253731343,0.060085836909871244,0.006779661016949152,0.18181818181818182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24906004965305328,Reilly O'Brien,0,15759,7,Adelaide,2020,6,0
11,0,1,12,5,42,3,0,0,4,1,4,0,9,0,5,1,9,0,0,0,0,0,95,54,52,0,0,5,293,4,3,0,0,0,1,0,9,5,0,1,0,0,0,0,24,9.4,0,0,4,0,23,6,12,78,0,1,1,0,0.03225806451612903,0,0.0049504950495049506,0.022099447513812154,0.15,0,0.03669724770642202,0.05333333333333334,0,0.004291845493562232,0.030508474576271188,0,0,0,0.03361344537815126,0.10810810810810811,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.022237399592995644,Dan Butler,0,15759,7,St Kilda,2020,13,0
7,2,0,7,4,57,0,0,0,1,1,1,0,2,1,1,2,5,0,1,1,0,1,71,29,37,0,0,2,215,3,1,0,0,0,1,0,3,4,1,1,0,0,0,1,10,-1.2,0,0,2,1,23,7,8,55,0,0,0,0,0.020527859237536656,0.016129032258064516,0,0.01289134438305709,0,0,0.009174311926605505,0.013333333333333334,0,0.008583690987124463,0.01694915254237288,0,0.1,0.125,0.025210084033613446,0.05405405405405406,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012015048414468765,Tyson Stengle,0,15759,7,Adelaide,2020,36,0
2,2,0,2,1,50,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,19,17,9,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,4,-2,0,0,0,0,23,6,12,78,0,0,0,0,0.005865102639296188,0.016129032258064516,0,0.003683241252302026,0,0,0.01834862385321101,0,0,0,0.006779661016949152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.025937960250303e-5,Josh Battle,0,15759,7,St Kilda,2020,29,0
5,3,3,8,6,75,0,0,10,4,0,2,0,2,0,1,5,3,0,0,2,0,0,86,53,74,0,0,1,112,3,3,1,0,0,2,0,9,3,0,5,2,37,1,0,15,4.6,27,1,0,2,23,6,12,78,0,0,0,0,0.01466275659824047,0.024193548387096774,0.01485148514851485,0.014732965009208104,0,0,0.03669724770642202,0.02666666666666667,0,0.02145922746781116,0.010169491525423728,0,0,0,0.025210084033613446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-4.025937960250303e-5,Rowan Marshall,0,15759,7,St Kilda,2020,30,0
14,10,4,18,17,94,0,0,0,2,3,3,0,1,0,0,4,10,4,0,5,0,0,91,88,124,0,0,4,402,1,7,0,0,1,0,0,5,13,0,0,0,0,6,0,8,12.3,0,1,0,5,23,7,8,55,0,0,5,0,0.04105571847507331,0.08064516129032258,0.019801980198019802,0.03314917127071823,0,0,0.01834862385321101,0.04,0,0.017167381974248927,0.03389830508474576,0.18181818181818182,0,0,0.008403361344537815,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4724500775337219,Tom Doedee,0,15759,7,Adelaide,2020,5,0
10,5,6,16,12,75,0,0,0,2,3,1,1,4,1,2,8,8,1,0,1,0,0,79,60,89,0,1,1,246,6,5,0,0,0,0,0,5,7,0,6,0,0,2,0,10,3.2,0,0,0,1,23,6,12,78,0,0,0,0,0.02932551319648094,0.04032258064516129,0.0297029702970297,0.029465930018416207,0,0,0.01834862385321101,0.013333333333333334,0.014925373134328358,0.034334763948497854,0.02711864406779661,0.045454545454545456,0,0,0.05042016806722689,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009256982244551182,Hunter Clark,0,15759,7,St Kilda,2020,18,0
13,7,4,17,15,88,0,0,0,0,4,1,1,2,1,1,6,12,1,0,2,0,0,87,66,96,0,1,0,240,7,7,0,0,2,0,0,4,11,0,4,0,0,3,0,4,8.3,0,0,0,2,23,6,12,78,0,0,0,0,0.03812316715542522,0.056451612903225805,0.019801980198019802,0.03130755064456722,0,0,0,0.013333333333333334,0.014925373134328358,0.02575107296137339,0.04067796610169491,0.045454545454545456,0,0,0.058823529411764705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.008088473230600357,Nick Coffield,0,15759,7,St Kilda,2020,19,0
11,5,5,16,13,81,0,0,0,2,3,1,0,0,3,0,7,9,0,0,1,0,0,89,69,102,0,0,2,257,3,8,0,0,1,0,0,7,9,0,4,0,0,0,0,9,5,0,0,0,0,23,6,12,78,0,0,0,0,0.03225806451612903,0.04032258064516129,0.024752475247524754,0.029465930018416207,0,0,0.01834862385321101,0.013333333333333334,0,0.030042918454935622,0.030508474576271188,0,0,0,0.025210084033613446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014383888803422451,Ben Paton,0,15759,7,St Kilda,2020,15,0
3,2,3,6,5,83,0,0,0,3,0,3,2,1,0,1,2,5,0,0,0,0,0,70,30,36,1,1,2,190,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,18,2.6,0,1,0,0,23,7,8,55,0,0,0,0,0.008797653958944282,0.016129032258064516,0.01485148514851485,0.011049723756906077,0,0,0.027522935779816515,0.04,0.029850746268656716,0.008583690987124463,0.01694915254237288,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005896855145692825,Chayce Jones,0,15759,7,Adelaide,2020,21,0
6,4,2,8,7,88,0,0,0,1,2,0,0,4,0,2,2,5,0,0,2,0,0,80,32,37,0,0,1,140,1,1,0,0,0,0,0,2,5,0,2,0,0,0,0,2,-1.5,0,1,0,2,23,6,12,78,0,0,0,0,0.017595307917888565,0.03225806451612903,0.009900990099009901,0.014732965009208104,0,0,0.009174311926605505,0,0,0.008583690987124463,0.01694915254237288,0,0,0,0.008403361344537815,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.025937960250303e-5,Callum Wilkie,0,15759,7,St Kilda,2020,31,0
2,2,3,5,2,40,0,1,0,0,0,0,0,0,0,0,2,3,1,1,2,0,0,78,19,30,0,0,2,40,1,1,0,0,1,4,0,5,0,0,1,0,0,0,0,7,1.1,1,0,1,2,23,7,8,55,0,0,0,0,0.005865102639296188,0.016129032258064516,0.01485148514851485,0.009208103130755065,0,0.125,0,0,0,0.008583690987124463,0.010169491525423728,0.045454545454545456,0.1,0,0.008403361344537815,0.02702702702702703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001130326883867383,Fischer McAsey,0,15759,7,Adelaide,2020,35,0
2,2,2,4,3,75,2,0,2,1,0,0,0,2,0,2,3,1,1,2,2,0,0,86,28,55,0,0,2,87,2,1,1,0,0,1,0,3,2,0,2,0,40,0,1,12,8.5,5,0,2,1,23,6,12,78,0,0,0,0,0.005865102639296188,0.016129032258064516,0.009900990099009901,0.007366482504604052,0.1,0,0.009174311926605505,0,0,0.012875536480686695,0.003389830508474576,0.045454545454545456,0.2,0,0.01680672268907563,0.05405405405405406,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008760414086282253,Max King,0,15759,7,St Kilda,2020,41,0
