player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,60
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,58
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,59
Collingwood,61,67,269,67,61
Collingwood,61,67,269,67,61
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,73
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,74
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,73
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,74
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,74
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,73
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,74
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,72
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,73
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,73
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,74
Port Adelaide,75,65,382,65,75
Port Adelaide,75,65,382,65,74
