effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
6,50,2,1,0,2,0,81,70,72,0,0,2,220,0,4,1,4,3,3,0,3,11,5.2,0,1,34,11,7,53,0,0,0,0,91,1,0,0,0,0,1,0,0,0,0.9997327923774719,2.1352274052333087e-4,4.661717684939504e-5,7.08940569893457e-6,3.2802531131892465e-4,0,Tim O'Brien,0,16039,16,Hawthorn,2021,0
15,94,2,1,0,2,0,92,88,110,0,0,9,151,2,0,2,8,5,5,0,4,6,21.7,0,1,49,11,10,71,0,0,0,0,28,1,0,0,0,0,1,0,0,0,0.9709365367889404,0.01446970459073782,0.014451687224209309,1.420483022229746e-4,0.04379922394582536,0,Josh Corbett,0,16063,19,Gold Coast,2021,0
5,56,2,2,2,3,0,69,79,86,3,2,3,192,1,1,11,3,0,4,0,0,18,12.9,2,3,19,6,13,84,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0.9982759952545166,8.492472697980702e-4,4.004532820545137e-4,4.743361205328256e-4,0.0030731621955055743,0,Kieren Briggs,0,16079,21,Greater Western Sydney,2021,0
4,67,3,0,1,0,0,81,42,35,0,0,3,75,1,2,2,2,0,1,1,1,7,3.3,0,0,7,8,12,80,0,0,0,0,86,1,0,0,0,0,1,0,0,0,0.9996734857559204,2.3493054322898388e-4,6.249272701097652e-5,2.915914956247434e-5,4.4739344593835995e-4,0,Tim O'Brien,0,15949,9,Hawthorn,2021,0
5,56,3,0,1,0,2,92,34,27,0,0,2,272,2,0,4,3,0,0,1,0,5,-1.6,1,0,98,6,4,30,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0.9999382495880127,5.1545201131375507e-5,4.609639290720224e-6,5.648656497214688e-6,7.771044920446002e-5,0,Jeremy Sharp,0,16074,20,Gold Coast,2021,0
25,83,3,3,3,0,0,88,127,124,2,2,8,344,5,0,8,13,2,6,1,2,20,12,4,0,22,13,10,73,1,1,4,0,51,1,0,1,0,0,0,0,0,0,0.1105160117149353,0.45116090774536133,0.41511571407318115,0.02320740558207035,1.3510145526379347,1,Sam Walsh,0,16001,12,Carlton,2021,1
7,58,1,2,0,2,3,87,62,70,0,0,6,322,2,0,2,6,0,0,1,0,7,10.3,1,0,25,11,12,83,0,0,0,0,56,0,1,0,1,0,0,0,0,0,0.9770383238792419,0.022530043497681618,2.0343853975646198e-4,2.2820830054115504e-4,0.023621545478818007,0,Liam Ryan,0,15883,1,West Coast,2021,0
13,81,2,0,1,0,0,97,44,48,0,1,2,374,1,0,7,7,1,2,0,0,15,5.7,1,0,9,12,10,72,0,0,0,0,104,0,1,0,0,0,0,0,0,1,0.9997345805168152,1.642082934267819e-4,3.153896614094265e-5,6.961469625821337e-5,4.361303144833073e-4,0,Ed Langdon,0,16087,21,Melbourne,2021,0
11,65,3,0,0,2,0,79,73,76,0,0,3,449,2,0,3,8,0,4,0,1,10,7.3,1,2,25,15,15,105,0,0,0,0,166,0,1,0,0,0,0,0,0,1,0.987204909324646,0.012081842869520187,2.7467243489809334e-4,4.385711217764765e-4,0.013946901104645804,0,Josh Caddy,0,15875,1,Richmond,2021,0
8,89,1,2,1,10,0,92,39,82,0,0,0,215,6,0,10,6,0,2,1,0,10,9.8,0,9,49,8,5,38,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0.9993638396263123,6.146147497929633e-4,1.7871698219096288e-5,3.7242646158119896e-6,6.615309400785918e-4,0,Jordon Butts,0,15943,8,Adelaide,2021,0
12,80,1,0,0,10,0,100,73,104,0,0,4,271,11,0,9,8,0,6,3,0,12,19.2,4,9,25,13,12,85,1,1,2,0,96,0,1,0,0,0,0,0,0,0,0.7614865899085999,0.19327780604362488,0.039050523191690445,0.006185085047036409,0.289934107568115,0,Jake Lever,0,15909,4,Melbourne,2021,0
10,71,4,0,1,1,0,94,82,80,0,0,5,263,0,0,0,7,1,3,0,2,4,4.7,0,0,19,6,8,54,0,0,3,0,98,1,0,0,0,0,1,0,0,0,0.6919074058532715,0.19981655478477478,0.10457202047109604,0.003704020055010915,0.4200726558919996,0,Eric Hipwood,0,15904,4,Brisbane Lions,2021,0
8,44,3,0,0,0,0,76,67,37,0,3,6,321,0,0,6,2,1,2,0,0,14,-0.2,0,0,8,8,13,86,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0.9999371767044067,3.267921056249179e-5,1.3387598301051185e-5,1.6799500372144394e-5,1.0985290828102734e-4,0,Ryan Byrnes,0,16064,19,St Kilda,2021,0
6,55,5,0,2,1,0,85,61,70,0,0,5,228,0,3,3,4,3,5,0,2,12,7.9,0,0,33,13,18,121,1,1,0,0,101,0,1,0,1,0,0,0,0,0,0.9981409311294556,0.0012147424276918173,1.9748059276025742e-4,4.4678463018499315e-4,0.0029500575037673116,0,Tom Papley,0,15886,2,Sydney,2021,0
9,82,1,1,1,4,0,83,76,93,0,1,2,237,0,0,7,5,0,4,0,0,19,13.8,0,3,19,6,13,84,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0.9991590976715088,5.402679671533406e-4,1.9091910507995635e-4,1.0974954057019204e-4,0.0012513547990238294,0,Zach Sproule,0,16079,21,Greater Western Sydney,2021,0
3,75,1,0,1,0,0,88,38,37,0,0,4,151,0,0,1,3,1,1,0,1,6,9.9,0,0,28,11,8,59,0,0,0,0,141,1,0,0,0,0,1,0,0,0,0.9998886585235596,6.037220009602606e-5,4.751629239763133e-5,3.474644245216041e-6,1.6582871762693685e-4,0,Josh Bruce,0,15979,11,Western Bulldogs,2021,0
7,54,4,0,1,0,0,93,86,69,0,0,9,349,1,1,1,7,1,3,0,5,12,5.6,0,0,21,17,5,47,0,0,0,0,119,1,0,0,1,0,0,0,0,0,0.9922433495521545,0.0072197699919342995,2.642290201038122e-4,2.726243401411921e-4,0.0085661010525655,0,Tim Membrey,0,15947,9,St Kilda,2021,0
16,80,2,0,1,0,0,83,86,61,0,0,5,358,1,0,6,11,0,0,1,0,13,3,0,0,46,7,18,115,0,0,0,0,55,0,1,0,0,0,0,0,0,1,0.9987849593162537,0.0010068622650578618,8.574909588787705e-5,1.224547013407573e-4,0.0015457245608558878,0,Riley Bonner,0,15987,11,Port Adelaide,2021,0
10,59,2,3,0,1,0,85,73,57,0,0,3,167,5,0,8,8,0,3,0,0,9,-1.3,0,1,20,16,12,88,0,0,0,0,45,0,1,0,1,0,0,0,0,0,0.9995675683021545,2.645935455802828e-4,7.577876385767013e-5,9.210730786435306e-5,6.924729968886822e-4,0,Nick Coffield,0,15982,11,St Kilda,2021,0
12,80,1,0,0,5,0,76,46,62,0,0,2,173,6,0,10,5,0,3,2,0,10,8.9,0,5,15,18,13,96,0,0,0,0,144,0,1,0,0,1,0,0,0,0,0.9997474551200867,1.8407485913485289e-4,3.435281541896984e-5,3.408356133149937e-5,3.5503117396729067e-4,0,Reece Conca,0,15910,4,Fremantle,2021,0
14,61,7,1,1,2,1,75,73,80,4,4,4,298,4,0,4,7,0,10,0,0,7,13.5,1,1,2,11,16,107,0,1,0,0,92,0,1,1,0,0,0,0,0,0,0.9973545074462891,8.285230142064393e-4,2.1623664360959083e-4,0.00160079391207546,0.006063378037652001,0,Jacob Hopper,0,15940,8,Greater Western Sydney,2021,0
6,60,5,0,2,0,0,83,49,45,0,0,3,157,1,0,2,3,3,5,0,2,7,8.5,0,0,57,9,6,45,0,0,0,0,111,1,0,0,1,0,0,0,0,0,0.9997624754905701,8.910032920539379e-5,1.2622858048416674e-4,2.222506736870855e-5,4.082326922798529e-4,0,Anthony McDonald-Tipungwuti,0,15916,5,Essendon,2021,0
16,94,0,1,0,0,0,84,80,92,0,3,6,163,4,1,2,7,3,8,0,0,12,19.9,2,0,38,5,14,89,0,0,0,0,101,0,1,0,0,0,0,0,0,1,0.9859543442726135,0.011141709052026272,0.0024716744665056467,4.3226665002293885e-4,0.017381857935106382,0,Tom Phillips,0,16014,13,Hawthorn,2021,0
12,71,3,1,2,3,0,91,59,67,0,1,1,381,3,0,3,8,0,4,1,0,7,7.4,0,3,20,8,13,86,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0.9987940788269043,8.191629312932491e-4,3.120363689959049e-4,7.474252925021574e-5,0.0016674632570357062,0,Brandon Starcevich,0,16053,18,Brisbane Lions,2021,0
5,63,1,1,0,3,0,75,45,64,0,1,3,99,1,1,4,2,4,4,0,0,19,7.9,0,2,27,13,6,49,0,0,0,0,24,1,0,0,1,0,0,0,0,0,0.9999206066131592,4.3431147787487134e-5,3.0171739126672037e-5,5.819968919240637e-6,1.2123453279855312e-4,0,Izak Rankine,0,16015,13,Gold Coast,2021,0
5,56,3,0,0,0,0,82,52,38,0,0,3,229,1,1,3,2,1,4,0,1,17,6.2,1,0,0,10,14,94,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0.9999388456344604,3.891706728609279e-5,1.3656095688929781e-5,8.632346180093009e-6,9.212629720423138e-5,0,Bailey Scott,0,16017,13,North Melbourne,2021,0
13,87,1,0,0,0,1,91,75,64,1,1,5,259,1,0,6,7,0,2,0,0,10,6.2,1,0,30,7,11,73,0,0,0,0,221,1,0,0,0,0,0,0,0,0,0.9998596906661987,1.187915331684053e-4,1.9217104636481963e-5,2.234031626358046e-6,1.6392783732044336e-4,0,Shaun Atley,0,15935,7,North Melbourne,2021,0
28,88,4,1,3,2,1,85,112,137,2,3,9,418,7,0,13,10,0,12,0,0,27,20.8,2,1,39,12,12,84,1,1,3,0,154,1,0,1,0,0,0,0,0,0,0.14092101156711578,0.5887254476547241,0.25817516446113586,0.012178324162960052,1.141610749065876,1,Zach Merrett,0,16000,12,Essendon,2021,1
10,71,3,3,1,6,0,88,76,69,5,0,6,168,2,0,6,4,0,1,2,0,12,7.6,3,3,75,11,22,143,0,0,0,0,69,0,1,0,0,0,0,0,1,0,0.9526633024215698,0.04287497699260712,0.0036333217285573483,8.28445830848068e-4,0.05262695794226602,0,Peter Wright,0,15897,3,Essendon,2021,0
13,77,3,0,1,7,0,89,52,75,0,0,2,202,10,0,10,6,0,7,1,0,11,9.8,2,7,30,12,5,42,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0.9996092915534973,3.1278462847694755e-4,4.765529229189269e-5,3.028126411663834e-5,4.98939005410648e-4,0,Darcy Moore,0,15948,9,Collingwood,2021,0
11,85,3,3,1,1,0,96,72,78,0,0,6,200,0,2,4,8,1,3,0,1,13,8.4,0,0,9,9,9,63,0,0,0,0,234,1,0,0,0,0,1,0,0,0,0.9984595775604248,0.0011220030719414353,3.9940510760061443e-4,1.9069020709139295e-5,0.001978020349270082,0,Jack Darling,0,16087,21,West Coast,2021,0
12,86,5,0,4,0,0,86,98,130,0,0,7,429,0,0,3,10,1,3,0,3,12,24.7,0,0,2,9,10,69,0,1,9,0,303,1,0,0,1,0,0,0,0,0,0.32359781861305237,0.013734932988882065,0.20364044606685638,0.45902684330940247,1.7980963550508022,3,Lance Franklin,0,15914,5,Sydney,2021,3
15,63,2,0,1,1,4,87,87,75,0,2,2,389,4,0,20,8,0,5,1,0,23,7.6,1,1,34,12,6,48,0,0,0,0,223,1,0,0,0,1,0,0,0,0,0.9987965822219849,0.0011485667200759053,2.126540130120702e-5,3.3535030524944887e-5,0.001291702614253154,0,Bachar Houli,0,15924,6,Richmond,2021,0
18,82,4,2,1,4,0,92,107,147,1,0,3,286,7,1,6,5,1,6,3,0,13,23.1,3,4,34,10,12,82,1,1,2,1,140,0,1,0,0,0,0,0,1,0,0.29537060856819153,0.3544352352619171,0.34204307198524475,0.008151101879775524,1.0629746848717332,1,Max Gawn,0,15924,6,Melbourne,2021,1
5,56,3,0,1,1,0,63,48,33,0,0,5,274,2,0,0,4,0,2,0,1,4,0.1,0,0,62,8,8,56,0,0,0,0,138,1,0,0,0,0,1,0,0,0,0.9999756813049316,9.740515451994725e-6,1.2317382243054453e-5,2.2497754343930865e-6,4.112460624128289e-5,0,Alex Sexton,0,15913,5,Gold Coast,2021,0
11,73,3,1,1,1,0,81,61,76,0,1,2,231,0,0,4,5,3,3,0,0,15,9.5,0,0,38,5,15,95,0,0,2,0,89,0,1,0,0,0,1,0,0,0,0.9232987761497498,0.06625209003686905,0.008152264170348644,0.0022968240082263947,0.08944709040224552,0,Brandan Parfitt,0,16068,19,Geelong,2021,0
8,100,0,0,0,6,0,100,32,57,0,0,0,57,7,0,4,3,0,4,1,0,5,9.4,0,4,2,4,10,64,0,0,5,0,68,1,0,0,0,0,0,0,0,0,0.9329942464828491,0.047919828444719315,0.013293657451868057,0.005792324896901846,0.09188411803916097,0,Alex Keath,0,16097,23,Western Bulldogs,2021,0
10,56,2,0,0,3,0,73,68,63,2,1,2,357,1,1,6,5,0,3,0,1,16,7.7,1,0,38,5,14,89,0,0,0,0,60,0,1,0,0,0,1,0,0,0,0.9996274709701538,1.627988094696775e-4,6.325239519355819e-5,1.4646128693129867e-4,7.286874606506899e-4,0,James Worpel,0,16014,13,Hawthorn,2021,0
31,82,4,0,0,1,1,95,137,133,0,3,10,516,6,0,4,18,0,7,2,0,10,18.6,1,1,38,14,14,98,0,0,9,0,223,0,1,0,0,0,0,0,0,1,2.159422729164362e-4,0.03642977029085159,0.1696905493736267,0.793663740158081,2.756802089512348,3,Andrew Gaff,0,15944,8,West Coast,2021,3
8,73,1,1,0,1,0,83,56,44,0,0,5,147,2,0,3,3,2,2,1,0,7,4.2,1,1,38,9,8,57,0,0,0,0,115,1,0,0,0,0,1,0,0,0,0.9999444484710693,4.354806515038945e-5,9.426375982002355e-6,2.524432602513116e-6,6.99741149219335e-5,0,Jason Castagna,0,16068,19,Richmond,2021,0
8,53,6,4,1,6,0,69,86,76,1,3,2,194,4,0,10,5,0,3,0,1,24,2.3,0,5,33,11,13,89,0,0,0,0,97,0,1,0,0,0,0,0,1,0,0.9966086149215698,0.002335535129532218,5.12409140355885e-4,5.434612976387143e-4,0.004990737303160131,0,Toby Nankervis,0,16081,21,Richmond,2021,0
9,90,0,0,0,4,0,73,51,44,0,0,0,78,3,0,4,8,0,1,1,0,4,1.6,0,4,1,7,11,73,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0.9999033212661743,4.457358591025695e-5,3.201226718374528e-5,2.0058343579876237e-5,1.6877315101737622e-4,0,Jack Payne,0,15893,3,Brisbane Lions,2021,0
7,78,3,1,1,1,0,69,39,43,0,0,0,216,6,0,5,4,0,3,2,0,10,5.1,0,1,2,11,11,77,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.9996594190597534,2.769830753095448e-4,3.4184173273388296e-5,2.9462360544130206e-5,4.33738503488712e-4,0,Rhyan Mansell,0,15903,4,Richmond,2021,0
7,88,2,0,0,0,0,68,29,25,0,0,1,64,2,1,0,3,1,3,0,0,12,3.9,0,0,24,7,13,85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.9999115467071533,6.346779991872609e-5,1.3425687939161435e-5,1.1524939509399701e-5,1.2489399432524806e-4,0,Jay Rantall,0,15927,6,Collingwood,2021,0
13,87,1,1,1,10,0,94,66,111,0,0,2,189,9,0,6,9,0,5,5,0,6,20.3,2,10,20,8,13,86,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0.9924157857894897,0.004614020232111216,0.0026361444033682346,3.340605180710554e-4,0.010888490593060851,0,Harris Andrews,0,16053,18,Brisbane Lions,2021,0
1,14,2,0,0,1,0,78,21,12,0,0,2,90,1,0,1,0,1,2,0,0,10,-3.7,0,1,44,6,8,54,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.9998964071273804,8.181886369129643e-5,1.4731770534126554e-5,7.029029347904725e-6,1.323694928032637e-4,0,Phoenix Spicer,0,16105,23,North Melbourne,2021,0
12,80,3,2,1,2,0,89,118,131,0,0,9,284,0,2,0,9,2,2,0,5,5,12.1,0,2,18,13,12,85,1,1,8,0,54,1,0,0,1,0,0,0,0,0,0.010396447964012623,0.10943405330181122,0.3147059977054596,0.5654634833335876,2.4352364987134933,3,Harry McKay,0,15923,6,Carlton,2021,3
13,65,7,0,1,0,0,83,69,54,0,0,2,346,8,0,5,6,0,7,1,0,10,4,0,0,4,15,6,51,0,0,0,0,111,1,0,0,0,1,0,0,0,0,0.9999009370803833,6.891763041494414e-5,1.1217859537282493e-5,1.895797140605282e-5,1.482272637076676e-4,0,Daniel Rioli,0,16077,20,Richmond,2021,0
15,79,2,2,1,1,0,76,75,94,4,5,3,151,1,0,10,7,1,8,0,0,18,14.9,1,0,2,9,10,69,0,0,0,0,263,1,0,1,0,0,0,0,0,0,0.9868655800819397,0.007870551198720932,0.004865542985498905,3.9839005330577493e-4,0.018796807329636067,0,Josh P. Kennedy,0,15914,5,Sydney,2021,0
10,77,1,0,0,0,0,71,35,40,0,0,4,107,4,0,9,5,0,3,1,0,10,3.2,1,0,23,9,6,45,0,0,0,0,227,1,0,0,0,1,0,0,0,0,0.9998489618301392,1.369749807054177e-4,6.057219252397772e-6,7.945589459268376e-6,1.7292618758801837e-4,0,Shaun Atley,0,16022,14,North Melbourne,2021,0
12,71,5,2,3,0,0,74,80,83,3,3,3,181,2,1,12,2,0,6,0,0,27,6.9,1,0,52,15,17,117,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0.9975184202194214,0.00209220452234149,1.2655352475121617e-4,2.6288951630704105e-4,0.0031339801207650453,0,Willem Drew,0,15881,1,Port Adelaide,2021,0
8,80,0,1,0,1,2,81,58,68,0,1,7,233,3,3,4,4,1,2,0,0,17,6.1,1,0,11,9,8,57,0,0,0,0,120,1,0,0,1,0,0,0,0,0,0.9996378421783447,3.555801522452384e-4,5.124345079821069e-6,1.4021783272255561e-6,3.7003537738655723e-4,0,Anthony McDonald-Tipungwuti,0,16030,15,Essendon,2021,0
5,63,3,2,0,5,0,82,33,26,1,1,1,102,2,0,4,3,0,1,0,0,6,2.2,0,5,9,13,8,61,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0.9999549388885498,3.8637044781353325e-5,1.833539840845333e-6,4.64102186015225e-6,5.622719004350074e-5,0,Nathan Murphy,0,16041,16,Collingwood,2021,0
23,72,2,3,0,5,1,87,124,134,0,0,2,770,13,0,11,20,0,5,2,0,11,10,2,5,23,9,6,45,0,0,5,1,231,1,0,0,0,1,0,0,0,0,0.3317355811595917,0.45258739590644836,0.1222054734826088,0.09347159415483475,0.9774131253361702,1,Jack Ziebell,0,16022,14,North Melbourne,2021,1
19,86,0,1,0,3,0,83,93,102,0,1,6,336,0,1,3,13,0,0,0,0,13,5.8,0,1,14,7,13,85,0,0,0,0,230,0,1,0,0,0,0,0,0,1,0.9764941334724426,0.011043884791433811,0.010712831281125546,0.0017491928301751614,0.037717125844210386,0,Isaac Smith,0,16090,22,Geelong,2021,0
9,64,3,0,0,3,0,72,49,47,0,1,3,205,4,0,3,6,0,5,0,0,7,4.6,0,3,21,8,10,68,0,0,0,0,26,0,1,0,1,0,0,0,0,0,0.9995423555374146,2.1395411749836057e-4,1.437842583982274e-4,9.993858839152381e-5,8.013383994693868e-4,0,Zach Guthrie,0,15947,9,Geelong,2021,0
17,63,6,0,0,3,0,89,117,84,1,0,9,821,4,0,5,13,0,3,1,1,5,12.3,2,2,49,11,10,71,0,0,0,0,56,1,0,0,0,1,0,0,0,0,0.9792160391807556,0.009752257727086544,0.009838039055466652,0.001193674630485475,0.03300935972947627,0,Jack Lukosius,0,16063,19,Gold Coast,2021,0
11,61,2,0,0,1,0,65,74,76,1,4,4,116,2,1,9,1,1,9,0,0,19,7.1,0,0,4,5,12,77,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0.9995542168617249,3.257382195442915e-4,8.296035957755521e-5,3.7020803574705496e-5,6.027213494235184e-4,0,Max Holmes,0,16101,23,Geelong,2021,0
21,96,2,1,0,1,0,77,104,117,0,0,7,256,4,1,9,12,3,7,0,1,33,24.3,1,0,39,9,19,123,0,0,2,0,67,0,1,0,0,0,1,0,0,0,0.42092177271842957,0.46604228019714355,0.09681394696235657,0.016221992671489716,0.7083361521363258,1,Jack Graham,0,16000,12,Richmond,2021,1
12,75,1,1,0,0,0,77,56,55,1,1,7,375,3,0,4,8,0,3,1,0,11,6.6,0,0,42,14,14,98,0,0,0,0,136,0,1,0,0,0,1,0,0,0,0.9990874528884888,7.826830260455608e-4,4.3020150769734755e-5,8.687691297382116e-5,0.0011293540665064938,0,Dom Sheed,0,16059,18,West Coast,2021,0
0,0,1,0,1,1,0,10,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0,1,14,5,11,71,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.9999383687973022,3.149663461954333e-5,1.2141216757299844e-5,1.7978207324631512e-5,1.0971369010803755e-4,0,Oscar Clavarino,0,16090,22,St Kilda,2021,0
7,70,2,0,1,0,0,87,56,57,0,0,4,146,1,0,3,5,1,3,0,3,9,5.6,0,0,2,9,10,69,1,1,0,0,104,1,0,1,0,0,0,0,0,0,0.9979164004325867,0.0018004023004323244,2.0003877580165863e-4,8.314826845889911e-5,0.002449924657412339,0,Tom Papley,0,15914,5,Sydney,2021,0
2,67,0,0,0,2,0,83,6,12,0,0,0,-15,0,0,1,0,2,3,0,0,4,1.2,0,2,98,6,4,30,0,0,0,0,50,1,0,0,1,0,0,0,0,0,0.9999003410339355,4.753225584863685e-5,4.433278809301555e-5,7.829897185729351e-6,1.59687523591856e-4,0,Ben King,0,16074,20,Gold Coast,2021,0
9,69,3,1,1,6,0,95,79,99,0,0,6,124,0,1,0,7,1,2,0,0,3,10.8,0,2,14,13,13,91,0,0,0,0,20,0,1,0,1,0,0,0,0,0,0.9850617051124573,0.012697819620370865,0.0014242979232221842,8.161904406733811e-4,0.017994986788835377,0,Hayden McLean,0,16093,22,Sydney,2021,0
11,65,5,0,1,5,0,100,67,55,0,0,1,276,6,0,16,7,0,3,2,0,17,3.6,0,5,49,8,5,38,0,0,0,0,97,1,0,0,0,0,0,0,0,0,0.9984753727912903,0.0012707258574664593,2.0844690152443945e-4,4.5494245568988845e-5,0.0018241023972223047,0,Jake Kelly,0,15943,8,Adelaide,2021,0
16,94,3,1,0,7,0,84,65,79,0,0,4,590,4,0,5,13,0,1,2,0,5,13.1,1,7,10,7,10,67,0,0,0,0,170,1,0,0,0,0,0,0,0,0,0.9992706179618835,5.251357797533274e-4,1.5894729585852474e-4,4.525083932094276e-5,9.787828894332051e-4,0,Nick Vlastuin,0,16034,16,Richmond,2021,0
21,81,5,2,2,1,2,84,82,99,0,2,4,490,5,0,5,13,1,5,2,0,8,11,2,1,3,12,15,102,0,0,0,0,13,0,1,0,0,1,0,0,0,0,0.9147621989250183,0.07145458459854126,0.011641697026789188,0.002141541102901101,0.10116260196082294,0,Changkuoth Jiath,0,15926,6,Hawthorn,2021,0
8,80,0,0,0,0,0,73,57,65,0,0,3,198,1,0,2,6,2,3,0,3,7,10.9,0,0,30,7,16,103,0,0,0,0,41,0,1,0,1,0,0,0,0,0,0.9990113973617554,4.954965552315116e-4,3.7219541263766587e-4,1.2093548866687343e-4,0.0016026938465074636,0,Charlie Spargo,0,15935,7,Melbourne,2021,0
21,84,1,1,1,1,4,87,100,121,2,0,7,611,1,0,3,13,0,4,0,0,11,25.2,1,0,41,13,16,109,0,1,0,0,114,0,1,0,0,0,0,0,0,1,0.70640629529953,0.15372344851493835,0.05584356188774109,0.08402671664953232,0.5174907222390175,0,Paul Seedsman,0,15908,4,Adelaide,2021,0
16,84,2,3,2,0,0,68,70,84,3,2,2,33,5,1,16,3,0,8,1,0,23,12.6,0,0,98,6,4,30,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0.9996438026428223,2.834662445820868e-4,5.391757804318331e-5,1.8845437807613052e-5,4.478377140912926e-4,0,Matt Rowell,0,16074,20,Gold Coast,2021,0
18,86,1,0,0,4,0,83,85,77,0,0,8,387,4,0,4,11,0,4,2,0,13,10.6,2,3,39,8,18,116,0,0,0,0,133,0,1,0,0,0,0,0,0,1,0.9964830875396729,0.0029272697865962982,1.0130134614882991e-4,4.883107030764222e-4,0.004594804588123225,0,Luke McDonald,0,16062,19,North Melbourne,2021,0
21,91,1,2,0,3,0,84,72,117,0,1,6,310,9,0,7,10,0,5,3,0,11,15.4,1,3,4,13,7,55,0,0,0,0,10,0,1,0,0,1,0,0,0,0,0.9815008640289307,0.015008027665317059,0.0028868401423096657,6.042394670657814e-4,0.022594426351133734,0,Hayden Young,0,16077,20,Fremantle,2021,0
22,82,3,2,1,3,1,83,90,120,2,1,3,216,5,1,8,6,1,8,0,0,17,12.3,2,2,38,6,16,102,1,1,5,0,164,0,1,1,0,0,0,0,0,0,0.2702381908893585,0.2705595791339874,0.25042882561683655,0.2087734192609787,1.3977374881505966,1,Zach Merrett,0,16104,23,Essendon,2021,1
10,67,3,0,0,0,0,93,94,103,0,0,7,339,0,2,1,7,2,2,0,1,15,22,0,0,58,5,17,107,0,0,8,0,5,0,1,0,1,0,0,0,0,0,0.004545812960714102,0.2997235357761383,0.46409010887145996,0.2316405475139618,1.9228253960609436,2,Cooper Sharman,0,16103,23,St Kilda,2021,2
15,48,7,2,1,1,0,84,117,100,0,4,6,717,7,0,6,7,0,6,2,0,21,8.1,0,1,6,12,9,66,0,1,3,0,123,0,1,0,0,0,0,0,0,1,0.45275023579597473,0.09348509460687637,0.3516279458999634,0.10213674604892731,1.103151224553585,0,Paul Seedsman,0,16016,13,Adelaide,2021,0
8,53,2,1,0,1,0,81,69,55,0,0,7,284,2,0,6,4,0,1,0,0,14,3.5,0,0,30,17,10,77,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0.9997839331626892,1.342743926215917e-4,3.4329441405134276e-5,4.744131365441717e-5,3.4525721639511175e-4,0,Brad Close,0,15919,5,Geelong,2021,0
13,68,5,1,1,6,0,89,73,89,0,1,2,352,9,0,6,10,0,6,3,0,11,10.1,1,6,8,12,11,78,0,0,0,0,146,1,0,0,0,0,0,0,0,0,0.9983674883842468,0.001416462822817266,1.0326359188184142e-4,1.1274780263192952e-4,0.0019612334144767374,0,Nick Haynes,0,15882,1,Greater Western Sydney,2021,0
16,89,0,0,0,0,0,77,67,72,0,1,3,435,2,0,8,12,0,3,0,0,12,8,1,0,95,14,21,140,0,0,0,0,62,0,1,0,0,1,0,0,0,0,0.990281343460083,0.009451687335968018,1.4836252375971526e-4,1.186410227091983e-4,0.010104335451615043,0,Riley Bonner,0,16091,22,Port Adelaide,2021,0
31,86,3,2,0,0,3,82,120,128,0,1,2,757,4,0,8,20,0,3,0,0,9,17.4,1,0,20,6,6,42,0,0,4,0,141,1,0,0,0,1,0,0,0,0,0.03416955843567848,0.2823687493801117,0.6355813145637512,0.04788041114807129,1.697172611951828,2,Aaron Hall,0,16072,20,North Melbourne,2021,2
12,80,3,3,1,1,0,85,73,84,0,5,4,74,4,0,14,7,0,3,0,0,16,6.8,3,0,1,9,12,81,0,0,3,0,53,0,1,0,0,0,0,0,0,0,0.9844126105308533,0.013733365572988987,0.0010715387761592865,0.00078248901991173625,0.01822391018504277,0,Mark O'Connor,0,15885,2,Geelong,2021,0
