season,match_round,footywire_player,player_team,AF,SC,player_name
2021,5,Sam Mayes,Port Adelaide,73,59,Sam Mayes
2021,5,Ryan Burton,Port Adelaide,73,83,Ryan Burton
2021,5,Todd Marshall,Port Adelaide,95,119,Todd Marshall
2021,5,Thomas Jonas,Port Adelaide,75,73,Tom Jonas
2021,5,Boyd Woodcock,Port Adelaide,81,68,Boyd Woodcock
2021,5,Aliir Aliir,Port Adelaide,68,104,Aliir Aliir
2021,5,Connor Rozee,Port Adelaide,71,54,Connor Rozee
2021,5,Lachlan Jones,Port Adelaide,38,69,Lachie Jones
2021,5,Robbie Gray,Port Adelaide,64,84,Robbie Gray
2021,5,Tom Clurey,Port Adelaide,72,83,Tom Clurey
2021,5,Miles Bergman,Port Adelaide,69,62,Miles Bergman
2021,5,Orazio Fantasia,Port Adelaide,72,61,Orazio Fantasia
2021,5,Mitch Georgiades,Port Adelaide,66,107,Mitch Georgiades
2021,5,Willem Drew,Port Adelaide,55,41,Willem Drew
2021,5,Charlie Dixon,Port Adelaide,70,99,Charlie Dixon
2021,5,Scott Lycett,Port Adelaide,76,115,Scott Lycett
2021,5,Steven Motlop,Port Adelaide,55,57,Steven Motlop
2021,5,Dan Houston,Port Adelaide,32,48,Dan Houston
2021,5,Hamish Hartlett,Port Adelaide,24,27,Hamish Hartlett
2021,5,Lachie Neale,Brisbane Lions,145,157,Lachie Neale
2021,5,Jarryd Lyons,Brisbane Lions,130,128,Jarryd Lyons
2021,5,Hugh McCluggage,Brisbane Lions,128,140,Hugh McCluggage
2021,5,Daniel Rich,Brisbane Lions,111,123,Daniel Rich
2021,5,Dayne Zorko,Brisbane Lions,108,101,Dayne Zorko
2021,5,Joe Daniher,Brisbane Lions,115,121,Joe Daniher
2021,5,Mitch Robinson,Brisbane Lions,59,64,Mitch Robinson
2021,5,Lincoln McCarthy,Brisbane Lions,107,134,Lincoln McCarthy
2021,5,Grant Birchall,Brisbane Lions,77,73,Grant Birchall
2021,5,Marcus Adams,Brisbane Lions,80,77,Marcus Adams
2021,5,Darcy Gardiner,Brisbane Lions,56,45,Darcy Gardiner
2021,5,Ryan Lester,Brisbane Lions,39,49,Ryan Lester
2021,5,Harris Andrews,Brisbane Lions,60,104,Harris Andrews
2021,5,Charlie Cameron,Brisbane Lions,39,51,Charlie Cameron
2021,5,Callum Ah Chee,Brisbane Lions,36,50,Callum Ah Chee
2021,5,Zac Bailey,Brisbane Lions,40,53,Zac Bailey
2021,5,Jaxon Prior,Brisbane Lions,50,65,Jaxon Prior
2021,5,Jarrod Berry,Brisbane Lions,31,40,Jarrod Berry
2021,5,Oscar McInerney,Brisbane Lions,45,53,Oscar McInerney
2021,5,Eric Hipwood,Brisbane Lions,60,51,Eric Hipwood
2021,5,Brandon Starcevich,Brisbane Lions,30,34,Brandon Starcevich
2021,5,Thomas Berry,Brisbane Lions,22,10,Thomas Berry
2021,5,Daniel McStay,Brisbane Lions,37,63,Daniel McStay
2021,5,Zachary Merrett,Essendon,105,130,Zach Merrett
2021,5,Andrew McGrath,Essendon,133,117,Andrew McGrath
2021,5,Kyle Langford,Essendon,99,96,Kyle Langford
2021,5,Darcy Parish,Essendon,89,79,Darcy Parish
2021,5,Dyson Heppell,Essendon,86,86,Dyson Heppell
2021,5,Nick Hind,Essendon,71,102,Nick Hind
2021,5,Archie Perkins,Essendon,82,56,Archie Perkins
2021,5,Will Snelling,Essendon,68,74,Will Snelling
2021,5,Mason Redman,Essendon,75,62,Mason Redman
2021,5,Jayden Laverde,Essendon,57,84,Jayden Laverde
2021,5,Devon Smith,Essendon,56,64,Devon Smith
2021,5,Aaron Francis,Essendon,45,82,Aaron Francis
2021,5,Cale Hooker,Essendon,78,83,Cale Hooker
2021,5,Anthony M-Tipungwuti,Essendon,49,45,Anthony McDonald-Tipungwuti
2021,5,Brayden Ham,Essendon,38,24,Brayden Ham
2021,5,Nikolas Cox,Essendon,44,39,Nik Cox
2021,5,Zach Reid,Essendon,51,53,Zach Reid
2021,5,Jake Stringer,Essendon,37,27,Jake Stringer
2021,5,Matt Guelfi,Essendon,35,28,Matt Guelfi
2021,5,Peter Wright,Essendon,70,97,Peter Wright
2021,5,Harrison Jones,Essendon,21,30,Harrison Jones
2021,5,Alec Waterman,Essendon,41,27,Alec Waterman
2021,5,Jordan Ridley,Essendon,15,31,Jordan Ridley
2021,5,Ben Keays,Adelaide,91,76,Ben Keays
2021,5,Rory Laird,Adelaide,110,94,Rory Laird
2021,5,Paul Seedsman,Adelaide,103,108,Paul Seedsman
2021,5,Brodie Smith,Adelaide,101,117,Brodie Smith
2021,5,Tom Doedee,Adelaide,74,101,Tom Doedee
2021,5,Lachlan Sholl,Adelaide,103,103,Lachlan Sholl
2021,5,Jake Kelly,Adelaide,86,92,Jake Kelly
2021,5,Reilly O'Brien,Adelaide,91,113,Reilly O'Brien
2021,5,Jordon Butts,Adelaide,82,81,Jordon Butts
2021,5,Harry Schoenberg,Adelaide,50,56,Harry Schoenberg
2021,5,Luke Brown,Adelaide,69,74,Luke Brown
2021,5,Lachlan Murphy,Adelaide,60,68,Lachlan Murphy
2021,5,Tom Lynch,Adelaide,67,63,Tom Lynch
2021,5,Taylor Walker,Adelaide,74,85,Taylor Walker
2021,5,Will Hamill,Adelaide,48,48,Will Hamill
2021,5,Sam Berry,Adelaide,33,31,Sam Berry
2021,5,Andrew McPherson,Adelaide,39,36,Andrew McPherson
2021,5,Ned McHenry,Adelaide,50,53,Ned McHenry
2021,5,James Rowe,Adelaide,58,79,James Rowe
2021,5,Darcy Fogarty,Adelaide,43,41,Darcy Fogarty
2021,5,Billy Frampton,Adelaide,45,37,Billy Frampton
2021,5,Shane McAdam,Adelaide,37,23,Shane McAdam
2021,5,Andrew Brayshaw,Fremantle,111,117,Andrew Brayshaw
2021,5,David Mundy,Fremantle,122,145,David Mundy
2021,5,Nathan Fyfe,Fremantle,92,125,Nat Fyfe
2021,5,Luke Ryan,Fremantle,113,134,Luke Ryan
2021,5,James Aish,Fremantle,91,90,James Aish
2021,5,Caleb Serong,Fremantle,68,64,Caleb Serong
2021,5,Blake Acres,Fremantle,77,75,Blake Acres
2021,5,Nathan Wilson,Fremantle,65,68,Nathan Wilson
2021,5,Ethan Hughes,Fremantle,65,65,Ethan Hughes
2021,5,Matthew Taberner,Fremantle,88,97,Matt Taberner
2021,5,Heath Chapman,Fremantle,61,54,Heath Chapman
2021,5,Michael Walters,Fremantle,59,57,Michael Walters
2021,5,Sean Darcy,Fremantle,101,105,Sean Darcy
2021,5,Travis Colyer,Fremantle,63,69,Travis Colyer
2021,5,Lachlan Schultz,Fremantle,85,108,Lachie Schultz
2021,5,Reece Conca,Fremantle,33,38,Reece Conca
2021,5,Minairo Frederick,Fremantle,57,69,Michael Frederick
2021,5,Rory Lobb,Fremantle,53,44,Rory Lobb
2021,5,Brennan Cox,Fremantle,44,80,Brennan Cox
2021,5,Griffin Logue,Fremantle,40,52,Griffin Logue
2021,5,Mitchell Crowden,Fremantle,29,35,Mitch Crowden
2021,5,Josh Treacy,Fremantle,21,16,Josh Treacy
2021,5,Adam Cerra,Fremantle,17,15,Adam Cerra
2021,5,Tom Mitchell,Hawthorn,103,76,Tom Mitchell
2021,5,Jaeger O'Meara,Hawthorn,109,127,Jaeger O'Meara
2021,5,Jarman Impey,Hawthorn,94,84,Jarman Impey
2021,5,Liam Shiels,Hawthorn,93,86,Liam Shiels
2021,5,Chad Wingard,Hawthorn,64,60,Chad Wingard
2021,5,Blake Hardwick,Hawthorn,60,85,Blake Hardwick
2021,5,Jack Scrimshaw,Hawthorn,78,96,Jack Scrimshaw
2021,5,Harry Morrison,Hawthorn,75,73,Harry Morrison
2021,5,Shaun Burgoyne,Hawthorn,48,76,Shaun Burgoyne
2021,5,Sam Frost,Hawthorn,35,39,Sam Frost
2021,5,James Worpel,Hawthorn,47,54,James Worpel
2021,5,Tom Phillips,Hawthorn,56,55,Tom Phillips
2021,5,Oliver Hanrahan,Hawthorn,71,70,Oliver Hanrahan
2021,5,Luke Breust,Hawthorn,66,65,Luke Breust
2021,5,Changkuoth Jiath,Hawthorn,38,72,Changkuoth Jiath
2021,5,Ben McEvoy,Hawthorn,65,64,Ben McEvoy
2021,5,Daniel Howe,Hawthorn,40,42,Daniel Howe
2021,5,Kyle Hartigan,Hawthorn,30,31,Kyle Hartigan
2021,5,Dylan Moore,Hawthorn,51,45,Dylan Moore
2021,5,Jacob Koschitzke,Hawthorn,48,62,Jacob Koschitzke
2021,5,Tim O'Brien,Hawthorn,45,65,Tim O'Brien
2021,5,Conor Nash,Hawthorn,24,18,Conor Nash
2021,5,Christian Salem,Melbourne,112,108,Christian Salem
2021,5,Clayton Oliver,Melbourne,121,115,Clayton Oliver
2021,5,Max Gawn,Melbourne,131,172,Max Gawn
2021,5,Christian Petracca,Melbourne,102,108,Christian Petracca
2021,5,Tom McDonald,Melbourne,115,136,Tom McDonald
2021,5,Michael Hibberd,Melbourne,74,96,Michael Hibberd
2021,5,Trent Rivers,Melbourne,75,84,Trent Rivers
2021,5,Jack Viney,Melbourne,72,57,Jack Viney
2021,5,James Jordan,Melbourne,68,76,James Jordon
2021,5,Kysaiah Pickett,Melbourne,95,96,Kysaiah Pickett
2021,5,Angus Brayshaw,Melbourne,72,75,Angus Brayshaw
2021,5,Ed Langdon,Melbourne,77,80,Ed Langdon
2021,5,Luke Jackson,Melbourne,85,78,Luke Jackson
2021,5,Adam Tomlinson,Melbourne,72,57,Adam Tomlinson
2021,5,Jake Lever,Melbourne,78,107,Jake Lever
2021,5,Alex N-Bullen,Melbourne,63,59,Alex Neal-Bullen
2021,5,Jayden Hunt,Melbourne,59,72,Jayden Hunt
2021,5,Jake Melksham,Melbourne,65,83,Jake Melksham
2021,5,Charlie Spargo,Melbourne,50,39,Charlie Spargo
2021,5,Mitchell Brown,Melbourne,70,77,Mitch Brown
2021,5,Nathan Jones,Melbourne,25,22,Nathan Jones
2021,5,Harrison Petty,Melbourne,33,60,Harrison Petty
2021,5,Brandan Parfitt,Geelong,107,135,Brandan Parfitt
2021,5,Isaac Smith,Geelong,100,86,Isaac Smith
2021,5,Thomas Stewart,Geelong,114,152,Tom Stewart
2021,5,Sam Menegola,Geelong,98,152,Sam Menegola
2021,5,Mitchell Duncan,Geelong,105,133,Mitch Duncan
2021,5,Zach Tuohy,Geelong,80,103,Zach Tuohy
2021,5,Rhys Stanley,Geelong,81,96,Rhys Stanley
2021,5,Cameron Guthrie,Geelong,80,75,Cameron Guthrie
2021,5,Patrick Dangerfield,Geelong,72,75,Patrick Dangerfield
2021,5,Gryan Miers,Geelong,91,92,Gryan Miers
2021,5,Mark Blicavs,Geelong,77,106,Mark Blicavs
2021,5,Joel Selwood,Geelong,69,88,Joel Selwood
2021,5,Jack Henry,Geelong,54,74,Jack Henry
2021,5,Jake Kolodjashnij,Geelong,49,64,Jake Kolodjashnij
2021,5,Tom Atkins,Geelong,54,57,Tom Atkins
2021,5,Bradley Close,Geelong,69,55,Brad Close
2021,5,Lachlan Henderson,Geelong,55,58,Lachie Henderson
2021,5,Jed Bews,Geelong,55,35,Jed Bews
2021,5,Tom Hawkins,Geelong,56,79,Tom Hawkins
2021,5,Luke Dahlhaus,Geelong,64,74,Luke Dahlhaus
2021,5,Gary Rohan,Geelong,58,83,Gary Rohan
2021,5,Sam De Koning,Geelong,29,27,Sam De Koning
2021,5,Jack Ziebell,North Melbourne,140,148,Jack Ziebell
2021,5,Ben Cunnington,North Melbourne,97,86,Ben Cunnington
2021,5,Shaun Atley,North Melbourne,74,84,Shaun Atley
2021,5,Jy Simpkin,North Melbourne,67,68,Jy Simpkin
2021,5,Aiden Bonar,North Melbourne,71,103,Aiden Bonar
2021,5,Lachie Young,North Melbourne,89,73,Lachie Young
2021,5,Tom Powell,North Melbourne,73,74,Tom Powell
2021,5,Jaidyn Stephenson,North Melbourne,91,73,Jaidyn Stephenson
2021,5,Atu Bosenavulagi,North Melbourne,59,72,Atu Bosenavulagi
2021,5,Curtis Taylor,North Melbourne,58,57,Curtis Taylor
2021,5,Joshua Walker,North Melbourne,45,49,Josh Walker
2021,5,Tarryn Thomas,North Melbourne,53,61,Tarryn Thomas
2021,5,Todd Goldstein,North Melbourne,71,76,Todd Goldstein
2021,5,Tom Campbell,North Melbourne,60,41,Tom Campbell
2021,5,Jack Mahony,North Melbourne,41,37,Jack Mahony
2021,5,Aaron Hall,North Melbourne,35,37,Aaron Hall
2021,5,Kayne Turner,North Melbourne,43,58,Kayne Turner
2021,5,Ben McKay,North Melbourne,32,48,Ben McKay
2021,5,Kyron Hayden,North Melbourne,29,18,Kyron Hayden
2021,5,Will Phillips,North Melbourne,39,41,Will Phillips
2021,5,Bailey Scott,North Melbourne,24,26,Bailey Scott
2021,5,Nick Larkey,North Melbourne,44,45,Nick Larkey
2021,5,Charlie Lazzaro,North Melbourne,26,29,Charlie Lazzaro
2021,6,Lachlan Ash,Greater Western Sydney,146,139,Lachie Ash
2021,6,Tim Taranto,Greater Western Sydney,104,102,Tim Taranto
2021,6,Jacob Hopper,Greater Western Sydney,98,111,Jacob Hopper
2021,6,Isaac Cumming,Greater Western Sydney,102,107,Isaac Cumming
2021,6,Toby Greene,Greater Western Sydney,88,108,Toby Greene
2021,6,Harry Perryman,Greater Western Sydney,84,82,Harry Perryman
2021,6,Joshua Kelly,Greater Western Sydney,78,69,Josh Kelly
2021,6,Sam Taylor,Greater Western Sydney,78,93,Sam Taylor
2021,6,Tom Green,Greater Western Sydney,40,59,Tom Green
2021,6,Callan Ward,Greater Western Sydney,56,45,Callan Ward
2021,6,Xavier O'Halloran,Greater Western Sydney,60,35,Xavier O'Halloran
2021,6,Brent Daniels,Greater Western Sydney,46,55,Brent Daniels
2021,6,Jack Buckley,Greater Western Sydney,48,67,Jack Buckley
2021,6,Connor Idun,Greater Western Sydney,72,73,Connor Idun
2021,6,Jeremy Finlayson,Greater Western Sydney,47,54,Jeremy Finlayson
2021,6,Matthew Flynn,Greater Western Sydney,68,70,Matt Flynn
2021,6,Lachlan Keeffe,Greater Western Sydney,52,65,Lachlan Keeffe
2021,6,Harrison Himmelberg,Greater Western Sydney,59,67,Harry Himmelberg
2021,6,Ian Hill,Greater Western Sydney,36,45,Bobby Hill
2021,6,Tanner Bruhn,Greater Western Sydney,18,8,Tanner Bruhn
2021,6,Jake Riccardi,Greater Western Sydney,15,11,Jake Riccardi
2021,6,Nick Haynes,Greater Western Sydney,9,2,Nick Haynes
2021,6,Conor Stone,Greater Western Sydney,26,34,Conor Stone
2021,6,Jackson Macrae,Western Bulldogs,159,140,Jack Macrae
2021,6,Adam Treloar,Western Bulldogs,115,113,Adam Treloar
2021,6,Josh Dunkley,Western Bulldogs,100,132,Josh Dunkley
2021,6,Thomas Liberatore,Western Bulldogs,131,139,Tom Liberatore
2021,6,Marcus Bontempelli,Western Bulldogs,102,127,Marcus Bontempelli
2021,6,Bailey Dale,Western Bulldogs,77,61,Bailey Dale
2021,6,Bailey Smith,Western Bulldogs,59,64,Bailey Smith
2021,6,Lachlan Hunter,Western Bulldogs,74,89,Lachie Hunter
2021,6,Caleb Daniel,Western Bulldogs,55,78,Caleb Daniel
2021,6,Taylor Duryea,Western Bulldogs,66,80,Taylor Duryea
2021,6,Anthony Scott,Western Bulldogs,49,66,Anthony Scott
2021,6,Hayden Crozier,Western Bulldogs,79,73,Hayden Crozier
2021,6,Alex Keath,Western Bulldogs,63,79,Alex Keath
2021,6,Aaron Naughton,Western Bulldogs,84,76,Aaron Naughton
2021,6,Timothy English,Western Bulldogs,50,76,Tim English
2021,6,Easton Wood,Western Bulldogs,44,47,Easton Wood
2021,6,Jason Johannisen,Western Bulldogs,54,73,Jason Johannisen
2021,6,Josh Bruce,Western Bulldogs,57,66,Josh Bruce
2021,6,Zaine Cordy,Western Bulldogs,39,48,Zaine Cordy
2021,6,Stefan Martin,Western Bulldogs,62,66,Stefan Martin
2021,6,Lachlan McNeil,Western Bulldogs,41,50,Lachlan McNeil
2021,6,Laitham Vandermeer,Western Bulldogs,31,41,Laitham Vandermeer
2021,6,Lin Jong,Western Bulldogs,17,15,Lin Jong
2021,6,Cameron Guthrie,Geelong,110,144,Cameron Guthrie
2021,6,Joel Selwood,Geelong,93,136,Joel Selwood
2021,6,Thomas Stewart,Geelong,101,109,Tom Stewart
2021,6,Mitchell Duncan,Geelong,146,149,Mitch Duncan
2021,6,Isaac Smith,Geelong,104,77,Isaac Smith
2021,6,Tom Atkins,Geelong,105,103,Tom Atkins
2021,6,Sam Menegola,Geelong,75,74,Sam Menegola
2021,6,Lachlan Henderson,Geelong,98,121,Lachie Henderson
2021,6,Jack Henry,Geelong,99,111,Jack Henry
2021,6,Jed Bews,Geelong,70,61,Jed Bews
2021,6,Gryan Miers,Geelong,74,83,Gryan Miers
2021,6,Brandan Parfitt,Geelong,48,58,Brandan Parfitt
2021,6,Rhys Stanley,Geelong,93,131,Rhys Stanley
2021,6,Luke Dahlhaus,Geelong,57,73,Luke Dahlhaus
2021,6,Mark O'Connor,Geelong,88,98,Mark O'Connor
2021,6,Tom Hawkins,Geelong,71,105,Tom Hawkins
2021,6,Gary Rohan,Geelong,78,117,Gary Rohan
2021,6,Mark Blicavs,Geelong,58,59,Mark Blicavs
2021,6,Zach Tuohy,Geelong,50,44,Zach Tuohy
2021,6,Jeremy Cameron,Geelong,62,83,Jeremy Cameron
2021,6,Jake Kolodjashnij,Geelong,20,33,Jake Kolodjashnij
2021,6,Bradley Close,Geelong,48,57,Brad Close
2021,6,Jordan Clark,Geelong,22,13,Jordan Clark
2021,6,Andrew Gaff,West Coast,93,88,Andrew Gaff
2021,6,Jack Redden,West Coast,67,93,Jack Redden
2021,6,Alex Witherden,West Coast,75,59,Alex Witherden
2021,6,Tim Kelly,West Coast,52,77,Tim Kelly
2021,6,Xavier O'Neill,West Coast,49,49,Xavier O'Neill
2021,6,Nicholas Naitanui,West Coast,70,94,Nic Naitanui
2021,6,Bradley Sheppard,West Coast,48,55,Brad Sheppard
2021,6,Dominic Sheed,West Coast,47,47,Dom Sheed
2021,6,Jackson Nelson,West Coast,38,21,Jackson Nelson
2021,6,Jack Darling,West Coast,84,86,Jack Darling
2021,6,Jarrod Brander,West Coast,39,65,Jarrod Brander
2021,6,Jamie Cripps,West Coast,48,56,Jamie Cripps
2021,6,Liam Duggan,West Coast,40,41,Liam Duggan
2021,6,Tom Barrass,West Coast,30,41,Tom Barrass
2021,6,Tom Cole,West Coast,42,41,Tom Cole
2021,6,Zac Langdon,West Coast,39,34,Zac Langdon
2021,6,Josh Rotham,West Coast,13,19,Josh Rotham
2021,6,Oscar Allen,West Coast,57,64,Oscar Allen
2021,6,Jeremy McGovern,West Coast,32,76,Jeremy McGovern
2021,6,Jake Waterman,West Coast,32,28,Jake Waterman
2021,6,Jamaine Jones,West Coast,40,46,Jamaine Jones
2021,6,Nathan Vardy,West Coast,51,66,Nathan Vardy
2021,6,Brayden Ainsworth,West Coast,11,13,Brayden Ainsworth
2021,6,Touk Miller,Gold Coast,142,146,Touk Miller
2021,6,Noah Anderson,Gold Coast,120,115,Noah Anderson
2021,6,David Swallow,Gold Coast,114,96,David Swallow
2021,6,Brandon Ellis,Gold Coast,104,94,Brandon Ellis
2021,6,Nicholas Holman,Gold Coast,135,108,Nick Holman
2021,6,Jack Lukosius,Gold Coast,84,79,Jack Lukosius
2021,6,Ben Ainsworth,Gold Coast,105,91,Ben Ainsworth
2021,6,Hugh Greenwood,Gold Coast,92,79,Hugh Greenwood
2021,6,Jack Bowes,Gold Coast,81,92,Jack Bowes
2021,6,Izak Rankine,Gold Coast,82,101,Izak Rankine
2021,6,Lachlan Weller,Gold Coast,80,79,Lachie Weller
2021,6,Sam Flanders,Gold Coast,64,62,Sam Flanders
2021,6,Sean Lemmens,Gold Coast,62,80,Sean Lemmens
2021,6,Oleg Markov,Gold Coast,64,66,Oleg Markov
2021,6,Wil Powell,Gold Coast,69,69,Wil Powell
2021,6,Ben King,Gold Coast,95,95,Ben King
2021,6,Jy Farrar,Gold Coast,74,59,Jy Farrar
2021,6,Chris Burgess,Gold Coast,58,58,Chris Burgess
2021,6,Charlie Ballard,Gold Coast,43,46,Charlie Ballard
2021,6,Josh Corbett,Gold Coast,58,67,Josh Corbett
2021,6,Samuel Collins,Gold Coast,32,49,Sam Collins
2021,6,Caleb Graham,Gold Coast,29,37,Caleb Graham
2021,6,Josh P. Kennedy,Sydney,146,134,Josh P. Kennedy
2021,6,Luke Parker,Sydney,105,94,Luke Parker
2021,6,Jake Lloyd,Sydney,114,106,Jake Lloyd
2021,6,Callum Mills,Sydney,142,136,Callum Mills
2021,6,Jordan Dawson,Sydney,86,74,Jordan Dawson
2021,6,Oliver Florent,Sydney,90,81,Oliver Florent
2021,6,Chad Warner,Sydney,93,73,Chad Warner
2021,6,Justin Mcinerney,Sydney,61,61,Justin McInerney
2021,6,James Rowbottom,Sydney,83,65,James Rowbottom
2021,6,Kaiden Brand,Sydney,52,65,Kaiden Brand
2021,6,Callum Sinclair,Sydney,110,109,Callum Sinclair
2021,6,Isaac Heeney,Sydney,63,54,Isaac Heeney
2021,6,Tom Papley,Sydney,34,39,Tom Papley
2021,6,Braeden Campbell,Sydney,48,35,Braeden Campbell
2021,6,Errol Gulden,Sydney,54,38,Errol Gulden
2021,6,Sam Wicks,Sydney,68,57,Sam Wicks
2021,6,Sam Reid,Sydney,61,67,Sam Reid
2021,6,Harry Cunningham,Sydney,51,52,Harry Cunningham
2021,6,Lewis Melican,Sydney,34,49,Lewis Melican
2021,6,Will Hayward,Sydney,61,54,Will Hayward
2021,6,Hayden McLean,Sydney,42,36,Hayden McLean
2021,6,Nick Blakey,Sydney,40,28,Nick Blakey
2021,6,George Hewett,Sydney,10,20,George Hewett
2021,6,Sam Walsh,Carlton,123,130,Sam Walsh
2021,6,Edward Curnow,Carlton,131,137,Ed Curnow
2021,6,Sam Docherty,Carlton,126,121,Sam Docherty
2021,6,Patrick Cripps,Carlton,69,64,Patrick Cripps
2021,6,Jacob Weitering,Carlton,93,109,Jacob Weitering
2021,6,Zachary Williams,Carlton,85,89,Zac Williams
2021,6,Marc Murphy,Carlton,84,65,Marc Murphy
2021,6,Sam P-Seton,Carlton,80,58,Sam Petrevski-Seton
2021,6,Liam Jones,Carlton,74,104,Liam Jones
2021,6,David Cuningham,Carlton,52,67,David Cuningham
2021,6,Harry McKay,Carlton,118,131,Harry McKay
2021,6,Lachlan Fogarty,Carlton,55,51,Lachie Fogarty
2021,6,Matt Cottrell,Carlton,58,39,Matthew Cottrell
2021,6,Jack Newnes,Carlton,49,45,Jack Newnes
2021,6,Eddie Betts,Carlton,33,48,Eddie Betts
2021,6,Adam Saad,Carlton,45,66,Adam Saad
2021,6,Lachlan Plowman,Carlton,52,43,Lachie Plowman
2021,6,Marc Pittonet,Carlton,61,73,Marc Pittonet
2021,6,Liam Stocker,Carlton,40,29,Liam Stocker
2021,6,Mitch McGovern,Carlton,52,60,Mitch McGovern
2021,6,Levi Casboult,Carlton,49,45,Levi Casboult
2021,6,Michael Gibbons,Carlton,28,22,Michael Gibbons
2021,6,Hugh McCluggage,Brisbane Lions,108,128,Hugh McCluggage
2021,6,Daniel Rich,Brisbane Lions,95,103,Daniel Rich
2021,6,Jarryd Lyons,Brisbane Lions,95,108,Jarryd Lyons
2021,6,Lachie Neale,Brisbane Lions,83,96,Lachie Neale
2021,6,Dayne Zorko,Brisbane Lions,111,102,Dayne Zorko
2021,6,Mitch Robinson,Brisbane Lions,59,73,Mitch Robinson
2021,6,Zac Bailey,Brisbane Lions,76,90,Zac Bailey
2021,6,Deven Robertson,Brisbane Lions,75,97,Deven Robertson
2021,6,Ryan Lester,Brisbane Lions,61,81,Ryan Lester
2021,6,Grant Birchall,Brisbane Lions,53,43,Grant Birchall
2021,6,Joe Daniher,Brisbane Lions,77,82,Joe Daniher
2021,6,Eric Hipwood,Brisbane Lions,78,80,Eric Hipwood
2021,6,Marcus Adams,Brisbane Lions,50,51,Marcus Adams
2021,6,Harris Andrews,Brisbane Lions,52,56,Harris Andrews
2021,6,Jaxon Prior,Brisbane Lions,52,50,Jaxon Prior
2021,6,Lincoln McCarthy,Brisbane Lions,68,75,Lincoln McCarthy
2021,6,Oscar McInerney,Brisbane Lions,80,112,Oscar McInerney
2021,6,Daniel McStay,Brisbane Lions,70,60,Daniel McStay
2021,6,Brandon Starcevich,Brisbane Lions,51,64,Brandon Starcevich
2021,6,Charlie Cameron,Brisbane Lions,48,70,Charlie Cameron
2021,6,Callum Ah Chee,Brisbane Lions,42,55,Callum Ah Chee
2021,6,Thomas Berry,Brisbane Lions,25,22,Thomas Berry
2021,6,Darcy Gardiner,Brisbane Lions,7,7,Darcy Gardiner
2021,6,Christian Salem,Melbourne,141,167,Christian Salem
2021,6,Christian Petracca,Melbourne,137,133,Christian Petracca
2021,6,Clayton Oliver,Melbourne,124,114,Clayton Oliver
2021,6,Ed Langdon,Melbourne,94,82,Ed Langdon
2021,6,Jack Viney,Melbourne,94,99,Jack Viney
2021,6,Angus Brayshaw,Melbourne,75,67,Angus Brayshaw
2021,6,Steven May,Melbourne,90,94,Steven May
2021,6,Max Gawn,Melbourne,107,147,Max Gawn
2021,6,Alex N-Bullen,Melbourne,93,91,Alex Neal-Bullen
2021,6,Tom McDonald,Melbourne,80,109,Tom McDonald
2021,6,Jayden Hunt,Melbourne,51,48,Jayden Hunt
2021,6,Jake Lever,Melbourne,64,106,Jake Lever
2021,6,James Jordan,Melbourne,63,82,James Jordon
2021,6,Luke Jackson,Melbourne,100,118,Luke Jackson
2021,6,Nathan Jones,Melbourne,64,54,Nathan Jones
2021,6,Trent Rivers,Melbourne,49,48,Trent Rivers
2021,6,Adam Tomlinson,Melbourne,62,91,Adam Tomlinson
2021,6,Kysaiah Pickett,Melbourne,70,70,Kysaiah Pickett
2021,6,Jake Melksham,Melbourne,45,38,Jake Melksham
2021,6,Michael Hibberd,Melbourne,53,27,Michael Hibberd
2021,6,Bayley Fritsch,Melbourne,61,55,Bayley Fritsch
2021,6,Charlie Spargo,Melbourne,24,30,Charlie Spargo
2021,6,Shai Bolton,Richmond,122,99,Shai Bolton
2021,6,Liam Baker,Richmond,105,86,Liam Baker
2021,6,Shane Edwards,Richmond,84,109,Shane Edwards
2021,6,Bachar Houli,Richmond,87,75,Bachar Houli
2021,6,Toby Nankervis,Richmond,91,129,Toby Nankervis
2021,6,Jayden Short,Richmond,75,61,Jayden Short
2021,6,Marlion Pickett,Richmond,70,89,Marlion Pickett
2021,6,Kamdyn Mcintosh,Richmond,64,50,Kamdyn McIntosh
2021,6,Jack Graham,Richmond,82,60,Jack Graham
2021,6,Kane Lambert,Richmond,41,56,Kane Lambert
2021,6,Nathan Broad,Richmond,47,50,Nathan Broad
2021,6,Dylan Grimes,Richmond,54,68,Dylan Grimes
2021,6,Daniel Rioli,Richmond,50,56,Daniel Rioli
2021,6,Trent Cotchin,Richmond,50,56,Trent Cotchin
2021,6,David Astbury,Richmond,46,53,David Astbury
2021,6,Tom Lynch,Richmond,46,39,Tom J. Lynch
2021,6,Jack Riewoldt,Richmond,68,70,Jack Riewoldt
2021,6,Rhyan Mansell,Richmond,34,39,Rhyan Mansell
2021,6,Jason Castagna,Richmond,50,42,Jason Castagna
2021,6,Jack Ross,Richmond,26,22,Jack Ross
2021,6,Dustin Martin,Richmond,25,39,Dustin Martin
2021,6,Jake Aarts,Richmond,52,42,Jake Aarts
2021,6,Noah Balta,Richmond,30,40,Noah Balta
2021,6,Caleb Serong,Fremantle,143,118,Caleb Serong
2021,6,Nathan Fyfe,Fremantle,107,125,Nat Fyfe
2021,6,Andrew Brayshaw,Fremantle,121,112,Andrew Brayshaw
