"","season","match_round","player_name","player_team","coaches_votes"
"7987",2020,3,"Luke Parker","Sydney",3
"7988",2020,3,"Jake Lloyd","Sydney",1
"7989",2020,3,"Taylor Adams","Collingwood",8
"7990",2020,3,"Steele Sidebottom","Collingwood",8
"7991",2020,3,"Brodie Grundy","Collingwood",5
"7992",2020,3,"Brayden Maynard","Collingwood",5
"7993",2020,3,"Darcy Moore","Collingwood",2
"7994",2020,3,"Dan Butler","St Kilda",1
"7995",2020,3,"Brody Mihocek","Collingwood",1
"7996",2020,3,"Lachie Neale","Brisbane Lions",10
"7997",2020,3,"Hugh McCluggage","Brisbane Lions",8
"7998",2020,3,"Jarrod Berry","Brisbane Lions",6
"7999",2020,3,"Nic Naitanui","West Coast",2
"8000",2020,3,"Andrew Gaff","West Coast",2
"8001",2020,3,"Brad Sheppard","West Coast",1
"8002",2020,3,"Darcy Gardiner","Brisbane Lions",1
"8003",2020,3,"Levi Casboult","Carlton",9
"8004",2020,3,"Marc Pittonet","Carlton",7
"8005",2020,3,"Patrick Cripps","Carlton",5
"8006",2020,3,"Jacob Weitering","Carlton",4
"8007",2020,3,"Eddie Betts","Carlton",3
"8008",2020,3,"Gary Rohan","Geelong",1
"8009",2020,3,"Sam Docherty","Carlton",1
"8010",2020,3,"Matt Rowell","Gold Coast",10
"8011",2020,3,"Jarrod Witts","Gold Coast",8
"8012",2020,3,"Lachie Weller","Gold Coast",3
"8013",2020,3,"Ben King","Gold Coast",3
"8014",2020,3,"Hugh Greenwood","Gold Coast",3
"8015",2020,3,"Touk Miller","Gold Coast",3
"8016",2020,3,"Travis Boak","Port Adelaide",10
"8017",2020,3,"Ollie Wines","Port Adelaide",8
"8018",2020,3,"Nat Fyfe","Fremantle",4
"8019",2020,3,"Charlie Dixon","Port Adelaide",4
"8020",2020,3,"Justin Westhoff","Port Adelaide",2
"8021",2020,3,"Scott Lycett","Port Adelaide",2
"8022",2020,4,"Marcus Bontempelli","Western Bulldogs",10
"8023",2020,4,"Tim English","Western Bulldogs",6
"8024",2020,4,"Tom Papley","Sydney",6
"8025",2020,4,"Caleb Daniel","Western Bulldogs",4
"8026",2020,4,"Bailey Smith","Western Bulldogs",2
"8027",2020,4,"Hayden Crozier","Western Bulldogs",2
"8028",2020,4,"Toby Greene","Greater Western Sydney",10
"8029",2020,4,"Scott Pendlebury","Collingwood",8
"8030",2020,4,"Nick Haynes","Greater Western Sydney",6
"8031",2020,4,"Jeremy Howe","Collingwood",2
"8032",2020,4,"Tom Green","Greater Western Sydney",2
"8033",2020,4,"Josh Kelly","Greater Western Sydney",1
"8034",2020,4,"Darcy Moore","Collingwood",1
"8035",2020,4,"Charlie Dixon","Port Adelaide",10
"8036",2020,4,"Hamish Hartlett","Port Adelaide",8
"8037",2020,4,"Brad Ebert","Port Adelaide",5
"8038",2020,4,"Karl Amon","Port Adelaide",3
"8039",2020,4,"Darcy Byrne-Jones","Port Adelaide",3
"8040",2020,4,"Travis Boak","Port Adelaide",1
"8041",2020,4,"Dan Butler","St Kilda",10
"8042",2020,4,"Tim Membrey","St Kilda",8
"8043",2020,4,"Toby Nankervis","Richmond",5
"8044",2020,4,"Jack Steele","St Kilda",5
"8045",2020,4,"Trent Cotchin","Richmond",1
"8046",2020,4,"Jake Carlisle","St Kilda",1
"8047",2020,4,"Sam Docherty","Carlton",8
"8048",2020,4,"Levi Casboult","Carlton",8
"8049",2020,4,"David Cuningham","Carlton",8
"8050",2020,4,"Marc Pittonet","Carlton",4
"8051",2020,4,"Jordan Ridley","Essendon",1
"8052",2020,4,"Mitch McGovern","Carlton",1
"8053",2020,4,"Matt Rowell","Gold Coast",10
"8054",2020,4,"Jarrod Witts","Gold Coast",8
"8055",2020,4,"Touk Miller","Gold Coast",5
"8056",2020,4,"Darcy Tucker","Fremantle",3
"8057",2020,4,"Brandon Ellis","Gold Coast",2
"8058",2020,4,"Michael Walters","Fremantle",1
"8059",2020,4,"Matt Taberner","Fremantle",1
"8060",2020,4,"Hugh McCluggage","Brisbane Lions",10
"8061",2020,4,"Jarrod Berry","Brisbane Lions",5
"8062",2020,4,"Lachie Neale","Brisbane Lions",5
"8063",2020,4,"Mitch Robinson","Brisbane Lions",4
"8064",2020,4,"Harris Andrews","Brisbane Lions",3
"8065",2020,4,"Jarryd Lyons","Brisbane Lions",2
"8066",2020,4,"Lincoln McCarthy","Brisbane Lions",1
"8067",2020,4,"Cameron Guthrie","Geelong",10
"8068",2020,4,"Angus Brayshaw","Melbourne",7
"8069",2020,4,"Brandan Parfitt","Geelong",4
"8070",2020,4,"Patrick Dangerfield","Geelong",3
"8071",2020,4,"Jack Viney","Melbourne",3
"8072",2020,4,"Joel Selwood","Geelong",2
"8073",2020,4,"Mark Blicavs","Geelong",1
"8074",2020,4,"Chad Wingard","Hawthorn",10
"8075",2020,4,"Todd Goldstein","North Melbourne",6
"8076",2020,4,"James Sicily","Hawthorn",5
"8077",2020,4,"Tom Mitchell","Hawthorn",4
"8078",2020,4,"Ben McEvoy","Hawthorn",3
"8079",2020,4,"Jed Anderson","North Melbourne",2
"8080",2020,5,"Jack Steele","St Kilda",10
"8081",2020,5,"Rowan Marshall","St Kilda",7
"8082",2020,5,"Nick Coffield","St Kilda",4
"8083",2020,5,"Jack Billings","St Kilda",4
"8084",2020,5,"Liam Jones","Carlton",2
"8085",2020,5,"Jack Martin","Carlton",2
"8086",2020,5,"Callum Wilkie","St Kilda",1
"8087",2020,5,"Dylan Shiel","Essendon",10
"8088",2020,5,"Jordan Ridley","Essendon",5
"8089",2020,5,"Jake Stringer","Essendon",4
"8090",2020,5,"Andrew McGrath","Essendon",4
"8091",2020,5,"Cale Hooker","Essendon",3
"8092",2020,5,"Brodie Grundy","Collingwood",2
"8093",2020,5,"Anthony McDonald-Tipungwuti","Essendon",1
"8094",2020,5,"Will Snelling","Essendon",1
"8095",2020,5,"Nic Naitanui","West Coast",10
"8096",2020,5,"Elliot Yeo","West Coast",8
"8097",2020,5,"Dom Sheed","West Coast",4
"8098",2020,5,"Oscar Allen","West Coast",4
"8099",2020,5,"Liam Duggan","West Coast",3
"8100",2020,5,"Brad Sheppard","West Coast",1
"8101",2020,5,"Tom Hawkins","Geelong",9
"8102",2020,5,"Joel Selwood","Geelong",8
"8103",2020,5,"Mitch Duncan","Geelong",7
"8104",2020,5,"Sam Menegola","Geelong",2
"8105",2020,5,"Jarrod Witts","Gold Coast",2
"8106",2020,5,"Hugh Greenwood","Gold Coast",1
"8107",2020,5,"Esava Ratugolea","Geelong",1
"8108",2020,5,"Josh Bruce","Western Bulldogs",10
"8109",2020,5,"Caleb Daniel","Western Bulldogs",6
"8110",2020,5,"Easton Wood","Western Bulldogs",4
"8111",2020,5,"Jason Johannisen","Western Bulldogs",4
"8112",2020,5,"Hayden Crozier","Western Bulldogs",2
"8113",2020,5,"Tom Liberatore","Western Bulldogs",2
"8114",2020,5,"Alex Keath","Western Bulldogs",1
"8115",2020,5,"Tim English","Western Bulldogs",1
"8116",2020,5,"Lachie Neale","Brisbane Lions",9
"8117",2020,5,"Jarryd Lyons","Brisbane Lions",5
"8118",2020,5,"Harris Andrews","Brisbane Lions",4
"8119",2020,5,"Hugh McCluggage","Brisbane Lions",4
"8120",2020,5,"Daniel Rich","Brisbane Lions",3
"8121",2020,5,"Zak Butters","Port Adelaide",3
"8122",2020,5,"Daniel McStay","Brisbane Lions",2
"8123",2020,5,"Andrew Brayshaw","Fremantle",10
"8124",2020,5,"Griffin Logue","Fremantle",6
"8125",2020,5,"David Mundy","Fremantle",5
"8126",2020,5,"Brad Crouch","Adelaide",3
"8127",2020,5,"Adam Cerra","Fremantle",3
"8128",2020,5,"Tom Doedee","Adelaide",2
"8129",2020,5,"Luke Ryan","Fremantle",1
"8130",2020,5,"Kane Lambert","Richmond",10
"8131",2020,5,"Jack Higgins","Richmond",6
"8132",2020,5,"Noah Balta","Richmond",6
"8133",2020,5,"Michael Hibberd","Melbourne",4
"8134",2020,5,"Christian Petracca","Melbourne",3
"8135",2020,5,"Tom J. Lynch","Richmond",1
"8136",2020,5,"Nick Haynes","Greater Western Sydney",9
"8137",2020,5,"Harry Perryman","Greater Western Sydney",5
"8138",2020,5,"Josh Kelly","Greater Western Sydney",5
"8139",2020,5,"Jeremy Finlayson","Greater Western Sydney",3
"8140",2020,5,"Lachie Whitfield","Greater Western Sydney",3
"8141",2020,5,"Phil Davis","Greater Western Sydney",2
"8142",2020,5,"Heath Shaw","Greater Western Sydney",2
"8143",2020,5,"Harry Himmelberg","Greater Western Sydney",1
"8144",2020,6,"Patrick Dangerfield","Geelong",10
"8145",2020,6,"Joel Selwood","Geelong",8
"8146",2020,6,"Dayne Zorko","Brisbane Lions",3
"8147",2020,6,"Tom Hawkins","Geelong",3
"8148",2020,6,"Sam Menegola","Geelong",3
"8149",2020,6,"Mark Blicavs","Geelong",2
"8150",2020,6,"Cameron Guthrie","Geelong",1
"8151",2020,6,"Adam Treloar","Collingwood",9
"8152",2020,6,"Brody Mihocek","Collingwood",8
"8153",2020,6,"Darcy Moore","Collingwood",7
"8154",2020,6,"Taylor Adams","Collingwood",3
"8155",2020,6,"James Sicily","Hawthorn",2
"8156",2020,6,"Jamie Elliott","Collingwood",1
"8157",2020,6,"Andrew Brayshaw","Fremantle",9
"8158",2020,6,"Michael Walters","Fremantle",8
"8159",2020,6,"Tim Membrey","St Kilda",4
"8160",2020,6,"Jade Gresham","St Kilda",3
"8161",2020,6,"Matt Taberner","Fremantle",2
"8162",2020,6,"Rory Lobb","Fremantle",2
"8163",2020,6,"Stephen Hill","Fremantle",1
"8164",2020,6,"Jack Steele","St Kilda",1
"8165",2020,6,"Tim Kelly","West Coast",10
"8166",2020,6,"Jeremy McGovern","West Coast",7
"8167",2020,6,"Nic Naitanui","West Coast",5
"8168",2020,6,"Brodie Smith","Adelaide",5
"8169",2020,6,"Dom Sheed","West Coast",2
"8170",2020,6,"Andrew Gaff","West Coast",1
"8171",2020,6,"Max Gawn","Melbourne",9
"8172",2020,6,"Christian Petracca","Melbourne",7
"8173",2020,6,"Izak Rankine","Gold Coast",4
"8174",2020,6,"Jack Viney","Melbourne",4
"8175",2020,6,"Charlie Ballard","Gold Coast",4
"8176",2020,6,"Clayton Oliver","Melbourne",2
"8177",2020,6,"David Zaharakis","Essendon",10
"8178",2020,6,"Jordan Ridley","Essendon",6
"8179",2020,6,"Todd Goldstein","North Melbourne",4
"8180",2020,6,"Darcy Parish","Essendon",4
"8181",2020,6,"Andrew McGrath","Essendon",2
"8182",2020,6,"Jy Simpkin","North Melbourne",2
"8183",2020,6,"Anthony McDonald-Tipungwuti","Essendon",1
"8184",2020,6,"Adam Saad","Essendon",1
"8185",2020,6,"Tom Jonas","Port Adelaide",8
"8186",2020,6,"Sam Powell-Pepper","Port Adelaide",7
"8187",2020,6,"Kane Farrell","Port Adelaide",6
"8188",2020,6,"Dan Houston","Port Adelaide",4
"8189",2020,6,"Lachie Whitfield","Greater Western Sydney",4
"8190",2020,6,"Scott Lycett","Port Adelaide",1
"8191",2020,6,"Callum Mills","Sydney",10
"8192",2020,6,"Kane Lambert","Richmond",5
"8193",2020,6,"Jayden Short","Richmond",4
"8194",2020,6,"Jack Graham","Richmond",3
"8195",2020,6,"Robbie Fox","Sydney",3
"8196",2020,6,"Nick Vlastuin","Richmond",3
"8197",2020,6,"Kamdyn McIntosh","Richmond",2
"8198",2020,6,"Jack Martin","Carlton",8
"8199",2020,6,"Jack Macrae","Western Bulldogs",5
"8200",2020,6,"Ed Curnow","Carlton",5
"8201",2020,6,"Eddie Betts","Carlton",4
"8202",2020,6,"Alex Keath","Western Bulldogs",3
"8203",2020,6,"Michael Gibbons","Carlton",2
"8204",2020,6,"Harry McKay","Carlton",2
"8205",2020,6,"Bailey Smith","Western Bulldogs",1
"8206",2020,7,"Jordan De Goey","Collingwood",10
"8207",2020,7,"Scott Pendlebury","Collingwood",4
"8208",2020,7,"Adam Treloar","Collingwood",4
"8209",2020,7,"Darcy Moore","Collingwood",3
"8210",2020,7,"Cameron Guthrie","Geelong",3
"8211",2020,7,"Brodie Grundy","Collingwood",2
"8212",2020,7,"Jamie Elliott","Collingwood",2
"8213",2020,7,"Mark Blicavs","Geelong",1
"8214",2020,7,"Brayden Maynard","Collingwood",1
"8215",2020,7,"Tim English","Western Bulldogs",10
"8216",2020,7,"Jack Macrae","Western Bulldogs",8
"8217",2020,7,"Mitch Wallis","Western Bulldogs",5
"8218",2020,7,"Marcus Bontempelli","Western Bulldogs",4
"8219",2020,7,"Tom Liberatore","Western Bulldogs",3
"8220",2020,7,"Dayne Zorko","Brisbane Lions",7
"8221",2020,7,"Harris Andrews","Brisbane Lions",5
"8222",2020,7,"Darcy Gardiner","Brisbane Lions",5
"8223",2020,7,"Zac Bailey","Brisbane Lions",4
"8224",2020,7,"Charlie Cameron","Brisbane Lions",3
"8225",2020,7,"Aidan Corr","Greater Western Sydney",3
"8226",2020,7,"Stephen Coniglio","Greater Western Sydney",2
"8227",2020,7,"Grant Birchall","Brisbane Lions",1
"8228",2020,7,"Hugh Greenwood","Gold Coast",10
"8229",2020,7,"Jarrod Witts","Gold Coast",5
"8230",2020,7,"Luke Parker","Sydney",5
"8231",2020,7,"Izak Rankine","Gold Coast",4
"8232",2020,7,"Brandon Ellis","Gold Coast",4
"8233",2020,7,"David Swallow","Gold Coast",2
"8234",2020,7,"Derek Eggmolesse-Smith","Richmond",8
"8235",2020,7,"Dylan Grimes","Richmond",6
"8236",2020,7,"Shai Bolton","Richmond",6
"8237",2020,7,"Marlion Pickett","Richmond",5
"8238",2020,7,"Nick Vlastuin","Richmond",3
"8239",2020,7,"Shaun Higgins","North Melbourne",1
"8240",2020,7,"Jayden Short","Richmond",1
"8241",2020,7,"Charlie Dixon","Port Adelaide",10
"8242",2020,7,"Tom Jonas","Port Adelaide",7
"8243",2020,7,"Sam Walsh","Carlton",5
"8244",2020,7,"Peter Ladhams","Port Adelaide",4
"8245",2020,7,"Trent McKenzie","Port Adelaide",2
"8246",2020,7,"Ollie Wines","Port Adelaide",1
"8247",2020,7,"Jacob Weitering","Carlton",1
"8248",2020,7,"Christian Petracca","Melbourne",10
"8249",2020,7,"Max Gawn","Melbourne",8
"8250",2020,7,"Clayton Oliver","Melbourne",5
"8251",2020,7,"Jack Viney","Melbourne",3
"8252",2020,7,"Steven May","Melbourne",2
"8253",2020,7,"James Sicily","Hawthorn",1
"8254",2020,7,"Sam Weideman","Melbourne",1
"8255",2020,7,"Josh J. Kennedy","West Coast",10
"8256",2020,7,"Andrew Gaff","West Coast",4
"8257",2020,7,"Brad Sheppard","West Coast",4
"8258",2020,7,"Matt Taberner","Fremantle",3
"8259",2020,7,"Elliot Yeo","West Coast",3
"8260",2020,7,"Jackson Nelson","West Coast",2
"8261",2020,7,"Tim Kelly","West Coast",2
"8262",2020,7,"Luke Ryan","Fremantle",2
"8263",2020,7,"Jack Steele","St Kilda",10
"8264",2020,7,"Jade Gresham","St Kilda",6
"8265",2020,7,"Tom Doedee","Adelaide",5
"8266",2020,7,"Dougal Howard","St Kilda",4
"8267",2020,7,"Paddy Ryder","St Kilda",4
"8268",2020,7,"Dan Butler","St Kilda",1
"8269",2020,8,"Jack Macrae","Western Bulldogs",10
"8270",2020,8,"Alex Keath","Western Bulldogs",4
"8271",2020,8,"Jarrod Witts","Gold Coast",4
"8272",2020,8,"Hayden Crozier","Western Bulldogs",3
"8273",2020,8,"Touk Miller","Gold Coast",3
"8274",2020,8,"Bailey Smith","Western Bulldogs",3
"8275",2020,8,"Sam Collins","Gold Coast",2
"8276",2020,8,"Caleb Daniel","Western Bulldogs",1
"8277",2020,8,"Toby Greene","Greater Western Sydney",10
"8278",2020,8,"Dustin Martin","Richmond",7
"8279",2020,8,"Josh Kelly","Greater Western Sydney",7
"8280",2020,8,"Shai Bolton","Richmond",4
"8281",2020,8,"Lachie Whitfield","Greater Western Sydney",2
"8282",2020,8,"Lachie Plowman","Carlton",5
"8283",2020,8,"Marc Murphy","Carlton",5
"8284",2020,8,"Jared Polec","North Melbourne",4
"8285",2020,8,"Matthew Kennedy","Carlton",4
"8286",2020,8,"Marc Pittonet","Carlton",3
"8287",2020,8,"Ed Curnow","Carlton",3
"8288",2020,8,"Sam Walsh","Carlton",3
"8289",2020,8,"Jacob Weitering","Carlton",2
"8290",2020,8,"Luke McDonald","North Melbourne",1
"8291",2020,8,"Dane Rampe","Sydney",10
"8292",2020,8,"Tom Papley","Sydney",7
"8293",2020,8,"Jaeger O'Meara","Hawthorn",6
"8294",2020,8,"Jake Lloyd","Sydney",5
"8295",2020,8,"Liam Shiels","Hawthorn",1
"8296",2020,8,"James Sicily","Hawthorn",1
"8297",2020,8,"Jade Gresham","St Kilda",5
"8298",2020,8,"Zak Jones","St Kilda",5
"8299",2020,8,"Hunter Clark","St Kilda",5
"8300",2020,8,"Darcy Byrne-Jones","Port Adelaide",4
"8301",2020,8,"Dougal Howard","St Kilda",4
"8302",2020,8,"Rowan Marshall","St Kilda",3
"8303",2020,8,"Paddy Ryder","St Kilda",3
"8304",2020,8,"Jack Steele","St Kilda",1
"8305",2020,8,"Andrew McGrath","Essendon",8
"8306",2020,8,"Zach Merrett","Essendon",7
"8307",2020,8,"Brodie Smith","Adelaide",7
"8308",2020,8,"Jordan Ridley","Essendon",6
"8309",2020,8,"Paul Seedsman","Adelaide",1
"8310",2020,8,"Darcy Parish","Essendon",1
"8311",2020,8,"Josh J. Kennedy","West Coast",9
"8312",2020,8,"Tim Kelly","West Coast",9
"8313",2020,8,"Luke Shuey","West Coast",5
"8314",2020,8,"Nic Naitanui","West Coast",4
"8315",2020,8,"Oscar Allen","West Coast",2
"8316",2020,8,"Elliot Yeo","West Coast",1
"8317",2020,8,"Lachie Neale","Brisbane Lions",10
"8318",2020,8,"Zac Bailey","Brisbane Lions",7
"8319",2020,8,"Christian Petracca","Melbourne",7
"8320",2020,8,"Jack Viney","Melbourne",4
"8321",2020,8,"Jarryd Lyons","Brisbane Lions",1
"8322",2020,8,"Hugh McCluggage","Brisbane Lions",1
"8323",2020,8,"Cameron Guthrie","Geelong",10
"8324",2020,8,"Zach Tuohy","Geelong",7
"8325",2020,8,"Sam Menegola","Geelong",5
"8326",2020,8,"Mark Blicavs","Geelong",4
"8327",2020,8,"Mitch Duncan","Geelong",3
"8328",2020,8,"Caleb Serong","Fremantle",1
"8329",2020,9,"Dustin Martin","Richmond",10
"8330",2020,9,"Jayden Short","Richmond",4
"8331",2020,9,"Noah Balta","Richmond",4
"8332",2020,9,"Caleb Daniel","Western Bulldogs",3
"8333",2020,9,"Jack Macrae","Western Bulldogs",3
"8334",2020,9,"Trent Cotchin","Richmond",3
"8335",2020,9,"Shai Bolton","Richmond",2
"8336",2020,9,"Dylan Grimes","Richmond",1
"8337",2020,9,"Travis Boak","Port Adelaide",10
"8338",2020,9,"Ollie Wines","Port Adelaide",8
"8339",2020,9,"Dan Houston","Port Adelaide",3
"8340",2020,9,"Karl Amon","Port Adelaide",3
"8341",2020,9,"Darcy Byrne-Jones","Port Adelaide",2
"8342",2020,9,"Mitch Georgiades","Port Adelaide",2
"8343",2020,9,"Tom Rockliff","Port Adelaide",2
"8344",2020,9,"Jack Gunston","Hawthorn",9
"8345",2020,9,"Tom Mitchell","Hawthorn",8
"8346",2020,9,"Liam Shiels","Hawthorn",7
"8347",2020,9,"Sam Frost","Hawthorn",4
"8348",2020,9,"Isaac Smith","Hawthorn",1
"8349",2020,9,"Patrick Cripps","Carlton",1
"8350",2020,9,"Lachie Neale","Brisbane Lions",10
"8351",2020,9,"Charlie Cameron","Brisbane Lions",6
"8352",2020,9,"Alex Witherden","Brisbane Lions",5
"8353",2020,9,"Noah Answerth","Brisbane Lions",4
"8354",2020,9,"Andrew McGrath","Essendon",2
"8355",2020,9,"Dayne Zorko","Brisbane Lions",2
"8356",2020,9,"Jarrod Berry","Brisbane Lions",1
"8357",2020,9,"Luke McDonald","North Melbourne",10
"8358",2020,9,"Jed Anderson","North Melbourne",7
"8359",2020,9,"Todd Goldstein","North Melbourne",6
"8360",2020,9,"Trent Dumont","North Melbourne",5
"8361",2020,9,"Cameron Zurhaar","North Melbourne",2
"8362",2020,9,"Zak Jones","St Kilda",8
"8363",2020,9,"Jade Gresham","St Kilda",7
"8364",2020,9,"Jack Steele","St Kilda",7
"8365",2020,9,"Nick Hind","St Kilda",6
"8366",2020,9,"Hunter Clark","St Kilda",1
"8367",2020,9,"Luke Parker","Sydney",1
"8368",2020,9,"Nic Naitanui","West Coast",10
"8369",2020,9,"Josh J. Kennedy","West Coast",6
"8370",2020,9,"Tom Stewart","Geelong",4
"8371",2020,9,"Mitch Duncan","Geelong",4
"8372",2020,9,"Elliot Yeo","West Coast",4
"8373",2020,9,"Tim Kelly","West Coast",2
"8374",2020,9,"Lachie Whitfield","Greater Western Sydney",9
"8375",2020,9,"Jacob Hopper","Greater Western Sydney",9
"8376",2020,9,"Josh Kelly","Greater Western Sydney",5
"8377",2020,9,"Zac Williams","Greater Western Sydney",5
"8378",2020,9,"Tim Taranto","Greater Western Sydney",1
"8379",2020,9,"Harry Himmelberg","Greater Western Sydney",1
"8380",2020,9,"Luke Ryan","Fremantle",10
"8381",2020,9,"David Mundy","Fremantle",8
"8382",2020,9,"Caleb Serong","Fremantle",6
"8383",2020,9,"Brayden Maynard","Collingwood",3
"8384",2020,9,"Matt Taberner","Fremantle",2
"8385",2020,9,"Steele Sidebottom","Collingwood",1
"8386",2020,10,"Zak Butters","Port Adelaide",7
"8387",2020,10,"Jack Macrae","Western Bulldogs",7
"8388",2020,10,"Tom Jonas","Port Adelaide",4
"8389",2020,10,"Marcus Bontempelli","Western Bulldogs",4
"8390",2020,10,"Peter Ladhams","Port Adelaide",3
"8391",2020,10,"Tom Clurey","Port Adelaide",3
"8392",2020,10,"Charlie Dixon","Port Adelaide",2
"8393",2020,10,"Liam Baker","Richmond",9
"8394",2020,10,"Shai Bolton","Richmond",8
"8395",2020,10,"Dustin Martin","Richmond",7
"8396",2020,10,"Tom J. Lynch","Richmond",3
"8397",2020,10,"Lachie Neale","Brisbane Lions",2
"8398",2020,10,"Noah Balta","Richmond",1
"8399",2020,10,"Cameron Guthrie","Geelong",10
"8400",2020,10,"Gryan Miers","Geelong",8
"8401",2020,10,"Sam Menegola","Geelong",5
"8402",2020,10,"Jack Henry","Geelong",3
"8403",2020,10,"Mark Blicavs","Geelong",2
"8404",2020,10,"Jy Simpkin","North Melbourne",2
"8405",2020,10,"Clayton Oliver","Melbourne",10
"8406",2020,10,"Jack Viney","Melbourne",7
"8407",2020,10,"Steven May","Melbourne",6
"8408",2020,10,"Christian Petracca","Melbourne",3
"8409",2020,10,"Sam Weideman","Melbourne",2
"8410",2020,10,"Christian Salem","Melbourne",2
"8411",2020,10,"Taylor Adams","Collingwood",10
"8412",2020,10,"Josh Daicos","Collingwood",6
"8413",2020,10,"Adam Treloar","Collingwood",4
"8414",2020,10,"Brayden Maynard","Collingwood",4
"8415",2020,10,"Brayden Sier","Collingwood",2
"8416",2020,10,"Jackson Thurlow","Sydney",2
"8417",2020,10,"Jake Lloyd","Sydney",1
"8418",2020,10,"John Noble","Collingwood",1
"8419",2020,10,"Dan Butler","St Kilda",10
"8420",2020,10,"Jack Steele","St Kilda",5
"8421",2020,10,"Touk Miller","Gold Coast",5
"8422",2020,10,"Jack Billings","St Kilda",4
"8423",2020,10,"Jarrod Witts","Gold Coast",4
"8424",2020,10,"Hugh Greenwood","Gold Coast",1
"8425",2020,10,"Jack Lukosius","Gold Coast",1
"8426",2020,10,"Zach Merrett","Essendon",9
"8427",2020,10,"Lachie Whitfield","Greater Western Sydney",7
"8428",2020,10,"Tim Taranto","Greater Western Sydney",6
"8429",2020,10,"Adam Saad","Essendon",4
"8430",2020,10,"Stephen Coniglio","Greater Western Sydney",4
"8431",2020,11,"Ollie Wines","Port Adelaide",10
"8432",2020,11,"Travis Boak","Port Adelaide",8
"8433",2020,11,"Zak Butters","Port Adelaide",3
"8434",2020,11,"Peter Ladhams","Port Adelaide",3
"8435",2020,11,"Sam Powell-Pepper","Port Adelaide",2
"8436",2020,11,"Robbie Gray","Port Adelaide",2
"8437",2020,11,"Charlie Dixon","Port Adelaide",2
"8438",2020,11,"Lachie Neale","Brisbane Lions",10
"8439",2020,11,"Dayne Zorko","Brisbane Lions",8
"8440",2020,11,"Eric Hipwood","Brisbane Lions",5
"8441",2020,11,"Jarryd Lyons","Brisbane Lions",4
"8442",2020,11,"Jack Macrae","Western Bulldogs",2
"8443",2020,11,"Zac Bailey","Brisbane Lions",1
"8444",2020,11,"Dom Sheed","West Coast",10
"8445",2020,11,"Nic Naitanui","West Coast",8
"8446",2020,11,"Zac Fisher","Carlton",6
"8447",2020,11,"Liam Jones","Carlton",2
"8448",2020,11,"Elliot Yeo","West Coast",2
"8449",2020,11,"Tim Kelly","West Coast",1
"8450",2020,11,"Patrick Cripps","Carlton",1
"8451",2020,11,"Christian Petracca","Melbourne",10
"8452",2020,11,"Clayton Oliver","Melbourne",8
"8453",2020,11,"Angus Brayshaw","Melbourne",6
"8454",2020,11,"Jake Lever","Melbourne",4
"8455",2020,11,"Sam Weideman","Melbourne",1
"8456",2020,11,"Ed Langdon","Melbourne",1
"8457",2020,11,"Sam Menegola","Geelong",8
"8458",2020,11,"Gary Rohan","Geelong",7
"8459",2020,11,"Tom Hawkins","Geelong",5
"8460",2020,11,"Mark O'Connor","Geelong",5
"8461",2020,11,"Zach Tuohy","Geelong",3
"8462",2020,11,"Mitch Duncan","Geelong",2
"8463",2020,11,"Adam Cerra","Fremantle",9
"8464",2020,11,"Andrew Brayshaw","Fremantle",9
"8465",2020,11,"Nat Fyfe","Fremantle",4
"8466",2020,11,"Caleb Serong","Fremantle",3
"8467",2020,11,"Sean Darcy","Fremantle",2
"8468",2020,11,"David Mundy","Fremantle",2
"8469",2020,11,"Nathan Wilson","Fremantle",1
"8470",2020,11,"Rory Laird","Adelaide",9
"8471",2020,11,"Taylor Adams","Collingwood",8
"8472",2020,11,"Jack Crisp","Collingwood",6
"8473",2020,11,"Brayden Maynard","Collingwood",5
"8474",2020,11,"Darcy Cameron","Collingwood",1
"8475",2020,11,"Reilly O'Brien","Adelaide",1
"8476",2020,11,"Zach Merrett","Essendon",10
"8477",2020,11,"Jordan Ridley","Essendon",7
"8478",2020,11,"Andrew McGrath","Essendon",6
"8479",2020,11,"Lachie Weller","Gold Coast",5
"8480",2020,11,"David Zaharakis","Essendon",2
"8481",2020,12,"Luke Parker","Sydney",10
"8482",2020,12,"James Rowbottom","Sydney",4
"8483",2020,12,"Dane Rampe","Sydney",4
"8484",2020,12,"Josh Kelly","Greater Western Sydney",3
"8485",2020,12,"Jordan Dawson","Sydney",3
"8486",2020,12,"Lewis Melican","Sydney",2
"8487",2020,12,"Nick Blakey","Sydney",2
"8488",2020,12,"Callum Sinclair","Sydney",1
"8489",2020,12,"Jake Lloyd","Sydney",1
"8490",2020,12,"Tom Hawkins","Geelong",10
"8491",2020,12,"Patrick Dangerfield","Geelong",8
"8492",2020,12,"Mark Blicavs","Geelong",4
"8493",2020,12,"Cameron Guthrie","Geelong",4
"8494",2020,12,"Harry Taylor","Geelong",3
"8495",2020,12,"Sam Menegola","Geelong",1
"8496",2020,12,"Jed Anderson","North Melbourne",9
"8497",2020,12,"Jarryd Lyons","Brisbane Lions",9
"8498",2020,12,"Dayne Zorko","Brisbane Lions",3
"8499",2020,12,"Lachie Neale","Brisbane Lions",3
"8500",2020,12,"Todd Goldstein","North Melbourne",2
"8501",2020,12,"Luke Davies-Uniacke","North Melbourne",2
"8502",2020,12,"Luke McDonald","North Melbourne",1
