"","date","match_id","match_round","player_name","player_team","player_opposition","betfair_votes","match_outcome","margin"
"3569",2021-05-16,15954,9,"Sam Docherty","Carlton","Melbourne",0,"Loss",-26
"3570",2021-05-16,15954,9,"Zac Williams","Carlton","Melbourne",0,"Loss",-26
"3571",2021-05-16,15954,9,"Patrick Cripps","Carlton","Melbourne",0.5,"Loss",-26
"3572",2021-05-16,15954,9,"Christian Salem","Melbourne","Carlton",0.5,"Win",26
"3573",2021-05-16,15954,9,"Ben Brown","Melbourne","Carlton",0,"Win",26
"3574",2021-05-16,15954,9,"Angus Brayshaw","Melbourne","Carlton",0,"Win",26
"3575",2021-05-16,15954,9,"Adam Saad","Carlton","Melbourne",0,"Loss",-26
"3576",2021-05-16,15954,9,"Jake Lever","Melbourne","Carlton",0,"Win",26
"3577",2021-05-16,15954,9,"Alex Neal-Bullen","Melbourne","Carlton",0,"Win",26
"3578",2021-05-16,15954,9,"James Harmes","Melbourne","Carlton",0,"Win",26
"3579",2021-05-16,15954,9,"Ed Langdon","Melbourne","Carlton",0,"Win",26
"3580",2021-05-16,15954,9,"Jacob Weitering","Carlton","Melbourne",0,"Loss",-26
"3581",2021-05-16,15954,9,"Clayton Oliver","Melbourne","Carlton",2,"Win",26
"3582",2021-05-16,15954,9,"Marc Pittonet","Carlton","Melbourne",0,"Loss",-26
"3583",2021-05-16,15954,9,"Jayden Hunt","Melbourne","Carlton",0,"Win",26
"3584",2021-05-16,15954,9,"Christian Petracca","Melbourne","Carlton",0.5,"Win",26
"3585",2021-05-16,15954,9,"Sam Weideman","Melbourne","Carlton",0,"Win",26
"3586",2021-05-16,15954,9,"David Cuningham","Carlton","Melbourne",0,"Loss",-26
"3587",2021-05-16,15954,9,"Nic Newman","Carlton","Melbourne",0,"Loss",-26
"3588",2021-05-16,15954,9,"Will Setterfield","Carlton","Melbourne",0,"Loss",-26
"3589",2021-05-16,15954,9,"Harry McKay","Carlton","Melbourne",0,"Loss",-26
"3590",2021-05-16,15954,9,"Bayley Fritsch","Melbourne","Carlton",0,"Win",26
"3591",2021-05-16,15954,9,"Lachie Fogarty","Carlton","Melbourne",0,"Loss",-26
"3592",2021-05-16,15954,9,"Charlie Spargo","Melbourne","Carlton",0,"Win",26
"3593",2021-05-16,15954,9,"Harrison Petty","Melbourne","Carlton",0,"Win",26
"3594",2021-05-16,15954,9,"Michael Gibbons","Carlton","Melbourne",0,"Loss",-26
"3595",2021-05-16,15954,9,"Sam Walsh","Carlton","Melbourne",1.5,"Loss",-26
"3596",2021-05-16,15954,9,"Liam Stocker","Carlton","Melbourne",0,"Loss",-26
"3597",2021-05-16,15954,9,"Kade Chandler","Melbourne","Carlton",0,"Win",26
"3598",2021-05-16,15954,9,"Kysaiah Pickett","Melbourne","Carlton",0,"Win",26
"3599",2021-05-16,15954,9,"Trent Rivers","Melbourne","Carlton",0,"Win",26
"3600",2021-05-16,15954,9,"Matthew Cottrell","Carlton","Melbourne",0,"Loss",-26
"3601",2021-05-16,15954,9,"Matthew Owies","Carlton","Melbourne",0,"Loss",-26
"3602",2021-05-16,15954,9,"James Jordon","Melbourne","Carlton",0,"Win",26
"3603",2021-05-16,15954,9,"Luke Parks","Carlton","Melbourne",0,"Loss",-26
"3604",2021-05-16,15955,9,"Josh J. Kennedy","West Coast","Adelaide",0,"Win",30
"3605",2021-05-16,15955,9,"David Mackay","Adelaide","West Coast",0,"Loss",-30
"3606",2021-05-16,15955,9,"Nic Naitanui","West Coast","Adelaide",0,"Win",30
"3607",2021-05-16,15955,9,"Jack Redden","West Coast","Adelaide",0,"Win",30
"3608",2021-05-16,15955,9,"Rory Sloane","Adelaide","West Coast",0,"Loss",-30
"3609",2021-05-16,15955,9,"Brad Sheppard","West Coast","Adelaide",0,"Win",30
"3610",2021-05-16,15955,9,"Brodie Smith","Adelaide","West Coast",0,"Loss",-30
"3611",2021-05-16,15955,9,"Jack Darling","West Coast","Adelaide",1,"Win",30
"3612",2021-05-16,15955,9,"Andrew Gaff","West Coast","Adelaide",0.5,"Win",30
"3613",2021-05-16,15955,9,"Jamie Cripps","West Coast","Adelaide",0.5,"Win",30
"3614",2021-05-16,15955,9,"Paul Seedsman","Adelaide","West Coast",0,"Loss",-30
"3615",2021-05-16,15955,9,"Luke Brown","Adelaide","West Coast",0,"Loss",-30
"3616",2021-05-16,15955,9,"Rory Laird","Adelaide","West Coast",1.5,"Loss",-30
"3617",2021-05-16,15955,9,"Dom Sheed","West Coast","Adelaide",0,"Win",30
"3618",2021-05-16,15955,9,"Jeremy McGovern","West Coast","Adelaide",0,"Win",30
"3619",2021-05-16,15955,9,"Jackson Nelson","West Coast","Adelaide",0,"Win",30
"3620",2021-05-16,15955,9,"Jake Kelly","Adelaide","West Coast",0,"Loss",-30
"3621",2021-05-16,15955,9,"Brendon Ah Chee","West Coast","Adelaide",0,"Win",30
"3622",2021-05-16,15955,9,"Tom Barrass","West Coast","Adelaide",0,"Win",30
"3623",2021-05-16,15955,9,"Ben Keays","Adelaide","West Coast",0,"Loss",-30
"3624",2021-05-16,15955,9,"Tom Cole","West Coast","Adelaide",0,"Win",30
"3625",2021-05-16,15955,9,"Reilly O'Brien","Adelaide","West Coast",0,"Loss",-30
"3626",2021-05-16,15955,9,"Alex Witherden","West Coast","Adelaide",0,"Win",30
"3627",2021-05-16,15955,9,"Tom Doedee","Adelaide","West Coast",0,"Loss",-30
"3628",2021-05-16,15955,9,"Darcy Fogarty","Adelaide","West Coast",0,"Loss",-30
"3629",2021-05-16,15955,9,"Tim Kelly","West Coast","Adelaide",2.5,"Win",30
"3630",2021-05-16,15955,9,"Jake Waterman","West Coast","Adelaide",0,"Win",30
"3631",2021-05-16,15955,9,"Jack Petruccelle","West Coast","Adelaide",0,"Win",30
"3632",2021-05-16,15955,9,"Jamaine Jones","West Coast","Adelaide",0,"Win",30
"3633",2021-05-16,15955,9,"Jarrod Brander","West Coast","Adelaide",0,"Win",30
"3634",2021-05-16,15955,9,"Oscar Allen","West Coast","Adelaide",0,"Win",30
"3635",2021-05-16,15955,9,"Billy Frampton","Adelaide","West Coast",0,"Loss",-30
"3636",2021-05-16,15955,9,"Chayce Jones","Adelaide","West Coast",0,"Loss",-30
"3637",2021-05-16,15955,9,"Josh Rotham","West Coast","Adelaide",0,"Win",30
"3638",2021-05-16,15955,9,"Will Hamill","Adelaide","West Coast",0,"Loss",-30
"3639",2021-05-16,15955,9,"Shane McAdam","Adelaide","West Coast",0,"Loss",-30
"3640",2021-05-16,15955,9,"Harry Schoenberg","Adelaide","West Coast",0,"Loss",-30
"3641",2021-05-16,15955,9,"Lachlan Sholl","Adelaide","West Coast",0,"Loss",-30
"3642",2021-05-16,15955,9,"Jordon Butts","Adelaide","West Coast",0,"Loss",-30
"3643",2021-05-16,15955,9,"Bailey J. Williams","West Coast","Adelaide",0,"Win",30
"3644",2021-05-16,15955,9,"Sam Berry","Adelaide","West Coast",0,"Loss",-30
"3645",2021-05-16,15955,9,"James Rowe","Adelaide","West Coast",0,"Loss",-30
"3646",2021-05-16,15955,9,"Riley Thilthorpe","Adelaide","West Coast",0,"Loss",-30
"3647",2021-05-16,15955,9,"Ronin O'Connor","Adelaide","West Coast",0,"Loss",-30
"3648",2021-05-21,15956,10,"Grant Birchall","Brisbane Lions","Richmond",0,"Win",28
"3649",2021-05-21,15956,10,"Bachar Houli","Richmond","Brisbane Lions",0,"Loss",-28
"3650",2021-05-21,15956,10,"Jack Riewoldt","Richmond","Brisbane Lions",0,"Loss",-28
"3651",2021-05-21,15956,10,"Mitch Robinson","Brisbane Lions","Richmond",0,"Win",28
"3652",2021-05-21,15956,10,"Daniel Rich","Brisbane Lions","Richmond",0,"Win",28
"3653",2021-05-21,15956,10,"Dustin Martin","Richmond","Brisbane Lions",0,"Loss",-28
"3654",2021-05-21,15956,10,"David Astbury","Richmond","Brisbane Lions",0,"Loss",-28
"3655",2021-05-21,15956,10,"Dylan Grimes","Richmond","Brisbane Lions",0,"Loss",-28
"3656",2021-05-21,15956,10,"Tom J. Lynch","Richmond","Brisbane Lions",0,"Loss",-28
"3657",2021-05-21,15956,10,"Jarryd Lyons","Brisbane Lions","Richmond",2,"Win",28
"3658",2021-05-21,15956,10,"Dayne Zorko","Brisbane Lions","Richmond",1.5,"Win",28
"3659",2021-05-21,15956,10,"Lincoln McCarthy","Brisbane Lions","Richmond",0,"Win",28
"3660",2021-05-21,15956,10,"Nick Vlastuin","Richmond","Brisbane Lions",0,"Loss",-28
"3661",2021-05-21,15956,10,"Joe Daniher","Brisbane Lions","Richmond",0,"Win",28
"3662",2021-05-21,15956,10,"Charlie Cameron","Brisbane Lions","Richmond",0,"Win",28
"3663",2021-05-21,15956,10,"Daniel McStay","Brisbane Lions","Richmond",0,"Win",28
"3664",2021-05-21,15956,10,"Kamdyn McIntosh","Richmond","Brisbane Lions",0,"Loss",-28
"3665",2021-05-21,15956,10,"Harris Andrews","Brisbane Lions","Richmond",0,"Win",28
"3666",2021-05-21,15956,10,"Toby Nankervis","Richmond","Brisbane Lions",0,"Loss",-28
"3667",2021-05-21,15956,10,"Daniel Rioli","Richmond","Brisbane Lions",0,"Loss",-28
"3668",2021-05-21,15956,10,"Callum Ah Chee","Brisbane Lions","Richmond",0,"Win",28
"3669",2021-05-21,15956,10,"Marcus Adams","Brisbane Lions","Richmond",0,"Win",28
"3670",2021-05-21,15956,10,"Jayden Short","Richmond","Brisbane Lions",0,"Loss",-28
"3671",2021-05-21,15956,10,"Jason Castagna","Richmond","Brisbane Lions",0,"Loss",-28
"3672",2021-05-21,15956,10,"Rhys Mathieson","Brisbane Lions","Richmond",0,"Win",28
"3673",2021-05-21,15956,10,"Eric Hipwood","Brisbane Lions","Richmond",0,"Win",28
"3674",2021-05-21,15956,10,"Nathan Broad","Richmond","Brisbane Lions",0,"Loss",-28
"3675",2021-05-21,15956,10,"Hugh McCluggage","Brisbane Lions","Richmond",2,"Win",28
"3676",2021-05-21,15956,10,"Jack Graham","Richmond","Brisbane Lions",0,"Loss",-28
"3677",2021-05-21,15956,10,"Zac Bailey","Brisbane Lions","Richmond",0.5,"Win",28
"3678",2021-05-21,15956,10,"Oscar McInerney","Brisbane Lions","Richmond",0,"Win",28
"3679",2021-05-21,15956,10,"Liam Baker","Richmond","Brisbane Lions",0,"Loss",-28
"3680",2021-05-21,15956,10,"Brandon Starcevich","Brisbane Lions","Richmond",0,"Win",28
"3681",2021-05-21,15956,10,"Noah Balta","Richmond","Brisbane Lions",0,"Loss",-28
"3682",2021-05-21,15956,10,"Jack Ross","Richmond","Brisbane Lions",0,"Loss",-28
"3683",2021-05-21,15956,10,"Patrick Naish","Richmond","Brisbane Lions",0,"Loss",-28
"3684",2021-05-21,15956,10,"Marlion Pickett","Richmond","Brisbane Lions",0,"Loss",-28
"3685",2021-05-21,15956,10,"Deven Robertson","Brisbane Lions","Richmond",0,"Win",28
"3686",2021-05-21,15956,10,"Jake Aarts","Richmond","Brisbane Lions",0,"Loss",-28
"3687",2021-05-21,15956,10,"Keidean Coleman","Brisbane Lions","Richmond",0,"Win",28
"3688",2021-05-21,15956,10,"Jaxon Prior","Brisbane Lions","Richmond",0,"Win",28
"3689",2021-05-21,15956,10,"Riley Collier-Dawkins","Richmond","Brisbane Lions",0,"Loss",-28
"3690",2021-05-21,15956,10,"James Madden","Brisbane Lions","Richmond",0,"Win",28
"3691",2021-05-21,15956,10,"Hugo Ralphsmith","Richmond","Brisbane Lions",0,"Loss",-28
"3692",2021-05-22,15957,10,"Eddie Betts","Carlton","Hawthorn",0,"Win",23
"3693",2021-05-22,15957,10,"Marc Murphy","Carlton","Hawthorn",0,"Win",23
"3694",2021-05-22,15957,10,"Ben McEvoy","Hawthorn","Carlton",0,"Loss",-23
"3695",2021-05-22,15957,10,"Liam Jones","Carlton","Hawthorn",0,"Win",23
"3696",2021-05-22,15957,10,"Ed Curnow","Carlton","Hawthorn",0,"Win",23
"3697",2021-05-22,15957,10,"Luke Breust","Hawthorn","Carlton",0,"Loss",-23
"3698",2021-05-22,15957,10,"Chad Wingard","Hawthorn","Carlton",0,"Loss",-23
"3699",2021-05-22,15957,10,"Sam Frost","Hawthorn","Carlton",0,"Loss",-23
"3700",2021-05-22,15957,10,"Lachie Plowman","Carlton","Hawthorn",0,"Win",23
"3701",2021-05-22,15957,10,"Jaeger O'Meara","Hawthorn","Carlton",0,"Loss",-23
"3702",2021-05-22,15957,10,"Sam Docherty","Carlton","Hawthorn",1,"Win",23
"3703",2021-05-22,15957,10,"Zac Williams","Carlton","Hawthorn",0,"Win",23
"3704",2021-05-22,15957,10,"Tom Mitchell","Hawthorn","Carlton",1.5,"Loss",-23
"3705",2021-05-22,15957,10,"Kyle Hartigan","Hawthorn","Carlton",0,"Loss",-23
"3706",2021-05-22,15957,10,"Jarman Impey","Hawthorn","Carlton",0,"Loss",-23
"3707",2021-05-22,15957,10,"Patrick Cripps","Carlton","Hawthorn",1,"Win",23
"3708",2021-05-22,15957,10,"Adam Saad","Carlton","Hawthorn",0,"Win",23
"3709",2021-05-22,15957,10,"Daniel Howe","Hawthorn","Carlton",0,"Loss",-23
"3710",2021-05-22,15957,10,"Jacob Weitering","Carlton","Hawthorn",0,"Win",23
"3711",2021-05-22,15957,10,"Marc Pittonet","Carlton","Hawthorn",0,"Win",23
"3712",2021-05-22,15957,10,"Tom Phillips","Hawthorn","Carlton",0,"Loss",-23
"3713",2021-05-22,15957,10,"Jack Silvagni","Carlton","Hawthorn",0,"Win",23
"3714",2021-05-22,15957,10,"Blake Hardwick","Hawthorn","Carlton",0,"Loss",-23
"3715",2021-05-22,15957,10,"Nic Newman","Carlton","Hawthorn",0,"Win",23
"3716",2021-05-22,15957,10,"James Cousins","Hawthorn","Carlton",0,"Loss",-23
"3717",2021-05-22,15957,10,"Jack Scrimshaw","Hawthorn","Carlton",0,"Loss",-23
"3718",2021-05-22,15957,10,"Will Setterfield","Carlton","Hawthorn",0,"Win",23
"3719",2021-05-22,15957,10,"Harry McKay","Carlton","Hawthorn",0,"Win",23
"3720",2021-05-22,15957,10,"Harry Morrison","Hawthorn","Carlton",0,"Loss",-23
"3721",2021-05-22,15957,10,"Lachie Fogarty","Carlton","Hawthorn",0,"Win",23
"3722",2021-05-22,15957,10,"James Worpel","Hawthorn","Carlton",0,"Loss",-23
"3723",2021-05-22,15957,10,"Mitch Lewis","Hawthorn","Carlton",0,"Loss",-23
"3724",2021-05-22,15957,10,"Tom De Koning","Carlton","Hawthorn",0,"Win",23
"3725",2021-05-22,15957,10,"Michael Gibbons","Carlton","Hawthorn",0,"Win",23
"3726",2021-05-22,15957,10,"Sam Walsh","Carlton","Hawthorn",2.5,"Win",23
"3727",2021-05-22,15957,10,"Dylan Moore","Hawthorn","Carlton",0,"Loss",-23
"3728",2021-05-22,15957,10,"Liam Stocker","Carlton","Hawthorn",0,"Win",23
"3729",2021-05-22,15957,10,"Oliver Hanrahan","Hawthorn","Carlton",0,"Loss",-23
"3730",2021-05-22,15957,10,"Changkuoth Jiath","Hawthorn","Carlton",0,"Loss",-23
"3731",2021-05-22,15957,10,"Matthew Cottrell","Carlton","Hawthorn",0,"Win",23
"3732",2021-05-22,15957,10,"Damon Greaves","Hawthorn","Carlton",0,"Loss",-23
"3733",2021-05-22,15957,10,"Matthew Owies","Carlton","Hawthorn",0,"Win",23
"3734",2021-05-22,15957,10,"Jacob Koschitzke","Hawthorn","Carlton",0,"Loss",-23
"3735",2021-05-22,15957,10,"Ned Reeves","Hawthorn","Carlton",0,"Loss",-23
"3736",2021-05-22,15958,10,"Shaun Higgins","Geelong","Gold Coast",1,"Win",34
"3737",2021-05-22,15958,10,"Joel Selwood","Geelong","Gold Coast",2.5,"Win",34
"3738",2021-05-22,15958,10,"Tom Hawkins","Geelong","Gold Coast",0,"Win",34
"3739",2021-05-22,15958,10,"Lachie Henderson","Geelong","Gold Coast",0,"Win",34
"3740",2021-05-22,15958,10,"Mitch Duncan","Geelong","Gold Coast",0,"Win",34
"3741",2021-05-22,15958,10,"Gary Rohan","Geelong","Gold Coast",0,"Win",34
"3742",2021-05-22,15958,10,"Cameron Guthrie","Geelong","Gold Coast",1,"Win",34
"3743",2021-05-22,15958,10,"Zac Smith","Gold Coast","Geelong",0,"Loss",-34
"3744",2021-05-22,15958,10,"David Swallow","Gold Coast","Geelong",0,"Loss",-34
"3745",2021-05-22,15958,10,"Isaac Smith","Geelong","Gold Coast",0,"Win",34
"3746",2021-05-22,15958,10,"Zach Tuohy","Geelong","Gold Coast",0,"Win",34
"3747",2021-05-22,15958,10,"Luke Dahlhaus","Geelong","Gold Coast",0,"Win",34
"3748",2021-05-22,15958,10,"Jeremy Cameron","Geelong","Gold Coast",0,"Win",34
"3749",2021-05-22,15958,10,"Brandon Ellis","Gold Coast","Geelong",0,"Loss",-34
"3750",2021-05-22,15958,10,"Alex Sexton","Gold Coast","Geelong",0,"Loss",-34
"3751",2021-05-22,15958,10,"Mark Blicavs","Geelong","Gold Coast",0,"Win",34
"3752",2021-05-22,15958,10,"Sean Lemmens","Gold Coast","Geelong",0,"Loss",-34
"3753",2021-05-22,15958,10,"Jed Bews","Geelong","Gold Coast",0,"Win",34
"3754",2021-05-22,15958,10,"Nick Holman","Gold Coast","Geelong",0,"Loss",-34
"3755",2021-05-22,15958,10,"Touk Miller","Gold Coast","Geelong",0,"Loss",-34
"3756",2021-05-22,15958,10,"Jake Kolodjashnij","Geelong","Gold Coast",0,"Win",34
"3757",2021-05-22,15958,10,"Rory Atkins","Gold Coast","Geelong",0,"Loss",-34
"3758",2021-05-22,15958,10,"Lachie Weller","Gold Coast","Geelong",0,"Loss",-34
"3759",2021-05-22,15958,10,"Sam Collins","Gold Coast","Geelong",0,"Loss",-34
"3760",2021-05-22,15958,10,"Oleg Markov","Gold Coast","Geelong",0,"Loss",-34
"3761",2021-05-22,15958,10,"Sam Menegola","Geelong","Gold Coast",0,"Win",34
"3762",2021-05-22,15958,10,"Brandan Parfitt","Geelong","Gold Coast",0,"Win",34
"3763",2021-05-22,15958,10,"Tom Stewart","Geelong","Gold Coast",0,"Win",34
"3764",2021-05-22,15958,10,"Hugh Greenwood","Gold Coast","Geelong",0,"Loss",-34
"3765",2021-05-22,15958,10,"Zach Guthrie","Geelong","Gold Coast",0,"Win",34
"3766",2021-05-22,15958,10,"Esava Ratugolea","Geelong","Gold Coast",0,"Win",34
"3767",2021-05-22,15958,10,"Jack Henry","Geelong","Gold Coast",0,"Win",34
"3768",2021-05-22,15958,10,"Charlie Ballard","Gold Coast","Geelong",0,"Loss",-34
"3769",2021-05-22,15958,10,"Quinton Narkle","Geelong","Gold Coast",1.5,"Win",34
"3770",2021-05-22,15958,10,"Wil Powell","Gold Coast","Geelong",0,"Loss",-34
"3771",2021-05-22,15958,10,"Tom Atkins","Geelong","Gold Coast",0,"Win",34
"3772",2021-05-22,15958,10,"Chris Burgess","Gold Coast","Geelong",0,"Loss",-34
"3773",2021-05-22,15958,10,"Jack Lukosius","Gold Coast","Geelong",0,"Loss",-34
"3774",2021-05-22,15958,10,"Josh Corbett","Gold Coast","Geelong",0,"Loss",-34
"3775",2021-05-22,15958,10,"Ben King","Gold Coast","Geelong",0,"Loss",-34
"3776",2021-05-22,15958,10,"Caleb Graham","Gold Coast","Geelong",0,"Loss",-34
"3777",2021-05-22,15958,10,"Noah Anderson","Gold Coast","Geelong",0,"Loss",-34
"3778",2021-05-22,15958,10,"Izak Rankine","Gold Coast","Geelong",0,"Loss",-34
"3779",2021-05-22,15958,10,"Brad Close","Geelong","Gold Coast",0,"Win",34
"3780",2021-05-22,15958,10,"Sam Flanders","Gold Coast","Geelong",0,"Loss",-34
"3781",2021-05-22,15959,10,"David Mackay","Adelaide","Melbourne",0,"Win",1
"3782",2021-05-22,15959,10,"Taylor Walker","Adelaide","Melbourne",0,"Win",1
"3783",2021-05-22,15959,10,"Neville Jetta","Melbourne","Adelaide",0,"Loss",-1
"3784",2021-05-22,15959,10,"Rory Sloane","Adelaide","Melbourne",0,"Win",1
"3785",2021-05-22,15959,10,"Jake Melksham","Melbourne","Adelaide",0,"Loss",-1
"3786",2021-05-22,15959,10,"Brodie Smith","Adelaide","Melbourne",0,"Win",1
"3787",2021-05-22,15959,10,"Michael Hibberd","Melbourne","Adelaide",0,"Loss",-1
"3788",2021-05-22,15959,10,"Steven May","Melbourne","Adelaide",0,"Loss",-1
"3789",2021-05-22,15959,10,"Max Gawn","Melbourne","Adelaide",0,"Loss",-1
"3790",2021-05-22,15959,10,"Tom McDonald","Melbourne","Adelaide",0,"Loss",-1
"3791",2021-05-22,15959,10,"Paul Seedsman","Adelaide","Melbourne",0.5,"Win",1
"3792",2021-05-22,15959,10,"Luke Brown","Adelaide","Melbourne",0,"Win",1
"3793",2021-05-22,15959,10,"Rory Laird","Adelaide","Melbourne",0,"Win",1
"3794",2021-05-22,15959,10,"Angus Brayshaw","Melbourne","Adelaide",0,"Loss",-1
"3795",2021-05-22,15959,10,"Jake Kelly","Adelaide","Melbourne",0,"Win",1
"3796",2021-05-22,15959,10,"Jake Lever","Melbourne","Adelaide",0,"Loss",-1
"3797",2021-05-22,15959,10,"Alex Neal-Bullen","Melbourne","Adelaide",0,"Loss",-1
"3798",2021-05-22,15959,10,"James Harmes","Melbourne","Adelaide",0,"Loss",-1
"3799",2021-05-22,15959,10,"Ed Langdon","Melbourne","Adelaide",0,"Loss",-1
"3800",2021-05-22,15959,10,"Clayton Oliver","Melbourne","Adelaide",3,"Loss",-1
"3801",2021-05-22,15959,10,"Jayden Hunt","Melbourne","Adelaide",0,"Loss",-1
"3802",2021-05-22,15959,10,"Christian Petracca","Melbourne","Adelaide",0.5,"Loss",-1
"3803",2021-05-22,15959,10,"Ben Keays","Adelaide","Melbourne",2,"Win",1
"3804",2021-05-22,15959,10,"Sam Weideman","Melbourne","Adelaide",0,"Loss",-1
"3805",2021-05-22,15959,10,"Reilly O'Brien","Adelaide","Melbourne",0,"Win",1
"3806",2021-05-22,15959,10,"Tom Doedee","Adelaide","Melbourne",0,"Win",1
"3807",2021-05-22,15959,10,"Darcy Fogarty","Adelaide","Melbourne",0,"Win",1
"3808",2021-05-22,15959,10,"Bayley Fritsch","Melbourne","Adelaide",0,"Loss",-1
"3809",2021-05-22,15959,10,"Charlie Spargo","Melbourne","Adelaide",0,"Loss",-1
"3810",2021-05-22,15959,10,"Harrison Petty","Melbourne","Adelaide",0,"Loss",-1
"3811",2021-05-22,15959,10,"Chayce Jones","Adelaide","Melbourne",0,"Win",1
"3812",2021-05-22,15959,10,"Kysaiah Pickett","Melbourne","Adelaide",0,"Loss",-1
"3813",2021-05-22,15959,10,"Trent Rivers","Melbourne","Adelaide",0,"Loss",-1
"3814",2021-05-22,15959,10,"Luke Jackson","Melbourne","Adelaide",0,"Loss",-1
"3815",2021-05-22,15959,10,"Ned McHenry","Adelaide","Melbourne",0,"Win",1
"3816",2021-05-22,15959,10,"Shane McAdam","Adelaide","Melbourne",0,"Win",1
"3817",2021-05-22,15959,10,"Harry Schoenberg","Adelaide","Melbourne",0,"Win",1
"3818",2021-05-22,15959,10,"Lachlan Sholl","Adelaide","Melbourne",0,"Win",1
"3819",2021-05-22,15959,10,"Jordon Butts","Adelaide","Melbourne",0,"Win",1
"3820",2021-05-22,15959,10,"James Jordon","Melbourne","Adelaide",0,"Loss",-1
"3821",2021-05-22,15959,10,"Sam Berry","Adelaide","Melbourne",0,"Win",1
"3822",2021-05-22,15959,10,"James Rowe","Adelaide","Melbourne",0,"Win",1
"3823",2021-05-22,15959,10,"Nick Murray","Adelaide","Melbourne",0,"Win",1
"3824",2021-05-22,15959,10,"Riley Thilthorpe","Adelaide","Melbourne",0,"Win",1
"3825",2021-05-22,15960,10,"Paddy Ryder","St Kilda","Western Bulldogs",0,"Loss",-111
"3826",2021-05-22,15960,10,"James Frawley","St Kilda","Western Bulldogs",0,"Loss",-111
"3827",2021-05-22,15960,10,"Jarryn Geary","St Kilda","Western Bulldogs",0,"Loss",-111
"3828",2021-05-22,15960,10,"Shaun McKernan","St Kilda","Western Bulldogs",0,"Loss",-111
"3829",2021-05-22,15960,10,"Tom Liberatore","Western Bulldogs","St Kilda",0,"Win",111
"3830",2021-05-22,15960,10,"Adam Treloar","Western Bulldogs","St Kilda",0,"Win",111
"3831",2021-05-22,15960,10,"Bradley Hill","St Kilda","Western Bulldogs",0,"Loss",-111
"3832",2021-05-22,15960,10,"Josh Bruce","Western Bulldogs","St Kilda",0,"Win",111
"3833",2021-05-22,15960,10,"Hayden Crozier","Western Bulldogs","St Kilda",0,"Win",111
"3834",2021-05-22,15960,10,"Jason Johannisen","Western Bulldogs","St Kilda",0,"Win",111
"3835",2021-05-22,15960,10,"Sebastian Ross","St Kilda","Western Bulldogs",0,"Loss",-111
"3836",2021-05-22,15960,10,"Brad Crouch","St Kilda","Western Bulldogs",0,"Loss",-111
"3837",2021-05-22,15960,10,"Taylor Duryea","Western Bulldogs","St Kilda",0,"Win",111
"3838",2021-05-22,15960,10,"Jack Macrae","Western Bulldogs","St Kilda",1,"Win",111
"3839",2021-05-22,15960,10,"Jimmy Webster","St Kilda","Western Bulldogs",0,"Loss",-111
"3840",2021-05-22,15960,10,"Lachie Hunter","Western Bulldogs","St Kilda",0,"Win",111
"3841",2021-05-22,15960,10,"Jack Billings","St Kilda","Western Bulldogs",0,"Loss",-111
"3842",2021-05-22,15960,10,"Marcus Bontempelli","Western Bulldogs","St Kilda",3,"Win",111
"3843",2021-05-22,15960,10,"Tim Membrey","St Kilda","Western Bulldogs",0,"Loss",-111
"3844",2021-05-22,15960,10,"Jack Lonie","St Kilda","Western Bulldogs",0,"Loss",-111
"3845",2021-05-22,15960,10,"Jack Sinclair","St Kilda","Western Bulldogs",0,"Loss",-111
"3846",2021-05-22,15960,10,"Bailey Dale","Western Bulldogs","St Kilda",2,"Win",111
"3847",2021-05-22,15960,10,"Jack Steele","St Kilda","Western Bulldogs",0,"Loss",-111
"3848",2021-05-22,15960,10,"Caleb Daniel","Western Bulldogs","St Kilda",0,"Win",111
"3849",2021-05-22,15960,10,"Roarke Smith","Western Bulldogs","St Kilda",0,"Win",111
"3850",2021-05-22,15960,10,"Zaine Cordy","Western Bulldogs","St Kilda",0,"Win",111
"3851",2021-05-22,15960,10,"Dougal Howard","St Kilda","Western Bulldogs",0,"Loss",-111
"3852",2021-05-22,15960,10,"Bailey Williams","Western Bulldogs","St Kilda",0,"Win",111
"3853",2021-05-22,15960,10,"Dan Butler","St Kilda","Western Bulldogs",0,"Loss",-111
"3854",2021-05-22,15960,10,"Mitch Hannan","Western Bulldogs","St Kilda",0,"Win",111
"3855",2021-05-22,15960,10,"Josh Battle","St Kilda","Western Bulldogs",0,"Loss",-111
"3856",2021-05-22,15960,10,"Lewis Young","Western Bulldogs","St Kilda",0,"Win",111
"3857",2021-05-22,15960,10,"Alex Keath","Western Bulldogs","St Kilda",0,"Win",111
"3858",2021-05-22,15960,10,"Hunter Clark","St Kilda","Western Bulldogs",0,"Loss",-111
"3859",2021-05-22,15960,10,"Aaron Naughton","Western Bulldogs","St Kilda",0,"Win",111
"3860",2021-05-22,15960,10,"Jack Higgins","St Kilda","Western Bulldogs",0,"Loss",-111
"3861",2021-05-22,15960,10,"Bailey Smith","Western Bulldogs","St Kilda",0,"Win",111
"3862",2021-05-22,15960,10,"Callum Wilkie","St Kilda","Western Bulldogs",0,"Loss",-111
"3863",2021-05-22,15960,10,"Max King","St Kilda","Western Bulldogs",0,"Loss",-111
"3864",2021-05-22,15960,10,"Cody Weightman","Western Bulldogs","St Kilda",0,"Win",111
"3865",2021-05-22,15960,10,"Ryan Byrnes","St Kilda","Western Bulldogs",0,"Loss",-111
