kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
12,1,3,15,12,80,1,0,0,1,4,1,1,1,1,0,7,6,0,0,1,0,0,74,56,76,1,0,4,359,2,7,0,0,0,0,0,12,9,0,6,0,0,0,0,14,12.7,0,2,1,0,4,13,11,79,0,0,0,0,0.0255863539445629,0.006097560975609756,0.010416666666666666,0.019815059445178335,0.045454545454545456,0,0.006896551724137931,0.009900990099009901,0.011627906976744186,0.021739130434782608,0.014388489208633094,0,0,0,0.010810810810810811,0.020833333333333332,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.145578951574862e-4,Kade Simpson,0,15533,15,Carlton,2019,24,0
10,3,12,22,12,55,0,0,0,4,1,7,2,4,0,2,8,15,0,0,1,0,2,72,75,88,2,0,6,263,5,1,0,0,0,0,0,14,5,1,7,0,0,0,0,26,3,0,1,0,0,4,9,11,75,0,0,0,0,0.021321961620469083,0.018292682926829267,0.041666666666666664,0.02906208718626156,0,0,0.027586206896551724,0.06930693069306931,0.023255813953488372,0.024844720496894408,0.03597122302158273,0,0,0.15384615384615385,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.011932099238038063,David Mundy,0,15533,15,Fremantle,2019,40,0
21,2,13,34,18,53,1,1,0,3,2,4,7,1,3,1,14,19,0,1,3,0,0,88,114,125,1,6,8,429,5,3,2,0,0,0,0,7,11,3,8,0,0,0,0,25,13.6,0,2,2,0,4,13,11,79,0,0,9,0,0.04477611940298507,0.012195121951219513,0.04513888888888889,0.04491413474240423,0.045454545454545456,0.058823529411764705,0.020689655172413793,0.039603960396039604,0.08139534883720931,0.043478260869565216,0.045563549160671464,0,0.05555555555555555,0,0.02702702702702703,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7683792114257812,Marc Murphy,3,15533,15,Carlton,2019,1,3
17,6,3,20,13,65,1,0,0,1,5,4,0,1,1,0,3,13,0,0,3,0,1,77,86,82,0,0,4,382,6,5,0,0,1,0,0,10,11,0,2,0,0,0,0,11,9.7,0,0,1,2,4,13,11,79,0,0,0,0,0.03624733475479744,0.036585365853658534,0.010416666666666666,0.026420079260237782,0.045454545454545456,0,0.006896551724137931,0.039603960396039604,0,0.009316770186335404,0.03117505995203837,0,0,0.07692307692307693,0.032432432432432434,0.020833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003915081731975079,Dale Thomas,0,15533,15,Carlton,2019,20,0
6,2,3,9,5,56,0,0,32,5,0,3,3,1,0,0,6,4,0,0,4,0,0,82,81,88,1,2,0,174,1,1,0,0,1,1,0,8,3,0,1,9,41.6,0,0,21,10.4,77,0,0,2,4,13,11,79,0,0,1,0,0.01279317697228145,0.012195121951219513,0.010416666666666666,0.011889035667107,0,0,0.034482758620689655,0.0297029702970297,0.03488372093023256,0.018633540372670808,0.009592326139088728,0,0,0,0.005405405405405406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.00967182032763958,Matthew Kreuzer,0,15533,15,Carlton,2019,39,0
12,6,5,17,10,59,2,1,0,1,1,2,5,1,2,0,7,10,0,2,3,0,0,88,83,81,1,4,4,263,4,1,0,0,0,2,0,7,5,0,5,0,0,0,2,13,7.5,0,2,4,2,4,9,11,75,1,1,0,0,0.0255863539445629,0.036585365853658534,0.017361111111111112,0.022457067371202115,0.09090909090909091,0.058823529411764705,0.006896551724137931,0.019801980198019802,0.05813953488372093,0.021739130434782608,0.023980815347721823,0,0.1111111111111111,0,0.021621621621621623,0.08333333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010855061933398247,Michael Walters,0,15533,15,Fremantle,2019,11,0
13,8,16,29,20,69,1,2,0,7,0,1,6,1,2,0,16,16,3,1,4,0,0,90,133,147,3,3,5,292,3,5,0,0,1,2,1,16,8,1,9,0,0,3,1,26,19.5,0,0,3,2,4,9,11,75,1,1,3,1,0.02771855010660981,0.04878048780487805,0.05555555555555555,0.03830911492734478,0.045454545454545456,0.11764705882352941,0.04827586206896552,0.009900990099009901,0.06976744186046512,0.049689440993788817,0.03836930455635491,0.16666666666666666,0.05555555555555555,0,0.016216216216216217,0.0625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7185286283493042,Nat Fyfe,1,15533,15,Fremantle,2019,2,2
9,6,2,11,8,73,0,0,0,3,0,3,0,3,2,1,7,4,3,0,1,0,0,87,56,54,0,0,2,131,4,8,0,0,2,0,0,7,7,1,2,0,0,4,0,9,8,0,2,0,1,4,13,11,79,0,0,0,0,0.019189765458422176,0.036585365853658534,0.006944444444444444,0.01453104359313078,0,0,0.020689655172413793,0.0297029702970297,0,0.021739130434782608,0.009592326139088728,0.16666666666666666,0,0,0.021621621621621623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004101830068975687,Liam Jones,0,15533,15,Carlton,2019,19,0
20,3,12,32,20,63,0,0,0,4,0,5,15,5,1,3,20,12,0,0,2,0,0,90,101,107,4,11,3,315,8,5,0,1,2,1,0,6,9,0,14,0,0,0,0,17,13.7,0,1,0,0,4,13,11,79,0,0,9,0,0.042643923240938165,0.018292682926829267,0.041666666666666664,0.04227212681638045,0,0,0.027586206896551724,0.04950495049504951,0.1744186046511628,0.062111801242236024,0.02877697841726619,0,0,0,0.043243243243243246,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2259091138839722,Ed Curnow,2,15533,15,Carlton,2019,3,1
12,2,10,22,12,55,0,0,0,8,2,2,3,4,2,1,12,7,0,0,2,0,0,73,96,83,1,2,4,275,5,7,0,0,1,0,0,9,4,0,9,0,0,0,0,16,8.9,0,3,0,1,4,9,11,75,0,0,0,0,0.0255863539445629,0.012195121951219513,0.034722222222222224,0.02906208718626156,0,0,0.05517241379310345,0.019801980198019802,0.03488372093023256,0.037267080745341616,0.016786570743405275,0,0,0,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00945246685296297,Reece Conca,0,15533,15,Fremantle,2019,38,0
8,3,2,10,6,60,1,0,0,0,1,2,1,5,0,2,1,7,0,1,0,1,0,76,37,22,0,1,5,244,5,1,0,0,0,1,0,0,4,0,1,0,0,0,0,7,6.2,0,0,3,0,4,9,11,75,0,0,0,0,0.017057569296375266,0.018292682926829267,0.006944444444444444,0.013210039630118891,0.045454545454545456,0,0,0.019801980198019802,0.011627906976744186,0.003105590062111801,0.016786570743405275,0,0.05555555555555555,0,0.02702702702702703,0.0625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004206180572509766,Brandon Matera,0,15533,15,Fremantle,2019,18,0
16,5,5,21,15,71,0,1,0,1,7,1,1,1,0,0,5,16,0,0,2,0,0,84,78,81,0,1,2,498,5,5,0,0,0,0,0,10,10,1,5,0,0,1,0,10,5.5,0,2,1,2,4,9,11,75,0,0,0,0,0.03411513859275053,0.03048780487804878,0.017361111111111112,0.02774108322324967,0,0.058823529411764705,0.006896551724137931,0.009900990099009901,0.011627906976744186,0.015527950310559006,0.03836930455635491,0,0,0,0.02702702702702703,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01640293188393116,Nathan Wilson,0,15533,15,Fremantle,2019,10,0
13,1,9,22,16,73,0,0,0,3,4,0,3,3,0,1,6,18,0,0,0,2,0,86,69,84,1,2,3,320,6,2,1,0,0,0,0,6,8,1,6,0,0,0,0,13,9.8,0,1,0,0,4,9,11,75,0,0,0,0,0.02771855010660981,0.006097560975609756,0.03125,0.02906208718626156,0,0,0.020689655172413793,0,0.03488372093023256,0.018633540372670808,0.04316546762589928,0,0,0,0.032432432432432434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.13214695174247e-4,Bradley Hill,0,15533,15,Fremantle,2019,30,0
8,6,5,13,5,39,1,1,14,3,0,1,2,3,2,0,7,7,1,1,5,0,1,87,87,87,0,2,6,133,4,0,0,0,0,3,0,7,2,1,3,5,51.9,0,2,15,10.8,27,1,3,2,4,13,11,79,0,0,0,0,0.017057569296375266,0.036585365853658534,0.017361111111111112,0.017173051519154558,0.045454545454545456,0.058823529411764705,0.020689655172413793,0.009900990099009901,0.023255813953488372,0.021739130434782608,0.016786570743405275,0.05555555555555555,0.05555555555555555,0.07692307692307693,0.021621621621621623,0.0625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008324705064296722,Levi Casboult,0,15533,15,Carlton,2019,13,0
14,6,5,19,12,63,0,0,0,2,4,4,0,3,1,1,7,11,1,0,5,0,0,98,76,84,0,0,2,305,8,8,0,0,2,0,0,3,7,0,5,0,0,2,0,5,10.2,0,1,0,5,4,13,11,79,0,0,0,0,0.029850746268656716,0.036585365853658534,0.017361111111111112,0.02509907529722589,0,0,0.013793103448275862,0.039603960396039604,0,0.021739130434782608,0.026378896882494004,0.05555555555555555,0,0,0.043243243243243246,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0010987533023580909,Lachie Plowman,0,15533,15,Carlton,2019,32,0
9,4,1,10,6,60,4,0,0,0,0,2,0,3,1,2,2,7,1,3,0,0,1,94,60,62,0,0,8,311,3,1,0,0,0,3,1,2,5,0,0,0,0,1,1,7,19.1,0,1,5,0,4,9,11,75,0,0,0,0,0.019189765458422176,0.024390243902439025,0.003472222222222222,0.013210039630118891,0.18181818181818182,0,0,0.019801980198019802,0,0.006211180124223602,0.016786570743405275,0.05555555555555555,0.16666666666666666,0.07692307692307693,0.016216216216216217,0.10416666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.11029884964227676,Cam McCarthy,0,15533,15,Fremantle,2019,44,0
8,4,5,13,9,69,0,0,0,0,5,0,0,4,1,1,3,11,0,0,14,0,0,95,44,63,0,0,1,250,4,4,0,0,1,0,0,2,5,0,1,0,0,1,0,2,4,0,0,0,11,4,9,11,75,0,0,0,0,0.017057569296375266,0.024390243902439025,0.017361111111111112,0.017173051519154558,0,0,0,0,0,0.009316770186335404,0.026378896882494004,0,0,0,0.021621621621621623,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3265995918773115e-4,Joel Hamling,0,15533,15,Fremantle,2019,26,0
15,8,7,22,17,77,0,0,0,2,2,1,0,2,1,0,6,16,0,0,9,0,0,93,92,113,0,0,5,278,4,9,0,0,5,0,0,7,10,0,6,0,0,3,0,11,12.2,0,1,0,8,4,13,11,79,0,0,3,0,0.031982942430703626,0.04878048780487805,0.024305555555555556,0.02906208718626156,0,0,0.013793103448275862,0.009900990099009901,0,0.018633540372670808,0.03836930455635491,0,0,0,0.021621621621621623,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11036044359207153,Caleb Marchbank,0,15533,15,Carlton,2019,8,0
22,4,4,26,9,35,0,1,0,3,3,3,5,5,0,0,12,10,2,0,0,0,0,89,99,59,1,4,1,432,9,5,0,0,0,0,0,5,5,0,9,0,0,0,0,17,4.7,0,0,1,0,4,9,11,75,0,0,0,0,0.046908315565031986,0.024390243902439025,0.013888888888888888,0.034346103038309116,0,0.058823529411764705,0.020689655172413793,0.0297029702970297,0.05813953488372093,0.037267080745341616,0.023980815347721823,0.1111111111111111,0,0,0.04864864864864865,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2380136400461197,Ed Langdon,0,15533,15,Fremantle,2019,6,0
14,5,17,31,21,68,0,0,0,4,3,4,2,4,0,1,10,19,1,0,2,0,0,89,104,105,0,2,3,394,9,10,1,0,0,0,0,9,8,0,8,0,0,1,0,18,7.1,0,0,0,1,4,9,11,75,0,0,1,0,0.029850746268656716,0.03048780487804878,0.059027777777777776,0.04095112285336856,0,0,0.027586206896551724,0.039603960396039604,0.023255813953488372,0.031055900621118012,0.045563549160671464,0.05555555555555555,0,0,0.04864864864864865,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06164589896798134,Connor Blakely,0,15533,15,Fremantle,2019,9,0
13,4,12,25,18,72,0,0,0,3,3,1,1,3,0,1,10,15,0,0,6,0,0,77,84,95,0,1,4,186,6,13,0,0,1,0,0,4,7,0,9,0,0,1,0,11,14.4,0,1,0,4,4,9,11,75,0,0,0,0,0.02771855010660981,0.024390243902439025,0.041666666666666664,0.03302509907529723,0,0,0.020689655172413793,0.009900990099009901,0.011627906976744186,0.031055900621118012,0.03597122302158273,0,0,0,0.032432432432432434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.017841767519712448,Ethan Hughes,0,15533,15,Fremantle,2019,42,0
14,6,0,14,11,79,0,0,0,0,2,0,0,3,1,2,5,9,1,0,6,0,0,93,55,63,0,0,4,195,3,8,0,2,4,0,0,4,11,0,2,0,0,3,0,4,8.3,0,2,0,5,4,13,11,79,0,0,0,0,0.029850746268656716,0.036585365853658534,0,0.018494055482166448,0,0,0,0,0,0.015527950310559006,0.02158273381294964,0.05555555555555555,0,0,0.016216216216216217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033427265007048845,Jacob Weitering,0,15533,15,Carlton,2019,21,0
6,2,2,8,3,38,1,1,0,2,0,1,0,3,1,0,3,4,0,0,0,0,0,77,44,26,0,0,2,122,2,2,1,0,0,1,0,2,3,0,2,0,0,0,0,12,1.8,0,0,2,0,4,13,11,79,0,0,0,0,0.01279317697228145,0.012195121951219513,0.006944444444444444,0.010568031704095112,0.045454545454545456,0.058823529411764705,0.013793103448275862,0.009900990099009901,0,0.009316770186335404,0.009592326139088728,0,0,0,0.010810810810810811,0.041666666666666664,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016133019234985113,Mitch McGovern,0,15533,15,Carlton,2019,35,0
1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,10,9,5,0,0,1,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-1.4,0,0,1,0,4,13,11,79,0,0,0,0,0.0021321961620469083,0.006097560975609756,0.003472222222222222,0.002642007926023778,0,0.058823529411764705,0,0,0,0.003105590062111801,0.002398081534772182,0,0.05555555555555555,0,0.005405405405405406,0.020833333333333332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.639460097067058e-4,Charlie Curnow,0,15533,15,Carlton,2019,25,0
12,2,7,19,9,47,1,1,0,10,0,3,5,2,0,0,11,9,0,0,1,0,0,84,103,97,0,5,3,318,4,3,3,0,0,0,0,18,3,3,9,0,0,0,0,27,9.6,0,1,2,0,4,9,11,75,0,0,0,0,0.0255863539445629,0.012195121951219513,0.024305555555555556,0.02509907529722589,0.045454545454545456,0.058823529411764705,0.06896551724137931,0.0297029702970297,0.05813953488372093,0.034161490683229816,0.02158273381294964,0,0,0,0.021621621621621623,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.024585064500570297,Darcy Tucker,0,15533,15,Fremantle,2019,43,0
6,4,7,13,13,100,2,0,0,1,0,1,1,2,2,2,7,6,0,1,0,0,0,82,56,77,1,0,7,85,2,1,0,0,0,2,0,3,6,1,5,0,0,0,0,17,13.1,0,1,2,0,4,13,11,79,0,0,0,0,0.01279317697228145,0.024390243902439025,0.024305555555555556,0.017173051519154558,0.09090909090909091,0,0.006896551724137931,0.009900990099009901,0.011627906976744186,0.021739130434782608,0.014388489208633094,0,0.05555555555555555,0,0.010810810810810811,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002727408427745104,Matthew Kennedy,0,15533,15,Carlton,2019,22,0
9,3,6,15,7,47,1,2,0,8,1,2,4,4,2,2,8,7,0,1,3,0,0,91,80,73,2,2,5,248,5,3,1,0,0,0,0,10,3,1,5,0,0,0,0,25,8.9,0,0,3,1,4,13,11,79,0,0,0,0,0.019189765458422176,0.018292682926829267,0.020833333333333332,0.019815059445178335,0.045454545454545456,0.11764705882352941,0.05517241379310345,0.019801980198019802,0.046511627906976744,0.024844720496894408,0.016786570743405275,0,0.05555555555555555,0,0.02702702702702703,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0019778115674853325,Jack Silvagni,0,15533,15,Carlton,2019,36,0
11,5,12,23,12,52,1,0,0,5,1,4,2,2,0,0,15,9,1,1,3,0,0,83,98,113,0,2,5,344,4,4,1,0,0,0,0,3,5,3,12,0,0,1,1,20,20.6,0,0,1,1,4,13,11,79,0,0,2,0,0.023454157782515993,0.03048780487804878,0.041666666666666664,0.03038309114927345,0.045454545454545456,0,0.034482758620689655,0.039603960396039604,0.023255813953488372,0.046583850931677016,0.02158273381294964,0.05555555555555555,0.05555555555555555,0,0.021621621621621623,0.020833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1131066083908081,Sam Petrevski-Seton,0,15533,15,Carlton,2019,7,0
16,7,9,25,17,68,0,0,0,4,5,6,0,0,1,0,9,12,1,0,0,0,1,78,104,117,0,0,7,442,3,12,0,0,1,0,0,13,11,0,7,0,0,4,0,16,14.4,0,4,0,0,4,13,11,79,0,0,0,0,0.03411513859275053,0.042682926829268296,0.03125,0.03302509907529723,0,0,0.027586206896551724,0.0594059405940594,0,0.027950310559006212,0.02877697841726619,0.05555555555555555,0,0.07692307692307693,0.016216216216216217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25589725375175476,Nic Newman,0,15533,15,Carlton,2019,5,0
5,2,6,11,10,91,0,0,0,3,1,2,0,1,0,1,6,6,1,0,7,0,0,91,42,67,0,0,1,118,1,7,0,0,3,0,0,4,4,0,4,0,0,2,0,4,10,0,1,0,6,4,9,11,75,0,0,0,0,0.010660980810234541,0.012195121951219513,0.020833333333333332,0.01453104359313078,0,0,0.020689655172413793,0.019801980198019802,0,0.018633540372670808,0.014388489208633094,0.05555555555555555,0,0,0.005405405405405406,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018062533345073462,Griffin Logue,0,15533,15,Fremantle,2019,23,0
9,6,7,16,11,69,0,0,0,4,3,2,2,2,0,0,8,8,0,0,1,0,1,81,75,78,0,2,4,245,2,3,1,0,0,0,0,5,5,2,6,0,0,0,0,24,8.4,0,1,0,0,4,13,11,79,0,0,0,0,0.019189765458422176,0.036585365853658534,0.024305555555555556,0.021136063408190225,0,0,0.027586206896551724,0.019801980198019802,0.023255813953488372,0.024844720496894408,0.019184652278177457,0,0,0.07692307692307693,0.010810810810810811,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.008978921920061111,Zac Fisher,0,15533,15,Carlton,2019,12,0
14,2,4,18,9,50,0,0,0,2,7,0,0,3,0,1,5,10,0,0,6,0,0,85,61,62,0,0,2,304,5,6,0,0,0,0,0,7,7,0,4,0,0,0,0,7,4.3,0,2,0,5,4,9,11,75,0,0,0,0,0.029850746268656716,0.012195121951219513,0.013888888888888888,0.023778071334214,0,0,0.013793103448275862,0,0,0.015527950310559006,0.023980815347721823,0,0,0,0.02702702702702703,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001550175715237856,Luke Ryan,0,15533,15,Fremantle,2019,34,0
3,4,8,11,9,82,1,0,4,4,0,1,2,0,0,0,7,5,1,0,2,0,0,92,65,72,1,1,4,47,0,1,2,0,0,2,0,5,2,3,5,0,26.7,0,1,15,10.5,15,0,1,1,4,9,11,75,0,0,0,0,0.006396588486140725,0.024390243902439025,0.027777777777777776,0.01453104359313078,0.045454545454545456,0,0.027586206896551724,0.009900990099009901,0.023255813953488372,0.021739130434782608,0.011990407673860911,0.05555555555555555,0,0,0,0.020833333333333332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013484598603099585,Brennan Cox,0,15533,15,Fremantle,2019,33,0
1,1,6,7,5,71,0,0,37,3,1,2,1,2,0,1,5,4,0,0,4,0,0,86,66,53,0,1,3,-3,1,1,0,0,2,1,0,4,1,0,4,5,41.6,0,0,10,4.4,89,1,0,4,4,9,11,75,0,0,0,0,0.0021321961620469083,0.006097560975609756,0.020833333333333332,0.009247027741083224,0,0,0.020689655172413793,0.019801980198019802,0.011627906976744186,0.015527950310559006,0.009592326139088728,0,0,0,0.005405405405405406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.497667589224875e-4,Sean Darcy,0,15533,15,Fremantle,2019,28,0
12,6,7,19,13,68,0,0,0,3,5,0,1,2,0,0,6,13,0,0,1,0,0,83,80,72,0,1,3,329,7,5,0,1,1,0,0,7,7,1,6,0,0,0,0,14,6.7,0,0,0,0,4,13,11,79,0,0,0,0,0.0255863539445629,0.036585365853658534,0.024305555555555556,0.02509907529722589,0,0,0.020689655172413793,0,0.011627906976744186,0.018633540372670808,0.03117505995203837,0,0,0,0.03783783783783784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006123196799308062,Will Setterfield,0,15533,15,Carlton,2019,16,0
4,3,3,7,6,86,1,1,0,3,0,1,1,1,0,1,5,4,0,2,1,0,1,76,43,52,0,1,5,150,1,0,1,0,0,0,0,2,3,1,4,0,0,0,0,15,10.4,0,0,2,0,4,13,11,79,0,0,0,0,0.008528784648187633,0.018292682926829267,0.010416666666666666,0.009247027741083224,0.045454545454545456,0.058823529411764705,0.020689655172413793,0.009900990099009901,0.011627906976744186,0.015527950310559006,0.009592326139088728,0,0.1111111111111111,0.07692307692307693,0.005405405405405406,0.041666666666666664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005016222596168518,Paddy Dow,0,15533,15,Carlton,2019,17,0
5,3,6,11,9,82,0,0,0,6,0,2,1,3,1,3,8,4,1,0,2,0,0,73,52,64,0,1,2,157,4,2,2,0,0,6,2,15,4,2,5,0,0,0,0,26,6.4,0,0,1,1,4,9,11,75,0,0,0,0,0.010660980810234541,0.018292682926829267,0.020833333333333332,0.01453104359313078,0,0,0.041379310344827586,0.019801980198019802,0.011627906976744186,0.024844720496894408,0.009592326139088728,0.05555555555555555,0,0,0.021621621621621623,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0010319601278752089,Bailey Banfield,0,15533,15,Fremantle,2019,31,0
6,1,3,9,5,56,0,0,0,9,1,3,1,1,0,0,4,4,0,0,0,0,1,61,63,57,0,1,1,170,1,3,3,0,0,1,0,8,2,0,4,0,0,0,0,23,11.9,0,0,0,0,4,9,11,75,0,0,0,0,0.01279317697228145,0.006097560975609756,0.010416666666666666,0.011889035667107,0,0,0.06206896551724138,0.0297029702970297,0.011627906976744186,0.012422360248447204,0.009592326139088728,0,0,0.07692307692307693,0.005405405405405406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.014218841679394245,Andrew Brayshaw,0,15533,15,Fremantle,2019,41,0
5,0,8,13,12,92,0,0,0,0,0,4,0,1,0,0,4,9,0,0,6,0,1,78,31,57,0,0,4,252,2,4,0,0,2,0,0,5,4,0,4,0,0,0,0,7,9.8,0,1,0,5,4,9,11,75,0,0,0,0,0.010660980810234541,0,0.027777777777777776,0.017173051519154558,0,0,0,0.039603960396039604,0,0.012422360248447204,0.02158273381294964,0,0,0.07692307692307693,0.010810810810810811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5.361174698919058e-4,Adam Cerra,0,15533,15,Fremantle,2019,27,0
11,6,7,18,10,56,0,2,0,1,1,3,1,5,0,0,5,11,0,1,0,0,1,89,71,46,0,1,5,350,6,6,0,0,0,0,0,4,5,0,4,0,0,2,0,13,4.4,0,3,2,0,4,13,11,79,0,0,0,0,0.023454157782515993,0.036585365853658534,0.024305555555555556,0.023778071334214,0,0.11764705882352941,0.006896551724137931,0.0297029702970297,0.011627906976744186,0.015527950310559006,0.026378896882494004,0,0.05555555555555555,0.07692307692307693,0.032432432432432434,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006904637441039085,Lochie O'Brien,0,15533,15,Carlton,2019,15,0
6,1,8,14,7,50,1,0,0,5,0,2,0,3,3,2,9,6,0,0,1,0,0,73,60,81,0,0,1,122,6,5,0,0,0,1,0,9,2,3,7,0,0,1,0,22,11.6,0,0,1,0,4,9,11,75,0,0,0,0,0.01279317697228145,0.006097560975609756,0.027777777777777776,0.018494055482166448,0.045454545454545456,0,0.034482758620689655,0.019801980198019802,0,0.027950310559006212,0.014388489208633094,0,0,0,0.032432432432432434,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0022838416043668985,Sam Switkowski,0,15533,15,Fremantle,2019,37,0
10,5,6,16,7,44,1,0,0,4,0,5,3,2,0,0,4,9,0,2,1,2,0,88,79,62,0,3,5,331,3,0,1,0,0,2,0,8,4,2,3,0,0,0,2,21,7,0,1,2,1,4,13,11,79,0,0,0,0,0.021321961620469083,0.03048780487804878,0.020833333333333332,0.021136063408190225,0.045454545454545456,0,0.027586206896551724,0.04950495049504951,0.03488372093023256,0.012422360248447204,0.02158273381294964,0,0.1111111111111111,0,0.016216216216216217,0.041666666666666664,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00826320145279169,Michael Gibbons,0,15533,15,Carlton,2019,14,0
