kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,prev_season_br_votes,prev_season_games_polled,rolling_avg_votes_per_game,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
7,4,3,10,7,70,2,2,0,2,0,2,0,1,3,1,8,3,3,2,4,0,0,100,61,67,0,0,4,211,1,3,0,0,0,2,1,2,4,1,1,0,0,0,0,8,9.8,6,1,4,3,58,16,7,58,0,1,0,0,104,6,3,0.25,0.13043478260869565,0.016166281755196306,0.020833333333333332,0.008823529411764706,0.0129366106080207,0.08695652173913043,0.08,0.02040816326530612,0.019801980198019802,0,0.029304029304029304,0.005905511811023622,0.13636363636363635,0.07692307692307693,0,0.007633587786259542,0.07142857142857142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013710555620491505,Ben Brown,0,15445,5,North Melbourne,2019,40,0
12,3,6,18,14,78,4,1,0,4,0,4,1,3,3,0,10,8,0,2,2,1,0,74,101,130,0,1,9,397,1,2,2,0,0,3,1,4,9,2,7,0,0,0,2,17,25.3,0,1,5,2,58,14,17,116,0,0,4,0,65,3,1,0.1864406779661017,0.0847457627118644,0.02771362586605081,0.015625,0.01764705882352941,0.02328589909443726,0.17391304347826086,0.04,0.04081632653061224,0.039603960396039604,0.01639344262295082,0.03663003663003663,0.015748031496062992,0,0.07692307692307693,0,0.007633587786259542,0.08928571428571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.843795895576477,Orazio Fantasia,1,15445,5,Essendon,2019,4,0
5,2,7,12,10,83,0,0,0,3,0,1,0,1,0,1,4,8,0,0,1,0,1,84,44,51,0,0,4,58,3,2,2,0,0,0,0,3,4,1,4,0,0,0,0,21,6.6,0,0,0,0,58,16,7,58,0,0,0,0,63,0,0,0,0,0.011547344110854504,0.010416666666666666,0.020588235294117647,0.015523932729624839,0,0,0.030612244897959183,0.009900990099009901,0,0.014652014652014652,0.015748031496062992,0,0,0.058823529411764705,0.022900763358778626,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.001482040504924953,Kayne Turner,0,15445,5,North Melbourne,2019,34,0
9,4,3,12,5,42,0,3,0,0,0,2,0,1,2,1,10,4,2,3,2,0,1,86,47,64,0,0,6,199,4,3,0,0,0,4,3,3,5,1,6,0,0,1,0,14,9,0,1,4,1,58,16,7,58,0,0,0,0,42,2,1,0.07692307692307693,0.05128205128205128,0.020785219399538105,0.020833333333333332,0.008823529411764706,0.015523932729624839,0,0.12,0,0.019801980198019802,0,0.03663003663003663,0.007874015748031496,0.09090909090909091,0.11538461538461539,0.058823529411764705,0.030534351145038167,0.07142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.3131729792803526e-4,Mason Wood,0,15445,5,North Melbourne,2019,24,0
9,2,9,18,18,100,0,0,0,2,5,1,0,1,1,1,4,11,0,0,3,1,0,85,57,80,0,0,5,216,0,4,0,1,2,0,0,7,9,0,3,0,0,1,0,9,11.5,0,2,0,3,58,14,17,116,0,0,0,0,75,3,1,0.1,0.05714285714285714,0.020785219399538105,0.010416666666666666,0.026470588235294117,0.02328589909443726,0,0,0.02040816326530612,0.009900990099009901,0,0.014652014652014652,0.021653543307086614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0026454413309693336,Adam Saad,0,15445,5,Essendon,2019,17,0
20,5,11,31,23,74,0,0,0,2,3,3,0,5,0,0,8,22,0,1,2,1,0,87,105,92,0,0,9,306,6,9,0,0,0,0,0,12,15,1,8,0,0,1,0,17,11.5,0,1,1,2,58,16,7,58,0,0,0,0,65,1,1,0.016666666666666666,0.016666666666666666,0.046189376443418015,0.026041666666666668,0.03235294117647059,0.040103492884864166,0,0,0.02040816326530612,0.0297029702970297,0,0.029304029304029304,0.04330708661417323,0,0.038461538461538464,0,0.04580152671755725,0.017857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0879233106970787,Trent Dumont,0,15445,5,North Melbourne,2019,42,0
17,2,9,26,20,77,0,1,0,1,6,4,1,3,0,1,6,14,0,0,2,2,0,89,77,90,1,0,9,495,4,3,0,1,2,0,0,8,12,0,6,0,0,0,0,9,12.5,0,3,1,2,58,14,17,116,0,0,0,0,56,0,0,0.02,0.02,0.03926096997690531,0.010416666666666666,0.026470588235294117,0.03363518758085381,0,0.04,0.01020408163265306,0.039603960396039604,0.01639344262295082,0.02197802197802198,0.027559055118110236,0,0,0,0.030534351145038167,0.017857142857142856,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030419114977121353,Conor McKenna,0,15445,5,Essendon,2019,9,0
7,2,4,11,8,73,2,0,0,4,0,2,1,3,2,1,9,5,1,1,2,1,0,71,62,82,0,1,7,174,2,4,0,0,0,5,1,4,6,3,5,0,0,0,0,16,14.3,0,3,2,1,58,14,17,116,0,0,0,0,71,3,1,0.07692307692307693,0.046153846153846156,0.016166281755196306,0.010416666666666666,0.011764705882352941,0.014230271668822769,0.08695652173913043,0,0.04081632653061224,0.019801980198019802,0.01639344262295082,0.03296703296703297,0.00984251968503937,0.045454545454545456,0.038461538461538464,0,0.015267175572519083,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.521737763658166e-4,Anthony McDonald-Tipungwuti,0,15445,5,Essendon,2019,30,0
11,5,5,16,10,63,0,1,0,4,1,2,2,4,1,0,7,9,0,0,1,0,0,79,76,58,0,2,5,187,5,2,0,0,0,0,0,9,6,2,6,0,0,0,0,23,2.5,0,1,1,1,58,14,17,116,0,0,0,0,59,0,0,0,0,0.025404157043879907,0.026041666666666668,0.014705882352941176,0.02069857697283312,0,0.04,0.04081632653061224,0.019801980198019802,0.03278688524590164,0.02564102564102564,0.017716535433070866,0,0,0,0.03816793893129771,0.017857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.821677136234939e-4,Darcy Parish,0,15445,5,Essendon,2019,21,0
9,4,6,15,13,87,0,0,0,4,0,3,1,2,1,0,6,10,0,0,1,0,1,79,68,75,0,1,3,308,3,5,0,1,1,0,0,8,7,0,5,0,0,0,0,11,16.2,0,0,0,1,58,14,17,116,0,0,0,0,7,0,0,0,0,0.020785219399538105,0.020833333333333332,0.01764705882352941,0.019404915912031046,0,0,0.04081632653061224,0.0297029702970297,0.01639344262295082,0.02197802197802198,0.01968503937007874,0,0,0.058823529411764705,0.022900763358778626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0018501101294532418,Mason Redman,0,15445,5,Essendon,2019,20,0
11,5,9,20,14,70,2,0,0,0,2,3,2,0,1,0,5,15,1,1,1,0,1,82,79,91,0,2,6,335,2,4,0,0,1,0,0,12,6,1,3,0,0,2,0,17,15.2,0,2,2,0,58,14,17,116,0,0,0,0,46,0,0,0,0,0.025404157043879907,0.026041666666666668,0.026470588235294117,0.0258732212160414,0.08695652173913043,0,0,0.0297029702970297,0.03278688524590164,0.018315018315018316,0.02952755905511811,0.045454545454545456,0.038461538461538464,0.058823529411764705,0.015267175572519083,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.00985955260694027,Andrew McGrath,0,15445,5,Essendon,2019,39,0
4,3,7,11,11,100,0,0,0,3,0,1,1,0,0,0,3,9,0,0,1,0,0,79,47,40,0,1,3,-13,1,0,0,0,0,1,0,5,4,0,1,0,0,0,0,19,4.6,0,0,0,0,58,16,7,58,0,0,0,0,40,0,0,0,0,0.009237875288683603,0.015625,0.020588235294117647,0.014230271668822769,0,0,0.030612244897959183,0.009900990099009901,0.01639344262295082,0.01098901098901099,0.017716535433070866,0,0,0,0.007633587786259542,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0011543467408046126,Jy Simpkin,0,15445,5,North Melbourne,2019,32,0
9,6,5,14,11,79,1,0,1,1,0,3,1,3,1,1,3,11,0,0,1,0,0,86,64,60,0,1,7,191,1,0,0,0,0,0,0,2,7,1,2,1,11.1,0,1,8,7.9,9,0,1,1,58,16,7,58,0,0,0,0,11,0,0,0,0,0.020785219399538105,0.03125,0.014705882352941176,0.018111254851228976,0.043478260869565216,0,0.01020408163265306,0.0297029702970297,0.01639344262295082,0.01098901098901099,0.021653543307086614,0,0,0,0.007633587786259542,0.017857142857142856,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0011543467408046126,Cameron Zurhaar,0,15445,5,North Melbourne,2019,33,0
9,3,5,14,8,57,0,2,0,2,1,7,0,1,1,1,5,12,0,0,0,2,0,71,54,60,0,0,4,417,4,2,0,0,0,0,0,11,4,0,3,0,0,0,0,18,9.8,0,2,2,0,58,16,7,58,0,0,0,0,12,0,0,0,0,0.020785219399538105,0.015625,0.014705882352941176,0.018111254851228976,0,0.08,0.02040816326530612,0.06930693069306931,0,0.018315018315018316,0.023622047244094488,0,0,0,0.030534351145038167,0.03571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0010367648210376501,Luke Davies-Uniacke,0,15445,5,North Melbourne,2019,31,0
8,4,13,21,16,76,0,0,0,2,2,0,2,3,0,1,7,14,0,0,2,0,1,70,67,71,0,2,5,241,4,5,0,0,0,0,0,8,6,0,4,0,0,1,1,14,6.5,0,0,1,0,58,14,17,116,0,0,0,0,19,0,0,0,0,0.018475750577367205,0.020833333333333332,0.03823529411764706,0.027166882276843468,0,0,0.02040816326530612,0,0.03278688524590164,0.02564102564102564,0.027559055118110236,0,0,0.058823529411764705,0.030534351145038167,0.017857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002199325244873762,Matt Guelfi,0,15445,5,Essendon,2019,18,0
12,6,1,13,10,77,0,0,0,2,6,0,0,2,1,0,2,10,0,0,1,0,0,84,65,55,0,0,3,210,4,3,0,0,0,0,0,3,9,0,1,0,0,1,0,4,-2,0,1,0,1,58,14,17,116,0,0,0,0,7,0,0,0,0,0.02771362586605081,0.03125,0.0029411764705882353,0.016817593790426907,0,0,0.02040816326530612,0,0,0.007326007326007326,0.01968503937007874,0,0,0,0.030534351145038167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.821677136234939e-4,Jordan Ridley,0,15445,5,Essendon,2019,22,0
5,5,4,9,6,67,1,0,0,0,0,0,1,2,0,2,2,8,0,1,0,0,0,63,38,22,0,1,3,151,1,1,0,0,0,0,0,2,2,0,1,0,0,0,0,12,1.5,0,0,1,0,58,16,7,58,0,0,0,0,13,1,1,0.09090909090909091,0.09090909090909091,0.011547344110854504,0.026041666666666668,0.011764705882352941,0.01164294954721863,0.043478260869565216,0,0,0,0.01639344262295082,0.007326007326007326,0.015748031496062992,0,0.038461538461538464,0,0.007633587786259542,0.017857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.730779957957566e-4,Paul Ahern,0,15445,5,North Melbourne,2019,27,0
5,3,6,11,8,73,0,1,0,1,0,0,0,1,2,0,5,6,0,1,0,0,0,67,43,41,0,0,3,103,2,2,0,0,0,0,0,7,4,0,3,0,0,0,0,13,2.6,0,0,1,0,58,16,7,58,0,0,0,0,4,0,0,0,0,0.011547344110854504,0.015625,0.01764705882352941,0.014230271668822769,0,0.04,0.01020408163265306,0,0,0.018315018315018316,0.011811023622047244,0,0.038461538461538464,0,0.015267175572519083,0.017857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.813649040646851e-4,Bailey Scott,0,15445,5,North Melbourne,2019,28,0
6,3,4,10,7,70,1,0,0,5,0,4,0,4,0,1,4,9,1,1,1,0,1,81,58,44,0,0,5,140,5,2,0,0,0,1,1,11,3,0,3,0,0,0,0,25,5.4,0,0,1,0,58,14,17,116,0,0,0,0,1,0,0,0,0,0.013856812933025405,0.015625,0.011764705882352941,0.0129366106080207,0.043478260869565216,0,0.05102040816326531,0.039603960396039604,0,0.014652014652014652,0.017716535433070866,0.045454545454545456,0.038461538461538464,0.058823529411764705,0.03816793893129771,0.017857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.821677136234939e-4,Brayden Ham,0,15445,5,Essendon,2019,23,0
8,5,5,13,10,77,1,2,19,1,0,3,2,1,1,1,8,6,1,3,7,0,1,83,78,108,0,2,7,146,0,1,0,0,0,6,1,6,5,1,4,5,48.7,0,3,10,12,39,1,3,5,42,17,13,95,0,0,0,0,231,0,0,0.08520179372197309,0.053811659192825115,0.017429193899782137,0.030120481927710843,0.01694915254237288,0.017241379310344827,0.05,0.125,0.010309278350515464,0.02830188679245283,0.025,0.027491408934707903,0.013245033112582781,0.07142857142857142,0.17647058823529413,0.07142857142857142,0,0.06666666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02533084712922573,Paddy Ryder,0,15446,5,Port Adelaide,2019,14,0
24,7,9,33,28,85,0,0,0,3,11,2,0,3,2,1,4,19,0,0,5,0,0,88,122,121,0,0,5,665,5,10,0,0,1,0,0,8,19,0,2,0,0,1,0,14,17.3,0,3,0,2,42,5,8,53,1,1,0,1,253,6,4,0.11255411255411256,0.06493506493506493,0.05228758169934641,0.04216867469879518,0.030508474576271188,0.04376657824933687,0,0,0.030927835051546393,0.018867924528301886,0,0.013745704467353952,0.04194260485651214,0,0,0,0.031446540880503145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1494465172290802,Shannon Hurn,0,15446,5,West Coast,2019,6,0
6,3,8,14,7,50,0,1,0,2,1,2,3,5,0,2,5,12,0,0,4,0,0,81,46,45,0,3,3,218,3,1,2,0,0,2,0,0,2,1,3,0,0,1,0,16,2.5,0,1,1,0,42,17,13,95,0,0,0,0,204,8,4,0.421875,0.19270833333333334,0.013071895424836602,0.018072289156626505,0.02711864406779661,0.01856763925729443,0,0.0625,0.020618556701030927,0.018867924528301886,0.0375,0.01718213058419244,0.026490066225165563,0,0,0,0.018867924528301886,0.022222222222222223,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.015658652409911156,Robbie Gray,0,15446,5,Port Adelaide,2019,15,0
9,6,8,17,10,59,0,0,0,4,2,0,2,4,0,1,8,10,0,1,0,0,0,91,74,67,1,1,3,219,5,3,1,0,0,1,0,5,4,3,8,0,0,0,2,19,6.8,0,0,1,0,42,17,13,95,0,0,0,0,253,5,2,0.10084033613445378,0.0546218487394958,0.0196078431372549,0.03614457831325301,0.02711864406779661,0.022546419098143235,0,0,0.041237113402061855,0,0.025,0.027491408934707903,0.02207505518763797,0,0.058823529411764705,0,0.031446540880503145,0.022222222222222223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003570122178643942,Justin Westhoff,0,15446,5,Port Adelaide,2019,20,0
12,3,11,23,18,78,0,1,0,4,0,4,8,6,1,2,13,11,0,0,0,0,0,84,79,95,2,6,4,249,8,3,1,0,0,1,0,4,8,4,11,0,0,0,1,18,10.3,0,2,2,0,42,17,13,95,0,1,0,0,248,2,1,0.43776824034334766,0.21030042918454936,0.026143790849673203,0.018072289156626505,0.03728813559322034,0.03050397877984085,0,0.0625,0.041237113402061855,0.03773584905660377,0.1,0.044673539518900345,0.024282560706401765,0,0,0,0.050314465408805034,0.044444444444444446,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11047292500734329,Travis Boak,0,15446,5,Port Adelaide,2019,8,0
10,6,4,14,12,86,0,0,0,2,6,0,1,3,1,1,3,11,0,0,12,0,0,90,62,75,0,1,2,122,3,2,0,0,6,0,0,6,10,0,2,0,0,0,0,6,8.9,0,0,0,11,42,5,8,53,0,0,0,0,177,0,0,0.006060606060606061,0.006060606060606061,0.02178649237472767,0.03614457831325301,0.013559322033898305,0.01856763925729443,0,0,0.020618556701030927,0,0.0125,0.010309278350515464,0.024282560706401765,0,0,0,0.018867924528301886,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011080056428909302,Will Schofield,0,15446,5,West Coast,2019,26,0
10,5,6,16,12,75,2,1,0,7,0,5,2,2,0,1,4,12,2,1,1,2,0,86,95,97,0,2,4,278,4,0,4,0,0,3,0,3,6,0,0,0,0,0,1,22,11.8,0,0,3,1,42,17,13,95,0,0,0,0,240,1,1,0.24669603524229075,0.12334801762114538,0.02178649237472767,0.030120481927710843,0.020338983050847456,0.021220159151193633,0.1,0.0625,0.07216494845360824,0.04716981132075472,0.025,0.013745704467353952,0.026490066225165563,0.14285714285714285,0.058823529411764705,0,0.025157232704402517,0.06666666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02602361887693405,Brad Ebert,0,15446,5,Port Adelaide,2019,13,0
8,1,7,15,10,67,0,0,0,0,2,3,0,4,1,0,6,9,0,0,1,0,1,86,42,32,0,0,3,185,4,6,0,0,1,0,0,4,4,0,4,0,0,1,0,6,4.2,0,2,0,0,42,5,8,53,0,0,0,0,203,1,1,0.13440860215053763,0.06989247311827956,0.017429193899782137,0.006024096385542169,0.023728813559322035,0.01989389920424403,0,0,0,0.02830188679245283,0,0.020618556701030927,0.019867549668874173,0,0,0.07142857142857142,0.025157232704402517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.001482040504924953,Chris Masten,0,15446,5,West Coast,2019,29,0
12,5,11,23,12,52,0,0,0,1,2,2,5,5,1,1,10,13,0,0,0,0,0,84,75,46,1,4,3,278,6,2,0,0,0,0,0,13,3,0,7,0,0,1,0,25,6.5,0,1,2,0,42,5,8,53,0,0,0,0,193,10,5,0.13333333333333333,0.07777777777777778,0.026143790849673203,0.030120481927710843,0.03728813559322034,0.03050397877984085,0,0,0.010309278350515464,0.018867924528301886,0.0625,0.03436426116838488,0.02869757174392936,0,0,0,0.03773584905660377,0.044444444444444446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0056596361100673676,Jack Redden,0,15446,5,West Coast,2019,37,0
14,2,18,32,22,69,0,1,0,3,2,1,6,3,0,1,13,18,0,0,0,0,1,74,94,90,2,4,6,269,4,4,0,0,0,0,0,6,5,2,11,0,0,0,0,10,13.6,0,3,1,0,42,17,13,95,0,0,0,0,177,2,2,0.4093567251461988,0.19883040935672514,0.030501089324618737,0.012048192771084338,0.061016949152542375,0.042440318302387266,0,0.0625,0.030927835051546393,0.009433962264150943,0.075,0.044673539518900345,0.039735099337748346,0,0,0.07142857142857142,0.025157232704402517,0.022222222222222223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27795180678367615,Tom Rockliff,0,15446,5,Port Adelaide,2019,5,0
16,7,8,24,21,88,0,0,0,2,6,2,0,2,0,1,5,18,0,0,3,0,0,84,90,106,0,0,3,475,5,5,0,1,2,0,0,17,14,0,4,0,0,1,0,21,12.8,0,0,0,2,42,5,8,53,0,0,0,0,178,0,0,0.05161290322580645,0.03225806451612903,0.034858387799564274,0.04216867469879518,0.02711864406779661,0.03183023872679045,0,0,0.020618556701030927,0.018867924528301886,0,0.01718213058419244,0.039735099337748346,0,0,0,0.031446540880503145,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0029259463772177696,Lewis Jetta,0,15446,5,West Coast,2019,22,0
12,4,15,27,19,70,0,0,0,1,1,2,2,2,0,0,9,18,0,0,2,0,1,75,82,92,0,2,5,359,5,4,0,0,0,0,0,11,6,2,8,0,0,0,0,17,11.6,0,3,0,0,42,5,8,53,0,1,0,0,182,6,3,0.41975308641975306,0.2037037037037037,0.026143790849673203,0.024096385542168676,0.05084745762711865,0.03580901856763926,0,0,0.010309278350515464,0.018867924528301886,0.025,0.030927835051546393,0.039735099337748346,0,0,0.07142857142857142,0.031446540880503145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.013619426637887955,Luke Shuey,0,15446,5,West Coast,2019,39,0
20,7,6,26,21,81,0,0,0,4,8,0,1,1,1,0,7,16,0,0,5,0,0,91,110,124,0,1,1,568,7,9,0,0,2,0,0,12,15,0,5,0,0,1,0,12,14.1,0,0,0,5,42,5,8,53,0,1,0,0,159,0,0,0.006802721088435374,0.006802721088435374,0.04357298474945534,0.04216867469879518,0.020338983050847456,0.034482758620689655,0,0,0.041237113402061855,0,0.0125,0.024054982817869417,0.03532008830022075,0,0,0,0.0440251572327044,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05208287760615349,Brad Sheppard,0,15446,5,West Coast,2019,40,0
17,6,15,32,21,66,1,0,0,2,4,3,6,3,2,0,13,22,0,1,1,0,0,80,115,97,0,6,4,406,7,5,0,0,0,0,0,11,8,1,8,0,0,0,0,15,5.2,0,2,1,0,42,5,8,53,0,1,0,0,178,16,7,0.48466257668711654,0.2392638036809816,0.037037037037037035,0.03614457831325301,0.05084745762711865,0.042440318302387266,0.05,0,0.020618556701030927,0.02830188679245283,0.075,0.044673539518900345,0.04856512141280353,0,0.058823529411764705,0,0.0440251572327044,0.022222222222222223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06590361148118973,Andrew Gaff,0,15446,5,West Coast,2019,9,0
7,6,5,12,7,58,0,1,27,0,2,4,2,0,0,0,6,6,4,1,4,0,0,76,77,75,1,1,2,292,4,2,0,1,1,0,0,4,4,0,1,5,52.9,2,0,11,5,51,1,1,4,42,17,13,95,0,0,2,0,80,0,0,0.014084507042253521,0.014084507042253521,0.015250544662309368,0.03614457831325301,0.01694915254237288,0.015915119363395226,0,0.0625,0,0.03773584905660377,0.025,0.020618556701030927,0.013245033112582781,0.2857142857142857,0.058823529411764705,0,0.025157232704402517,0.022222222222222223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5363894104957581,Scott Lycett,0,15446,5,Port Adelaide,2019,4,0
9,4,4,13,9,69,0,0,0,1,4,0,0,4,1,0,3,10,0,0,8,0,0,95,52,57,0,0,0,236,5,6,0,1,3,0,0,2,5,0,3,0,0,2,0,4,7.6,0,0,0,8,42,17,13,95,0,0,0,1,126,3,2,0.034782608695652174,0.02608695652173913,0.0196078431372549,0.024096385542168676,0.013559322033898305,0.017241379310344827,0,0,0.010309278350515464,0,0,0.010309278350515464,0.02207505518763797,0,0,0,0.031446540880503145,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008919788524508476,Tom Jonas,0,15446,5,Port Adelaide,2019,17,0
6,2,3,9,9,100,0,0,17,5,1,1,5,3,1,2,8,2,1,0,2,0,1,65,62,91,3,2,3,238,1,0,0,1,1,2,1,6,6,0,3,9,39.5,0,0,15,13.9,43,0,0,2,42,5,8,53,0,0,0,0,84,0,0,0.012658227848101266,0.012658227848101266,0.013071895424836602,0.012048192771084338,0.010169491525423728,0.011936339522546418,0,0,0.05154639175257732,0.009433962264150943,0.0625,0.027491408934707903,0.004415011037527594,0.07142857142857142,0,0.07142857142857142,0.006289308176100629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.008788928389549255,Tom Hickey,0,15446,5,West Coast,2019,38,0
10,1,7,17,12,71,0,0,0,7,3,2,4,5,2,1,13,5,0,0,4,0,0,82,74,86,2,2,1,200,5,3,1,0,0,0,0,18,6,1,7,0,0,0,0,25,11.2,0,0,0,0,42,5,8,53,1,1,0,0,137,15,7,0.21951219512195122,0.12195121951219512,0.02178649237472767,0.006024096385542169,0.023728813559322035,0.022546419098143235,0,0,0.07216494845360824,0.018867924528301886,0.05,0.044673539518900345,0.011037527593818985,0,0,0,0.031446540880503145,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004845785908401012,Elliot Yeo,0,15446,5,West Coast,2019,36,0
21,4,14,35,26,74,1,0,0,3,0,10,7,6,1,2,13,20,0,1,2,0,0,78,116,110,3,4,6,636,8,4,1,0,0,1,0,3,12,0,10,0,0,0,0,13,17.7,0,1,2,2,42,17,13,95,0,0,10,1,132,14,7,0.44715447154471544,0.22764227642276422,0.0457516339869281,0.024096385542168676,0.04745762711864407,0.046419098143236075,0.05,0,0.030927835051546393,0.09433962264150944,0.0875,0.044673539518900345,0.04415011037527594,0,0.058823529411764705,0,0.050314465408805034,0.044444444444444446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.083949565887451,Ollie Wines,3,15446,5,Port Adelaide,2019,1,3
9,4,5,14,11,79,0,0,0,5,3,1,1,3,1,1,6,9,0,0,3,0,1,85,67,74,0,1,2,265,1,1,0,0,1,0,0,12,7,0,5,0,0,0,0,15,9.8,0,0,0,2,42,5,8,53,0,0,0,0,100,0,0,0.023255813953488372,0.011627906976744186,0.0196078431372549,0.024096385542168676,0.01694915254237288,0.01856763925729443,0,0,0.05154639175257732,0.009433962264150943,0.0125,0.020618556701030927,0.019867549668874173,0,0,0.07142857142857142,0.006289308176100629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.002406721469014883,Mark Hutchings,0,15446,5,West Coast,2019,31,0
8,2,3,11,10,91,0,0,0,4,2,1,0,1,0,1,2,7,0,0,4,0,0,96,49,71,0,0,1,150,2,7,0,0,2,0,0,5,8,0,2,0,0,2,0,7,9.2,0,1,0,4,42,17,13,95,0,0,0,0,65,0,0,0,0,0.017429193899782137,0.012048192771084338,0.010169491525423728,0.014588859416445624,0,0,0.041237113402061855,0.009433962264150943,0,0.006872852233676976,0.01545253863134658,0,0,0,0.012578616352201259,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019351596711203456,Tom Clurey,0,15446,5,Port Adelaide,2019,23,0
