player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Lachlan Gollant,Adelaide,0,0,0,0.0017063724808394909,0
Lachlan Keeffe,Greater Western Sydney,0,0,3,0.060505549918161705,0
Lachlan McNeil,Western Bulldogs,0,0,0,-0.00852183872484602,0
Lachlan Murphy,Adelaide,0,0,0,0.005041812786657829,0
Lachlan Sholl,Adelaide,0,3,11,2.6303988439030945,-3
Laitham Vandermeer,Western Bulldogs,0,0,3,0.013165300028049387,0
Lance Franklin,Sydney,0,10,32,7.574517688713968,-10
Leo Connolly,St Kilda,0,0,0,0.002903539922044729,0
Levi Casboult,Carlton,0,0,0,0.002814632738591172,0
Levi Greenwood,Collingwood,0,0,0,-2.4659454356878996e-4,0
Lewis Melican,Sydney,0,0,0,0.031549211737001315,0
Lewis Taylor,Sydney,0,0,0,-0.0010932651348412037,0
Lewis Young,Western Bulldogs,0,0,0,0.003685282717924565,0
Liam Baker,Richmond,0,2,9,1.9123682671197457,-2
Liam Duggan,West Coast,0,0,4,1.3943962499470217,0
Liam Henry,Fremantle,0,0,0,-0.002179075818276033,0
Liam Jones,Carlton,0,0,15,2.4683036221103976,0
Liam Ryan,West Coast,0,3,10,1.959813629000564,-3
Liam Shiels,Hawthorn,0,0,3,0.47162264940561727,0
Liam Stocker,Carlton,0,0,0,0.029659159292350523,0
Lin Jong,Western Bulldogs,0,0,0,0.0014852711465209723,0
Lincoln McCarthy,Brisbane Lions,0,2,19,1.7977115086978301,-2
Lloyd Meek,Fremantle,0,0,0,-0.0023649022532481467,0
Lochie O'Brien,Carlton,0,0,0,-0.019119840406347066,0
Logan McDonald,Sydney,0,0,0,0.006355502307997085,0
Louis Butler,Western Bulldogs,0,0,0,-1.3840480824001133e-4,0
Luke Breust,Hawthorn,0,0,8,-0.1792141515907133,0
Luke Brown,Adelaide,0,0,0,-0.007065275878630928,0
Luke Dahlhaus,Geelong,0,0,0,0.016612950548733352,0
Luke Davies-Uniacke,North Melbourne,0,0,6,0.39200753983459435,0
Luke Dunstan,St Kilda,0,10,31,5.117047886131331,-10
Luke Edwards,West Coast,0,0,0,0.10051384745202085,0
Luke Foley,West Coast,0,0,0,0.006276727785007097,0
Luke Jackson,Melbourne,0,0,10,1.034209683042718,0
Luke McDonald,North Melbourne,0,0,0,0.024970380423837923,0
Luke Parker,Sydney,0,16,52,11.649690974503756,-16
Luke Parks,Carlton,0,0,0,-0.0010069055570056662,0
Luke Pedlar,Adelaide,0,0,0,-5.833801697008312e-5,0
Luke Ryan,Fremantle,0,6,18,3.0778791661723517,-6
Luke Shuey,West Coast,0,3,9,2.5571257726987824,-3
Mabior Chol,Richmond,0,2,7,1.087689468957251,-2
Malcolm Rosas,Gold Coast,0,0,0,-0.009525607572868466,0
Marc Murphy,Carlton,0,0,0,-0.03646402494632639,0
Marc Pittonet,Carlton,0,0,0,0.33076528292440344,0
Marcus Adams,Brisbane Lions,0,0,17,0.9615637268379942,0
Marcus Bontempelli,Western Bulldogs,0,29,101,28.423620741814375,-29
Mark Blicavs,Geelong,0,0,4,0.6805069312540581,0
Mark Hutchings,West Coast,0,0,0,-0.0016129194118548185,0
Mark Keane,Collingwood,0,0,0,0.0027523907483555377,0
Mark O'Connor,Geelong,0,1,9,0.6970274012710433,-1
Marlion Pickett,Richmond,0,0,0,0.042245857694069855,0
Martin Frederick,Port Adelaide,0,0,0,0.06069534155540168,0
Martin Gleeson,Essendon,0,0,0,9.636157483328134e-5,0
Mason Cox,Collingwood,0,0,0,-0.006477003655163571,0
Mason Redman,Essendon,0,0,12,0.7660353138435312,0
Mason Wood,St Kilda,0,0,0,0.30023247047211044,0
Matt Buntine,Greater Western Sydney,0,0,0,-0.0011387454287614673,0
Matt de Boer,Greater Western Sydney,0,0,0,0.021425137092592195,0
Matt Flynn,Greater Western Sydney,0,1,3,0.5511810034768132,-1
Matt Guelfi,Essendon,0,0,0,-0.038424338767072186,0
Matt Rowell,Gold Coast,0,0,0,-0.041772332740947604,0
Matt Taberner,Fremantle,0,1,9,1.4649529897142202,-1
Matthew Cottrell,Carlton,0,0,0,-0.011410625633288873,0
Matthew Kennedy,Carlton,0,2,7,1.4593171770484332,-2
Matthew Owies,Carlton,0,0,0,-0.0045920720367575996,0
Matthew Parker,Richmond,0,0,0,-0.013004887383431196,0
Maurice Rioli,Richmond,0,0,0,0.001346866338280961,0
Max Gawn,Melbourne,0,13,63,13.091740531031974,-13
Max Holmes,Geelong,0,0,0,-0.024381760915275663,0
Max King,St Kilda,0,4,15,2.9175110166397644,-4
Max Lynch,Collingwood,0,0,0,8.35048413136974e-4,0
