kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
13,3,7,20,16,80,0,0,0,4,4,6,0,6,1,3,4,15,0,0,3,0,1,94,70,63,0,0,5,489,7,4,0,0,3,0,0,9,11,0,2,0,0,0,0,13,5.9,0,1,0,2,47,9,11,75,0,0,0,0,0.02947845804988662,0.015706806282722512,0.020895522388059702,0.02577319587628866,0,0,0.026845637583892617,0.05357142857142857,0,0.013029315960912053,0.032467532467532464,0,0,0.038461538461538464,0.05343511450381679,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014361445792019367,Brayden Maynard,0,15555,18,Collingwood,2019,17,0
3,3,1,4,3,75,0,0,6,0,0,2,0,0,1,0,3,1,2,0,2,0,0,89,27,40,0,0,2,44,1,0,0,0,0,5,2,1,2,0,0,3,50,0,0,6,4.9,12,0,0,2,47,9,11,75,0,0,0,0,0.006802721088435374,0.015706806282722512,0.0029850746268656717,0.005154639175257732,0,0,0,0.017857142857142856,0,0.009771986970684038,0.0021645021645021645,0.1,0,0,0.007633587786259542,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.280544235371053e-4,Mason Cox,0,15555,18,Collingwood,2019,36,0
7,5,0,7,3,43,2,0,0,2,0,1,0,4,1,0,2,5,0,2,1,0,0,70,57,36,0,0,3,126,3,1,0,0,0,1,0,3,3,1,1,0,0,0,3,10,-0.8,0,0,3,1,47,9,11,75,0,0,0,0,0.015873015873015872,0.02617801047120419,0,0.00902061855670103,0.06666666666666667,0,0.013422818791946308,0.008928571428571428,0,0.006514657980456026,0.010822510822510822,0,0.08333333333333333,0,0.022900763358778626,0.05172413793103448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-8.229122031480074e-4,Ben Crocker,0,15555,18,Collingwood,2019,41,0
11,1,15,26,16,62,0,0,0,3,1,5,8,3,3,0,17,7,0,0,0,1,0,68,81,83,0,8,5,338,4,5,0,0,0,0,0,12,3,0,14,0,0,0,0,22,13.2,0,1,0,0,47,8,19,122,0,0,0,0,0.024943310657596373,0.005235602094240838,0.04477611940298507,0.03350515463917526,0,0,0.020134228187919462,0.044642857142857144,0.09411764705882353,0.05537459283387622,0.015151515151515152,0,0,0,0.030534351145038167,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02353040501475334,Jacob Hopper,0,15555,18,Greater Western Sydney,2019,11,0
15,2,4,19,10,53,0,0,0,3,1,5,2,1,1,0,7,12,0,0,0,1,0,88,72,66,1,1,4,358,3,3,1,0,0,0,0,8,7,1,6,0,0,1,0,17,8.1,0,0,0,0,47,9,11,75,0,0,0,0,0.034013605442176874,0.010471204188481676,0.011940298507462687,0.024484536082474227,0,0,0.020134228187919462,0.044642857142857144,0.023529411764705882,0.02280130293159609,0.025974025974025976,0,0,0,0.022900763358778626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0018887713085860014,Tom Phillips,0,15555,18,Collingwood,2019,25,0
10,9,2,12,12,100,4,0,0,3,0,1,0,0,1,0,4,8,2,3,3,1,2,89,98,107,0,0,7,262,1,0,1,0,0,3,1,2,10,1,1,0,0,0,2,11,17.2,0,0,4,2,47,8,19,122,0,0,1,0,0.022675736961451247,0.04712041884816754,0.005970149253731343,0.015463917525773196,0.13333333333333333,0,0.020134228187919462,0.008928571428571428,0,0.013029315960912053,0.017316017316017316,0.1,0.125,0.07692307692307693,0.007633587786259542,0.06896551724137931,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1380222737789154,Harry Himmelberg,0,15555,18,Greater Western Sydney,2019,9,0
16,5,16,32,21,66,0,1,0,14,1,6,6,9,1,2,13,18,0,0,2,0,0,82,145,113,3,3,8,432,5,4,1,0,0,0,0,19,8,2,11,0,0,0,0,37,8.2,0,3,2,1,47,8,19,122,0,0,7,0,0.036281179138321996,0.02617801047120419,0.04776119402985075,0.041237113402061855,0,0.07142857142857142,0.09395973154362416,0.05357142857142857,0.07058823529411765,0.04234527687296417,0.03896103896103896,0,0,0,0.03816793893129771,0.034482758620689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.267356038093567,Tim Taranto,1,15555,18,Greater Western Sydney,2019,3,1
8,0,8,16,8,50,0,1,0,3,1,4,3,3,1,1,9,7,0,0,3,0,1,75,51,63,3,0,4,279,2,3,0,0,0,1,0,8,5,2,7,0,0,0,0,17,7.5,0,3,1,2,47,8,19,122,0,0,0,0,0.018140589569160998,0,0.023880597014925373,0.020618556701030927,0,0.07142857142857142,0.020134228187919462,0.03571428571428571,0.03529411764705882,0.029315960912052116,0.015151515151515152,0,0,0.038461538461538464,0.015267175572519083,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0010111562442034483,Daniel Lloyd,0,15555,18,Greater Western Sydney,2019,28,0
8,4,9,17,12,71,0,1,0,1,2,0,0,3,2,2,6,13,0,0,2,0,0,73,55,61,0,0,6,106,3,8,0,0,0,0,0,6,5,1,4,0,0,1,0,6,4.6,0,3,1,1,47,8,19,122,0,0,0,0,0.018140589569160998,0.020942408376963352,0.026865671641791045,0.02190721649484536,0,0.07142857142857142,0.006711409395973154,0,0,0.019543973941368076,0.02813852813852814,0,0,0,0.022900763358778626,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0019268058240413666,Harry Perryman,0,15555,18,Greater Western Sydney,2019,24,0
11,1,6,17,12,71,2,0,0,5,0,4,1,1,2,0,3,14,0,0,0,1,1,80,82,75,0,1,4,203,2,2,1,0,0,0,0,10,8,0,2,0,0,0,0,24,10.6,0,0,3,0,47,9,11,75,0,0,0,0,0.024943310657596373,0.005235602094240838,0.01791044776119403,0.02190721649484536,0.06666666666666667,0,0.03355704697986577,0.03571428571428571,0.011764705882352941,0.009771986970684038,0.030303030303030304,0,0,0.038461538461538464,0.015267175572519083,0.05172413793103448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.018100637942552567,Callum L. Brown,0,15555,18,Collingwood,2019,15,0
10,7,1,11,10,91,3,1,0,2,0,2,0,1,0,1,5,6,3,3,2,0,2,82,77,98,0,0,7,168,1,0,1,0,0,5,2,4,9,1,2,0,0,0,2,10,17.2,0,0,4,2,47,8,19,122,0,0,0,0,0.022675736961451247,0.03664921465968586,0.0029850746268656717,0.014175257731958763,0.1,0.07142857142857142,0.013422818791946308,0.017857142857142856,0,0.016286644951140065,0.012987012987012988,0.15,0.125,0.07692307692307693,0.007633587786259542,0.06896551724137931,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.012734506279230118,Jeremy Finlayson,0,15555,18,Greater Western Sydney,2019,18,0
3,2,4,7,5,71,0,0,0,1,1,0,0,3,1,1,3,4,0,0,1,0,0,83,25,21,0,0,1,29,1,2,0,2,4,0,0,6,1,0,2,0,0,0,0,6,1.7,0,0,0,1,47,9,11,75,0,0,0,0,0.006802721088435374,0.010471204188481676,0.011940298507462687,0.00902061855670103,0,0,0.006711409395973154,0,0,0.009771986970684038,0.008658008658008658,0,0,0,0.007633587786259542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.280544235371053e-4,Flynn Appleby,0,15555,18,Collingwood,2019,37,0
6,3,2,8,5,63,0,1,0,3,0,4,0,1,2,0,3,5,0,1,2,0,1,85,46,44,0,0,4,215,1,1,2,0,0,3,1,2,3,1,1,0,0,0,2,12,3.5,0,0,3,2,47,9,11,75,0,0,0,0,0.013605442176870748,0.015706806282722512,0.005970149253731343,0.010309278350515464,0,0.07142857142857142,0.020134228187919462,0.03571428571428571,0,0.009771986970684038,0.010822510822510822,0,0.041666666666666664,0.038461538461538464,0.007633587786259542,0.05172413793103448,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017972716595977545,Brody Mihocek,0,15555,18,Collingwood,2019,43,0
12,7,5,17,13,77,0,0,0,1,7,1,0,0,0,0,6,10,0,0,7,0,0,86,71,78,0,0,2,364,2,8,0,1,1,0,0,5,9,0,6,0,0,1,0,7,9.8,0,0,0,7,47,8,19,122,0,0,0,0,0.027210884353741496,0.03664921465968586,0.014925373134328358,0.02190721649484536,0,0,0.006711409395973154,0.008928571428571428,0,0.019543973941368076,0.021645021645021644,0,0,0,0.015267175572519083,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.759123643860221e-4,Sam Taylor,0,15555,18,Greater Western Sydney,2019,32,0
4,1,8,12,8,67,1,0,0,6,0,1,2,3,1,1,8,5,0,0,0,0,0,61,59,57,0,2,2,106,2,0,1,0,0,0,0,6,2,0,7,0,0,0,0,17,7.4,0,0,2,0,47,9,11,75,0,0,0,0,0.009070294784580499,0.005235602094240838,0.023880597014925373,0.015463917525773196,0.03333333333333333,0,0.040268456375838924,0.008928571428571428,0.023529411764705882,0.026058631921824105,0.010822510822510822,0,0,0,0.015267175572519083,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.280544235371053e-4,Brayden Sier,0,15555,18,Collingwood,2019,38,0
6,3,10,16,15,94,1,0,0,5,0,4,2,1,2,0,11,7,0,0,2,0,0,78,75,82,1,1,7,177,1,1,1,0,0,0,0,12,5,2,7,0,0,0,0,27,19.3,0,1,1,1,47,8,19,122,0,0,0,0,0.013605442176870748,0.015706806282722512,0.029850746268656716,0.020618556701030927,0.03333333333333333,0,0.03355704697986577,0.03571428571428571,0.023529411764705882,0.035830618892508145,0.015151515151515152,0,0,0,0.007633587786259542,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002936269622296095,Brent Daniels,0,15555,18,Greater Western Sydney,2019,22,0
5,3,1,6,5,83,0,0,0,2,2,0,0,2,0,1,2,5,0,0,10,0,0,83,31,34,0,0,1,25,1,2,0,0,2,0,0,10,4,0,2,0,0,0,0,11,1.8,0,0,0,9,47,8,19,122,0,0,0,0,0.011337868480725623,0.015706806282722512,0.0029850746268656717,0.007731958762886598,0,0,0.013422818791946308,0,0,0.006514657980456026,0.010822510822510822,0,0,0,0.007633587786259542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.63718388043344e-4,Jake Stein,0,15555,18,Greater Western Sydney,2019,31,0
8,4,9,17,14,82,0,0,0,1,1,5,0,2,3,0,5,12,1,0,5,1,0,76,61,53,0,0,3,290,3,7,0,1,4,0,0,8,6,0,3,0,0,2,0,8,4.4,0,2,0,5,47,9,11,75,0,0,0,0,0.018140589569160998,0.020942408376963352,0.026865671641791045,0.02190721649484536,0,0,0.006711409395973154,0.044642857142857144,0,0.016286644951140065,0.025974025974025976,0.05,0,0,0.022900763358778626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006117492914199829,Isaac Quaynor,0,15555,18,Collingwood,2019,19,0
5,3,6,11,9,82,1,1,0,3,1,1,3,2,0,2,4,8,0,1,0,0,1,64,49,60,0,3,5,137,3,0,1,0,0,2,0,3,4,2,4,0,0,0,0,16,5,0,2,2,0,47,8,19,122,0,0,0,0,0.011337868480725623,0.015706806282722512,0.01791044776119403,0.014175257731958763,0.03333333333333333,0.07142857142857142,0.020134228187919462,0.008928571428571428,0.03529411764705882,0.013029315960912053,0.017316017316017316,0,0.041666666666666664,0.038461538461538464,0.022900763358778626,0.034482758620689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0010111562442034483,Bobby Hill,0,15555,18,Greater Western Sydney,2019,29,0
13,10,4,17,13,77,0,0,0,1,3,4,1,2,0,1,3,13,0,0,4,0,1,85,78,78,0,1,2,359,4,7,0,1,1,0,0,6,9,0,3,0,0,4,1,8,9.4,0,1,1,4,12,15,12,87,0,0,5,0,0.031026252983293555,0.06493506493506493,0.017699115044247787,0.02635658914728682,0,0,0.008130081300813009,0.03636363636363636,0.011111111111111112,0.010169491525423728,0.037900874635568516,0,0,0.1,0.03225806451612903,0.02,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1267148107290268,Luke Hodge,0,15556,18,Brisbane Lions,2019,6,0
18,9,9,27,18,67,1,0,0,4,0,6,4,6,1,2,6,22,0,2,1,0,0,79,116,98,3,1,6,637,5,1,0,0,0,0,0,6,10,0,2,0,0,0,1,10,7.4,0,0,4,0,12,3,12,75,0,0,4,0,0.04295942720763723,0.05844155844155844,0.03982300884955752,0.04186046511627907,0.041666666666666664,0,0.032520325203252036,0.05454545454545454,0.044444444444444446,0.020338983050847456,0.0641399416909621,0,0.10526315789473684,0,0.04032258064516129,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0922694206237793,Shaun Higgins,2,15556,18,North Melbourne,2019,2,2
7,3,6,13,10,77,0,0,0,5,7,0,0,2,0,1,4,4,2,0,7,0,0,82,59,73,0,0,1,300,2,5,1,0,2,0,0,11,6,0,2,0,0,2,0,15,11.9,0,1,0,7,12,3,12,75,0,0,0,0,0.016706443914081145,0.01948051948051948,0.02654867256637168,0.020155038759689922,0,0,0.04065040650406504,0,0,0.013559322033898305,0.011661807580174927,0.05714285714285714,0,0,0.016129032258064516,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002610970288515091,Scott Thompson,0,15556,18,North Melbourne,2019,19,0
7,1,7,14,6,43,0,0,27,3,1,4,5,2,0,0,8,6,0,0,4,0,0,83,77,108,2,3,4,173,3,1,0,2,3,1,0,1,2,0,5,11,42.2,0,0,8,12.5,64,4,0,4,12,15,12,87,0,0,0,0,0.016706443914081145,0.006493506493506494,0.030973451327433628,0.021705426356589147,0,0,0.024390243902439025,0.03636363636363636,0.05555555555555555,0.02711864406779661,0.01749271137026239,0,0,0,0.024193548387096774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03310755640268326,Stefan Martin,0,15556,18,Brisbane Lions,2019,7,0
6,3,10,16,10,63,0,0,40,0,2,4,3,3,0,1,10,6,3,0,4,0,1,84,84,124,1,2,3,179,2,2,0,0,2,3,2,4,2,1,6,15,56.3,1,0,13,19.5,71,1,0,2,12,3,12,75,0,0,0,0,0.014319809069212411,0.01948051948051948,0.04424778761061947,0.024806201550387597,0,0,0,0.03636363636363636,0.03333333333333333,0.03389830508474576,0.01749271137026239,0.08571428571428572,0,0.1,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02149813063442707,Todd Goldstein,0,15556,18,North Melbourne,2019,9,0
10,0,2,12,8,67,0,1,0,3,1,3,3,0,1,0,7,6,0,0,0,0,0,80,48,69,0,3,4,321,2,1,1,1,1,1,0,8,6,1,6,0,0,0,0,16,9.6,0,1,1,0,12,15,12,87,0,0,0,0,0.02386634844868735,0,0.008849557522123894,0.018604651162790697,0,0.06666666666666667,0.024390243902439025,0.02727272727272727,0.03333333333333333,0.023728813559322035,0.01749271137026239,0,0,0,0.016129032258064516,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012253570603206754,Mitch Robinson,0,15556,18,Brisbane Lions,2019,24,0
15,5,3,18,14,78,1,0,0,4,3,6,1,5,0,2,6,10,1,1,1,0,0,89,82,94,0,1,5,513,5,4,0,1,1,0,0,11,12,0,5,0,0,1,0,18,9.3,0,2,1,1,12,15,12,87,0,0,4,0,0.03579952267303103,0.032467532467532464,0.01327433628318584,0.027906976744186046,0.041666666666666664,0,0.032520325203252036,0.05454545454545454,0.011111111111111112,0.020338983050847456,0.029154518950437316,0.02857142857142857,0.05263157894736842,0,0.04032258064516129,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12826530635356903,Daniel Rich,0,15556,18,Brisbane Lions,2019,5,0
12,6,8,20,12,60,0,0,0,2,3,5,3,5,0,1,7,14,1,0,1,0,1,75,75,65,0,3,4,439,7,1,1,0,0,1,0,10,7,1,6,0,0,0,1,15,6.5,0,1,0,1,12,3,12,75,0,0,0,1,0.028639618138424822,0.03896103896103896,0.035398230088495575,0.031007751937984496,0,0,0.016260162601626018,0.045454545454545456,0.03333333333333333,0.023728813559322035,0.04081632653061224,0.02857142857142857,0,0.1,0.056451612903225805,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964638777077198,Jack Ziebell,0,15556,18,North Melbourne,2019,12,0
10,2,11,21,16,76,1,0,0,8,2,1,7,3,0,2,13,10,1,0,0,0,0,75,90,105,4,3,4,220,4,2,0,0,0,2,0,15,5,1,8,0,0,0,0,28,14.5,0,0,1,0,12,3,12,75,0,1,0,0,0.02386634844868735,0.012987012987012988,0.048672566371681415,0.03255813953488372,0.041666666666666664,0,0.06504065040650407,0.00909090909090909,0.07777777777777778,0.04406779661016949,0.029154518950437316,0.02857142857142857,0,0,0.03225806451612903,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.020889339968562126,Ben Cunnington,0,15556,18,North Melbourne,2019,42,0
11,7,3,14,13,93,0,0,0,0,9,0,0,2,0,1,2,9,1,0,7,0,0,92,57,74,0,0,1,310,4,2,0,0,1,0,0,3,11,0,1,0,0,1,0,3,3.4,0,0,0,7,12,3,12,75,0,0,3,0,0.026252983293556086,0.045454545454545456,0.01327433628318584,0.021705426356589147,0,0,0,0,0,0.006779661016949152,0.026239067055393587,0.02857142857142857,0,0,0.03225806451612903,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022897982969880104,Robbie Tarrant,0,15556,18,North Melbourne,2019,44,0
7,2,5,12,10,83,0,0,0,5,4,1,1,1,1,0,7,4,0,0,3,0,0,75,58,82,0,1,2,203,4,8,0,1,2,0,0,10,5,0,6,0,0,0,0,12,7.8,0,1,0,3,12,3,12,75,0,0,0,0,0.016706443914081145,0.012987012987012988,0.022123893805309734,0.018604651162790697,0,0,0.04065040650406504,0.00909090909090909,0.011111111111111112,0.023728813559322035,0.011661807580174927,0,0,0,0.03225806451612903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7339448570273817e-4,Jamie Macmillan,0,15556,18,North Melbourne,2019,29,0
10,4,2,12,11,92,0,0,0,1,3,1,0,4,0,3,2,5,1,0,4,0,0,86,41,52,0,0,3,211,1,5,0,1,3,0,0,7,10,0,1,0,0,1,0,8,3.2,0,3,0,4,12,3,12,75,0,0,0,0,0.02386634844868735,0.025974025974025976,0.008849557522123894,0.018604651162790697,0,0,0.008130081300813009,0.00909090909090909,0,0.006779661016949152,0.014577259475218658,0.02857142857142857,0,0,0.008064516129032258,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3423295826651156e-4,Jasper Pittard,0,15556,18,North Melbourne,2019,27,0
11,2,7,18,15,83,0,0,0,4,2,2,0,1,1,1,5,14,0,0,2,1,0,90,67,88,0,0,2,296,3,5,0,0,2,1,0,10,9,0,4,0,0,0,0,14,7.8,0,0,0,2,12,3,12,75,0,0,0,0,0.026252983293556086,0.012987012987012988,0.030973451327433628,0.027906976744186046,0,0,0.032520325203252036,0.01818181818181818,0,0.01694915254237288,0.04081632653061224,0,0,0,0.024193548387096774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0016030545812100172,Shaun Atley,0,15556,18,North Melbourne,2019,36,0
8,0,3,11,7,64,3,1,0,5,0,3,1,2,1,2,8,2,0,0,2,0,0,71,64,82,0,1,5,131,1,1,3,0,0,4,0,2,4,6,8,0,0,0,0,14,14.2,0,2,5,1,12,15,12,87,0,0,1,0,0.01909307875894988,0,0.01327433628318584,0.017054263565891473,0.125,0.06666666666666667,0.04065040650406504,0.02727272727272727,0.011111111111111112,0.02711864406779661,0.0058309037900874635,0,0,0,0.008064516129032258,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.020864343270659447,Allen Christensen,0,15556,18,Brisbane Lions,2019,41,0
13,5,7,20,15,75,1,0,0,2,4,4,2,9,1,3,6,18,0,1,1,0,0,86,74,63,0,2,3,407,7,2,0,0,0,0,0,5,8,0,4,0,0,1,0,9,5.3,0,1,2,1,12,3,12,75,0,0,0,0,0.031026252983293555,0.032467532467532464,0.030973451327433628,0.031007751937984496,0.041666666666666664,0,0.016260162601626018,0.03636363636363636,0.022222222222222223,0.020338983050847456,0.052478134110787174,0,0.05263157894736842,0,0.056451612903225805,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.021100232377648354,Jared Polec,0,15556,18,North Melbourne,2019,43,0
8,4,16,24,17,71,0,0,0,4,1,3,7,2,3,1,16,9,1,0,0,0,0,90,84,98,5,2,4,205,3,3,1,0,1,0,0,9,6,0,10,0,0,1,0,19,10.9,0,1,0,0,12,15,12,87,1,1,0,0,0.01909307875894988,0.025974025974025976,0.07079646017699115,0.037209302325581395,0,0,0.032520325203252036,0.02727272727272727,0.07777777777777778,0.05423728813559322,0.026239067055393587,0.02857142857142857,0,0,0.024193548387096774,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24149729311466217,Lachie Neale,0,15556,18,Brisbane Lions,2019,4,0
21,2,9,30,21,70,2,1,0,2,3,4,13,3,2,1,23,7,1,0,0,1,0,78,107,165,3,10,10,480,2,7,0,1,2,1,0,8,13,2,17,0,0,1,0,17,26.4,0,5,3,0,12,15,12,87,0,0,10,0,0.050119331742243436,0.012987012987012988,0.03982300884955752,0.046511627906976744,0.08333333333333333,0.06666666666666667,0.016260162601626018,0.03636363636363636,0.14444444444444443,0.07796610169491526,0.02040816326530612,0.02857142857142857,0,0,0.016129032258064516,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4278724193573,Jarryd Lyons,3,15556,18,Brisbane Lions,2019,1,3
18,3,4,22,10,46,0,1,0,7,3,6,4,6,6,1,13,12,0,0,3,0,0,83,103,106,1,3,5,698,6,4,5,0,0,0,0,10,7,2,6,0,0,0,0,28,7.8,0,0,1,1,12,15,12,87,0,1,1,1,0.04295942720763723,0.01948051948051948,0.017699115044247787,0.034108527131782945,0,0.06666666666666667,0.056910569105691054,0.05454545454545454,0.044444444444444446,0.04406779661016949,0.03498542274052478,0,0,0,0.04838709677419355,0.02,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2597179710865021,Dayne Zorko,1,15556,18,Brisbane Lions,2019,3,1
8,3,4,12,8,67,0,0,0,2,4,1,1,1,0,0,5,6,2,0,2,0,0,89,49,55,0,1,0,199,3,4,0,1,5,0,0,5,6,0,2,0,0,2,0,5,6.2,0,0,0,2,12,3,12,75,0,0,0,0,0.01909307875894988,0.01948051948051948,0.017699115044247787,0.018604651162790697,0,0,0.016260162601626018,0.00909090909090909,0.011111111111111112,0.01694915254237288,0.01749271137026239,0.05714285714285714,0,0,0.024193548387096774,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028202030807733536,Marley Williams,0,15556,18,North Melbourne,2019,18,0
9,2,7,16,6,38,0,1,0,2,0,4,0,7,0,1,5,10,0,1,2,0,0,82,53,27,0,0,5,284,6,1,1,0,0,4,1,3,2,2,5,0,0,0,0,15,-4.5,0,0,2,2,12,15,12,87,0,0,0,0,0.021479713603818614,0.012987012987012988,0.030973451327433628,0.024806201550387597,0,0.06666666666666667,0.016260162601626018,0.03636363636363636,0,0.01694915254237288,0.029154518950437316,0,0.05263157894736842,0,0.04838709677419355,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0021325410343706608,Lincoln McCarthy,0,15556,18,Brisbane Lions,2019,21,0
11,3,8,19,14,74,0,0,0,3,3,1,5,3,1,2,13,7,1,0,2,0,0,63,65,95,0,5,3,291,2,3,2,0,0,0,0,10,7,0,6,0,0,1,1,18,11,0,0,0,0,12,3,12,75,0,0,0,0,0.026252983293556086,0.01948051948051948,0.035398230088495575,0.02945736434108527,0,0,0.024390243902439025,0.00909090909090909,0.05555555555555555,0.04406779661016949,0.02040816326530612,0.02857142857142857,0,0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006772334687411785,Jed Anderson,0,15556,18,North Melbourne,2019,15,0
6,4,5,11,9,82,0,0,0,1,1,1,0,1,0,0,5,6,0,0,0,0,0,71,44,50,0,0,4,16,1,2,0,0,0,1,1,2,5,3,5,0,0,0,1,9,5.8,0,0,0,0,12,3,12,75,0,0,0,0,0.014319809069212411,0.025974025974025976,0.022123893805309734,0.017054263565891473,0,0,0.008130081300813009,0.00909090909090909,0,0.01694915254237288,0.01749271137026239,0,0,0,0.008064516129032258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-6.422551814466715e-4,Nathan Hrovat,0,15556,18,North Melbourne,2019,32,0
7,6,2,9,8,89,0,0,0,4,2,2,0,2,0,0,3,6,1,0,7,0,0,91,59,65,0,0,4,183,1,5,0,1,4,0,0,9,6,0,2,0,0,3,0,12,8.2,0,2,0,6,12,15,12,87,0,0,2,0,0.016706443914081145,0.03896103896103896,0.008849557522123894,0.013953488372093023,0,0,0.032520325203252036,0.01818181818181818,0,0.010169491525423728,0.01749271137026239,0.02857142857142857,0,0,0.008064516129032258,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028316129464656115,Darcy Gardiner,0,15556,18,Brisbane Lions,2019,17,0
