kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
5,5,5,10,7,70,0,0,0,3,0,1,0,1,0,0,4,7,0,1,1,0,1,64,52,61,0,0,2,136,2,1,1,0,0,0,0,5,3,0,3,0,0,0,0,17,7.8,0,0,0,0,12,7,7,49,0,0,0,0,10,0.014084507042253521,0.02717391304347826,0.02109704641350211,0.016891891891891893,0,0,0.03409090909090909,0.012987012987012988,0,0.018604651162790697,0.017902813299232736,0,0.0625,0.07692307692307693,0.019230769230769232,0,1,0,1,0,0,0,0,0,0,-0.02399415709078312,Jye Caldwell,0,15824,13,Greater Western Sydney,2020,40,0
7,1,5,12,8,67,0,0,27,1,1,1,5,2,1,1,7,1,0,0,5,0,0,87,63,76,3,2,3,158,3,4,0,0,0,0,0,3,3,0,6,7,52.9,0,1,5,9.9,51,3,0,5,36,12,11,78,0,0,4,0,104,0.020771513353115726,0.0078125,0.018518518518518517,0.019769357495881382,0,0,0.008928571428571428,0.013157894736842105,0.08196721311475409,0.03070175438596491,0.002680965147453083,0,0,0,0.025423728813559324,0,0,1,0,0,0,0,0,1,0,0.215986967086792,Scott Lycett,0,15840,16,Port Adelaide,2020,8,0
9,5,3,12,8,67,0,0,0,0,1,0,0,0,1,0,5,7,0,0,4,0,0,81,49,73,0,0,1,154,3,6,0,0,1,0,0,4,6,0,4,0,0,2,0,4,7.9,0,1,0,4,26,7,4,31,0,0,0,0,275,0.024128686327077747,0.02717391304347826,0.014634146341463415,0.020761245674740483,0,0,0,0,0,0.0228310502283105,0.019553072625698324,0,0,0,0.02459016393442623,0,1,0,0,0,0,0,0,0,0,-0.006400265730917454,Harry Taylor,0,15849,17,Geelong,2020,37,0
11,3,10,21,13,62,1,0,0,2,2,4,3,3,1,2,9,14,0,0,1,0,0,90,71,95,0,3,4,234,5,1,0,0,0,0,0,13,5,0,8,0,0,0,0,17,9.5,0,2,1,0,20,8,10,68,0,0,0,0,124,0.030726256983240222,0.0196078431372549,0.04807692307692308,0.037102473498233215,0.043478260869565216,0,0.0273972602739726,0.044444444444444446,0.0410958904109589,0.038461538461538464,0.041916167664670656,0,0,0,0.045871559633027525,0.021739130434782608,1,0,0,0,0,0,0,0,1,-0.09172544628381729,Josh Kelly,0,15753,7,Greater Western Sydney,2020,44,0
3,2,6,9,7,78,0,0,0,1,0,1,0,1,0,1,1,8,0,0,1,0,0,85,28,32,0,0,1,87,2,0,0,0,0,0,0,4,2,0,1,0,0,0,0,7,-0.2,0,0,0,1,31,7,2,19,0,0,0,0,64,0.008241758241758242,0.013333333333333334,0.022727272727272728,0.014331210191082803,0,0,0.010752688172043012,0.012987012987012988,0,0.004081632653061225,0.021447721179624665,0,0,0,0.015037593984962405,0,1,0,0,1,0,0,0,0,0,0.0018212951254099607,Will Hayward,0,15821,13,Sydney,2020,27,0
5,1,13,18,13,72,0,1,0,5,1,2,1,2,1,0,5,13,0,0,0,0,0,74,66,74,1,0,3,96,2,1,3,0,0,0,0,4,3,1,4,0,0,0,0,11,3.2,0,0,1,0,8,4,5,34,0,0,0,0,89,0.014367816091954023,0.006369426751592357,0.04868913857677903,0.02926829268292683,0,0.14285714285714285,0.043859649122807015,0.02702702702702703,0.017241379310344827,0.020161290322580645,0.034482758620689655,0,0,0,0.015748031496062992,0.041666666666666664,1,0,0,0,0,1,0,0,0,-0.10157513618469238,Tom Phillips,0,15839,15,Collingwood,2020,43,0
4,1,1,5,5,100,1,0,0,1,0,1,0,2,0,1,1,3,0,0,1,0,0,79,24,40,0,0,1,127,2,1,0,0,0,0,0,4,4,1,1,0,0,0,0,13,6.2,0,1,1,0,56,4,16,100,0,0,0,0,9,0.011142061281337047,0.007194244604316547,0.0036101083032490976,0.007861635220125786,0.045454545454545456,0,0.01282051282051282,0.012345679012345678,0,0.004132231404958678,0.007653061224489796,0,0,0,0.014598540145985401,0.030303030303030304,0,1,0,1,0,0,0,0,0,0.018763849511742592,Kysaiah Pickett,0,15811,12,Melbourne,2020,21,0
9,4,4,13,10,77,0,0,0,0,3,4,1,0,0,0,3,8,0,0,0,0,0,69,47,55,1,0,4,282,2,3,0,0,0,0,0,2,6,0,3,0,0,1,0,2,6.2,0,2,0,0,24,12,14,96,0,0,0,0,257,0.026392961876832845,0.029411764705882353,0.015503875968992248,0.021702838063439065,0,0,0,0.04,0.01639344262295082,0.012875536480686695,0.022222222222222223,0,0,0,0.021505376344086023,0,0,1,0,0,1,0,0,0,0,-0.002583299996331334,Grant Birchall,0,15801,11,Brisbane Lions,2020,30,0
12,2,4,16,12,75,0,0,0,5,2,0,1,2,0,1,5,13,0,0,5,0,0,85,67,107,0,1,4,197,1,3,0,0,0,0,0,5,10,0,2,0,0,0,0,8,4,0,0,1,0,24,9,8,57,0,0,0,0,111,0.03361344537815126,0.011111111111111112,0.018518518518518517,0.027923211169284468,0,0,0.05319148936170213,0,0.022222222222222223,0.023809523809523808,0.036312849162011177,0,0,0,0.00980392156862745,0.02702702702702703,0,1,0,0,1,0,0,0,0,0.06151725351810455,Hayden Crozier,0,15659,3,Western Bulldogs,2020,20,0
12,5,6,18,11,61,2,1,0,7,3,3,5,3,1,0,7,11,1,2,4,0,0,86,105,109,2,3,4,376,6,1,0,0,0,1,1,5,6,0,3,0,0,0,0,21,13.3,0,0,3,0,4,8,11,74,0,0,5,0,110,0.032171581769437,0.03787878787878788,0.023622047244094488,0.028708133971291867,0.08695652173913043,0.09090909090909091,0.07526881720430108,0.030612244897959183,0.08771929824561403,0.026217228464419477,0.03142857142857143,0.04,0.14285714285714285,0,0.04477611940298507,0.07317073170731707,1,0,1,0,0,0,0,0,0,1.2398874759674072,Touk Miller,1,15784,10,Gold Coast,2020,3,1
5,1,3,8,4,50,1,1,0,0,0,0,2,3,0,1,4,5,0,0,2,0,0,81,28,35,0,2,3,81,3,0,0,0,0,1,0,2,1,2,3,0,0,0,0,14,3.6,0,1,3,0,28,7,5,37,0,0,0,0,12,0.015625,0.008130081300813009,0.01107011070110701,0.01353637901861252,0.07142857142857142,0.0625,0,0,0.029850746268656716,0.01652892561983471,0.014492753623188406,0,0,0,0.02857142857142857,0.07894736842105263,1,0,0,1,0,0,0,0,0,0.0012014390667900443,Tyson Stengle,0,15822,13,Adelaide,2020,36,0
12,5,15,27,21,78,0,0,0,3,0,5,3,1,2,0,7,19,0,0,0,0,0,94,95,113,2,1,1,227,4,1,0,0,0,0,0,10,9,2,5,0,0,0,0,21,9.4,0,1,0,0,8,6,6,42,1,1,0,0,173,0.034482758620689655,0.03184713375796178,0.056179775280898875,0.04390243902439024,0,0,0.02631578947368421,0.06756756756756757,0.05172413793103448,0.028225806451612902,0.050397877984084884,0,0,0,0.031496062992125984,0,0,1,1,0,0,0,0,0,0,1.3377116918563843,Lachie Neale,0,15839,15,Brisbane Lions,2020,5,0
18,4,9,27,19,70,0,0,0,2,8,0,0,5,0,2,3,11,0,0,3,0,0,95,86,94,0,0,1,518,5,6,0,2,2,0,0,4,12,0,2,0,0,1,0,8,1.5,0,0,1,1,63,4,4,28,0,0,0,0,123,0.05056179775280899,0.026490066225165563,0.04054054054054054,0.04671280276816609,0,0,0.031746031746031744,0,0,0.012295081967213115,0.03363914373088685,0,0,0,0.04424778761061947,0.022727272727272728,1,0,0,0,0,0,0,0,0,-0.0106925955042243,Luke McDonald,0,15833,14,North Melbourne,2020,26,0
5,1,4,9,5,56,0,0,0,2,0,0,0,2,0,0,4,5,0,0,0,0,1,68,34,37,0,0,4,86,3,1,2,0,0,2,1,1,2,3,4,0,0,0,0,20,1.9,0,0,0,0,12,7,7,49,0,0,0,0,93,0.013850415512465374,0.007692307692307693,0.013888888888888888,0.01386748844375963,0,0,0.020202020202020204,0,0,0.015037593984962405,0.013123359580052493,0,0,0.07142857142857142,0.022556390977443608,0,1,0,0,0,0,1,0,0,0,0.002017135499045253,Josh Thomas,0,15777,9,Collingwood,2020,30,0
11,1,3,14,14,100,2,0,0,3,2,3,1,0,1,0,6,7,0,0,1,1,0,83,67,113,0,1,5,418,4,2,2,0,0,1,0,1,11,0,5,0,0,0,1,4,23.1,0,1,2,0,3,5,11,71,0,0,0,0,140,0.03216374269005848,0.009174311926605505,0.013574660633484163,0.02486678507992895,0.09090909090909091,0,0.02564102564102564,0.03488372093023256,0.014084507042253521,0.0234375,0.02364864864864865,0,0,0,0.03361344537815126,0.05128205128205128,1,0,0,0,0,1,0,0,0,0.5038302540779114,Tom Lynch,0,15618,1,Adelaide,2020,6,0
8,2,4,12,9,75,0,0,0,1,2,4,0,0,1,0,1,12,0,0,3,0,1,87,43,62,0,0,1,256,4,2,0,0,0,0,0,6,6,0,0,0,0,1,0,10,7.1,0,0,0,0,6,9,8,57,0,0,0,0,83,0.0223463687150838,0.011299435028248588,0.0149812734082397,0.0192,0,0,0.01098901098901099,0.05194805194805195,0,0.0049261083743842365,0.02830188679245283,0,0,0.07692307692307693,0.036036036036036036,0,1,0,0,0,0,0,0,0,1,-0.009213811717927456,James Aish,0,15617,1,Fremantle,2020,40,0
11,6,3,14,13,93,0,0,0,2,4,2,0,1,0,1,2,12,0,0,0,1,0,80,62,78,0,0,0,353,3,3,0,1,1,0,0,5,10,0,2,0,0,1,0,13,5.2,0,0,0,0,0,6,5,36,0,0,0,0,73,0.030303030303030304,0.03870967741935484,0.01195219123505976,0.02280130293159609,0,0,0.020202020202020204,0.02631578947368421,0,0.008064516129032258,0.03314917127071823,0,0,0,0.022727272727272728,0,0,0,0,0,1,0,0,0,0,-0.00624933373183012,Jayden Short,0,15624,2,Richmond,2020,30,0
13,1,15,28,18,64,0,0,1,1,1,4,3,6,2,0,10,18,0,0,0,0,0,90,79,94,2,1,6,367,6,6,0,0,0,0,0,7,7,1,9,0,100,0,0,14,8.1,1,2,0,0,56,8,6,44,0,1,0,1,309,0.036211699164345405,0.007194244604316547,0.05415162454873646,0.0440251572327044,0,0,0.01282051282051282,0.04938271604938271,0.047619047619047616,0.04132231404958678,0.04591836734693878,0,0,0,0.043795620437956206,0,1,0,1,0,0,0,0,0,0,0.07378946244716644,Scott Pendlebury,0,15811,12,Collingwood,2020,12,0
4,1,4,8,4,50,0,0,24,1,4,1,5,2,0,0,10,1,1,0,5,0,0,75,51,88,2,3,6,45,3,1,0,0,0,2,1,4,2,1,7,6,53.3,0,0,8,9.1,45,5,0,2,17,12,11,78,0,0,0,0,54,0.011560693641618497,0.008928571428571428,0.021621621621621623,0.015065913370998116,0,0,0.008,0.01020408163265306,0.06329113924050633,0.038910505836575876,0.0038461538461538464,0.058823529411764705,0,0,0.021897810218978103,0,0,1,0,1,0,0,0,0,0,-0.10242275893688202,Oscar McInerney,0,15861,18,Brisbane Lions,2020,43,0
18,4,10,28,21,75,0,2,0,2,1,3,5,3,0,2,10,17,0,0,0,0,0,83,90,138,1,4,11,477,2,2,1,0,0,0,0,2,11,2,8,0,0,0,1,8,10,0,2,3,0,33,18,7,60,0,0,10,0,280,0.04699738903394256,0.026143790849673203,0.05181347150259067,0.04861111111111111,0,0.13333333333333333,0.019230769230769232,0.0375,0.09433962264150944,0.04524886877828054,0.05246913580246913,0,0,0,0.017391304347826087,0.07692307692307693,0,1,0,0,0,0,0,0,1,2.2080495357513428,Marc Murphy,2,15817,13,Carlton,2020,1,3
3,3,4,7,4,57,0,0,0,0,0,0,0,0,1,0,3,4,0,0,6,0,0,90,27,48,0,0,0,0,0,4,0,0,1,0,0,7,2,0,2,0,0,1,0,8,6.5,0,0,0,6,20,8,10,68,0,0,0,0,173,0.008379888268156424,0.0196078431372549,0.019230769230769232,0.012367491166077738,0,0,0,0,0,0.01282051282051282,0.011976047904191617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.77619900368154e-4,Phil Davis,0,15753,7,Greater Western Sydney,2020,30,0
10,2,5,15,11,73,0,1,0,2,1,3,1,1,2,0,4,12,0,0,1,0,0,91,57,64,0,1,4,216,3,2,0,1,1,0,0,4,6,0,2,0,0,0,0,10,4.2,0,0,1,1,34,11,11,77,0,0,0,0,216,0.029154518950437316,0.012578616352201259,0.020242914979757085,0.025423728813559324,0,0.05555555555555555,0.020618556701030927,0.03896103896103896,0.017241379310344827,0.01818181818181818,0.0332409972299169,0,0,0,0.027522935779816515,0.02564102564102564,0,1,0,0,0,1,0,0,0,0.028483418747782707,Jack Redden,0,15721,5,West Coast,2020,16,0
5,5,1,6,5,83,1,1,1,0,0,2,0,0,0,0,4,2,3,2,0,0,1,97,40,61,0,0,4,88,0,0,0,0,0,3,3,3,4,1,1,1,16.7,0,1,16,7.2,6,0,2,0,32,9,5,39,0,0,0,0,159,0.013888888888888888,0.03333333333333333,0.00392156862745098,0.00975609756097561,0.0625,0.1,0,0.02564102564102564,0,0.017467248908296942,0.005390835579514825,0.25,0.11764705882352941,0.1,0,0.058823529411764705,1,0,0,1,0,0,0,0,0,-0.06693453341722488,Tom J. Lynch,0,15658,3,Richmond,2020,43,0
3,2,5,8,6,75,0,0,0,5,0,1,1,1,1,0,4,4,0,0,2,0,0,78,46,53,0,1,0,93,2,0,1,0,1,0,0,4,2,0,3,0,0,0,0,13,3.9,0,0,0,1,31,8,7,50,0,0,0,0,19,0.008241758241758242,0.013333333333333334,0.01893939393939394,0.012738853503184714,0,0,0.053763440860215055,0.012987012987012988,0.017857142857142856,0.0163265306122449,0.010723860589812333,0,0,0,0.015037593984962405,0,0,1,0,1,0,0,0,0,0,-0.0016950081335380673,Mitch Crowden,0,15821,13,Fremantle,2020,31,0
4,1,5,9,6,67,0,0,0,2,0,2,2,2,0,1,3,5,0,0,2,0,0,70,30,48,1,1,3,123,3,1,1,0,0,0,0,10,1,1,3,0,0,0,0,22,6.7,0,0,0,0,36,4,6,40,0,0,0,0,195,0.012048192771084338,0.006993006993006993,0.017361111111111112,0.014516129032258065,0,0,0.014705882352941176,0.02666666666666667,0.03389830508474576,0.012711864406779662,0.012755102040816327,0,0,0,0.02702702702702703,0,1,0,0,1,0,0,0,0,0,0.015089474618434906,Paul Puopolo,0,15854,17,Hawthorn,2020,15,0
10,7,10,20,16,80,0,0,0,1,3,3,0,2,1,0,7,16,0,0,1,0,0,77,76,86,0,0,2,203,4,6,0,0,0,0,0,3,7,0,5,0,0,0,1,11,8.2,0,0,0,0,26,7,9,61,0,0,0,0,45,0.026455026455026454,0.042682926829268296,0.04184100418410042,0.03241491085899514,0,0,0.011904761904761904,0.03571428571428571,0,0.028688524590163935,0.04395604395604396,0,0,0,0.029411764705882353,0,0,1,0,0,1,0,0,0,0,0.03976356238126755,Harry Perryman,0,15776,9,Greater Western Sydney,2020,16,0
7,3,4,11,8,73,1,0,0,7,0,2,1,1,1,0,5,7,0,0,2,0,0,86,73,84,0,1,2,184,3,1,1,0,0,1,0,8,5,0,3,0,0,0,0,20,7.6,0,0,1,2,12,5,7,47,0,0,0,0,11,0.020289855072463767,0.024,0.015151515151515152,0.0180623973727422,0.06666666666666667,0,0.04827586206896552,0.02666666666666667,0.017241379310344827,0.020161290322580645,0.019662921348314606,0,0,0,0.025,0.029411764705882353,1,0,0,0,0,0,0,0,1,-0.018017055466771126,Jye Caldwell,0,15845,16,Greater Western Sydney,2020,39,0
11,5,6,17,13,77,0,1,0,0,2,3,1,1,0,0,2,15,0,0,1,0,1,77,61,78,0,1,5,313,1,1,0,0,0,0,0,2,7,1,1,0,0,0,0,2,6.3,0,1,1,1,56,8,6,44,0,0,0,0,227,0.03064066852367688,0.03597122302158273,0.021660649819494584,0.026729559748427674,0,0.14285714285714285,0,0.037037037037037035,0.015873015873015872,0.008264462809917356,0.03826530612244898,0,0,0.07142857142857142,0.0072992700729927005,0.030303030303030304,1,0,0,0,0,1,0,0,0,-0.12829537689685822,Travis Varcoe,0,15811,12,Collingwood,2020,43,0
15,11,11,26,21,81,2,0,0,2,3,3,2,4,0,3,7,18,3,1,2,0,0,91,111,154,0,2,4,352,4,7,0,0,0,0,0,5,11,1,3,0,0,5,0,12,15.7,0,0,2,1,59,9,14,93,0,1,8,0,76,0.04310344827586207,0.0728476821192053,0.045454545454545456,0.04406779661016949,0.1111111111111111,0,0.020618556701030927,0.03614457831325301,0.03225806451612903,0.03056768558951965,0.05042016806722689,0.15,0.047619047619047616,0,0.043478260869565216,0.04878048780487805,0,1,0,0,0,0,0,0,1,2.344688653945923,Sam Menegola,0,15804,11,Geelong,2020,1,3
7,5,10,17,14,82,0,2,0,3,0,0,3,0,1,0,6,11,1,0,1,0,0,78,71,86,1,2,5,159,1,2,0,0,0,0,0,3,4,0,4,0,0,0,0,14,7.1,0,0,2,0,44,9,12,81,0,0,0,0,20,0.018469656992084433,0.025510204081632654,0.03663003663003663,0.02607361963190184,0,0.13333333333333333,0.030612244897959183,0,0.05660377358490566,0.027149321266968326,0.025522041763341066,0.05263157894736842,0,0,0.008333333333333333,0.05405405405405406,0,1,0,0,0,0,0,0,1,0.01633651740849018,Josh Daicos,0,15661,3,Collingwood,2020,23,0
4,4,9,13,6,46,0,0,0,0,2,0,2,2,0,0,6,7,2,1,1,1,0,83,42,55,0,2,2,134,4,2,0,0,0,0,0,7,1,1,4,0,0,0,1,9,6.2,0,0,1,0,12,1,10,61,0,0,0,0,76,0.011594202898550725,0.025974025974025976,0.03146853146853147,0.020602218700475437,0,0,0,0,0.03508771929824561,0.02666666666666667,0.0175,0.09523809523809523,0.058823529411764705,0,0.034782608695652174,0.02631578947368421,1,0,0,0,0,0,0,0,1,-0.005961897782981396,Kyle Langford,0,15820,13,Essendon,2020,39,0
6,4,5,11,8,73,0,0,0,1,3,1,0,3,0,1,2,8,0,0,6,0,0,89,41,59,0,0,2,113,3,5,0,0,2,1,0,1,4,0,2,0,0,2,0,3,3.2,0,0,0,6,23,7,8,55,0,0,0,0,104,0.017595307917888565,0.03225806451612903,0.024752475247524754,0.020257826887661142,0,0,0.009174311926605505,0.013333333333333334,0,0.008583690987124463,0.02711864406779661,0,0,0,0.025210084033613446,0,1,0,0,0,0,0,0,0,0,0.01306121051311493,Kyle Hartigan,0,15759,7,Adelaide,2020,22,0
5,3,5,10,6,60,2,1,0,0,0,1,0,3,0,1,4,5,0,2,2,0,0,87,44,68,0,0,5,121,3,0,0,0,0,3,0,0,3,4,4,0,0,0,2,5,3.8,0,0,3,2,13,4,10,64,0,0,0,0,18,0.014577259475218658,0.018404907975460124,0.023923444976076555,0.018115942028985508,0.1111111111111111,0.16666666666666666,0,0.012345679012345678,0,0.017391304347826087,0.015873015873015872,0,0.11764705882352941,0,0.025423728813559324,0.10344827586206896,0,1,0,1,0,0,0,0,0,0.06299217790365219,Ben King,0,15706,4,Gold Coast,2020,14,0
16,6,6,22,17,77,1,1,0,0,4,4,1,3,0,1,3,16,0,0,1,0,0,86,82,96,0,1,7,515,2,5,0,1,2,0,0,8,13,0,3,0,0,3,0,9,10.9,0,2,2,1,48,11,13,89,0,0,8,0,168,0.0427807486631016,0.037267080745341616,0.02857142857142857,0.03767123287671233,0.05263157894736842,0.07692307692307693,0,0.047619047619047616,0.017241379310344827,0.01282051282051282,0.047337278106508875,0,0,0,0.019801980198019802,0.05,0,1,0,0,1,0,0,0,0,1.4473192691802979,Hamish Hartlett,1,15703,4,Port Adelaide,2020,2,2
5,4,8,13,10,77,2,0,17,2,1,1,2,1,1,0,5,9,1,2,5,0,1,85,81,115,0,2,5,97,0,3,0,2,2,2,1,6,4,1,2,5,63,1,0,10,11.3,27,3,2,2,34,7,7,49,0,0,0,0,211,0.014204545454545454,0.02247191011235955,0.031746031746031744,0.02152317880794702,0.1,0,0.02,0.015625,0.034482758620689655,0.023923444976076555,0.02313624678663239,0.05555555555555555,0.1,0.08333333333333333,0,0.05714285714285714,1,0,0,0,1,0,0,0,0,-0.03265451639890671,Ben McEvoy,0,15741,5,Hawthorn,2020,40,0
3,4,8,11,9,82,0,1,2,2,1,1,2,0,1,0,6,5,2,1,3,0,0,87,49,71,0,2,5,71,0,1,0,0,0,1,1,3,2,1,2,0,12.5,0,1,6,5.1,16,1,1,3,36,10,11,76,0,0,0,0,128,0.009036144578313253,0.027972027972027972,0.027777777777777776,0.017741935483870968,0,0.09090909090909091,0.014705882352941176,0.013333333333333334,0.03389830508474576,0.025423728813559324,0.012755102040816327,0.14285714285714285,0.07142857142857142,0,0,0.03125,0,1,0,0,0,1,0,0,0,0.01357834693044424,Josh Bruce,0,15854,17,Western Bulldogs,2020,19,0
5,2,3,8,8,100,0,0,0,1,3,0,0,0,1,0,4,3,1,0,1,0,0,88,32,57,0,0,0,142,1,6,0,2,4,0,0,8,5,0,2,0,0,2,0,9,7.5,0,0,0,1,57,6,8,54,0,0,0,0,108,0.014970059880239521,0.015625,0.010309278350515464,0.0128,0,0,0.010638297872340425,0,0,0.016877637130801686,0.007853403141361256,0.06666666666666667,0,0,0.010309278350515464,0,1,0,0,0,1,0,0,0,0,0.012155048549175262,Kyle Hartigan,0,15813,12,Adelaide,2020,17,0
3,1,5,8,6,75,0,1,0,0,0,1,0,0,0,0,2,5,0,0,1,0,0,76,23,32,0,0,1,53,1,1,0,0,0,0,0,1,1,2,2,0,0,0,1,8,1.1,0,0,1,1,64,9,15,99,0,0,0,0,9,0.009375,0.007042253521126761,0.0196078431372549,0.01391304347826087,0,0.1111111111111111,0,0.011627906976744186,0,0.009174311926605505,0.014245014245014245,0,0,0,0.009259259259259259,0.027777777777777776,0,1,0,0,0,1,0,0,0,-0.0037597219925373793,Michael Frederick,0,15850,17,Fremantle,2020,37,0
1,0,6,7,4,57,0,0,0,4,0,0,0,0,1,0,3,4,0,0,0,0,1,79,32,51,0,0,1,45,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,9,1.2,0,0,0,0,12,8,9,62,0,0,0,0,195,0.0030864197530864196,0,0.031088082901554404,0.013539651837524178,0,0,0.03278688524590164,0,0,0.013215859030837005,0.014545454545454545,0,0,0.125,0.011235955056179775,0,0,1,1,0,0,0,0,0,0,0.008259551599621773,Matt de Boer,0,15761,8,Greater Western Sydney,2020,26,0
6,3,0,6,3,50,2,1,0,2,0,1,0,0,0,0,1,4,1,1,0,0,0,71,48,55,0,0,3,146,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,4,7.2,0,0,3,0,24,2,10,62,0,0,0,0,2,0.01749271137026239,0.020134228187919462,0,0.009983361064891847,0.13333333333333333,0.14285714285714285,0.017857142857142856,0.013888888888888888,0,0.004524886877828055,0.010582010582010581,0.045454545454545456,0.0625,0,0,0.0967741935483871,0,1,0,1,0,0,0,0,0,0.062580905854702,Trey Ruscoe,0,15806,11,Collingwood,2020,16,0
16,2,7,23,14,61,0,0,0,3,3,5,5,5,1,1,8,15,0,0,0,0,2,88,78,90,1,4,4,517,6,2,2,0,0,0,0,4,8,0,5,0,0,0,0,17,13,0,0,1,0,9,7,11,73,0,0,2,0,57,0.04597701149425287,0.013157894736842105,0.03684210526315789,0.04275092936802974,0,0,0.03260869565217391,0.05952380952380952,0.07462686567164178,0.03619909502262444,0.04746835443037975,0,0,0.125,0.06,0.02857142857142857,0,1,1,0,0,0,0,0,0,1.288770318031311,Tim Kelly,0,15775,9,West Coast,2020,3,1
6,2,3,9,3,33,0,0,26,2,0,2,1,3,0,1,4,2,2,0,2,0,0,86,61,50,1,0,2,111,2,4,0,0,1,0,0,3,1,0,2,5,37.1,2,0,8,5.5,70,1,1,1,51,7,5,37,0,0,0,0,30,0.019417475728155338,0.019230769230769232,0.012875536480686695,0.016605166051660517,0,0,0.016260162601626018,0.02564102564102564,0.015873015873015872,0.016,0.007407407407407408,0.07692307692307693,0,0,0.015873015873015872,0.02631578947368421,1,0,0,0,0,0,0,1,0,0.0018233525333926082,Reilly O'Brien,0,15782,10,Adelaide,2020,29,0
14,6,15,29,22,76,1,0,0,3,1,2,6,2,0,0,13,17,0,0,1,1,1,83,108,127,5,1,6,219,3,1,0,0,0,0,0,8,9,0,9,0,0,1,0,16,16,0,1,1,0,39,4,14,88,0,0,6,0,92,0.04046242774566474,0.04081632653061224,0.04854368932038835,0.044274809160305344,0.047619047619047616,0,0.02830188679245283,0.02531645569620253,0.09836065573770492,0.05371900826446281,0.04106280193236715,0,0,0.06666666666666667,0.031914893617021274,0.02702702702702703,0,1,1,0,0,0,0,0,0,1.765151023864746,Zak Jones,3,15656,2,St Kilda,2020,2,2
6,1,1,7,5,71,0,0,0,1,0,1,0,2,2,0,4,4,0,0,6,0,0,87,29,42,0,0,1,58,2,4,0,0,2,0,0,1,4,0,2,0,0,0,0,3,4.2,0,0,0,6,31,5,14,89,0,0,0,0,234,0.01910828025477707,0.008264462809917356,0.0045871559633027525,0.013157894736842105,0,0,0.01020408163265306,0.01282051282051282,0,0.017391304347826087,0.013333333333333334,0,0,0,0.018018018018018018,0,0,1,0,0,0,0,0,0,0,-0.0023357460740953684,James Frawley,0,15771,9,Hawthorn,2020,33,0
8,1,7,15,10,67,0,1,0,3,2,2,5,3,3,1,9,7,0,0,4,2,0,74,54,86,1,4,1,234,4,1,0,0,0,0,0,15,5,1,5,0,0,0,0,24,8.6,0,0,1,1,12,7,9,61,0,0,0,1,211,0.022535211267605635,0.005434782608695652,0.029535864978902954,0.02533783783783784,0,0.1,0.03409090909090909,0.025974025974025976,0.08064516129032258,0.04186046511627907,0.017902813299232736,0,0,0,0.038461538461538464,0.02857142857142857,0,1,1,0,0,0,0,0,0,0.028172938153147697,Luke Shuey,0,15824,13,West Coast,2020,24,0
5,5,3,8,5,63,0,1,0,1,0,1,3,0,2,0,3,5,0,0,1,0,0,75,43,36,0,3,1,108,0,0,0,0,1,0,0,6,2,0,1,0,0,0,0,7,2.1,0,0,1,0,26,7,4,31,0,0,0,0,98,0.013404825737265416,0.02717391304347826,0.014634146341463415,0.01384083044982699,0,0.05555555555555555,0.010869565217391304,0.012195121951219513,0.0625,0.0136986301369863,0.013966480446927373,0,0,0,0,0.030303030303030304,1,0,0,0,1,0,0,0,0,-0.05051382631063461,Jed Bews,0,15849,17,Geelong,2020,42,0
6,2,2,8,6,75,0,0,0,0,2,0,0,1,2,0,7,2,1,0,3,0,0,91,30,65,0,0,1,138,1,7,0,2,3,0,0,5,4,0,4,0,0,1,0,8,9.1,0,1,0,2,27,10,6,46,0,0,0,0,131,0.017543859649122806,0.016666666666666666,0.00966183574879227,0.014571948998178506,0,0,0,0,0,0.029411764705882353,0.00684931506849315,0.08333333333333333,0,0,0.008928571428571428,0,1,0,0,0,0,0,0,0,0,5.102191789774224e-5,Ryan Lester,0,15742,6,Brisbane Lions,2020,27,0
