kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
5,2,13,18,13,72,1,0,0,0,2,1,7,3,1,1,12,6,0,0,1,0,0,67,51,94,2,5,6,220,2,0,0,0,0,0,0,7,4,0,10,0,0,0,0,11,15.5,0,2,1,1,2,6,10,66,0,0,2,0,2,0.014705882352941176,0.014705882352941176,0.05416666666666667,0.03103448275862069,0.05263157894736842,0,0,0.011764705882352941,0.1044776119402985,0.04938271604938271,0.01892744479495268,0,0,0,0.018691588785046728,0.029411764705882353,0,1,1,0,0,0,0,0,0,0.8853265643119812,0.08504831790924072,0.021548476070165634,0.00807663332670927,0.1523751700296998,0,Tom Green,0,15702,4,Greater Western Sydney,2020,0
10,5,5,15,12,80,0,0,0,3,1,5,2,3,0,0,2,11,1,0,1,0,2,94,67,84,0,2,5,299,6,3,1,0,0,0,0,5,7,0,1,0,0,2,1,9,7.5,0,1,0,0,24,9,16,105,0,0,0,0,158,0.029154518950437316,0.03968253968253968,0.0211864406779661,0.025906735751295335,0,0,0.04,0.049019607843137254,0.031746031746031744,0.00851063829787234,0.032640949554896145,0.058823529411764705,0,0.11764705882352941,0.048,0,0,1,0,0,0,0,0,0,1,0.9982700347900391,9.691125014796853e-4,7.106384146027267e-4,5.015051647205837e-5,0.002540840880101314,0,Josh Caddy,0,15615,1,Richmond,2020,0
8,4,5,13,5,39,0,0,0,1,0,2,2,7,2,0,8,5,1,0,1,0,0,70,52,31,1,1,0,262,7,1,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0.8,0,0,0,0,63,4,4,28,0,0,0,0,24,0.02247191011235955,0.026490066225165563,0.02252252252252252,0.02249134948096886,0,0,0.015873015873015872,0.024390243902439025,0.034482758620689655,0.03278688524590164,0.01529051987767584,0.037037037037037035,0,0,0.061946902654867256,0,1,0,0,0,1,0,0,0,0,0.9999837875366211,1.082275321095949e-5,3.928952082787873e-6,1.4200329587765737e-6,2.2940756252864958e-5,0,Paul Ahern,0,15833,14,North Melbourne,2020,0
4,3,1,5,4,80,0,0,0,2,0,2,0,0,0,0,3,1,3,0,0,0,0,86,31,36,0,0,0,169,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,7,4.4,0,0,0,0,41,6,10,66,0,0,0,0,42,0.011019283746556474,0.023622047244094488,0.005050505050505051,0.008912655971479501,0,0,0.017543859649122806,0.023529411764705882,0,0.011494252873563218,0.003484320557491289,0.13043478260869565,0,0,0.007462686567164179,0,0,1,0,0,0,1,0,0,0,0.9998540878295898,1.0314078099327162e-4,1.6267280443571508e-5,2.6474499463802204e-5,2.1509884027182125e-4,0,Tom McCartin,0,15808,12,Sydney,2020,0
2,1,3,5,4,80,0,0,0,0,2,0,1,1,0,1,3,2,1,0,0,0,0,85,12,28,0,1,0,57,2,2,0,1,2,0,0,8,1,0,3,0,0,1,0,8,4.3,0,0,0,0,28,8,9,62,0,0,0,0,38,0.005376344086021506,0.0070921985815602835,0.014018691588785047,0.008532423208191127,0,0,0,0,0.017857142857142856,0.012345679012345678,0.006024096385542169,0.05555555555555555,0,0,0.014285714285714285,0,1,0,0,0,0,0,0,0,0,0.9998486042022705,1.2200661876704544e-4,1.0740406651166268e-5,1.864039950305596e-5,1.9940863057854585e-4,0,Marcus Adams,0,15622,1,Brisbane Lions,2020,0
9,1,15,24,17,71,0,0,0,3,1,2,6,1,0,0,9,15,0,0,1,0,0,73,72,103,3,3,5,115,1,4,1,0,0,0,0,3,4,0,8,0,0,0,0,11,10.9,0,3,0,0,2,13,6,49,0,0,0,0,38,0.02710843373493976,0.007194244604316547,0.06048387096774194,0.041379310344827586,0,0,0.03614457831325301,0.027777777777777776,0.09375,0.041474654377880185,0.04155124653739612,0,0,0,0.011111111111111112,0,0,1,1,0,0,0,0,0,0,0.6996787786483765,0.27422407269477844,0.004071855917572975,0.022025221958756447,0.34844345040619373,0,Bailey Smith,0,15843,16,Western Bulldogs,2020,0
9,4,2,11,10,91,0,0,0,1,2,0,0,1,1,1,3,8,0,0,2,0,0,84,45,65,0,0,0,188,1,6,0,0,0,0,0,2,8,0,2,0,0,3,0,3,4.6,0,0,0,2,61,5,7,47,0,0,0,0,227,0.025936599423631124,0.031496062992125984,0.00823045267489712,0.01864406779661017,0,0,0.00980392156862745,0,0,0.012145748987854251,0.022857142857142857,0,0,0,0.007462686567164179,0,1,0,0,0,0,0,0,0,0,0.999829888343811,1.1660090967779979e-4,4.785994315170683e-5,5.5733062254148535e-6,2.29040714657458e-4,0,James Frawley,0,15649,2,Hawthorn,2020,0
8,3,3,11,6,55,0,0,0,0,3,0,0,2,0,1,4,8,0,0,7,0,0,94,36,59,0,0,0,208,6,5,0,1,5,0,0,2,4,0,4,0,0,1,0,4,6,0,0,0,7,3,4,8,52,0,0,0,0,80,0.02346041055718475,0.01948051948051948,0.013157894736842105,0.019332161687170474,0,0,0,0,0,0.01809954751131222,0.023529411764705882,0,0,0,0.047619047619047616,0,0,1,0,0,1,0,0,0,0,0.9973860383033752,0.0018184095388278365,4.567691939882934e-4,3.3880749833770096e-4,0.0037483704218175262,0,Oscar McDonald,0,15831,14,Melbourne,2020,0
5,2,3,8,6,75,0,0,0,2,4,0,0,2,0,0,3,5,0,0,5,0,0,86,35,51,0,0,1,186,4,4,0,0,0,0,0,5,5,0,3,0,0,1,0,5,4.5,0,0,0,5,35,11,12,83,0,0,0,0,110,0.01607717041800643,0.017241379310344827,0.011363636363636364,0.01391304347826087,0,0,0.02127659574468085,0,0,0.012987012987012988,0.014925373134328358,0,0,0,0.038834951456310676,0,0,1,0,0,1,0,0,0,0,0.9996441602706909,2.3717748990748078e-4,5.959182090009563e-5,5.9046593378297985e-5,5.33500911842566e-4,0,Kyle Hartigan,0,15834,15,Adelaide,2020,0
4,2,5,9,6,67,0,0,0,0,0,0,0,2,0,0,2,6,0,0,1,0,0,86,28,26,0,0,1,100,2,3,0,0,2,0,0,3,2,0,2,0,0,0,0,4,3,0,0,0,0,37,13,12,85,0,0,0,0,130,0.012461059190031152,0.016666666666666666,0.023148148148148147,0.01675977653631285,0,0,0,0,0,0.008968609865470852,0.020066889632107024,0,0,0,0.022222222222222223,0,0,1,0,0,0,0,0,0,0,0.9995689988136292,2.0105953444726765e-4,1.5422429714817554e-4,7.574080518679693e-5,7.367305443040095e-4,0,Ryan Lester,0,15724,5,Brisbane Lions,2020,0
7,4,3,10,9,90,0,0,0,5,2,2,0,4,0,4,4,6,0,0,2,0,0,93,47,60,0,0,4,162,1,5,0,0,0,0,0,6,6,0,4,0,0,1,0,9,1.8,0,2,0,2,37,23,10,83,0,0,0,0,110,0.019390581717451522,0.026490066225165563,0.019230769230769232,0.019342359767891684,0,0,0.04065040650406504,0.022727272727272728,0,0.018018018018018018,0.022222222222222223,0,0,0,0.009345794392523364,0,0,1,0,0,0,0,0,0,0,0.9998778104782104,7.176967483246699e-5,3.941571048926562e-5,1.099119344871724e-5,1.8357467615714995e-4,0,Darcy Gardiner,0,15707,4,Brisbane Lions,2020,0
9,3,3,12,7,58,1,0,0,7,2,3,1,0,1,0,6,7,0,0,2,1,0,69,77,103,0,1,3,180,1,4,4,0,0,0,0,6,5,1,4,0,0,1,0,17,10.2,0,0,1,0,21,10,6,46,0,0,0,0,104,0.026865671641791045,0.02608695652173913,0.012195121951219513,0.020654044750430294,0.0625,0,0.06363636363636363,0.0379746835443038,0.018518518518518517,0.02459016393442623,0.02127659574468085,0,0,0,0.007692307692307693,0.02631578947368421,1,0,0,0,0,1,0,0,0,0.9984843134880066,0.001251472276635468,2.61412700638175e-4,2.7905684873985592e-6,0.0017826693833740137,0,James Harmes,0,15837,15,Melbourne,2020,0
8,2,14,22,14,64,1,0,0,4,3,1,4,2,2,0,13,8,1,1,1,0,0,83,82,128,2,2,6,173,4,3,0,0,0,3,1,9,3,1,10,0,0,0,0,20,14.9,0,2,1,0,2,12,7,54,1,1,1,0,79,0.024844720496894408,0.0196078431372549,0.05555555555555555,0.03832752613240418,0.06666666666666667,0,0.032520325203252036,0.011904761904761904,0.07272727272727272,0.050980392156862744,0.026058631921824105,0.07142857142857142,0.04,0,0.03361344537815126,0.024390243902439025,1,0,1,0,0,0,0,0,0,0.42279210686683655,0.28643599152565,0.28037145733833313,0.010400436818599701,0.8783802166581154,0,Jack Steele,0,15621,1,St Kilda,2020,0
15,10,2,17,14,82,0,0,0,1,10,0,0,3,0,2,2,13,1,0,3,0,0,97,77,98,0,0,3,472,4,7,0,1,3,0,0,5,13,0,1,0,0,6,0,5,6,0,0,0,3,49,8,5,38,0,0,0,0,153,0.04672897196261682,0.07462686567164178,0.007194244604316547,0.028380634390651086,0,0,0.010416666666666666,0,0,0.008368200836820083,0.036211699164345405,0.03225806451612903,0,0,0.032520325203252036,0,1,0,0,0,1,0,0,0,0,0.9781330823898315,0.01948913373053074,0.002298812149092555,7.904107769718394e-5,0.0243238812618074,0,Robbie Tarrant,0,15723,5,North Melbourne,2020,0
9,5,7,16,11,69,1,0,0,3,0,3,1,2,2,0,7,10,0,1,2,0,2,74,76,87,0,1,5,257,3,1,0,0,0,1,1,11,5,2,2,0,0,0,2,19,13.9,0,0,1,0,36,4,6,40,0,0,0,0,219,0.02710843373493976,0.03496503496503497,0.024305555555555556,0.025806451612903226,0.058823529411764705,0,0.022058823529411766,0.04,0.01694915254237288,0.029661016949152543,0.025510204081632654,0,0.07142857142857142,0.15384615384615385,0.02702702702702703,0.03125,1,0,0,0,0,1,0,0,0,0.9987578392028809,0.0010412267874926329,1.9296132086310536e-4,7.961989467730746e-6,0.0014510353976220358,0,Luke Breust,0,15854,17,Hawthorn,2020,0
9,3,11,20,12,60,0,1,0,7,0,0,3,3,0,2,9,10,0,0,0,0,1,87,81,88,1,2,4,123,5,2,0,1,1,0,0,8,3,2,8,0,0,1,0,17,5.7,0,1,1,0,3,7,9,61,0,0,0,0,172,0.02556818181818182,0.01948051948051948,0.05,0.03496503496503497,0,0.06666666666666667,0.07368421052631578,0,0.06382978723404255,0.0391304347826087,0.02976190476190476,0,0,0.07142857142857142,0.040983606557377046,0.025,1,0,1,0,0,0,0,0,0,0.9773197174072266,0.00856787245720625,0.012532654218375683,0.001579690957441926,0.03837225376628339,0,Ed Curnow,0,15756,7,Carlton,2020,0
13,4,12,25,18,72,0,0,0,4,1,2,3,2,2,1,7,17,0,0,3,0,0,83,90,109,2,1,6,217,3,1,0,0,0,0,0,8,7,0,4,0,0,0,1,18,10.9,0,0,0,0,52,8,13,86,0,1,6,1,302,0.03672316384180791,0.023391812865497075,0.043010752688172046,0.03949447077409163,0,0,0.044444444444444446,0.03125,0.05454545454545454,0.032407407407407406,0.04066985645933014,0,0,0,0.030612244897959183,0,0,1,1,0,0,0,0,0,0,0.029685627669095993,0.545680820941925,0.1250738650560379,0.29955971240997314,1.6945076882839203,1,Scott Pendlebury,0,15616,1,Collingwood,2020,1
6,3,6,12,10,83,0,0,0,0,4,1,0,1,0,1,5,6,0,0,11,0,0,93,36,91,0,0,1,107,1,6,0,0,5,0,0,4,6,0,5,0,0,0,0,4,10.7,0,1,0,11,24,6,7,48,0,1,0,0,89,0.016574585635359115,0.01875,0.023809523809523808,0.019543973941368076,0,0,0,0.012048192771084338,0,0.0211864406779661,0.016216216216216217,0,0,0,0.00819672131147541,0,1,0,0,0,1,0,0,0,0,0.9954002499580383,0.0036924059968441725,7.451613200828433e-4,1.6218781820498407e-4,0.005669292091624811,0,Jacob Weitering,0,15832,14,Carlton,2020,0
7,2,9,16,11,69,0,0,0,5,1,0,2,3,1,0,6,10,0,0,1,0,0,82,66,66,0,2,2,227,1,2,0,0,0,0,0,9,5,1,5,0,0,1,0,16,6.4,0,0,0,1,44,7,5,37,0,0,0,0,93,0.018469656992084433,0.01020408163265306,0.03296703296703297,0.024539877300613498,0,0,0.05102040816326531,0,0.03773584905660377,0.027149321266968326,0.02320185614849188,0,0,0,0.008333333333333333,0,1,0,0,0,0,1,0,0,0,0.999854564666748,6.85985796735622e-5,6.271361780818552e-5,1.4119685147306882e-5,2.3638487073185388e-4,0,Zak Jones,0,15661,3,St Kilda,2020,0
8,9,5,13,9,69,0,1,0,0,0,3,0,2,0,0,8,5,4,1,1,0,1,97,62,79,0,0,3,209,2,0,0,0,0,5,2,1,7,2,4,0,0,0,3,7,5.7,1,0,1,1,13,3,8,51,0,0,0,0,85,0.023323615160349854,0.05521472392638037,0.023923444976076555,0.02355072463768116,0,0.16666666666666666,0,0.037037037037037035,0,0.034782608695652174,0.015873015873015872,0.15384615384615385,0.058823529411764705,0.09090909090909091,0.01694915254237288,0.034482758620689655,1,0,0,1,0,0,0,0,0,0.9985359907150269,8.043706766329706e-4,6.322241970337927e-4,2.7435444280854426e-5,0.0021511254035431193,0,Jesse Hogan,0,15706,4,Fremantle,2020,0
0,1,1,1,1,100,0,0,7,1,0,0,0,0,0,0,0,1,0,0,2,0,0,21,16,33,0,0,1,-15,0,1,0,0,0,1,0,2,0,0,0,4,46.7,1,0,4,3.2,15,1,0,1,24,9,12,81,0,0,0,0,189,0,0.007936507936507936,0.00423728813559322,0.0017271157167530224,0,0,0.013333333333333334,0,0,0,0.002967359050445104,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9999616146087646,2.5253610147046857e-5,1.0160917554458138e-5,2.9855611956008943e-6,5.4532128842765815e-5,0,Matthew Kreuzer,0,15615,1,Carlton,2020,0
16,7,4,20,16,80,0,0,0,2,6,0,0,5,0,2,4,14,2,0,8,0,0,100,79,126,0,0,2,364,4,7,0,2,4,0,0,4,13,0,1,0,0,3,0,4,10.3,0,1,0,7,0,6,5,36,0,0,2,0,185,0.0440771349862259,0.04516129032258064,0.01593625498007968,0.03257328990228013,0,0,0.020202020202020204,0,0,0.016129032258064516,0.03867403314917127,0.09090909090909091,0,0,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0.9532580375671387,0.04021383821964264,0.002782301977276802,0.0037458022125065327,0.05701584881171584,0,Jeremy Howe,0,15624,2,Collingwood,2020,0
21,7,6,27,17,63,0,1,0,3,10,4,1,5,1,1,6,17,1,0,2,1,0,84,107,135,0,1,4,836,8,9,0,0,0,0,0,9,14,0,4,0,0,2,0,12,11.9,0,1,1,2,21,8,4,32,0,0,9,0,33,0.0634441087613293,0.04294478527607362,0.028037383177570093,0.04954128440366973,0,0.1111111111111111,0.02857142857142857,0.04819277108433735,0.018867924528301886,0.02631578947368421,0.05362776025236593,0.045454545454545456,0,0,0.06299212598425197,0.03225806451612903,1,0,0,0,0,0,0,0,0,0.18707726895809174,0.36850684881210327,0.11277344077825546,0.3316424787044525,1.5889811664819717,1,Jack Lukosius,3,15816,12,Gold Coast,2020,1
7,2,3,10,5,50,0,0,19,1,2,4,4,2,0,1,6,4,1,0,2,0,1,89,53,66,1,3,1,277,3,1,0,0,1,0,0,4,3,0,5,4,34.5,1,1,9,11.6,55,0,1,1,16,8,8,56,0,0,0,0,8,0.01907356948228883,0.013333333333333334,0.013043478260869565,0.01675041876046901,0,0,0.008547008547008548,0.045454545454545456,0.06451612903225806,0.02553191489361702,0.011494252873563218,0.05,0,0.06666666666666667,0.027522935779816515,0.02127659574468085,1,0,0,0,0,0,0,1,0,0.999414324760437,4.514593747444451e-4,7.241406274260953e-5,6.187079270603135e-5,7.818998783477582e-4,0,Tom De Koning,0,15853,17,Carlton,2020,0
9,2,4,13,10,77,0,0,0,2,5,1,0,4,0,2,6,7,2,0,0,1,0,73,43,61,0,0,2,327,1,5,0,0,1,0,0,5,7,0,4,0,0,1,0,6,5.7,0,0,0,0,3,8,9,62,0,0,0,0,31,0.026239067055393587,0.01652892561983471,0.013513513513513514,0.02034428794992175,0,0,0.015384615384615385,0.010869565217391304,0,0.022304832713754646,0.019337016574585635,0.09523809523809523,0,0,0.007874015748031496,0,0,1,0,0,0,0,0,0,0,0.997179388999939,0.0024403766728937626,2.754770976025611e-4,1.0471798304934055e-4,0.0033054848172469065,0,Mason Redman,0,15765,8,Essendon,2020,0
5,1,4,9,5,56,0,0,0,0,0,2,2,1,0,0,5,4,0,0,0,0,0,86,26,35,0,2,2,168,2,1,0,0,0,0,0,2,3,1,4,0,0,0,0,7,4.5,0,0,0,0,44,9,4,33,0,0,0,0,8,0.014285714285714285,0.006944444444444444,0.014492753623188406,0.01437699680511182,0,0,0,0.02197802197802198,0.03508771929824561,0.020080321285140562,0.0110803324099723,0,0,0,0.014084507042253521,0,1,0,0,0,0,1,0,0,0,0.999957799911499,2.5848883524304256e-5,5.466421498567797e-6,1.0885033589147497e-5,6.943682728888234e-5,0,Harry Schoenberg,0,15860,18,Adelaide,2020,0
3,2,4,7,4,57,0,0,0,3,1,2,0,3,0,2,3,4,0,0,1,0,0,74,29,33,0,0,0,86,3,1,0,0,0,0,0,8,2,0,3,0,0,0,0,14,0.8,0,0,0,1,5,4,8,52,0,0,0,0,6,0.008426966292134831,0.014492753623188406,0.02127659574468085,0.012867647058823529,0,0,0.02654867256637168,0.023809523809523808,0,0.012448132780082987,0.013651877133105802,0,0,0,0.025423728813559324,0,1,0,0,1,0,0,0,0,0,0.9999536275863647,2.0967079763067886e-5,8.730066838325001e-6,1.6693918951204978e-5,8.850897029333282e-5,0,Sam Wicks,0,15846,16,Sydney,2020,0
17,4,6,23,12,52,0,0,0,3,1,4,4,2,0,0,6,16,0,0,0,0,1,91,87,94,1,3,4,349,5,3,0,0,0,0,0,4,6,0,4,0,0,0,0,7,9.1,0,0,1,0,4,6,8,54,0,0,0,0,132,0.05105105105105105,0.037037037037037035,0.023076923076923078,0.0387858347386172,0,0,0.02586206896551724,0.05194805194805195,0.057971014492753624,0.023715415019762844,0.04878048780487805,0,0,0.125,0.04065040650406504,0.02857142857142857,1,0,0,0,0,0,0,0,1,0.9856159687042236,0.012041035108268261,0.0013495103921741247,9.934831177815795e-4,0.01772050524596125,0,Jared Polec,0,15709,4,North Melbourne,2020,0
11,5,11,22,17,77,0,0,0,4,4,2,2,2,1,1,8,15,0,0,0,0,1,82,84,111,0,2,3,283,2,4,0,0,0,0,0,11,8,0,4,0,0,0,0,21,8.3,0,0,0,0,47,5,4,29,0,0,0,0,101,0.028132992327365727,0.03355704697986577,0.04198473282442748,0.033690658499234305,0,0,0.04081632653061224,0.021505376344086023,0.03389830508474576,0.0321285140562249,0.03865979381443299,0,0,0.09090909090909091,0.016260162601626018,0,1,0,1,0,0,0,0,0,0,0.9912416934967041,0.007174931466579437,0.0013719993876293302,2.1130358800292015e-4,0.010552841005846858,0,Touk Miller,0,15620,1,Gold Coast,2020,0
5,1,8,13,8,62,0,0,0,4,0,1,1,3,2,1,7,7,0,0,1,0,0,82,49,77,1,0,4,96,2,3,2,0,0,0,0,2,2,4,5,0,0,0,0,12,1.5,0,3,2,1,9,14,6,50,0,0,0,0,94,0.01488095238095238,0.007462686567164179,0.03375527426160337,0.02268760907504363,0,0,0.028985507246376812,0.012048192771084338,0.017543859649122806,0.028925619834710745,0.022364217252396165,0,0,0,0.015625,0.05263157894736842,0,1,0,0,0,1,0,0,0,0.9996370077133179,2.80387990642339e-4,1.3454554391501006e-5,6.911787204444408e-5,5.146507155586733e-4,0,Josh Thomas,0,15783,10,Collingwood,2020,0
5,4,3,8,2,25,0,3,8,1,1,0,1,2,0,1,5,4,1,3,1,0,1,82,45,49,1,0,5,112,1,1,0,0,0,2,1,4,0,0,2,1,53.3,0,0,8,-1.8,15,1,3,0,42,9,7,51,0,0,0,0,83,0.01466275659824047,0.026845637583892617,0.010830324909747292,0.012944983818770227,0,0.21428571428571427,0.012195121951219513,0,0.018867924528301886,0.02262443438914027,0.01078167115902965,0.047619047619047616,0.125,0.09090909090909091,0.009433962264150943,0.06382978723404255,1,0,0,1,0,0,0,0,0,0.9999104738235474,6.0865026171086356e-5,2.0518147721304558e-5,8.11814607004635e-6,1.2625575982383452e-4,0,Shaun McKernan,0,15752,7,Essendon,2020,0
10,3,10,20,13,65,0,0,0,8,0,6,5,5,0,1,7,13,0,0,0,0,0,79,88,93,4,1,1,321,3,2,1,0,0,0,0,4,4,0,5,0,0,0,1,18,5.4,0,0,0,0,3,7,7,49,0,0,0,0,102,0.02932551319648094,0.01948051948051948,0.043859649122807015,0.0351493848857645,0,0,0.0963855421686747,0.07894736842105263,0.09615384615384616,0.03167420814479638,0.03823529411764706,0,0,0,0.023809523809523808,0,1,0,1,0,0,0,0,0,0,0.8822484612464905,0.10706295073032379,0.007962222211062908,0.0027263264637440443,0.13116637454368174,0,Zak Jones,0,15831,14,St Kilda,2020,0
6,4,3,9,7,78,0,0,0,4,0,2,0,0,0,0,2,7,0,0,0,0,0,84,52,50,0,0,2,166,3,1,2,0,0,0,0,6,4,0,2,0,0,0,0,15,4.3,0,0,0,0,3,10,9,64,0,0,0,0,24,0.017045454545454544,0.025974025974025976,0.013636363636363636,0.015734265734265736,0,0,0.042105263157894736,0.024096385542168676,0,0.008695652173913044,0.020833333333333332,0,0,0,0.02459016393442623,0,0,1,0,0,0,0,0,0,1,0.9999833106994629,8.519537004758604e-6,6.373588348651538e-6,1.8404242609904031e-6,2.678798648503289e-5,0,Xavier Duursma,0,15756,7,Port Adelaide,2020,0
6,5,7,13,11,85,2,1,0,5,1,1,1,2,0,2,11,3,3,3,0,0,2,76,74,116,0,1,9,80,1,3,1,0,0,6,3,8,4,3,8,0,0,0,0,15,15.8,0,3,3,0,52,7,16,103,0,0,8,0,103,0.016260162601626018,0.040983606557377046,0.03017241379310345,0.021630615640599003,0.08695652173913043,0.09090909090909091,0.05154639175257732,0.010638297872340425,0.015873015873015872,0.044897959183673466,0.008849557522123894,0.21428571428571427,0.17647058823529413,0.1111111111111111,0.008130081300813009,0.07894736842105263,0,1,0,0,0,1,0,0,0,0.5574564933776855,0.09884054958820343,0.29744288325309753,0.046260058879852295,0.8325064927339554,0,Jack Martin,0,15750,6,Carlton,2020,0
5,1,3,8,4,50,1,1,0,1,0,1,0,0,0,0,3,6,0,0,0,0,0,85,35,48,0,0,3,146,0,2,1,0,0,3,0,1,2,2,3,0,0,0,1,10,5.7,0,1,2,0,12,11,8,59,0,0,0,0,202,0.014492753623188406,0.008,0.011363636363636364,0.013136288998357963,0.06666666666666667,0.08333333333333333,0.006896551724137931,0.013333333333333334,0,0.012096774193548387,0.016853932584269662,0,0,0,0,0.058823529411764705,0,1,0,1,0,0,0,0,0,0.9998342990875244,1.0360049782320857e-4,4.3769716285169125e-5,1.8339578673476353e-5,2.461586664139759e-4,0,Taylor Walker,0,15845,16,Adelaide,2020,0
8,7,3,11,8,73,0,0,0,2,3,0,0,0,1,0,4,8,1,0,3,0,0,89,60,77,0,0,2,138,2,3,0,0,2,0,0,10,7,0,1,0,0,1,0,12,0.9,0,0,0,1,38,5,8,53,0,0,0,0,137,0.023323615160349854,0.05223880597014925,0.010676156583629894,0.017628205128205128,0,0,0.018518518518518517,0,0,0.017241379310344827,0.020512820512820513,0.06666666666666667,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0.9997802376747131,1.5200258349068463e-4,5.8378424000693485e-5,9.443362614547368e-6,2.970895193357137e-4,0,Reece Conca,0,15830,14,Fremantle,2020,0
2,0,3,5,2,40,0,0,0,3,0,0,0,3,1,0,4,1,0,0,0,0,0,76,25,23,0,0,2,52,1,1,1,0,0,0,0,5,1,1,3,0,0,0,0,14,-0.4,0,1,0,0,20,8,10,68,0,0,0,0,27,0.00558659217877095,0,0.014423076923076924,0.0088339222614841,0,0,0.0410958904109589,0,0,0.017094017094017096,0.0029940119760479044,0,0,0,0.009174311926605505,0,1,0,0,0,0,1,0,0,0,0.999937891960144,3.459385334281251e-5,9.73337773757521e-6,1.7763746654964052e-5,1.0735184878285509e-4,0,Zac Langdon,0,15753,7,Greater Western Sydney,2020,0
13,5,13,26,18,69,0,1,0,1,1,4,2,4,2,1,13,15,1,0,2,0,0,88,84,104,1,1,5,360,3,4,1,0,0,0,0,4,8,2,8,0,0,0,0,16,12.3,0,2,1,0,4,6,12,78,0,0,4,0,117,0.03485254691689008,0.03787878787878788,0.051181102362204724,0.04146730462519936,0,0.09090909090909091,0.010752688172043012,0.04081632653061224,0.03508771929824561,0.04868913857677903,0.04285714285714286,0.04,0,0,0.022388059701492536,0.024390243902439025,0,1,0,0,0,0,0,0,1,0.5598426461219788,0.2500063180923462,0.14742887020111084,0.04272221028804779,0.6730306893587112,0,Jack Billings,0,15784,10,St Kilda,2020,0
1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,50,8,12,0,0,0,26,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,1.1,0,0,0,0,3,5,7,47,0,0,0,0,27,0.002770083102493075,0,0,0.0017152658662092624,0,0,0.010101010101010102,0.011904761904761904,0,0.004484304932735426,0.0028735632183908046,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.999908447265625,4.940067810821347e-5,1.0329655196983367e-5,3.185091190971434e-5,1.6561272423132323e-4,0,Tom Atkins,0,15708,4,Geelong,2020,0
12,5,2,14,10,71,0,0,0,1,0,4,3,3,0,1,6,7,1,1,0,0,2,68,56,79,0,3,2,284,7,2,0,0,0,0,0,3,8,1,4,0,0,0,2,8,7.2,0,0,1,0,13,4,10,64,0,0,0,0,4,0.03498542274052478,0.03067484662576687,0.009569377990430622,0.025362318840579712,0,0,0.01020408163265306,0.04938271604938271,0.05084745762711865,0.02608695652173913,0.022222222222222223,0.038461538461538464,0.058823529411764705,0.18181818181818182,0.059322033898305086,0.034482758620689655,0,1,0,0,0,0,0,0,1,0.9985204339027405,0.0013398102018982172,8.596568659413606e-5,5.3836753068026155e-5,0.0016732518342905678,0,Noah Anderson,0,15706,4,Gold Coast,2020,0
7,6,0,7,7,100,0,0,0,2,2,2,0,4,0,2,1,7,0,0,5,0,0,91,41,62,0,0,2,206,3,2,0,0,1,0,0,1,7,0,1,0,0,2,1,3,7.3,0,1,0,5,2,11,11,77,0,0,0,0,48,0.020710059171597635,0.04477611940298507,0,0.013333333333333334,0,0,0.019230769230769232,0.025,0,0.0044444444444444444,0.023728813559322035,0,0,0,0.025423728813559324,0,1,0,0,0,0,0,0,0,0,0.9997833371162415,1.7854552424978465e-4,3.142020432278514e-5,6.7007431425736286e-6,2.614881623230758e-4,0,Jack Henry,0,15663,3,Geelong,2020,0
