kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
6,3,10,16,12,75,0,0,0,0,1,0,0,0,0,0,6,10,0,0,1,2,0,83,47,82,0,0,2,63,2,8,0,1,1,0,0,3,4,0,6,0,0,1,0,4,6.2,0,2,0,1,3,7,7,49,0,0,0,0,30,0.01904761904761905,0.021739130434782608,0.046296296296296294,0.030131826741996232,0,0,0,0,0,0.02912621359223301,0.03164556962025317,0,0,0,0.017391304347826087,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9989374279975891,4.1929478175006807e-4,5.765716196037829e-4,6.672327435808256e-5,0.0017726078440318815,0,Ben Paton,0,15831,14,St Kilda,2020,0
7,1,11,18,15,83,2,0,0,7,1,2,10,1,3,0,14,2,0,0,3,0,1,86,89,149,4,6,9,170,0,4,2,0,1,1,0,10,6,2,8,0,0,0,0,29,20.6,0,4,2,0,52,10,12,82,1,1,10,0,95,0.020289855072463767,0.006369426751592357,0.06111111111111111,0.03428571428571429,0.15384615384615385,0,0.1111111111111111,0.027777777777777776,0.18867924528301888,0.07329842931937172,0.006269592476489028,0,0,0.2,0,0.06060606060606061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.797987734898925e-4,0.004171580076217651,0.007527453359216452,0.9876211285591125,2.982089872471988,3,Jack Steele,2,15858,18,St Kilda,2020,3
14,9,16,30,23,77,1,0,0,0,3,4,5,8,0,4,13,19,0,1,3,1,0,85,95,115,3,2,7,520,8,3,0,0,0,0,0,6,11,1,8,0,0,1,3,11,16.6,0,4,1,1,56,8,6,44,1,1,3,0,144,0.04081632653061224,0.06766917293233082,0.05947955390334572,0.049019607843137254,0.0625,0,0,0.05063291139240506,0.07936507936507936,0.056768558951965066,0.05013192612137203,0,0.0625,0,0.06153846153846154,0.038461538461538464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2676742374897003,0.32409340143203735,0.3874974548816681,0.02073485590517521,1.1612928789108992,2,Taylor Adams,0,15811,12,Collingwood,2020,2
11,3,9,20,16,80,0,0,0,4,3,3,3,4,0,1,6,13,0,0,2,0,1,88,73,99,0,3,2,357,3,4,0,2,3,0,0,14,7,0,5,0,0,1,0,24,18.3,0,0,0,0,12,7,7,49,0,0,0,0,143,0.03225806451612903,0.023809523809523808,0.03260869565217391,0.03241491085899514,0,0,0.044444444444444446,0.04225352112676056,0.04054054054054054,0.023255813953488372,0.036011080332409975,0,0,0.08333333333333333,0.024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996265709400177,0.0030734764877706766,4.7967274440452456e-4,1.8109263328369707e-4,0.004576099876430817,0,Jack Crisp,0,15777,9,Collingwood,2020,0
6,6,5,11,6,55,0,0,0,3,2,2,1,6,0,2,4,8,1,0,3,0,0,75,52,39,0,1,2,173,4,4,1,0,1,0,0,5,2,0,2,0,0,3,1,13,-0.2,0,1,1,2,57,14,13,92,0,0,0,0,41,0.016853932584269662,0.04316546762589928,0.01644736842105263,0.016666666666666666,0,0,0.03409090909090909,0.024096385542168676,0.02564102564102564,0.016260162601626018,0.01909307875894988,0.0625,0,0,0.031007751937984496,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9995662569999695,3.686023410409689e-4,2.4438231776002795e-5,4.067082409164868e-5,5.394912768679205e-4,0,Aaron vandenBerg,0,15803,11,Melbourne,2020,0
7,5,5,12,11,92,0,0,0,1,3,0,1,1,1,0,9,5,1,0,8,0,0,100,51,107,0,1,2,208,2,9,0,2,4,0,0,4,7,0,6,0,0,3,0,7,13.3,0,1,0,6,6,7,12,79,0,0,0,0,28,0.021604938271604937,0.033783783783783786,0.024154589371980676,0.022598870056497175,0,0,0.017857142857142856,0,0.017543859649122806,0.046153846153846156,0.01557632398753894,0.08333333333333333,0,0,0.019417475728155338,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9927545189857483,0.005129411816596985,0.001947443699464202,1.6866429359652102e-4,0.009530292096314952,0,Taylin Duman,0,15744,6,Fremantle,2020,0
5,0,6,11,7,64,0,0,0,1,1,1,0,1,0,0,4,6,0,0,9,0,0,92,31,63,0,0,1,106,2,5,0,1,3,0,0,6,1,0,4,0,0,0,0,7,8,0,1,0,7,45,10,13,88,0,0,0,0,121,0.014705882352941176,0,0.02702702702702703,0.019572953736654804,0,0,0.012987012987012988,0.012345679012345678,0,0.018433179723502304,0.018808777429467086,0,0,0,0.015503875968992248,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9979649782180786,0.0016640641260892153,1.8897739937528968e-4,1.8198908946942538e-4,0.0025879861932480708,0,Darcy Gardiner,0,15847,16,Brisbane Lions,2020,0
6,2,4,10,7,70,0,0,0,2,0,3,2,3,1,1,4,5,0,0,0,0,1,86,38,47,1,1,2,126,3,0,1,0,0,3,1,5,4,0,3,0,0,0,2,14,5.3,0,0,1,0,1,6,8,54,0,0,0,0,170,0.018633540372670808,0.01680672268907563,0.018779342723004695,0.018691588785046728,0,0,0.025,0.03529411764705882,0.034482758620689655,0.02,0.015527950310559006,0,0,0.1,0.030303030303030304,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9988740086555481,4.923308733850718e-4,2.9318302404135466e-4,3.4043932100757957e-4,0.0021000148844905198,0,Jake Melksham,0,15651,2,Melbourne,2020,0
6,2,4,10,5,50,0,0,0,1,2,1,1,4,0,0,3,7,0,0,0,0,1,72,36,33,1,0,1,192,5,1,0,0,0,1,0,2,3,1,3,0,0,0,0,10,2,0,1,0,0,34,7,6,43,0,0,0,0,34,0.018691588785046728,0.013333333333333334,0.017391304347826087,0.018148820326678767,0,0,0.010638297872340425,0.013157894736842105,0.01818181818181818,0.014705882352941176,0.020771513353115726,0,0,0.09090909090909091,0.050505050505050504,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9997269511222839,1.793005649233237e-4,2.2140717192087322e-5,7.159704546211287e-5,4.3837313569383696e-4,0,Ben Ronke,0,15721,5,Sydney,2020,0
5,3,4,9,4,44,0,1,4,2,1,2,2,6,0,3,3,7,1,1,2,0,0,69,36,26,0,2,5,209,7,0,0,0,0,6,0,1,2,0,0,0,33.3,0,1,5,-1.8,12,1,1,1,14,13,9,67,0,0,0,0,82,0.014450867052023121,0.0297029702970297,0.01639344262295082,0.015254237288135594,0,0.05,0.017857142857142856,0.023529411764705882,0.0392156862745098,0.01276595744680851,0.0219435736677116,0.09090909090909091,0.1111111111111111,0,0.056451612903225805,0.022727272727272728,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9986156225204468,6.500411545857787e-4,1.1761024506995454e-4,6.167509709484875e-4,0.0027355145575711504,0,Shaun McKernan,0,15747,6,Essendon,2020,0
4,5,8,12,9,75,0,0,0,2,0,2,1,5,1,2,1,11,0,0,0,1,1,80,46,35,0,1,4,196,4,1,2,0,0,0,0,4,1,0,1,0,0,1,0,10,3.6,0,1,1,0,32,7,11,73,0,1,0,0,66,0.012987012987012988,0.03816793893129771,0.04819277108433735,0.02531645569620253,0,0,0.03125,0.0273972602739726,0.017543859649122806,0.005681818181818182,0.03819444444444445,0,0,0.05555555555555555,0.04819277108433735,0.02631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9998179078102112,8.589951903559268e-5,5.664307172992267e-5,3.955172360292636e-5,3.178408333042171e-4,0,Sam Menegola,0,15619,1,Geelong,2020,0
5,2,4,9,5,56,0,0,29,1,1,1,4,1,1,0,8,1,1,0,0,0,0,90,63,83,3,1,3,99,0,0,0,0,0,3,0,3,2,0,5,8,42.6,0,0,8,10.8,68,3,0,0,37,4,8,52,0,0,2,1,107,0.01557632398753894,0.014705882352941176,0.01834862385321101,0.016697588126159554,0,0,0.008333333333333333,0.014084507042253521,0.06779661016949153,0.037037037037037035,0.0030864197530864196,0.05555555555555555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9928234815597534,0.004065869376063347,0.0028813383542001247,2.292983263032511e-4,0.01051644106337335,0,Jarrod Witts,0,15722,5,Gold Coast,2020,0
4,1,9,13,10,77,0,0,0,6,1,2,0,1,3,1,9,4,0,0,1,0,0,77,57,88,0,0,0,122,2,5,2,1,1,0,0,9,3,0,7,0,0,0,0,16,8,0,0,0,1,28,7,5,37,0,0,0,0,42,0.013377926421404682,0.008771929824561403,0.03515625,0.023423423423423424,0,0,0.04477611940298507,0.03225806451612903,0,0.0410958904109589,0.0121580547112462,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9994801878929138,3.6998314317315817e-4,1.195528675452806e-4,3.0357528885360807e-5,7.001614649198018e-4,0,Lachlan Murphy,0,15822,13,Adelaide,2020,0
8,4,10,18,16,89,1,0,0,2,2,0,1,3,0,0,5,12,0,1,0,1,0,78,70,95,0,1,2,246,2,5,0,1,1,0,0,7,6,0,5,0,0,2,0,10,10.5,0,1,1,0,28,7,5,37,0,0,0,0,227,0.026755852842809364,0.03508771929824561,0.0390625,0.032432432432432434,0.09090909090909091,0,0.014925373134328358,0,0.015873015873015872,0.0228310502283105,0.0364741641337386,0,0.09090909090909091,0,0.02,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9940353631973267,0.0040602050721645355,0.0015425784513354301,3.6182242911309004e-4,0.008230829262174666,0,David Mackay,0,15822,13,Adelaide,2020,0
5,1,10,15,10,67,1,0,0,0,0,2,3,2,0,2,7,7,0,1,1,1,0,87,38,66,2,1,1,155,2,2,0,0,0,1,0,2,4,0,4,0,0,0,1,10,9.7,0,0,1,1,8,10,4,34,1,1,0,0,229,0.01488095238095238,0.007518796992481203,0.044444444444444446,0.026737967914438502,0.16666666666666666,0,0,0.025,0.07317073170731707,0.03553299492385787,0.020588235294117647,0,0.125,0,0.015873015873015872,0.041666666666666664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9615539312362671,0.018181411549448967,0.011135057546198368,0.00912964902818203,0.06784047372639179,0,Dustin Martin,0,15749,6,Richmond,2020,0
12,5,7,19,15,79,0,0,0,2,5,0,0,3,0,2,5,11,1,0,0,0,0,85,67,78,0,0,2,301,3,7,0,0,2,0,0,6,9,0,4,0,0,1,1,7,10.9,0,1,0,0,57,14,13,92,0,0,0,0,151,0.033707865168539325,0.03597122302158273,0.023026315789473683,0.02878787878787879,0,0,0.022727272727272728,0,0,0.02032520325203252,0.026252983293556086,0.0625,0,0,0.023255813953488372,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9979692101478577,0.001552860252559185,3.984991635661572e-4,7.944690150907263e-5,0.0025881992842187174,0,Michael Hibberd,0,15803,11,Melbourne,2020,0
7,6,9,16,11,69,0,0,0,2,1,3,1,1,0,0,3,13,0,0,1,0,1,95,65,66,0,1,4,234,2,2,0,0,0,0,0,8,5,0,2,0,0,0,1,11,4.6,0,1,0,1,1,6,8,54,0,0,0,0,142,0.021739130434782608,0.05042016806722689,0.04225352112676056,0.029906542056074768,0,0,0.025,0.03529411764705882,0.017241379310344827,0.015,0.040372670807453416,0,0,0.1,0.020202020202020204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9995785355567932,2.4413922801613808e-4,1.111912788474001e-4,6.609418778680265e-5,6.648043490713462e-4,0,Adam Tomlinson,0,15651,2,Melbourne,2020,0
11,7,4,15,13,87,0,0,0,0,3,0,1,2,0,1,4,12,0,0,0,0,0,89,59,81,0,1,0,151,3,7,0,1,2,0,0,5,9,0,3,0,0,4,1,7,6,0,0,0,0,52,10,12,82,0,0,0,0,34,0.03188405797101449,0.044585987261146494,0.022222222222222223,0.02857142857142857,0,0,0,0,0.018867924528301886,0.020942408376963352,0.03761755485893417,0,0,0,0.03333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9957661628723145,0.0032557069789618254,5.396607448346913e-4,4.385245847515762e-4,0.0056506022228859365,0,Nick Coffield,0,15858,18,St Kilda,2020,0
11,10,2,13,12,92,0,0,0,0,2,1,0,0,0,0,4,9,2,0,8,0,1,93,67,106,0,0,2,150,0,5,0,1,2,0,0,2,11,0,2,0,0,2,0,2,9.4,0,2,0,8,30,8,9,62,0,0,0,0,72,0.03225806451612903,0.05847953216374269,0.008928571428571428,0.023008849557522124,0,0,0,0.01639344262295082,0,0.018691588785046728,0.025495750708215296,0.08333333333333333,0,0.125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9788000583648682,0.015999475494027138,0.004627438727766275,5.730511620640755e-4,0.026973506435751915,0,Tom Barrass,0,15758,7,West Coast,2020,0
13,7,12,25,21,84,0,0,0,0,2,2,3,3,3,1,10,16,1,0,2,0,0,82,84,94,0,3,6,170,3,7,0,0,0,0,0,5,10,0,6,0,0,1,1,7,13.3,0,4,0,0,75,8,17,110,1,1,5,0,88,0.037037037037037035,0.051094890510948905,0.04838709677419355,0.041736227045075125,0,0,0,0.024691358024691357,0.04411764705882353,0.04081632653061224,0.04597701149425287,0.05263157894736842,0,0,0.02631578947368421,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5629836320877075,0.12063291668891907,0.282257080078125,0.034126415848731995,0.787526324391365,0,Darcy Byrne-Jones,0,15653,2,Port Adelaide,2020,0
9,5,1,10,5,50,1,1,0,1,0,2,0,2,0,1,5,5,3,3,2,0,1,86,52,92,0,0,6,265,1,0,0,0,0,4,1,2,5,2,2,0,0,0,2,4,7.9,0,0,3,2,27,8,8,56,0,0,0,0,277,0.027190332326283987,0.03355704697986577,0.004830917874396135,0.01858736059479554,0.14285714285714285,0.14285714285714285,0.014084507042253521,0.02564102564102564,0,0.024752475247524754,0.014925373134328358,0.2,0.1875,0.125,0.011111111111111112,0.15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868757963180542,0.1178254708647728,0.011420337483286858,0.001996247796341777,0.14665488922037184,0,Jack Riewoldt,0,15836,15,Richmond,2020,0
18,8,10,28,23,82,0,0,0,6,1,8,11,3,2,0,17,13,2,0,6,0,1,90,124,161,7,4,6,355,3,5,1,0,0,0,0,7,13,0,8,0,0,3,0,15,21.5,0,2,0,3,36,10,11,76,1,1,10,1,143,0.05572755417956656,0.05925925925925926,0.036101083032490974,0.04666666666666667,0,0,0.046875,0.10810810810810811,0.1864406779661017,0.07456140350877193,0.03430079155672823,0.18181818181818182,0,0.07692307692307693,0.027777777777777776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003202395513653755,0.275388240814209,0.17635925114154816,0.5450501441955566,2.263257175683975,3,Marcus Bontempelli,3,15854,17,Western Bulldogs,2020,3
11,4,3,14,9,64,0,1,0,0,0,2,1,4,1,1,4,10,0,0,2,0,0,91,50,45,0,1,3,256,5,1,0,0,0,2,0,2,6,0,3,0,0,0,2,6,4.1,0,0,1,1,3,11,8,59,0,0,0,0,147,0.034375,0.03636363636363636,0.01090909090909091,0.023529411764705882,0,0.06666666666666667,0,0.023255813953488372,0.015873015873015872,0.016260162601626018,0.02967359050445104,0,0,0,0.04424778761061947,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9998317956924438,1.4046751311980188e-4,2.299685002071783e-5,4.6966465561126824e-6,2.0055115282957559e-4,0,Tom Lynch,0,15765,8,Adelaide,2020,0
7,2,9,16,13,81,0,1,0,1,0,3,1,2,0,1,5,12,0,0,1,0,0,89,47,57,0,1,2,247,2,3,1,0,0,0,0,7,5,0,4,0,0,0,0,10,6,0,0,1,0,66,9,6,45,0,0,0,0,82,0.0219435736677116,0.014925373134328358,0.04128440366972477,0.0297951582867784,0,0.14285714285714285,0.013157894736842105,0.04411764705882353,0.018518518518518517,0.024271844660194174,0.036923076923076927,0,0,0,0.022988505747126436,0.02631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9999525547027588,3.526214277371764e-5,1.0817648217198439e-5,1.356153347842337e-6,6.096589925164153e-5,0,Tom Phillips,0,15766,8,Collingwood,2020,0
7,1,3,10,7,70,3,0,0,1,0,1,0,1,1,1,7,3,1,1,0,0,0,76,50,82,0,0,5,235,4,0,0,0,0,4,1,4,4,2,5,0,0,0,0,5,16.4,0,0,4,0,42,9,14,93,0,0,5,0,140,0.022508038585209004,0.007462686567164179,0.011494252873563218,0.017482517482517484,0.16666666666666666,0,0.014705882352941176,0.0125,0,0.034482758620689655,0.008771929824561403,0.05263157894736842,0.05,0,0.0425531914893617,0.09523809523809523,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.784793496131897,0.14676006138324738,0.06309866905212402,0.005347747355699539,0.28900064155459404,0,Mitch Wallis,0,15752,7,Western Bulldogs,2020,0
11,4,4,15,9,60,1,2,0,2,0,5,1,2,2,0,5,8,0,1,0,0,0,94,71,84,0,1,6,340,2,2,2,0,0,1,0,0,6,1,4,0,0,0,2,8,3,0,1,4,0,20,10,13,88,0,0,0,0,82,0.03283582089552239,0.028169014084507043,0.021621621621621623,0.028846153846153848,0.047619047619047616,0.14285714285714285,0.030303030303030304,0.058823529411764705,0.015873015873015872,0.024390243902439025,0.025396825396825397,0,0.07692307692307693,0,0.020618556701030927,0.0975609756097561,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998884379863739,8.423036197200418e-4,1.9558788335416466e-4,7.770702359266579e-5,0.0014666004572063684,0,Eric Hipwood,0,15753,7,Brisbane Lions,2020,0
8,3,7,15,9,60,2,2,0,2,0,0,1,2,0,1,4,10,1,1,0,0,0,74,66,66,0,1,7,128,3,1,2,0,0,3,0,0,3,2,3,0,0,0,0,10,5.6,0,0,5,0,57,15,16,111,0,0,0,0,2,0.025889967637540454,0.02564102564102564,0.02564102564102564,0.02577319587628866,0.09523809523809523,0.1111111111111111,0.023529411764705882,0,0.016666666666666666,0.01818181818181818,0.028169014084507043,0.06666666666666667,0.05555555555555555,0,0.03488372093023256,0.11627906976744186,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9996529817581177,9.259739454137161e-5,1.0144020052393898e-4,1.529660657979548e-4,7.54375992983114e-4,0,Ben Cavarra,0,15813,12,Western Bulldogs,2020,0
14,4,6,20,10,50,0,1,0,3,3,3,6,6,0,3,10,9,0,0,1,0,1,84,70,80,3,3,5,365,7,1,0,0,0,0,0,8,6,2,6,0,0,0,0,18,2.9,0,1,1,1,23,6,12,78,0,0,0,0,96,0.045307443365695796,0.037037037037037035,0.03260869565217391,0.04056795131845842,0,0.14285714285714285,0.03260869565217391,0.04477611940298507,0.09836065573770492,0.047619047619047616,0.03345724907063197,0,0,0.14285714285714285,0.06542056074766354,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9779525399208069,0.01347434427589178,0.00606076093390584,0.0025122975930571556,0.03313275892287493,0,Zak Jones,0,15759,7,St Kilda,2020,0
4,0,6,10,5,40,0,0,0,3,2,0,1,1,1,0,6,5,0,0,0,0,0,75,37,57,0,1,2,-42,3,0,1,0,0,0,0,8,1,3,6,0,0,0,0,16,1.8,0,1,1,0,22,8,10,68,0,0,0,0,49,0.010958904109589041,0,0.024793388429752067,0.016474464579901153,0,0,0.0297029702970297,0,0.017543859649122806,0.026785714285714284,0.013368983957219251,0,0,0,0.025210084033613446,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9996119141578674,1.3127198326401412e-4,8.553223597118631e-5,1.713671226752922e-4,8.164378232322633e-4,0,Callum L. Brown,0,15856,17,Collingwood,2020,0
12,1,10,22,18,82,0,0,0,2,1,4,4,1,1,0,11,9,0,0,2,0,0,82,68,109,1,3,1,258,4,6,0,0,0,1,0,5,9,1,9,0,0,0,0,17,13.6,0,1,0,0,17,9,9,63,0,0,4,0,66,0.034782608695652174,0.007633587786259542,0.038314176245210725,0.036303630363036306,0,0,0.024691358024691357,0.05063291139240506,0.0625,0.04435483870967742,0.02586206896551724,0,0,0,0.031746031746031744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8793334364891052,0.07191892713308334,0.0416967049241066,0.007050900720059872,0.17646503914147615,0,Dan Houston,0,15748,6,Port Adelaide,2020,0
10,4,13,23,19,83,0,0,0,3,0,4,0,2,0,0,3,19,0,1,0,0,1,81,80,89,0,0,6,350,2,3,1,0,0,0,0,3,6,2,3,0,0,0,1,8,14.3,0,1,0,0,19,7,7,49,0,0,0,0,81,0.02976190476190476,0.022727272727272728,0.053497942386831275,0.039723661485319514,0,0,0.05084745762711865,0.05555555555555555,0,0.016666666666666666,0.047858942065491183,0,0.07692307692307693,0.09090909090909091,0.02127659574468085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9930481314659119,0.005755192134529352,0.0010341055458411574,1.6255455557256937e-4,0.008311066892929375,0,Kyle Langford,0,15859,18,Essendon,2020,0
18,8,7,25,15,60,0,2,0,5,1,4,2,8,1,3,7,20,0,3,2,0,1,88,106,115,0,2,5,507,10,1,4,0,0,0,0,0,8,2,5,0,0,0,2,14,0.9,0,0,2,0,1,10,7,52,0,0,0,0,25,0.05172413793103448,0.05925925925925926,0.03365384615384615,0.044964028776978415,0,0.25,0.05555555555555555,0.05333333333333334,0.03571428571428571,0.03211009174311927,0.06309148264984227,0,0.2,0.125,0.07246376811594203,0.07407407407407407,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8282872438430786,0.09759426862001419,0.06475590169429779,0.009362618438899517,0.2551939273253083,0,Michael Gibbons,1,15705,4,Carlton,2020,0
10,6,4,14,10,71,0,0,0,2,0,1,0,2,0,0,6,7,3,0,4,0,0,89,64,77,0,0,0,259,4,9,0,3,5,0,0,3,8,0,3,0,0,5,0,3,9.3,0,0,0,4,44,5,12,77,0,0,0,0,134,0.029585798816568046,0.04316546762589928,0.01486988847583643,0.023064250411861616,0,0,0.020618556701030927,0.011494252873563218,0,0.024793388429752067,0.019943019943019943,0.1111111111111111,0,0,0.029197080291970802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9973691701889038,0.002299094805493951,2.0106678130105138e-4,1.306265767198056e-4,0.0030931080982554704,0,David Astbury,0,15860,18,Richmond,2020,0
11,4,12,23,15,65,0,0,0,6,0,6,6,2,0,0,10,13,0,0,0,0,1,77,93,115,1,5,5,278,3,2,2,0,0,0,0,3,4,2,8,0,0,0,0,18,11.7,0,1,1,0,15,9,6,45,0,0,0,0,90,0.032640949554896145,0.023255813953488372,0.05263157894736842,0.04070796460176991,0,0,0.10714285714285714,0.08955223880597014,0.1111111111111111,0.053763440860215055,0.03504043126684636,0,0,0.07692307692307693,0.030927835051546393,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8833692073822021,0.10114359110593796,0.014020598493516445,0.0014666132628917694,0.13358462788164616,0,Darcy Parish,0,15835,15,Essendon,2020,0
12,0,12,24,12,50,0,1,0,6,2,4,8,6,2,1,20,6,0,0,3,0,0,93,84,119,4,4,5,269,5,5,0,0,0,0,0,8,3,1,14,0,0,0,0,22,13.1,0,4,1,1,4,10,5,40,0,0,3,1,112,0.03560830860534125,0,0.06030150753768844,0.04477611940298507,0,0.14285714285714285,0.05128205128205128,0.04938271604938271,0.1095890410958904,0.07142857142857142,0.02459016393442623,0,0,0,0.040983606557377046,0.043478260869565216,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13244639337062836,0.33265548944473267,0.4066176414489746,0.12828052043914795,1.5307323336601257,2,Patrick Cripps,3,15812,12,Carlton,2020,2
7,3,6,13,10,77,1,0,0,3,0,3,4,1,0,1,9,3,1,0,2,1,0,77,57,91,3,1,3,144,1,1,0,0,0,1,1,10,6,0,8,0,0,0,0,14,13.4,0,1,1,0,18,7,11,73,0,0,0,0,86,0.021604938271604937,0.018867924528301886,0.03260869565217391,0.025590551181102362,0.07142857142857142,0,0.05084745762711865,0.04411764705882353,0.09090909090909091,0.052941176470588235,0.008982035928143712,0.05,0,0,0.011235955056179775,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.998629093170166,7.818078156560659e-4,5.300265038385987e-4,5.908408638788387e-5,0.002019113082496915,0,Jade Gresham,0,15719,5,St Kilda,2020,0
16,4,8,24,17,71,0,0,0,5,1,5,5,1,1,0,6,19,0,0,2,0,0,84,97,108,3,2,2,439,6,2,0,1,1,0,0,14,10,0,2,0,0,1,0,26,7.4,0,1,1,0,50,5,4,29,0,0,0,0,141,0.047058823529411764,0.039603960396039604,0.03319502074688797,0.04130808950086059,0,0,0.04854368932038835,0.07575757575757576,0.08064516129032258,0.027649769585253458,0.05828220858895705,0,0,0,0.049586776859504134,0.02857142857142857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9912557601928711,0.005440622568130493,0.002862118184566498,4.414829600136727e-4,0.012489307817304507,0,Zach Merrett,0,15851,17,Essendon,2020,0
