kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
6,4,3,9,4,44,0,0,0,2,1,1,0,4,1,2,6,5,0,2,2,0,0,76,39,34,0,0,1,115,5,2,1,0,0,0,0,5,2,1,4,0,0,0,0,19,0.6,0,0,1,0,97,9,5,39,0,0,0,0,36,0.014598540145985401,0.021739130434782608,0.012145748987854251,0.013677811550151976,0,0,0.018518518518518517,0.010752688172043012,0,0.022556390977443608,0.01256281407035176,0,0.08,0,0.04032258064516129,0.022222222222222223,1,0,0,0,0,1,0,0,0,-0.00756405433639884,Zac Langdon,0,15921,6,West Coast,2021,32,0
22,6,14,36,27,75,2,0,0,5,3,6,10,4,4,2,20,16,0,0,1,0,1,75,142,178,8,2,10,518,7,6,0,0,0,0,0,10,15,2,16,0,0,0,1,26,26.1,0,4,2,0,19,6,16,102,0,1,10,0,178,0.050808314087759814,0.03076923076923077,0.04794520547945205,0.0496551724137931,0.06896551724137931,0,0.043478260869565216,0.056074766355140186,0.1388888888888889,0.07092198581560284,0.03695150115473441,0,0,0.058823529411764705,0.04929577464788732,0.04,0,1,1,0,0,0,0,0,0,2.8258748054504395,Rory Laird,0,16065,19,Adelaide,2021,1,3
14,5,1,15,11,73,0,0,0,1,4,2,0,2,1,0,5,8,3,0,9,0,0,100,64,70,0,0,1,480,3,8,0,0,2,0,0,2,10,0,2,0,0,4,0,3,10.2,0,1,0,8,38,11,19,125,0,0,0,0,53,0.03398058252427184,0.03333333333333333,0.00398406374501992,0.02262443438914027,0,0,0.007518796992481203,0.01694915254237288,0,0.0176678445229682,0.022408963585434174,0.10344827586206896,0,0,0.024,0,0,1,0,0,0,0,0,0,0,0.10719931870698929,Marcus Adams,0,16100,23,Brisbane Lions,2021,10,0
3,0,8,11,8,73,0,1,0,0,0,1,2,0,1,0,5,7,0,0,1,0,0,36,27,25,1,1,4,90,1,2,0,0,0,0,0,1,1,0,3,0,0,0,0,5,4.6,0,2,1,0,52,15,17,117,0,0,0,0,207,0.0071090047393364926,0,0.026402640264026403,0.015172413793103448,0,0.045454545454545456,0,0.00909090909090909,0.03076923076923077,0.017482517482517484,0.01647058823529412,0,0,0,0.006535947712418301,0.01694915254237288,0,1,1,0,0,0,0,0,0,0.04862244427204132,Tom Rockliff,0,15881,1,Port Adelaide,2021,17,0
3,1,5,8,6,75,0,0,0,1,1,1,0,1,0,1,5,4,0,0,2,0,0,81,23,43,0,0,2,105,2,5,0,1,2,0,0,4,2,0,4,0,0,0,0,4,8.4,0,1,0,1,49,15,13,93,0,0,0,0,148,0.00684931506849315,0.0055248618784530384,0.0176678445229682,0.011095700416088766,0,0,0.009433962264150943,0.008849557522123894,0,0.017421602787456445,0.00966183574879227,0,0,0,0.013157894736842105,0,0,1,0,0,1,0,0,0,0,0.05053608864545822,Ryan Lester,0,15933,7,Brisbane Lions,2021,20,0
7,7,4,11,10,91,0,0,0,1,1,0,0,0,0,0,4,7,1,0,9,0,0,100,54,66,0,0,2,113,0,5,0,0,0,0,0,3,6,0,3,0,0,2,0,3,8.9,0,1,0,6,16,9,10,69,0,0,0,0,13,0.015350877192982455,0.03255813953488372,0.012307692307692308,0.014084507042253521,0,0,0.009174311926605505,0,0,0.013937282229965157,0.014462809917355372,0.03125,0,0,0,0,0,1,0,0,0,0,0,0,0,0.005619259085506201,Ryan Gardner,0,15876,1,Western Bulldogs,2021,26,0
11,7,7,18,12,67,0,0,0,2,3,1,0,3,1,1,4,13,0,0,2,0,0,88,74,65,0,0,1,373,8,7,1,0,1,0,0,4,6,0,3,0,0,1,0,7,2.9,0,0,0,1,13,13,10,73,0,0,0,0,15,0.026442307692307692,0.041176470588235294,0.02464788732394366,0.025714285714285714,0,0,0.01818181818181818,0.010309278350515464,0,0.013651877133105802,0.03201970443349754,0,0,0,0.05442176870748299,0,1,0,0,0,1,0,0,0,0,0.002696376293897629,Will Day,0,16024,14,Hawthorn,2021,33,0
15,6,11,26,11,42,2,0,0,4,2,6,2,8,0,0,12,14,0,2,1,0,0,91,113,94,1,1,8,398,7,2,2,0,0,1,0,6,9,3,5,0,0,0,2,26,6,0,1,4,1,11,14,9,68,1,1,1,0,116,0.03488372093023256,0.028985507246376812,0.031791907514450865,0.03350515463917526,0.11764705882352941,0,0.037037037037037035,0.05660377358490566,0.029411764705882353,0.04428044280442804,0.028282828282828285,0,0.09090909090909091,0,0.05263157894736842,0.09090909090909091,0,1,1,0,0,0,0,0,0,0.6301190853118896,Christian Petracca,0,16030,15,Melbourne,2021,8,0
6,7,12,18,14,78,0,0,0,3,1,5,0,2,0,1,5,13,0,0,0,0,1,88,72,69,0,0,7,196,0,0,1,0,0,1,0,5,5,4,5,0,0,0,1,21,5.2,0,0,0,0,16,11,16,107,0,0,0,0,29,0.013729977116704805,0.03888888888888889,0.04316546762589928,0.025174825174825177,0,0,0.02142857142857143,0.041666666666666664,0,0.016835016835016835,0.031026252983293555,0,0,0.034482758620689655,0,0,1,0,1,0,0,0,0,0,0,0.020939409732818604,Will Snelling,0,15936,7,Essendon,2021,18,0
10,6,10,20,14,70,0,1,0,9,2,2,0,2,0,0,2,18,0,0,1,0,0,65,105,82,0,0,5,221,5,1,4,0,0,0,0,7,7,0,2,0,0,0,0,15,0.4,0,0,1,1,18,19,12,91,0,0,0,0,2,0.021929824561403508,0.0273972602739726,0.033003300330033,0.026350461133069828,0,0.043478260869565216,0.07964601769911504,0.018691588785046728,0,0.008,0.03621730382293763,0,0,0,0.034722222222222224,0.016666666666666666,0,1,0,0,0,0,0,0,1,-0.012376357801258564,James Jordon,0,15888,2,Melbourne,2021,33,0
15,5,14,29,22,76,1,0,0,3,1,5,8,2,1,0,10,17,0,1,2,3,1,74,107,110,3,5,8,431,2,0,2,0,0,0,0,6,9,1,4,0,0,0,1,17,16.5,0,1,1,0,86,14,20,134,0,0,3,0,52,0.036855036855036855,0.026881720430107527,0.041791044776119404,0.03908355795148248,0.037037037037037035,0,0.025423728813559324,0.05154639175257732,0.1111111111111111,0.03773584905660377,0.0367965367965368,0,0.045454545454545456,0.05,0.014388489208633094,0.022222222222222223,0,1,1,0,0,0,0,0,0,0.43396100401878357,Shai Bolton,0,15911,5,Richmond,2021,8,0
9,2,0,9,4,44,3,0,0,0,0,1,0,1,1,1,2,6,0,2,1,0,1,74,49,58,0,0,4,161,2,0,0,0,0,1,0,2,4,0,1,0,0,0,1,13,9.3,0,0,3,0,10,11,12,83,0,0,0,0,343,0.020316027088036117,0.009478672985781991,0,0.012747875354107648,0.13636363636363635,0,0,0.009615384615384616,0,0.008097165991902834,0.013245033112582781,0,0.06896551724137931,0.058823529411764705,0.015267175572519083,0.058823529411764705,0,1,0,0,0,1,0,0,0,-0.07256192713975906,Eddie Betts,0,16033,15,Carlton,2021,43,0
3,1,0,3,1,33,0,0,0,0,0,1,0,2,0,1,1,2,0,0,0,0,0,9,9,2,0,0,0,118,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,0.9,0,0,0,0,39,11,9,65,0,0,0,0,151,0.006896551724137931,0.005319148936170213,0,0.004143646408839779,0,0,0,0.01098901098901099,0,0.003424657534246575,0.004739336492890996,0,0,0,0.016129032258064516,0,1,0,0,0,0,0,0,0,1,0.0012554347049444914,Nick Haynes,0,15920,6,Greater Western Sydney,2021,27,0
4,1,1,5,5,100,1,0,12,0,0,0,0,0,0,0,2,4,0,0,3,0,0,57,35,54,0,0,3,62,0,0,0,0,1,0,0,3,4,1,1,6,57.1,0,0,7,9.7,21,1,1,2,59,12,20,132,0,0,0,0,73,0.009111617312072893,0.0049261083743842365,0.002890173410404624,0.006369426751592357,0.03225806451612903,0,0,0,0,0.00784313725490196,0.007633587786259542,0,0,0,0,0.01818181818181818,0,1,0,0,0,0,0,1,0,-0.08962693065404892,Nathan Vardy,0,15937,7,West Coast,2021,43,0
11,1,6,17,12,71,0,1,0,3,0,1,0,3,1,0,6,12,0,0,2,0,1,79,62,63,0,0,4,206,3,0,2,0,0,0,0,2,7,2,4,0,0,0,0,18,6.6,0,0,2,0,19,5,12,77,0,0,0,0,193,0.02669902912621359,0.007042253521126761,0.0196078431372549,0.023676880222841225,0,0.1111111111111111,0.022222222222222223,0.009433962264150943,0,0.02120141342756184,0.02877697841726619,0,0,0.05263157894736842,0.02097902097902098,0.043478260869565216,1,0,0,0,0,1,0,0,0,-0.004929633345454931,Steven Motlop,0,15952,9,Port Adelaide,2021,30,0
11,4,16,27,19,70,0,0,0,4,3,4,5,5,1,1,14,15,1,0,2,0,0,72,91,106,5,0,3,412,8,6,1,0,0,0,0,4,5,1,9,0,0,1,0,17,13.7,0,1,0,0,2,13,11,79,1,1,5,0,162,0.025404157043879907,0.023809523809523808,0.050955414012738856,0.03614457831325301,0,0,0.03773584905660377,0.03636363636363636,0.08333333333333333,0.05128205128205128,0.03282275711159737,0.06666666666666667,0,0,0.046242774566473986,0,0,1,1,0,0,0,0,0,0,1.7917853593826294,Ollie Wines,0,15903,4,Port Adelaide,2021,2,2
5,3,1,6,5,83,3,0,0,0,0,0,0,1,0,1,1,5,0,2,1,0,0,80,41,52,0,0,5,153,1,0,0,0,0,1,0,2,5,0,1,0,0,0,1,8,9.6,0,0,3,0,72,9,22,141,0,0,0,0,10,0.011286681715575621,0.012244897959183673,0.0031446540880503146,0.00788436268068331,0.09375,0,0,0,0,0.004405286343612335,0.009328358208955223,0,0.06060606060606061,0,0.008620689655172414,0.058823529411764705,0,1,0,0,0,1,0,0,0,-0.02523714490234852,Harrison Jones,0,15978,10,Essendon,2021,38,0
9,5,16,25,18,72,0,0,0,7,2,4,2,5,1,1,10,15,0,0,0,0,2,86,100,90,0,2,6,303,2,4,0,0,0,0,0,9,7,0,5,0,0,1,0,22,7.5,0,1,0,0,3,12,15,102,0,1,0,0,134,0.022332506203473945,0.030120481927710843,0.052805280528052806,0.03541076487252125,0,0,0.06422018348623854,0.03571428571428571,0.02857142857142857,0.034482758620689655,0.03667481662591687,0,0,0.09523809523809523,0.01282051282051282,0,0,1,1,0,0,0,0,0,0,0.2173733115196228,Tom Mitchell,0,15926,6,Hawthorn,2021,9,0
8,1,4,12,6,50,2,1,0,2,0,1,1,4,1,0,6,5,0,1,0,0,0,81,57,55,0,1,5,189,3,2,2,0,0,3,1,0,4,4,5,0,0,0,1,6,8.5,0,1,3,0,20,11,9,65,0,1,0,0,78,0.01809954751131222,0.007633587786259542,0.013651877133105802,0.0163265306122449,0.09090909090909091,0.07142857142857142,0.013071895424836602,0.009433962264150943,0.011111111111111112,0.01812688821752266,0.012626262626262626,0,0.06666666666666667,0,0.018867924528301886,0.06666666666666667,1,0,0,1,0,0,0,0,0,-0.026932524517178535,Bayley Fritsch,0,16066,19,Melbourne,2021,38,0
8,5,8,16,15,94,0,0,0,1,2,2,1,0,0,0,4,11,1,0,2,0,0,80,59,74,0,1,4,248,0,4,0,0,0,0,0,3,7,0,3,0,0,2,0,5,10.9,0,1,0,1,19,5,13,83,0,0,0,0,43,0.018475750577367205,0.02564102564102564,0.0273972602739726,0.022068965517241378,0,0,0.008695652173913044,0.018691588785046728,0.013888888888888888,0.014184397163120567,0.025404157043879907,0.030303030303030304,0,0,0,0,1,0,0,0,1,0,0,0,0,-8.895929204300046e-4,Jack Scrimshaw,0,16065,19,Hawthorn,2021,32,0
5,3,17,22,14,64,0,0,0,1,3,0,0,1,0,0,7,16,0,0,1,0,0,87,62,68,0,0,2,168,2,4,0,0,0,0,0,9,2,0,7,0,0,0,0,13,6.1,0,0,0,1,2,11,11,77,0,0,0,0,46,0.011547344110854504,0.017857142857142856,0.054140127388535034,0.029451137884872823,0,0,0.009433962264150943,0,0,0.02564102564102564,0.0350109409190372,0,0,0,0.011560693641618497,0,1,0,0,0,1,0,0,0,0,-0.058754902333021164,Liam Baker,0,15903,4,Richmond,2021,42,0
9,6,9,18,13,72,1,1,0,1,0,2,1,3,0,0,4,13,1,2,0,0,0,80,74,66,0,1,6,195,1,1,0,0,0,1,1,1,5,2,3,0,0,0,0,9,5.9,0,2,3,0,63,18,11,84,0,0,0,0,9,0.020833333333333332,0.02727272727272727,0.03225806451612903,0.02531645569620253,0.07692307692307693,0.043478260869565216,0.00980392156862745,0.021739130434782608,0.015151515151515152,0.017543859649122806,0.028077753779697623,0.043478260869565216,0.13333333333333333,0,0.009708737864077669,0.06818181818181818,0,1,0,1,0,0,0,0,0,-0.024787602946162224,Alec Waterman,0,16044,17,Essendon,2021,40,0
11,5,9,20,14,70,0,2,0,2,0,2,0,5,1,2,9,11,2,1,2,0,3,93,71,89,0,0,10,387,4,1,2,0,0,1,0,1,7,5,6,0,0,0,0,4,9.4,0,1,2,2,16,15,13,93,0,0,2,0,91,0.02588235294117647,0.026041666666666668,0.031914893617021274,0.028288543140028287,0,0.1,0.016,0.021052631578947368,0,0.03345724907063197,0.024719101123595506,0.07407407407407407,0.038461538461538464,0.17647058823529413,0.03773584905660377,0.03508771929824561,0,1,0,1,0,0,0,0,0,0.05850327014923096,Harry Himmelberg,0,15962,10,Greater Western Sydney,2021,11,0
3,2,3,6,3,50,1,0,0,3,0,0,0,3,0,1,6,1,2,1,1,0,1,90,36,51,0,0,3,41,2,0,1,0,0,3,2,2,2,3,4,0,0,0,0,10,9.5,0,0,1,1,4,9,13,87,0,0,0,0,292,0.007444168734491315,0.011695906432748537,0.009554140127388535,0.008368200836820083,0.04,0,0.02054794520547945,0,0,0.021052631578947368,0.002386634844868735,0.13333333333333333,0.038461538461538464,0.06666666666666667,0.014705882352941176,0.017857142857142856,0,1,0,1,0,0,0,0,0,0.01989472657442093,Jack Riewoldt,0,15951,9,Richmond,2021,16,0
16,3,11,27,15,56,0,0,23,2,2,3,7,11,3,5,14,11,0,0,0,0,0,88,98,85,4,3,8,248,8,1,0,0,0,0,0,9,7,0,6,5,33.3,0,0,13,4.7,69,5,0,0,28,9,10,69,0,0,3,0,167,0.0392156862745098,0.017964071856287425,0.03283582089552239,0.03633916554508748,0,0,0.01834862385321101,0.030927835051546393,0.09859154929577464,0.05223880597014925,0.024070021881838075,0,0,0,0.06557377049180328,0,1,0,0,0,0,0,0,1,0,0.8153398036956787,Brodie Grundy,0,16061,19,Collingwood,2021,7,0
12,6,13,25,22,88,0,0,0,3,3,3,1,3,2,1,10,15,1,0,1,0,0,73,91,105,0,1,3,230,4,11,0,0,1,0,0,10,10,0,7,0,0,2,0,11,17.9,0,2,0,0,18,10,11,76,0,0,0,0,43,0.02569593147751606,0.02702702702702703,0.038461538461538464,0.031055900621118012,0,0,0.03225806451612903,0.028037383177570093,0.018867924528301886,0.03968253968253968,0.027472527472527472,0.05,0,0,0.023809523809523808,0,1,0,0,0,0,0,0,0,1,-0.07010795921087265,Connor Menadue,0,15941,8,North Melbourne,2021,44,0
8,0,9,17,13,77,3,0,0,12,0,5,4,4,1,1,7,11,0,0,0,0,1,81,106,123,2,2,7,306,3,2,3,0,0,0,0,8,5,2,6,0,0,0,0,29,17.5,0,2,3,0,86,14,20,134,0,0,5,0,60,0.019656019656019656,0,0.026865671641791045,0.022911051212938006,0.1111111111111111,0,0.1016949152542373,0.05154639175257732,0.05555555555555555,0.026415094339622643,0.023809523809523808,0,0,0.05,0.02158273381294964,0.06666666666666667,0,1,1,0,0,0,0,0,0,1.0470150709152222,Jack Graham,0,15911,5,Richmond,2021,5,0
16,5,19,35,21,60,1,0,0,7,1,6,11,9,0,3,20,14,0,1,1,1,2,85,126,137,4,7,7,395,9,4,0,0,0,0,0,9,7,2,17,0,0,0,0,15,16.8,0,1,2,0,4,11,12,83,0,1,7,0,93,0.03970223325062035,0.029239766081871343,0.06050955414012739,0.04881450488145049,0.04,0,0.04794520547945205,0.06666666666666667,0.14285714285714285,0.07017543859649122,0.03341288782816229,0,0.038461538461538464,0.13333333333333333,0.0661764705882353,0.03571428571428571,1,0,1,0,0,0,0,0,0,1.386637806892395,Jacob Hopper,0,15951,9,Greater Western Sydney,2021,3,1
8,4,1,9,6,67,1,2,0,4,0,4,1,1,0,1,3,6,1,1,2,0,0,87,59,63,0,1,4,255,1,1,1,0,0,0,0,3,5,0,1,0,0,0,1,14,8,0,0,4,1,13,12,9,66,0,0,0,0,62,0.018433179723502304,0.017543859649122806,0.003937007874015748,0.01308139534883721,0.0625,0.09523809523809523,0.045454545454545456,0.046511627906976744,0.017543859649122806,0.01282051282051282,0.013303769401330377,0.037037037037037035,0.04,0,0.009345794392523364,0.08888888888888889,0,1,0,1,0,0,0,0,0,-0.005053476896136999,Daniel Lloyd,0,16067,19,Greater Western Sydney,2021,36,0
2,0,5,7,7,100,0,0,0,1,0,1,0,0,1,0,3,4,0,0,0,0,0,70,21,30,0,0,2,40,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,5,4,0,0,0,0,57,9,6,45,0,0,0,0,5,0.004434589800443459,0,0.01718213058419244,0.009433962264150943,0,0,0.006944444444444444,0.009259259259259259,0,0.009404388714733543,0.010282776349614395,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-4.118937940802425e-4,Harrison Jones,0,15916,5,Essendon,2021,27,0
0,0,2,2,2,100,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,19,13,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,3,2.2,20,0,0,0,31,4,18,112,0,0,0,0,19,0,0,0.006097560975609756,0.0027137042062415195,0,0,0.006993006993006993,0,0,0,0.0045662100456621,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.017372487112879753,Tom De Koning,0,16070,20,Carlton,2021,20,0
9,6,9,18,14,78,0,1,0,1,3,2,0,3,0,2,6,11,2,0,3,0,2,100,62,80,0,0,5,231,2,5,0,2,3,1,1,5,8,1,4,0,0,1,0,7,8.7,0,1,1,3,2,16,12,88,0,0,0,0,192,0.020689655172413793,0.03260869565217391,0.030716723549488054,0.024725274725274724,0,0.058823529411764705,0.009259259259259259,0.019230769230769232,0,0.022304832713754646,0.02546296296296296,0.08695652173913043,0,0.125,0.015503875968992248,0.017543859649122806,1,0,0,0,0,0,0,0,0,0.005438301712274551,Lachie Henderson,0,15934,7,Geelong,2021,27,0
8,1,7,15,10,67,0,0,0,3,0,1,1,4,1,2,5,9,0,0,5,0,0,76,48,45,1,0,2,167,4,6,0,1,3,0,0,6,4,0,4,0,0,0,0,12,5,0,2,0,4,5,13,10,73,0,0,0,0,28,0.01873536299765808,0.005263157894736842,0.026515151515151516,0.02170767004341534,0,0,0.0234375,0.010638297872340425,0.014492753623188406,0.01893939393939394,0.02158273381294964,0,0,0,0.031746031746031744,0,1,0,0,0,0,0,0,0,0,-0.018411029130220413,Chayce Jones,0,15999,12,Adelaide,2021,35,0
5,1,3,8,6,75,0,0,0,4,0,2,0,2,0,0,3,6,0,0,1,0,1,79,40,49,0,0,2,109,3,0,2,0,0,0,0,3,4,0,2,0,0,0,0,13,6.6,0,0,0,0,55,7,6,43,0,0,0,0,64,0.010893246187363835,0.004694835680751174,0.012096774193548387,0.011315417256011316,0,0,0.039603960396039604,0.02040816326530612,0,0.011029411764705883,0.0136986301369863,0,0,0.06666666666666667,0.020134228187919462,0,1,0,0,1,0,0,0,0,0,-0.005484696943312883,Liam Ryan,0,16032,15,West Coast,2021,31,0
25,13,11,36,32,89,0,0,0,4,2,4,3,4,2,0,9,26,1,0,1,0,1,87,154,128,2,1,5,460,4,5,1,1,1,0,0,5,21,0,5,0,0,2,0,9,10.9,0,0,0,1,37,12,16,108,0,0,3,0,218,0.05319148936170213,0.05701754385964912,0.03754266211604096,0.047182175622542594,0,0,0.04081632653061224,0.041237113402061855,0.04411764705882353,0.03125,0.05405405405405406,0.029411764705882353,0,0.045454545454545456,0.02877697841726619,0,0,1,0,0,0,0,0,0,1,2.351624011993408,Andrew Gaff,0,15898,3,West Coast,2021,1,3
14,9,3,17,13,77,0,0,0,3,0,4,1,1,3,0,6,11,1,0,1,0,3,92,90,98,0,1,6,336,1,2,0,0,0,3,1,5,11,0,2,0,0,0,3,14,13,0,1,0,1,7,7,17,109,0,0,0,0,125,0.03357314148681055,0.04736842105263158,0.010273972602739725,0.023977433004231313,0,0,0.037037037037037035,0.041237113402061855,0.015625,0.023715415019762844,0.024175824175824177,0.043478260869565216,0,0.11538461538461539,0.008403361344537815,0,0,1,0,1,0,0,0,0,0,-0.05508490279316902,Isaac Heeney,0,16076,20,Sydney,2021,43,0
14,7,12,26,20,77,2,1,0,10,3,2,1,4,0,3,3,23,0,1,0,0,0,84,131,111,1,0,4,327,7,1,1,0,0,0,0,14,10,1,3,0,0,0,0,28,8.7,0,0,4,0,13,14,10,74,0,1,2,0,95,0.03263403263403263,0.04,0.03785488958990536,0.03485254691689008,0.1111111111111111,0.05263157894736842,0.07575757575757576,0.020833333333333332,0.014492753623188406,0.011494252873563218,0.05088495575221239,0,0.047619047619047616,0,0.050359712230215826,0.08695652173913043,0,1,0,0,0,1,0,0,0,1.3816757202148437,Karl Amon,0,16054,18,Port Adelaide,2021,4,0
6,4,1,7,6,86,0,0,0,3,1,0,0,2,0,1,1,6,1,0,5,0,0,81,41,49,0,0,0,106,0,1,0,1,4,0,0,8,5,0,0,0,0,1,0,9,3.8,0,0,0,5,58,5,17,107,0,0,0,0,5,0.01488833746898263,0.022727272727272728,0.002967359050445104,0.00945945945945946,0,0,0.024390243902439025,0,0,0.0038314176245210726,0.012269938650306749,0.0625,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001994205405935645,Oscar Clavarino,0,16103,23,St Kilda,2021,24,0
10,3,4,14,9,64,3,0,2,2,0,2,1,3,2,0,9,6,2,1,3,0,1,62,77,95,0,1,5,162,1,2,0,0,0,2,1,0,6,1,4,1,25,0,1,9,14.4,8,1,3,2,49,15,12,87,0,0,1,0,40,0.022026431718061675,0.023076923076923078,0.013986013986013986,0.01891891891891892,0.17647058823529413,0,0.012422360248447204,0.018018018018018018,0.012195121951219513,0.02735562310030395,0.015789473684210527,0.1111111111111111,0.07142857142857142,0.07692307692307693,0.005813953488372093,0.06976744186046512,0,1,0,1,0,0,0,0,0,0.041775211691856384,Todd Marshall,0,15943,8,Port Adelaide,2021,23,0
9,6,16,25,19,76,0,0,0,3,1,4,3,2,1,0,11,15,0,0,0,0,0,73,90,98,1,2,4,167,3,2,0,0,1,1,0,4,6,1,7,0,0,0,1,17,7.1,1,1,1,0,9,10,9,64,0,0,4,0,19,0.020642201834862386,0.03015075376884422,0.055944055944055944,0.03462603878116344,0,0,0.024390243902439025,0.036036036036036036,0.047619047619047616,0.040892193308550186,0.033783783783783786,0,0,0,0.020134228187919462,0.022222222222222223,0,1,1,0,0,0,0,0,0,0.9314607381820679,Tom Green,0,16036,16,Greater Western Sydney,2021,5,0
7,0,6,13,7,54,2,1,0,5,0,4,3,5,0,0,8,5,0,0,2,0,0,84,66,65,1,2,4,296,6,1,3,0,0,3,1,8,3,2,8,0,0,0,0,22,12.8,0,1,3,2,50,6,8,54,0,0,0,0,225,0.016166281755196306,0,0.020202020202020204,0.01780821917808219,0.08695652173913043,0.0625,0.045454545454545456,0.0392156862745098,0.04411764705882353,0.027777777777777776,0.011441647597254004,0,0,0,0.0392156862745098,0.06521739130434782,1,0,0,1,0,0,0,0,0,-0.021084576845169067,Luke Breust,0,15918,5,Hawthorn,2021,37,0
9,2,7,16,13,81,0,1,0,1,2,1,0,4,1,3,6,10,0,0,5,0,0,81,44,62,0,0,5,344,4,8,0,2,3,0,0,3,6,0,6,0,0,0,0,3,6.4,0,3,1,5,62,12,16,108,0,0,0,0,145,0.021377672209026127,0.010810810810810811,0.022508038585209004,0.02185792349726776,0,0.058823529411764705,0.010309278350515464,0.01,0,0.021505376344086023,0.022123893805309734,0,0,0,0.02702702702702703,0.020833333333333332,0,1,0,0,0,0,0,0,0,-0.013937294483184814,Nathan Wilson,0,16045,17,Fremantle,2021,36,0
13,6,12,25,20,80,0,1,0,0,2,3,1,1,1,0,9,16,1,0,0,2,0,99,83,104,0,1,5,495,6,6,0,0,1,0,0,7,10,0,7,0,0,1,1,12,11.7,0,2,1,0,9,13,7,55,0,0,0,0,99,0.02981651376146789,0.03015075376884422,0.04195804195804196,0.03462603878116344,0,0.058823529411764705,0,0.02702702702702703,0.015873015873015872,0.03345724907063197,0.036036036036036036,0.034482758620689655,0,0,0.040268456375838924,0.022222222222222223,1,0,0,0,0,0,0,0,1,-0.12907105684280396,Ed Langdon,0,16036,16,Melbourne,2021,45,0
7,4,4,11,7,64,1,0,7,1,0,3,1,3,0,2,5,7,2,2,1,0,0,69,52,51,1,0,3,227,5,2,0,0,0,1,0,6,3,0,2,2,25.9,0,1,9,6.9,27,0,3,1,24,7,12,79,0,0,0,0,19,0.014462809917355372,0.01639344262295082,0.01384083044982699,0.014230271668822769,0.05263157894736842,0,0.009174311926605505,0.030927835051546393,0.014705882352941176,0.01824817518248175,0.014112903225806451,0.05405405405405406,0.1,0,0.03424657534246575,0.07317073170731707,0,1,0,0,0,0,0,1,0,0.0038199068512767553,Chris Burgess,0,15930,7,Gold Coast,2021,22,0
15,8,16,31,23,74,1,0,0,13,3,3,10,6,3,2,17,15,1,2,0,0,0,86,156,152,6,4,4,450,7,7,2,1,1,0,0,6,8,2,10,0,0,2,0,19,19.9,0,3,3,0,3,3,16,99,0,0,7,0,52,0.03722084367245657,0.04819277108433735,0.052805280528052806,0.043909348441926344,0.03225806451612903,0,0.11926605504587157,0.026785714285714284,0.14285714285714285,0.05862068965517241,0.03667481662591687,0.02857142857142857,0.0625,0,0.04487179487179487,0.05454545454545454,1,0,1,0,0,0,0,0,0,2.1718924045562744,Ben Keays,0,15926,6,Adelaide,2021,2,2
5,0,10,15,8,53,0,0,0,1,1,1,2,3,0,0,7,8,0,0,1,0,0,72,39,36,0,2,2,208,3,5,0,0,0,0,0,9,0,1,5,0,0,0,0,9,6.2,0,1,0,0,10,7,10,67,0,0,0,0,277,0.011389521640091117,0,0.04132231404958678,0.022026431718061675,0,0,0.008771929824561403,0.009433962264150943,0.030303030303030304,0.025362318840579712,0.020671834625323,0,0,0,0.020833333333333332,0,1,0,0,0,1,0,0,0,0,-0.020445233210921288,Shane Edwards,0,16034,16,Richmond,2021,40,0
