kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_votes_per_game,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
7,4,2,9,6,67,4,1,0,1,0,1,0,0,0,0,2,7,0,3,1,0,1,90,66,85,0,0,8,200,0,1,0,0,0,2,0,1,5,1,2,0,0,0,3,14,11.8,0,1,5,0,29,12,11,78,0,0,1,0,285,0.19850187265917604,0.01569506726457399,0.016129032258064516,0.006557377049180328,0.011984021304926764,0.23529411764705882,0.07692307692307693,0.013513513513513514,0.009900990099009901,0,0.008298755186721992,0.013592233009708738,0,0.125,0.07692307692307693,0,0.14285714285714285,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8172261118888855,Jack Riewoldt,0,15890,2,Richmond,2021,6,0
9,2,13,22,20,91,0,0,0,5,1,0,3,1,1,0,9,13,0,0,3,0,0,76,80,102,1,2,2,145,1,4,0,0,0,0,0,7,8,1,7,0,0,0,0,16,11.4,0,0,0,1,62,10,6,46,0,0,0,0,236,0.16,0.021377672209026127,0.010810810810810811,0.04220779220779221,0.03017832647462277,0,0,0.05154639175257732,0,0.046153846153846156,0.032490974729241874,0.028824833702882482,0,0,0,0.006802721088435374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.06785712391138077,Liam Shiels,0,16045,17,Hawthorn,2021,44,0
17,8,6,23,20,87,0,0,0,2,6,0,0,5,2,2,5,16,0,0,3,1,0,95,91,87,0,0,4,442,4,5,0,2,5,0,0,7,16,0,2,0,0,0,0,7,9.9,0,2,0,2,51,15,14,99,0,0,0,0,72,0.19696969696969696,0.03640256959314775,0.03587443946188341,0.01948051948051948,0.02967741935483871,0,0,0.017241379310344827,0,0,0.01818181818181818,0.032719836400818,0,0,0,0.030303030303030304,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03680317848920822,Luke Ryan,0,15925,6,Fremantle,2021,39,0
5,3,10,15,11,73,1,1,0,2,0,4,0,4,0,2,5,12,1,1,1,0,1,79,53,58,0,0,7,242,2,2,1,0,0,1,1,2,3,2,3,0,0,0,0,9,7.7,0,2,2,0,16,5,11,71,0,0,0,0,37,0.037037037037037035,0.011363636363636364,0.01775147928994083,0.036231884057971016,0.02094972067039106,0.045454545454545456,0.05555555555555555,0.02127659574468085,0.04,0,0.018315018315018316,0.0273972602739726,0.05263157894736842,0.05263157894736842,0.0625,0.015037593984962405,0.0425531914893617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004055161960422993,Jack Petruccelle,0,15984,11,West Coast,2021,16,0
15,5,11,26,17,65,1,3,0,1,1,2,6,0,0,0,11,15,2,2,1,0,0,83,95,103,1,5,7,461,2,2,0,0,1,1,1,7,7,0,6,0,0,0,0,18,12.3,0,1,4,1,4,13,7,55,1,1,2,0,178,0.47333333333333333,0.035629453681710214,0.03787878787878788,0.03832752613240418,0.03672316384180791,0.1,0.2,0.0078125,0.02247191011235955,0.08695652173913043,0.03728813559322034,0.03836317135549872,0.09523809523809523,0.16666666666666666,0,0.012422360248447204,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680121660232544,Ollie Wines,0,16082,21,Port Adelaide,2021,5,0
7,5,1,8,4,50,3,1,0,1,0,2,0,3,0,1,3,5,1,3,3,0,2,78,58,46,0,0,6,157,2,0,0,0,0,1,0,0,4,1,1,0,0,0,1,7,1.7,0,0,4,2,37,5,11,71,0,0,0,0,36,0,0.015053763440860216,0.022026431718061675,0.003472222222222222,0.010624169986719787,0.1111111111111111,0.06666666666666667,0.01098901098901099,0.02127659574468085,0,0.01060070671378092,0.010526315789473684,0.029411764705882353,0.125,0.09523809523809523,0.014925373134328358,0.08888888888888889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.015594124794006348,Todd Marshall,0,15898,3,Port Adelaide,2021,21,0
12,9,6,18,10,56,0,2,17,2,1,3,5,3,0,2,5,14,2,1,5,0,0,92,96,100,3,2,5,318,3,4,1,0,2,3,0,4,4,0,0,7,47.2,4,1,9,6.1,36,1,3,4,9,13,7,55,1,1,0,1,149,0.5572519083969466,0.028985507246376812,0.04712041884816754,0.02181818181818182,0.026124818577648767,0,0.125,0.017857142857142856,0.02857142857142857,0.08771929824561403,0.020080321285140562,0.03271028037383177,0.07407407407407407,0.07692307692307693,0,0.02158273381294964,0.07692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4740610420703888,Max Gawn,0,16036,16,Melbourne,2021,10,0
8,5,10,18,13,72,0,0,0,3,2,3,0,1,1,0,3,17,0,0,3,1,0,84,72,76,0,0,6,389,5,3,0,0,0,0,0,3,5,1,3,0,0,1,0,13,6.1,0,1,0,1,2,11,11,77,0,0,0,0,24,0,0.018957345971563982,0.03048780487804878,0.03289473684210526,0.024793388429752067,0,0,0.02830188679245283,0.027777777777777776,0,0.011494252873563218,0.03811659192825112,0,0,0,0.029940119760479042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03570129722356796,Marlion Pickett,0,15903,4,Richmond,2021,18,0
9,2,7,16,12,75,0,0,0,1,2,3,4,4,1,1,5,11,0,0,1,1,0,83,49,40,0,4,1,264,6,1,0,0,0,0,0,5,5,0,2,0,0,0,0,12,4.7,0,0,0,0,1,6,11,72,0,0,0,0,12,0,0.018255578093306288,0.00851063829787234,0.025362318840579712,0.02080624187256177,0,0,0.008,0.027777777777777776,0.06153846153846154,0.017064846416382253,0.02335456475583864,0,0,0,0.03896103896103896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.009652895852923393,Tyler Brown,0,15893,3,Collingwood,2021,35,0
11,10,6,17,13,77,0,0,0,1,3,1,0,4,1,1,8,10,3,0,4,0,0,96,77,72,0,0,0,270,5,9,0,3,8,0,0,8,9,0,4,0,0,4,0,11,4,0,0,1,4,128,9,5,39,0,0,0,0,105,0.010101010101010102,0.025404157043879907,0.046511627906976744,0.01929260450160772,0.0228494623655914,0,0,0.010309278350515464,0.010526315789473684,0,0.03278688524590164,0.02028397565922921,0.14285714285714285,0,0,0.03676470588235294,0.017241379310344827,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029125936329364777,Josh Walker,0,15894,3,North Melbourne,2021,38,0
13,6,5,18,14,78,0,0,0,1,6,2,0,2,1,0,5,10,0,0,3,0,0,75,72,76,0,0,4,480,6,5,0,1,3,0,0,7,10,0,3,0,0,1,0,8,8.8,0,1,0,3,1,6,15,96,0,0,0,0,175,0,0.03324808184143223,0.039473684210526314,0.017921146953405017,0.026865671641791045,0,0,0.007352941176470588,0.020833333333333332,0,0.017985611510791366,0.026455026455026454,0,0,0,0.043795620437956206,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01901952363550663,Luke Brown,0,15959,10,Adelaide,2021,12,0
9,5,8,17,14,82,0,0,0,2,2,3,0,2,3,2,4,12,0,0,0,0,0,76,63,58,0,0,2,375,4,4,0,0,0,0,0,4,6,0,1,0,0,2,0,4,10.1,0,0,0,0,17,9,9,63,0,0,0,0,87,0.013513513513513514,0.02122641509433962,0.023148148148148147,0.026490066225165563,0.023415977961432508,0,0,0.022222222222222223,0.030927835051546393,0,0.01680672268907563,0.0255863539445629,0,0,0,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01756441220641136,Jayden Hunt,0,16019,13,Melbourne,2021,31,0
15,5,8,23,19,83,0,0,0,1,5,1,1,5,0,3,5,20,0,0,0,1,0,87,71,82,0,1,4,339,5,4,0,0,0,0,0,8,12,0,4,0,0,0,0,11,4.4,0,0,0,0,13,7,15,97,0,0,0,0,41,0.09523809523809523,0.04261363636363636,0.033112582781456956,0.026490066225165563,0.035168195718654434,0,0,0.011627906976744186,0.010752688172043012,0.01282051282051282,0.023148148148148147,0.0468384074941452,0,0,0,0.04854368932038835,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.228694349527359,Nick Hind,0,16085,21,Essendon,2021,8,0
8,6,3,11,9,82,0,0,0,2,0,0,0,2,1,2,1,10,0,0,1,0,0,80,51,36,0,0,4,72,0,1,0,0,0,0,0,2,7,0,0,0,0,0,0,7,1.9,0,1,0,1,20,16,12,88,0,0,0,0,5,0,0.019656019656019656,0.03296703296703297,0.012145748987854251,0.016819571865443424,0,0,0.015503875968992248,0,0,0.004149377593360996,0.025252525252525252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.005789277609437704,Tom Highmore,0,15982,11,St Kilda,2021,23,0
18,9,18,36,32,89,0,0,0,2,3,1,2,1,0,0,8,26,1,0,3,0,0,91,125,143,1,1,5,320,3,10,0,0,3,0,0,6,15,0,7,0,0,3,0,8,19.7,0,3,0,2,45,6,14,90,0,0,10,0,172,0.06896551724137931,0.03821656050955414,0.03409090909090909,0.05325443786982249,0.04449938195302843,0,0,0.028985507246376812,0.011494252873563218,0.03333333333333333,0.0392156862745098,0.043478260869565216,0.05555555555555555,0,0,0.025423728813559324,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6449809074401855,Jack Crisp,0,16073,20,Collingwood,2021,1,3
6,1,4,10,6,60,0,0,40,1,2,2,1,4,1,1,4,6,1,0,4,0,0,96,71,93,0,1,3,147,3,1,0,0,0,4,1,7,3,0,0,15,54.8,0,0,9,11,73,1,0,2,63,9,2,21,0,0,0,0,53,0.08108108108108109,0.014778325123152709,0.004830917874396135,0.015037593984962405,0.01488095238095238,0,0,0.01098901098901099,0.023255813953488372,0.015625,0.018518518518518517,0.013824884792626729,0.043478260869565216,0,0,0.03225806451612903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.014224260114133358,Reilly O'Brien,0,16044,17,Adelaide,2021,32,0
19,6,12,31,20,65,1,3,0,3,2,3,3,2,3,1,8,21,0,1,0,0,0,86,120,88,0,3,8,347,2,2,0,0,0,0,0,14,10,1,2,0,0,0,0,25,8.7,0,3,4,0,85,10,22,142,0,0,1,0,192,0.718562874251497,0.045454545454545456,0.03571428571428571,0.038338658146964855,0.04240766073871409,0.03333333333333333,0.17647058823529413,0.02857142857142857,0.027522935779816515,0.03614457831325301,0.029197080291970802,0.04772727272727273,0,0.03225806451612903,0,0.016260162601626018,0.07407407407407407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5738564133644104,Lachie Neale,0,16092,22,Brisbane Lions,2021,6,0
22,6,15,37,26,70,0,2,0,3,1,13,4,5,3,1,10,29,0,0,6,1,3,79,128,131,3,1,9,644,6,2,0,0,0,0,0,8,13,1,6,0,0,0,0,13,14.8,0,1,2,0,2,9,16,105,1,1,9,0,150,0.5323741007194245,0.05057471264367816,0.032432432432432434,0.04777070063694268,0.049399198931909215,0,0.14285714285714285,0.036585365853658534,0.12264150943396226,0.057971014492753624,0.0411522633744856,0.05918367346938776,0,0,0.13636363636363635,0.045112781954887216,0.0425531914893617,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529315233230591,Zach Merrett,0,15940,8,Essendon,2021,1,3
9,6,6,15,14,93,0,0,0,0,1,0,0,1,1,0,5,12,1,0,3,0,1,85,58,78,0,0,4,149,1,6,0,1,1,0,0,8,8,0,3,0,0,2,0,15,10.3,0,1,0,2,14,13,13,91,0,0,0,0,29,0,0.021791767554479417,0.030612244897959183,0.023166023166023165,0.022321428571428572,0,0,0,0,0,0.02074688796680498,0.028037383177570093,0.05555555555555555,0,0.06666666666666667,0.00847457627118644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.142568457406014e-4,Justin McInerney,0,16093,22,Sydney,2021,26,0
8,3,4,12,9,75,0,0,0,2,2,0,0,1,4,0,5,8,0,0,0,0,0,84,53,52,0,0,4,203,3,7,0,0,1,0,0,6,5,0,3,0,0,1,0,7,4.5,0,3,0,0,22,11,11,77,0,0,0,0,178,0.019230769230769232,0.018867924528301886,0.013513513513513514,0.014652014652014652,0.01721664275466284,0,0,0.022222222222222223,0,0,0.020491803278688523,0.018223234624145785,0,0,0,0.0234375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09300549328327179,Dylan Grimes,0,15929,7,Richmond,2021,14,0
14,4,15,29,17,59,0,1,0,6,2,6,6,4,0,1,10,19,0,1,2,0,0,76,106,86,1,5,4,359,9,1,0,0,0,0,0,14,7,1,8,0,0,0,0,25,5.5,1,1,1,0,38,9,7,51,0,1,0,0,225,0.56476683937823835,0.03655352480417755,0.02962962962962963,0.044642857142857144,0.04033379694019471,0,0.14285714285714285,0.04054054054054054,0.056074766355140186,0.07407407407407407,0.03436426116838488,0.04357798165137615,0,0.058823529411764705,0,0.0661764705882353,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.32352563738822937,Luke Parker,0,16014,13,Sydney,2021,9,0
6,3,2,8,6,75,0,0,0,2,3,1,0,3,0,2,1,5,0,0,8,0,0,88,33,38,0,0,2,158,4,2,0,1,2,0,0,7,4,0,1,0,0,0,0,8,4.9,0,0,0,8,95,15,5,45,0,0,0,0,128,0,0.013761467889908258,0.01694915254237288,0.0064516129032258064,0.010723860589812333,0,0,0.018691588785046728,0.009523809523809525,0,0.003663003663003663,0.011312217194570135,0,0,0,0.029411764705882353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015635071322321892,Lachie Plowman,0,16091,22,Carlton,2021,33,0
21,8,12,33,21,64,0,1,0,6,4,9,3,8,2,0,11,23,0,0,1,0,0,79,138,147,1,2,7,735,7,7,0,0,0,0,0,13,12,1,9,0,0,1,1,21,10.2,0,1,1,0,4,13,7,55,0,0,8,0,74,0.10344827586206896,0.05303030303030303,0.050955414012738856,0.038461538461538464,0.046610169491525424,0,0.05,0.05825242718446602,0.1,0.05660377358490566,0.046610169491525424,0.05021834061135371,0,0,0,0.05185185185185185,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.365149736404419,Adam Cerra,0,16077,20,Fremantle,2021,2,2
15,8,3,18,12,67,0,0,0,0,5,2,0,3,0,0,2,11,0,0,1,0,0,78,75,59,0,0,2,423,5,5,0,0,0,0,0,9,9,0,2,0,0,3,0,12,1.2,0,1,0,1,97,9,5,39,0,0,0,0,61,0.05263157894736842,0.03826530612244898,0.047058823529411764,0.01282051282051282,0.02875399361022364,0,0,0,0.02247191011235955,0,0.008097165991902834,0.02894736842105263,0,0,0,0.041666666666666664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026337074115872383,Alex Witherden,0,15921,6,West Coast,2021,29,0
12,6,5,17,10,59,6,3,0,1,0,2,0,2,2,1,9,9,3,6,0,0,0,85,106,118,0,0,9,360,5,1,0,0,0,4,3,1,6,3,4,0,0,0,1,9,13.7,0,0,9,0,18,10,14,94,0,0,0,0,105,0.23076923076923078,0.02591792656587473,0.02727272727272727,0.015105740181268883,0.021410579345088162,0.24,0.17647058823529413,0.011764705882352941,0.018691588785046728,0,0.036290322580645164,0.016697588126159554,0.15,0.2222222222222222,0,0.03048780487804878,0.17647058823529413,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8853963613510132,Jordan De Goey,0,15941,8,Collingwood,2021,1,3
9,8,2,11,6,55,2,1,0,0,0,3,0,2,0,1,3,8,1,3,2,0,2,72,65,69,0,0,5,219,2,0,0,0,0,3,1,0,4,1,2,0,0,0,0,4,3.6,0,0,4,2,33,13,18,121,0,0,0,0,2,0,0.021897810218978103,0.05161290322580645,0.007905138339920948,0.016566265060240965,0.07142857142857142,0.038461538461538464,0,0.02654867256637168,0,0.012711864406779662,0.0199501246882793,0.09090909090909091,0.12,0.10526315789473684,0.01639344262295082,0.06666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0375790148973465,Logan McDonald,0,15886,2,Sydney,2021,16,0
1,3,9,10,8,80,0,0,14,1,1,0,2,2,2,1,3,7,1,0,1,0,0,79,47,49,0,2,2,24,2,0,0,0,0,0,0,3,0,0,0,5,46.7,0,0,10,4.9,30,0,0,1,29,7,7,49,0,0,0,1,224,0.09134615384615384,0.002242152466367713,0.012096774193548387,0.029508196721311476,0.013315579227696404,0,0,0.013513513513513514,0,0.04081632653061224,0.012448132780082987,0.013592233009708738,0.045454545454545456,0,0,0.013605442176870748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0062632630579173565,Ben McEvoy,0,15890,2,Hawthorn,2021,34,0
4,3,7,11,5,46,2,1,1,2,0,1,0,4,3,1,8,5,0,2,3,0,0,88,57,63,0,0,4,120,3,3,2,0,0,2,0,0,2,0,4,0,50,0,2,7,6.9,2,1,3,1,29,12,16,108,0,0,0,0,145,0.09302325581395349,0.0091324200913242,0.013215859030837005,0.029535864978902954,0.016296296296296295,0.07407407407407407,0.05555555555555555,0.023529411764705882,0.01,0,0.037209302325581395,0.011337868480725623,0,0.07142857142857142,0,0.025423728813559324,0.057692307692307696,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03799062594771385,Josh Bruce,0,16042,16,Western Bulldogs,2021,19,0
7,5,6,13,10,77,1,0,7,3,1,0,2,3,1,2,10,3,3,0,0,0,0,82,68,75,0,2,4,145,2,2,0,0,0,7,1,3,5,2,4,0,26.9,2,1,8,8.1,26,1,1,0,30,12,5,42,0,0,0,0,16,0,0.017412935323383085,0.03067484662576687,0.016713091922005572,0.017082785808147174,0.06666666666666667,0,0.02054794520547945,0,0.029411764705882353,0.03367003367003367,0.006696428571428571,0.09375,0,0,0.01282051282051282,0.023255813953488372,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021090541034936905,Darcy Cameron,0,15948,9,Collingwood,2021,36,0
12,4,6,18,14,78,0,0,0,2,2,2,0,4,0,2,3,15,0,0,0,1,1,81,62,61,0,0,4,390,5,2,0,0,0,0,0,7,10,0,3,0,0,0,0,16,7.2,0,0,0,0,19,6,12,78,0,0,0,0,42,0.05555555555555555,0.026726057906458798,0.0163265306122449,0.01729106628242075,0.022613065326633167,0,0,0.022222222222222223,0.02197802197802198,0,0.013157894736842105,0.026737967914438502,0,0,0.041666666666666664,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.010982833802700043,John Noble,0,16084,21,Collingwood,2021,19,0
18,7,7,25,22,88,0,0,0,1,1,7,0,1,1,0,3,19,1,0,1,2,1,86,94,86,0,0,6,538,5,4,0,0,0,0,0,6,15,0,2,0,0,1,0,13,13.1,0,0,0,1,19,7,15,97,0,0,0,0,8,0,0.0400890868596882,0.02857142857142857,0.020172910662824207,0.031407035175879394,0,0,0.011111111111111112,0.07692307692307693,0,0.013157894736842105,0.0338680926916221,0.041666666666666664,0,0.041666666666666664,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02865864895284176,Lachlan Bramble,0,16084,21,Hawthorn,2021,16,0
10,8,7,17,17,100,0,0,0,1,2,1,0,1,0,1,3,14,0,0,2,0,1,95,69,79,0,0,3,205,0,4,0,0,3,0,0,3,10,0,3,0,0,1,0,5,8.7,0,0,0,2,14,7,13,85,0,0,0,0,86,0,0.02518891687657431,0.044444444444444446,0.02422145328719723,0.02478134110787172,0,0,0.009345794392523364,0.0136986301369863,0,0.012295081967213115,0.03153153153153153,0,0,0.058823529411764705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014649507589638233,Jack Henry,0,16090,22,Geelong,2021,18,0
6,2,11,17,11,65,1,0,14,5,0,3,3,2,3,1,10,7,0,0,4,0,1,89,86,94,0,3,4,135,4,3,0,0,1,0,0,6,3,2,7,3,15.7,1,0,15,11.5,89,2,2,4,20,7,13,85,0,0,0,0,61,0.1111111111111111,0.014018691588785047,0.016129032258064516,0.03900709219858156,0.023943661971830985,0.05263157894736842,0,0.03546099290780142,0.02912621359223301,0.03409090909090909,0.03184713375796178,0.01837270341207349,0,0,0.07692307692307693,0.025806451612903226,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.285085014998913e-4,Tim English,0,16066,19,Western Bulldogs,2021,28,0
9,4,4,13,9,69,0,0,0,0,2,3,1,4,0,2,4,9,1,0,0,3,0,65,41,57,1,0,1,396,4,4,0,0,0,0,0,3,6,0,3,0,0,1,1,6,8.4,0,1,0,0,45,12,10,72,0,0,0,0,111,0.02040816326530612,0.020642201834862386,0.01990049751243781,0.014234875444839857,0.01813110181311018,0,0,0,0.028037383177570093,0.017857142857142856,0.0163265306122449,0.01935483870967742,0.06666666666666667,0,0,0.030534351145038167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.026253748685121536,Kamdyn McIntosh,0,15896,3,Richmond,2021,36,0
9,7,5,14,10,71,0,0,0,0,2,2,0,2,0,0,6,8,2,0,10,0,0,81,58,73,0,0,3,209,2,9,0,3,7,0,0,1,6,0,3,0,0,3,0,1,10.7,0,3,0,8,15,10,9,64,0,0,0,0,98,0.05405405405405406,0.022277227722772276,0.035897435897435895,0.02092050209205021,0.02177293934681182,0,0,0,0.021739130434782608,0,0.02643171806167401,0.0196078431372549,0.08695652173913043,0,0,0.018691588785046728,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8940010666847229,Tom Barrass,0,16096,22,West Coast,2021,5,0
19,5,6,25,18,72,0,0,0,8,3,7,7,4,0,2,13,13,0,0,1,0,0,82,110,102,3,4,6,533,7,4,1,0,0,0,0,19,13,0,11,0,0,0,0,28,12.9,0,3,1,0,16,15,13,93,0,0,3,0,142,0.45901639344262296,0.04600484261501211,0.02702702702702703,0.021897810218978103,0.036390101892285295,0,0,0.06722689075630252,0.07608695652173914,0.0945945945945946,0.05,0.030162412993039442,0,0,0,0.07,0.01818181818181818,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1912686824798584,Josh Kelly,0,15962,10,Greater Western Sydney,2021,4,0
10,5,7,17,15,88,0,0,0,0,3,3,0,3,1,1,5,11,0,0,2,1,0,78,57,66,0,0,2,315,1,7,0,0,1,0,0,11,8,0,5,0,0,1,0,13,7.7,0,1,0,2,18,7,11,73,0,0,0,0,38,0,0.022271714922048998,0.023148148148148147,0.02356902356902357,0.022788203753351208,0,0,0,0.02857142857142857,0,0.020833333333333332,0.022357723577235773,0,0,0,0.0070921985815602835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00653595058247447,Nick Coffield,0,15888,2,St Kilda,2021,31,0
11,3,7,18,14,78,0,0,0,5,4,2,0,3,0,2,4,14,0,0,7,0,0,87,70,110,0,0,4,259,4,5,0,0,0,0,0,14,8,0,4,0,0,2,1,17,13.4,0,1,0,5,9,9,9,63,0,0,0,0,49,0,0.02702702702702703,0.01764705882352941,0.026022304832713755,0.026627218934911243,0,0,0.045454545454545456,0.019417475728155338,0,0.015267175572519083,0.034912718204488775,0,0,0,0.03361344537815126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1131848618388176,Wil Powell,0,16028,15,Gold Coast,2021,12,0
14,7,8,22,14,64,0,0,0,0,7,0,0,5,1,2,10,12,2,0,3,0,0,83,74,85,0,0,3,254,5,11,0,1,6,0,0,6,9,0,7,0,0,3,0,7,10.5,0,1,0,3,19,6,8,54,0,0,0,0,125,0,0.03357314148681055,0.04093567251461988,0.02973977695167286,0.03206997084548105,0,0,0,0,0,0.034129692832764506,0.030303030303030304,0.05714285714285714,0,0,0.03676470588235294,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061196559108793736,Darcy Gardiner,0,15904,4,Brisbane Lions,2021,30,0
11,6,7,18,17,94,0,0,0,1,4,1,1,2,2,1,5,12,0,0,2,0,0,92,68,70,0,1,1,342,3,6,0,1,4,0,0,6,10,0,3,0,0,0,0,6,7.2,0,1,0,2,38,6,16,102,0,0,0,0,68,0,0.02558139534883721,0.026200873362445413,0.023333333333333334,0.024657534246575342,0,0,0.012048192771084338,0.010416666666666666,0.019230769230769232,0.022727272727272728,0.02330097087378641,0,0,0,0.023809523809523808,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010768123902380466,Jayden Laverde,0,16104,23,Essendon,2021,21,0
11,5,2,13,5,39,0,1,0,3,2,3,0,2,0,0,2,10,0,0,3,2,0,81,65,51,0,0,2,283,6,2,0,0,3,0,0,8,5,0,2,0,0,0,0,10,0.4,0,0,1,3,9,10,9,64,0,0,0,0,27,0,0.026570048309178744,0.02617801047120419,0.007272727272727273,0.018867924528301886,0,0.0625,0.026785714285714284,0.02857142857142857,0,0.008032128514056224,0.02336448598130841,0,0,0,0.04316546762589928,0.02564102564102564,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057664141058921814,Lachie Ash,0,16036,16,Greater Western Sydney,2021,17,0
5,2,4,9,5,56,1,0,0,3,0,3,0,3,1,0,5,3,1,0,0,0,0,75,48,57,0,0,3,139,2,2,2,0,0,1,1,4,2,0,3,0,0,1,0,21,10.6,0,0,1,0,97,10,21,136,0,0,0,0,11,0,0.012755102040816327,0.011764705882352941,0.017094017094017096,0.01437699680511182,0.04,0,0.03125,0.033707865168539325,0,0.020242914979757085,0.007894736842105263,0.045454545454545456,0,0,0.016666666666666666,0.023255813953488372,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.006619330029934645,Brad Close,0,15921,6,Geelong,2021,19,0
